lef,1,174.1767,167.0967,8.5457
lef,2,179.0967,167.1133,8.5457
lef,3,171.5967,170.3567,8.5457
lef,4,164.6433,164.78,8.5457
lef,5,164.0833,162.06,8.5457
lef,6,172.78,163.2033,8.5457
lef,7,167.09,163.6233,8.5457
lbd,1,181.0867,184.4633,6.2579
lbd,2,181.85,185.06,6.2579
lbd,3,179.6567,178.29,6.2579
lbd,4,179.93,184.2067,6.2579
lbd,5,180.03,165.32,6.2579
lbd,6,173.96,181.2567,6.2579
lbd,7,171.0467,175.73,6.2579
lelb,1,143.3467,144.0967,12.1255
lelb,2,142.58,149.6233,12.1255
lelb,3,138.3333,144.49,12.1255
lelb,4,142.0533,150.1433,12.1255
lelb,5,140.06,147.1967,12.1255
lelb,6,133.9067,144.4267,12.1255
lelb,7,143.9233,152.37,12.1255
lelb1,1,105.1567,123.73,14.0518
lelb1,2,102.32,123.91,14.0518
lelb1,3,100.05,104.85,14.0518
lelb1,4,105.92,132.0467,14.0518
lelb1,5,98.0933,122.8067,14.0518
lelb1,6,106.0633,127.6067,14.0518
lelb1,7,99.54,121.0067,14.0518
lie,1,54.4767,44.5819,10.0439
lie,2,41.8467,50.7019,10.0439
lie,3,44.64,51.9952,10.0439
lie,4,47.6233,55.7619,10.0439
lie,5,46.6867,56.0652,10.0439
lie,6,50.2,63.6219,10.0439
lie,7,49.69,25.9052,10.0439
ref,1,162.0433,158.71,7.9551
ref,2,154.3067,151.1,7.9551
ref,3,160.85,152.1767,7.9551
ref,4,166.2267,155.75,7.9551
ref,5,165.8833,160.1267,7.9551
ref,6,163.7067,153.65,7.9551
ref,7,163.07,155.2167,7.9551
relb,1,139.5667,151.3,14.9134
relb,2,139.3733,150.5967,14.9134
relb,3,138.8333,177.6,14.9134
relb,4,135.0833,149.32,14.9134
relb,5,135.1933,167.2,14.9134
relb,6,132.34,151.81,14.9134
relb,7,134.2233,150.4833,14.9134
relb1,1,100.9967,134.93,15.3429
relb1,2,102.6133,134.1867,15.3429
relb1,3,100.5,135.2933,15.3429
relb1,4,108.07,141.13,15.3429
relb1,5,107.5667,135.8,15.3429
relb1,6,107.0633,134.58,15.3429
relb1,7,108.5833,138.94,15.3429
rie,1,42.2,46.6735,7.9391
rie,2,45.1133,52.2402,7.9391
rie,3,46.5167,54.3068,7.9391
rie,4,45.52,50.4702,7.9391
rie,5,46.77,51.0568,7.9391
rie,6,44.65,51.7935,7.9391
rie,7,47.28,51.0468,7.9391
