lef,1,158.4433,150.43,8.9099
lef,2,158.4867,151.4867,8.9099
lef,3,160.8833,154.8,8.9099
lef,4,159.2467,152.9067,8.9099
lef,5,160.4233,153.89,8.9099
lef,6,158.8233,152.37,8.9099
lef,7,163.26,156.0233,8.9099
lbd,1,182.6967,174.56,8.4296
lbd,2,178.02,168.1067,8.4296
lbd,3,178.7667,173.7933,8.4296
lbd,4,178.8067,178.4333,8.4296
lbd,5,178.0633,172.7733,8.4296
lbd,6,181.54,175.2567,8.4296
lbd,7,183.5067,176.9967,8.4296
lelb,1,139.8067,124.7133,13.6188
lelb,2,147.0967,127.33,13.6188
lelb,3,145.7867,125.22,13.6188
lelb,4,145.7133,126.65,13.6188
lelb,5,145.8033,128.5833,13.6188
lelb,6,144.6967,125.0933,13.6188
lelb,7,148.27,126.3467,13.6188
lelb1,1,107.2,110.02,5.586
lelb1,2,111.84,115.06,5.586
lelb1,3,119.4933,118.75,5.586
lelb1,4,123.6633,121.5967,5.586
lelb1,5,122.0567,123.4467,5.586
lelb1,6,122.8467,126.11,5.586
lelb1,7,122.68,125.5067,5.586
ref,1,148.4367,136.4967,10.7253
ref,2,157.93,147.34,10.7253
ref,3,150.36,143.59,10.7253
ref,4,155.5767,144.2367,10.7253
ref,5,154.97,144.7767,10.7253
ref,6,156.8,149.33,10.7253
ref,7,158.6467,151.1533,10.7253
relb,1,145.91,129.6767,11.0814
relb,2,144.2833,130.86,11.0814
relb,3,139.68,127.6267,11.0814
relb,4,146.58,131.6967,11.0814
relb,5,144.0767,131.1933,11.0814
relb,6,148.8767,131.47,11.0814
relb,7,143.3467,129.5467,11.0814
relb1,1,107.2433,107.0667,7.2823
relb1,2,110.22,111.0067,7.2823
relb1,3,129.8733,120.44,7.2823
relb1,4,129.1267,123.3967,7.2823
relb1,5,121.4167,117.13,7.2823
relb1,6,128.0367,119.6467,7.2823
relb1,7,126.2633,120.77,7.2823
rie,1,47.53,37.0219,10.3432
rie,2,35.4533,27.2919,10.3432
rie,3,36.8767,29.0785,10.3432
rie,4,41.29,35.3485,10.3432
rie,5,41.0233,33.6352,10.3432
rie,6,42.0833,33.6085,10.3432
rie,7,38.9233,30.5719,10.3432
