0.000000,-0.604697,-0.148925,-0.676660,0.392803,-0.626788,-0.090969,-0.674772,0.378872,-0.604943,-0.126988,-0.674937,0.402962,-4.096658,-1.286613,
0.043953,-0.531371,-0.071050,-0.731511,0.421294,-0.561167,0.005001,-0.717214,0.413123,-0.533466,-0.047041,-0.723633,0.435381,-6.803278,-1.932733,
0.086890,-0.513081,-0.155024,-0.763121,0.361057,-0.536851,-0.084976,-0.758789,0.358900,-0.507100,-0.117023,-0.765152,0.379075,-5.009250,-1.227080,
0.121932,-0.532484,-0.170834,-0.750273,0.352658,-0.554438,-0.098900,-0.748242,0.350645,-0.524991,-0.134998,-0.754986,0.368993,-4.670583,-0.805713,
0.155305,-0.537392,-0.171125,-0.743543,0.359262,-0.562482,-0.104903,-0.742316,0.348679,-0.531022,-0.139006,-0.747031,0.375016,-4.550436,-0.852148,
0.190958,-0.541235,-0.181079,-0.741322,0.353153,-0.564453,-0.114889,-0.740282,0.346664,-0.535657,-0.147181,-0.745915,0.367451,-4.397572,-0.877228,
0.223390,-0.542632,-0.184875,-0.740498,0.350762,-0.565549,-0.117114,-0.739718,0.345335,-0.536763,-0.150933,-0.744671,0.366838,-4.408649,-0.920155,
0.255393,-0.542632,-0.184875,-0.740498,0.350762,-0.565549,-0.117114,-0.739718,0.345335,-0.536763,-0.150933,-0.744671,0.366838,-4.408649,-0.920155,
0.288365,-0.543436,-0.185149,-0.739593,0.351282,-0.565157,-0.117033,-0.739206,0.347097,-0.537156,-0.151044,-0.745216,0.365106,-4.322285,-0.747537,
0.320775,-0.543436,-0.185149,-0.739593,0.351282,-0.566908,-0.116981,-0.738880,0.344944,-0.538413,-0.152834,-0.744189,0.364603,-4.447361,-0.840497,
0.353209,-0.432778,-0.258867,-0.722629,0.472757,-0.488411,-0.170794,-0.716137,0.468435,-0.441041,-0.219021,-0.713067,0.499047,-9.385005,-4.120863,
0.385564,-0.432553,-0.260731,-0.722254,0.472512,-0.487586,-0.171206,-0.715861,0.469565,-0.440601,-0.218802,-0.712355,0.500547,-9.436596,-4.293237,
0.484073,-0.433025,-0.255015,-0.721042,0.477028,-0.487457,-0.167157,-0.715672,0.471442,-0.438929,-0.214965,-0.712885,0.502919,-9.213208,-3.861227,
0.719350,-0.433004,-0.255003,-0.725007,0.471005,-0.487379,-0.165129,-0.717558,0.469365,-0.440983,-0.212992,-0.714973,0.498981,-9.497878,-4.274913,
0.982111,-0.396825,-0.284874,-0.744671,0.454799,-0.489361,-0.165122,-0.717530,0.467345,-0.443033,-0.213016,-0.715053,0.497037,-15.600635,-10.469069,
1.215828,-0.334946,-0.328947,-0.772875,0.426931,-0.489361,-0.165122,-0.717530,0.467345,-0.443033,-0.213016,-0.715053,0.497037,-25.341271,-20.303107,
1.474150,-0.288745,-0.364678,-0.786307,0.406642,-0.489361,-0.165122,-0.717530,0.467345,-0.441423,-0.213204,-0.715686,0.497477,-32.439800,-27.340083,
1.713873,-0.239014,-0.399023,-0.799046,0.381022,-0.488903,-0.164967,-0.716858,0.468907,-0.441423,-0.213204,-0.715686,0.497477,-40.132169,-35.005923,
1.973630,-0.207035,-0.419071,-0.805137,0.365062,-0.488903,-0.164967,-0.716858,0.468907,-0.441423,-0.213204,-0.715686,0.497477,-44.894738,-39.768157,
2.219201,-0.194926,-0.428836,-0.806692,0.356864,-0.488903,-0.164967,-0.716858,0.468907,-0.441423,-0.213204,-0.715686,0.497477,-46.875762,-41.765365,
2.478512,-0.212954,-0.418910,-0.802828,0.366921,-0.488903,-0.164967,-0.716858,0.468907,-0.441611,-0.211292,-0.715990,0.497688,-44.172250,-39.196507,
2.710508,-0.333185,-0.335186,-0.767425,0.433240,-0.489064,-0.163021,-0.717093,0.469061,-0.441611,-0.211292,-0.715990,0.497688,-25.487476,-20.279057,
2.974059,-0.380964,-0.302972,-0.746930,0.452957,-0.491585,-0.165197,-0.715852,0.467557,-0.443033,-0.213016,-0.715053,0.497037,-18.270691,-12.942698,
3.211609,-0.430730,-0.260837,-0.720549,0.476702,-0.490962,-0.166987,-0.714944,0.468963,-0.442780,-0.210895,-0.714644,0.498752,-9.930817,-4.658949,
3.474576,-0.451151,-0.239080,-0.711238,0.483161,-0.490664,-0.164887,-0.714510,0.470677,-0.443155,-0.209073,-0.713250,0.501175,-6.644349,-1.402474,
3.713531,-0.409125,-0.283087,-0.737226,0.457140,-0.492895,-0.172963,-0.714847,0.464901,-0.447182,-0.219089,-0.713290,0.493200,-13.962700,-8.889698,
3.968533,-0.308782,-0.360745,-0.780449,0.406713,-0.493352,-0.173124,-0.715511,0.463331,-0.447182,-0.219089,-0.713290,0.493200,-30.037988,-25.259040,
4.207001,-0.229080,-0.413145,-0.801280,0.367129,-0.493352,-0.173124,-0.715511,0.463331,-0.447182,-0.219089,-0.713290,0.493200,-42.077522,-37.356500,
4.465297,-0.203040,-0.431085,-0.805159,0.353070,-0.493352,-0.173124,-0.715511,0.463331,-0.447182,-0.219089,-0.713290,0.493200,-46.038140,-41.334921,
4.705952,-0.197073,-0.435161,-0.805298,0.351130,-0.492895,-0.172963,-0.714847,0.464901,-0.447182,-0.219089,-0.713290,0.493200,-46.945687,-42.164665,
4.961957,-0.259182,-0.397279,-0.791556,0.385271,-0.492895,-0.172963,-0.714847,0.464901,-0.447182,-0.219089,-0.713290,0.493200,-37.543473,-32.767054,
5.207299,-0.360981,-0.316983,-0.756959,0.442976,-0.491089,-0.171031,-0.715130,0.467085,-0.446935,-0.216968,-0.712896,0.494928,-21.170037,-16.319869,
5.442031,-0.443203,-0.255117,-0.713327,0.479220,-0.491089,-0.171031,-0.715130,0.467085,-0.445332,-0.217162,-0.713532,0.495370,-7.875174,-2.702064,
5.682287,-0.449112,-0.249062,-0.713178,0.477119,-0.491162,-0.173057,-0.713235,0.469155,-0.445138,-0.219068,-0.713221,0.495154,-7.192602,-1.831696,
5.929552,-0.378884,-0.308905,-0.752770,0.440865,-0.492550,-0.176838,-0.714347,0.464576,-0.446985,-0.220992,-0.712976,0.492983,-18.855809,-13.974045,
6.182252,-0.258968,-0.392952,-0.794903,0.382953,-0.492723,-0.174902,-0.714599,0.464739,-0.446985,-0.220992,-0.712976,0.492983,-37.496839,-32.672075,
6.421127,-0.212872,-0.422746,-0.804516,0.358784,-0.491034,-0.177012,-0.715050,0.465033,-0.446985,-0.220992,-0.712976,0.492983,-44.192064,-39.642243,
6.680220,-0.196893,-0.434764,-0.806563,0.348811,-0.493078,-0.179028,-0.713113,0.465073,-0.448384,-0.222694,-0.712022,0.492324,-46.871162,-42.220689,
6.926373,-0.224722,-0.418482,-0.800010,0.366546,-0.493254,-0.177091,-0.713367,0.465239,-0.446786,-0.222893,-0.712659,0.492765,-42.668050,-37.764331,
7.182608,-0.362808,-0.318831,-0.756599,0.440766,-0.493254,-0.177091,-0.713367,0.465239,-0.446786,-0.222893,-0.712659,0.492765,-21.048011,-15.930084,
7.422518,-0.424787,-0.274862,-0.726635,0.464767,-0.493358,-0.181132,-0.713518,0.463337,-0.449263,-0.225132,-0.711417,0.491288,-11.121353,-6.269902,
7.694858,-0.453130,-0.253072,-0.709203,0.477136,-0.496624,-0.180863,-0.710462,0.464648,-0.451257,-0.223127,-0.709404,0.493281,-6.904318,-1.939581,
