0.000000,-0.113201,0.147262,0.722285,-0.666186,0.027059,-0.698526,0.027059,0.714561,0.290544
1.832698,-0.113201,0.147262,0.722285,-0.666186,0.027059,-0.698526,0.027059,0.714561,0.290544
1.963498,-0.113201,0.147262,0.722285,-0.666186,0.027059,-0.698526,0.027059,0.714561,0.290544
2.050889,-0.113201,0.147262,0.722285,-0.666186,0.027059,-0.698526,0.027059,0.714561,0.290544
2.173755,-0.113201,0.147262,0.722285,-0.666186,0.027059,-0.698526,0.027059,0.714561,0.290544
2.378228,-0.113201,0.147262,0.722285,-0.666186,0.027059,-0.698526,0.027059,0.714561,0.290544
2.521936,-0.113201,0.147262,0.722285,-0.666186,0.027059,-0.698526,0.027059,0.714561,0.290544
2.633622,-0.113201,0.147262,0.722285,-0.666186,0.027059,-0.698526,0.027059,0.714561,0.290544
2.749286,-0.113201,0.147262,0.722285,-0.666186,0.027059,-0.698526,0.027059,0.714561,0.290544
2.866741,-0.113201,0.147262,0.722285,-0.666186,0.027059,-0.698526,0.027059,0.714561,0.290544
2.973009,-0.113201,0.147262,0.722285,-0.666186,0.027059,-0.698526,0.027059,0.714561,0.290544
3.056681,-0.113201,0.147262,0.722285,-0.666186,-0.081093,-0.695795,-0.091104,0.707809,0.612337
3.202784,-0.113201,0.147262,0.722285,-0.666186,-0.127145,-0.687783,-0.135154,0.701799,0.741663
3.278397,-0.113201,0.147262,0.722285,-0.666186,-0.083093,-0.685764,-0.087097,0.717800,0.608102
3.375876,-0.113201,0.147262,0.722285,-0.666186,-0.035063,-0.696242,-0.031055,0.716278,0.460394
3.475390,-0.113201,0.147262,0.722285,-0.666186,-0.005007,-0.698024,-0.003004,0.716051,0.378264
3.596223,-0.113201,0.147262,0.722285,-0.666186,-0.010999,-0.696951,-0.010999,0.716950,0.397927
3.663911,-0.113201,0.147262,0.722285,-0.666186,-0.055029,-0.689368,-0.065035,0.719384,0.536791
3.727349,-0.113201,0.147262,0.722285,-0.666186,-0.087141,-0.692124,-0.095154,0.710153,0.626389
3.822564,-0.113201,0.147262,0.722285,-0.666186,-0.111098,-0.689611,-0.119106,0.705625,0.695275
3.898196,-0.113201,0.147262,0.722285,-0.666186,-0.127145,-0.687783,-0.135154,0.701799,0.741663
3.998487,-0.113201,0.147262,0.722285,-0.666186,-0.139087,-0.685426,-0.147092,0.699435,0.776244
