0.000000,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
0.480341,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
0.646674,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
0.782507,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
0.918123,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
1.095174,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
1.207696,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
1.307840,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
1.410759,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
1.509632,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
1.647842,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
1.710382,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
1.774944,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
1.858244,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
1.958456,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
2.062065,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
2.171240,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
2.301801,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
2.400183,-0.115144,0.149187,0.721906,-0.665835,-0.031045,0.041060,0.720051,-0.692010,0.273015
2.493264,-0.115144,0.149187,0.721906,-0.665835,-0.027047,0.037064,0.720247,-0.692199,0.284327
2.599127,-0.115144,0.149187,0.721906,-0.665835,-0.008999,0.010998,0.720895,-0.692899,0.346144
2.685942,-0.115144,0.149187,0.721906,-0.665835,0.015011,-0.029022,0.723537,-0.689512,0.435844
2.789229,-0.115144,0.149187,0.721906,-0.665835,0.075091,-0.075091,0.721874,-0.683828,0.587423
2.891190,-0.115144,0.149187,0.721906,-0.665835,0.111172,-0.111172,0.716108,-0.680052,0.690605
2.987172,-0.115144,0.149187,0.721906,-0.665835,0.133160,-0.137164,0.711853,-0.675810,0.759601
3.077489,-0.115144,0.149187,0.721906,-0.665835,0.161183,-0.165187,0.705801,-0.669760,0.840947
3.189415,-0.115144,0.149187,0.721906,-0.665835,0.183240,-0.189248,0.699917,-0.663870,0.908471
3.292205,-0.115144,0.149187,0.721906,-0.665835,0.201223,-0.207230,0.693771,-0.659733,0.961567
3.401670,-0.115144,0.149187,0.721906,-0.665835,0.209101,-0.215104,0.691333,-0.657317,0.984958
3.494770,-0.115144,0.149187,0.721906,-0.665835,0.216939,-0.222937,0.688806,-0.654815,1.008316
3.599414,-0.115144,0.149187,0.721906,-0.665835,0.223245,-0.229252,0.685753,-0.653718,1.027186
3.709447,-0.115144,0.149187,0.721906,-0.665835,0.227336,-0.235348,0.684012,-0.651964,1.042488
3.819394,-0.115144,0.149187,0.721906,-0.665835,0.229126,-0.237130,0.683376,-0.651358,1.047857
3.917607,-0.115144,0.149187,0.721906,-0.665835,0.233311,-0.241322,0.681910,-0.649868,1.060468
4.020590,-0.115144,0.149187,0.721906,-0.665835,0.233311,-0.241322,0.681910,-0.649868,1.060468
4.130811,-0.115144,0.149187,0.721906,-0.665835,0.223245,-0.229252,0.685753,-0.653718,1.027186
4.227968,-0.115144,0.149187,0.721906,-0.665835,0.191127,-0.199132,0.695461,-0.663439,0.934629
4.362141,-0.115144,0.149187,0.721906,-0.665835,0.115157,-0.121165,0.713973,-0.679927,0.710504
4.458952,-0.115144,0.149187,0.721906,-0.665835,0.051041,-0.063051,0.721585,-0.687557,0.535480
4.557943,-0.115144,0.149187,0.721906,-0.665835,0.017018,-0.019020,0.719771,-0.693743,0.425178
4.669089,-0.115144,0.149187,0.721906,-0.665835,-0.003000,0.007000,0.718984,-0.694985,0.360449
4.734201,-0.115144,0.149187,0.721906,-0.665835,-0.003004,0.009012,0.719973,-0.693937,0.357734
4.797770,-0.115144,0.149187,0.721906,-0.665835,-0.005007,0.011015,0.719952,-0.693918,0.352069
4.908983,-0.115144,0.149187,0.721906,-0.665835,-0.005007,0.013017,0.719935,-0.693901,0.349385
5.017992,-0.115144,0.149187,0.721906,-0.665835,-0.007009,0.013017,0.719926,-0.693893,0.346406
5.131770,-0.115144,0.149187,0.721906,-0.665835,0.009012,-0.007009,0.719958,-0.693924,0.397113
5.223836,-0.115144,0.149187,0.721906,-0.665835,0.031040,-0.045058,0.719926,-0.691890,0.481260
