0.000000,0.760625,0.201430,-0.143306,-0.600282,0.756498,0.219434,-0.183363,-0.588165,0.785024,0.209006,-0.097003,-0.575017,1.483114,2.825938,
0.049420,0.749457,0.201123,-0.147090,-0.613374,0.756310,0.213369,-0.185321,-0.590022,0.773828,0.205220,-0.095102,-0.591633,3.222793,2.494072,
0.097000,0.775971,0.211264,-0.155194,-0.573718,0.781897,0.225258,-0.189217,-0.549630,0.798363,0.213364,-0.101173,-0.553946,3.152149,2.072942,
0.132531,0.796619,0.209426,-0.145295,-0.548114,0.803796,0.223221,-0.179177,-0.521517,0.819888,0.211229,-0.095103,-0.523567,3.508614,2.631998,
0.166046,0.794634,0.215443,-0.147303,-0.548127,0.804254,0.231361,-0.183286,-0.515804,0.818723,0.213449,-0.097205,-0.524103,4.212389,2.672401,
0.201526,0.771817,0.221234,-0.169179,-0.571605,0.781987,0.239302,-0.205259,-0.537679,0.798379,0.225389,-0.117202,-0.545943,4.265552,2.791305,
0.233720,0.773150,0.227044,-0.177034,-0.565110,0.782383,0.245434,-0.211374,-0.531940,0.799341,0.229098,-0.125053,-0.541231,4.085138,2.600862,
0.265588,0.777393,0.223113,-0.169086,-0.563285,0.781781,0.239239,-0.201201,-0.539539,0.803819,0.225229,-0.119121,-0.537548,2.944220,2.851486,
0.297515,0.775697,0.227204,-0.177159,-0.561504,0.776961,0.250987,-0.206990,-0.538973,0.802650,0.229472,-0.125258,-0.536102,2.396186,2.778499,
0.329460,0.772477,0.233446,-0.187358,-0.560071,0.772167,0.259392,-0.217328,-0.537813,0.800627,0.235479,-0.135275,-0.534085,2.209758,2.858005,
0.361529,0.765685,0.261234,-0.255228,-0.529474,0.753795,0.287303,-0.285301,-0.517546,0.797864,0.277300,-0.207224,-0.493534,0.506624,3.307629,
0.394243,0.765685,0.261234,-0.255228,-0.529474,0.754227,0.285465,-0.285465,-0.517843,0.797531,0.277185,-0.209139,-0.493329,0.568854,3.355875,
0.463557,0.767720,0.259243,-0.255240,-0.527495,0.754303,0.283490,-0.283490,-0.519898,0.799469,0.273160,-0.207121,-0.493289,0.033571,3.209645,
0.719298,0.766863,0.259631,-0.251611,-0.530288,0.754370,0.281511,-0.281511,-0.521948,0.799334,0.273114,-0.203085,-0.495207,0.285907,3.348590,
0.959976,0.767287,0.261098,-0.251094,-0.529198,0.755518,0.285196,-0.283194,-0.517355,0.799686,0.275236,-0.203174,-0.493424,0.650162,3.388122,
1.234360,0.753728,0.267258,-0.237229,-0.551533,0.759719,0.281266,-0.279264,-0.515488,0.801402,0.269135,-0.195098,-0.497250,4.456958,6.540661,
1.453353,0.669712,0.305324,-0.183195,-0.651692,0.761773,0.279283,-0.279283,-0.513521,0.802145,0.267382,-0.193276,-0.497710,21.611744,23.184909,
1.725941,0.610120,0.325598,-0.151278,-0.706297,0.760622,0.279596,-0.273583,-0.518105,0.803593,0.265196,-0.191141,-0.497367,31.168980,33.403860,
1.948065,0.563420,0.333249,-0.125093,-0.745556,0.763185,0.275067,-0.269065,-0.519126,0.804248,0.261405,-0.187291,-0.499775,38.841934,40.788863,
2.191123,0.547288,0.333175,-0.113059,-0.759400,0.764422,0.273509,-0.265494,-0.519967,0.805672,0.259216,-0.185154,-0.499417,41.490181,43.607164,
2.430760,0.542006,0.331615,-0.109203,-0.764419,0.767717,0.269252,-0.261244,-0.519485,0.805969,0.259312,-0.183220,-0.499601,42.597009,44.461083,
2.682585,0.578773,0.321986,-0.133409,-0.737258,0.765657,0.273235,-0.263226,-0.519446,0.804548,0.261503,-0.185357,-0.499962,36.424806,38.508741,
2.914521,0.702182,0.275464,-0.191322,-0.628057,0.768099,0.271388,-0.261374,-0.517741,0.805756,0.261245,-0.187176,-0.497467,16.002126,18.372502,
3.171131,0.699842,0.279336,-0.195235,-0.627755,0.764778,0.277645,-0.263613,-0.518205,0.803899,0.265297,-0.189212,-0.497557,15.745934,18.292783,
3.417517,0.723259,0.273855,-0.213667,-0.596864,0.763558,0.279204,-0.263192,-0.519379,0.803899,0.265297,-0.189212,-0.497557,10.620987,13.417325,
3.672581,0.766431,0.245458,-0.237443,-0.544016,0.766453,0.273519,-0.263500,-0.517982,0.805052,0.261667,-0.187478,-0.498270,2.247309,4.715348,
3.903293,0.767256,0.245082,-0.237079,-0.543181,0.766919,0.268971,-0.260972,-0.520945,0.805672,0.259216,-0.185154,-0.499417,1.954787,4.554716,
4.161683,0.765581,0.247187,-0.235178,-0.545414,0.764446,0.271514,-0.263498,-0.521987,0.804968,0.259635,-0.185453,-0.500223,2.142506,4.838694,
4.403219,0.748479,0.255505,-0.227449,-0.568123,0.766075,0.271381,-0.263370,-0.519729,0.805672,0.259216,-0.185154,-0.499417,5.938959,8.487246,
4.672474,0.654313,0.296689,-0.170821,-0.674292,0.761974,0.275352,-0.263337,-0.523670,0.805672,0.259216,-0.185154,-0.499417,23.374341,26.451181,
4.901555,0.551028,0.331017,-0.117006,-0.757038,0.761993,0.273356,-0.261340,-0.525685,0.805969,0.259312,-0.183220,-0.499601,40.037984,42.929109,
5.173017,0.535844,0.333525,-0.107169,-0.768210,0.761993,0.273356,-0.261340,-0.525685,0.805969,0.259312,-0.183220,-0.499601,42.477099,45.326926,
5.400497,0.539759,0.331466,-0.109154,-0.766078,0.761587,0.273210,-0.259200,-0.527406,0.806387,0.257443,-0.183315,-0.499859,41.646699,44.811467,
5.669240,0.634961,0.300877,-0.159998,-0.693325,0.760347,0.273484,-0.261463,-0.527935,0.806387,0.257443,-0.183315,-0.499859,26.269193,29.814415,
5.898600,0.755428,0.251142,-0.231131,-0.559317,0.756218,0.275444,-0.263424,-0.531857,0.804968,0.259635,-0.185453,-0.500223,2.729474,6.932604,
6.158026,0.768090,0.245348,-0.237337,-0.541769,0.757059,0.277022,-0.265021,-0.529041,0.804548,0.261503,-0.185357,-0.499962,0.370556,4.185823,
6.401399,0.754386,0.252794,-0.224817,-0.562542,0.761190,0.273068,-0.265066,-0.525131,0.806387,0.257443,-0.183315,-0.499859,4.354089,7.628078,
6.656394,0.661141,0.293063,-0.171037,-0.669143,0.760347,0.273484,-0.265470,-0.525932,0.805969,0.259312,-0.183220,-0.499601,22.217295,25.412269,
6.897917,0.580258,0.321698,-0.131285,-0.736597,0.759960,0.271343,-0.265335,-0.527666,0.805969,0.259312,-0.183220,-0.499601,35.411216,38.507253,
7.154386,0.551520,0.329310,-0.115108,-0.757714,0.761993,0.273356,-0.261340,-0.525685,0.806387,0.257443,-0.183315,-0.499859,40.083001,43.025288,
7.403145,0.543299,0.331182,-0.111061,-0.763420,0.762008,0.271359,-0.263348,-0.525695,0.806387,0.257443,-0.183315,-0.499859,41.464105,44.262587,
7.649229,0.547889,0.329535,-0.115187,-0.760234,0.766102,0.267385,-0.263379,-0.521751,0.805969,0.259312,-0.183220,-0.499601,41.376663,43.467107,
7.899831,0.699892,0.277354,-0.191244,-0.629803,0.761206,0.271073,-0.263071,-0.527142,0.805969,0.259312,-0.183220,-0.499601,15.180895,18.504991,
8.148996,0.762216,0.249398,-0.233372,-0.549877,0.759960,0.271343,-0.265335,-0.527666,0.805672,0.259216,-0.185154,-0.499417,2.156396,5.676269,
8.389577,0.763891,0.249291,-0.233272,-0.547639,0.759567,0.269201,-0.265198,-0.529395,0.805253,0.261082,-0.185058,-0.499157,1.747811,5.303679,
8.646599,0.723126,0.267046,-0.205036,-0.603105,0.762421,0.269502,-0.263491,-0.525980,0.806387,0.257443,-0.183315,-0.499859,10.904563,14.092463,
8.889861,0.607580,0.313299,-0.143137,-0.715683,0.766512,0.265524,-0.263520,-0.522029,0.806681,0.257537,-0.181378,-0.500042,32.129455,34.283904,
9.149108,0.563999,0.323573,-0.119211,-0.750329,0.768145,0.263393,-0.261390,-0.521778,0.806286,0.255407,-0.181289,-0.501801,39.281358,41.082632,
9.393488,0.541891,0.327538,-0.109179,-0.766259,0.766112,0.265385,-0.261379,-0.523760,0.806286,0.255407,-0.181289,-0.501801,42.283179,44.416582,
9.647209,0.535730,0.329449,-0.107146,-0.770050,0.766505,0.267525,-0.261514,-0.522025,0.806286,0.255407,-0.181289,-0.501801,43.279984,45.282219,
9.887982,0.535730,0.329449,-0.107146,-0.770050,0.766505,0.267525,-0.261514,-0.522025,0.805872,0.257279,-0.181196,-0.501543,43.279984,45.240294,
10.154756,0.657317,0.288897,-0.168104,-0.675436,0.770161,0.263397,-0.263397,-0.517780,0.806286,0.255407,-0.181289,-0.501801,24.495374,26.098307,
10.382956,0.764538,0.243490,-0.231466,-0.550107,0.769695,0.271245,-0.265239,-0.513463,0.806681,0.257537,-0.181378,-0.500042,3.740425,5.431888,
10.644944,0.764164,0.245374,-0.231352,-0.549837,0.770111,0.269389,-0.265383,-0.513741,0.805872,0.257279,-0.181196,-0.501543,3.865695,5.300150,
10.880977,0.693793,0.277317,-0.187214,-0.637729,0.768111,0.269390,-0.263381,-0.517749,0.806578,0.255500,-0.179351,-0.501982,17.668251,19.553107,
11.137448,0.579586,0.317321,-0.127128,-0.739748,0.767318,0.269111,-0.259107,-0.521216,0.807687,0.253215,-0.179152,-0.501426,36.608755,38.835860,
11.379136,0.553280,0.323164,-0.113057,-0.759384,0.766087,0.269382,-0.257365,-0.523743,0.807975,0.253306,-0.177214,-0.501605,40.395136,42.862917,
11.644362,0.543295,0.323175,-0.107058,-0.767416,0.766087,0.267379,-0.255362,-0.525746,0.807975,0.253306,-0.177214,-0.501605,41.804161,44.460580,
11.880842,0.545420,0.323249,-0.109084,-0.765590,0.766499,0.267523,-0.257504,-0.524025,0.807975,0.253306,-0.177214,-0.501605,41.668619,44.089922,
12.143764,0.648297,0.289579,-0.157315,-0.686373,0.764465,0.265509,-0.257493,-0.528012,0.808669,0.251519,-0.175362,-0.502036,24.922517,28.047047,
12.379954,0.767739,0.243234,-0.227219,-0.547527,0.762017,0.267357,-0.259346,-0.529707,0.807975,0.253306,-0.177214,-0.501605,1.515142,5.080136,
12.641686,0.769772,0.241242,-0.227228,-0.545547,0.763662,0.267232,-0.259225,-0.527457,0.807975,0.253306,-0.177214,-0.501605,1.457236,4.724451,
12.883304,0.733145,0.259051,-0.203040,-0.595118,0.767336,0.265116,-0.259114,-0.523229,0.808137,0.251354,-0.173244,-0.503709,9.958482,12.318050,
13.134002,0.625407,0.301196,-0.143093,-0.705459,0.764465,0.265509,-0.257493,-0.528012,0.808137,0.251354,-0.173244,-0.503709,28.892927,31.631035,
13.383116,0.569434,0.317242,-0.115088,-0.749571,0.766515,0.261517,-0.259513,-0.526039,0.808137,0.251354,-0.173244,-0.503709,38.338490,40.444854,
13.633471,0.557854,0.319489,-0.109167,-0.758161,0.766515,0.259513,-0.261517,-0.526039,0.808137,0.251354,-0.173244,-0.503709,40.266636,42.226590,
13.875346,0.543410,0.323244,-0.105079,-0.767579,0.764066,0.259362,-0.261365,-0.529739,0.808137,0.251354,-0.173244,-0.503709,41.847765,44.265025,
14.140653,0.564008,0.315564,-0.115206,-0.754348,0.765706,0.261241,-0.259239,-0.527487,0.808137,0.251354,-0.173244,-0.503709,38.873042,41.230257,
14.375741,0.698405,0.269542,-0.179361,-0.638284,0.766518,0.263522,-0.261518,-0.524038,0.808137,0.251354,-0.173244,-0.503709,16.935483,19.248394,
