Timestamp,Kinect_LShoulderExt-Y,Kinect_LShoulderAbd-Z,Kinect_LElbow,Kinect_RShoulderExt-Y,Kinect_RShoulderAbd-Z,Kinect_RElbow,IMULS_Y,IMULS_Z,IMUL_Elbow,IMURS_Y,IMURS_Z,IMURElbow
4.76,83.90,10.11,18.71,87.50,8.97,168.63,85.12,6.59,19.20,154.08,94.13,0.00
4.86,83.97,10.03,18.87,87.54,8.94,168.65,85.00,6.64,19.20,153.96,94.04,0.00
4.93,84.03,10.00,18.89,87.54,8.92,168.61,85.00,6.64,19.20,153.96,94.04,0.00
5.02,84.09,9.91,18.80,87.25,9.21,168.20,85.00,6.64,19.20,153.96,94.04,0.00
5.10,84.11,9.92,18.62,87.32,9.13,168.28,85.00,6.64,19.20,153.96,94.04,0.00
5.17,84.18,10.27,18.67,87.34,8.76,168.30,85.31,6.36,19.23,153.96,94.04,0.00
5.25,84.18,10.24,18.66,86.92,9.20,168.03,85.31,6.36,19.37,153.96,94.04,0.00
5.31,84.10,10.30,18.70,87.09,9.06,168.17,85.40,6.21,19.37,153.86,94.17,0.00
5.38,83.92,10.46,18.93,87.20,9.01,168.28,83.46,7.93,19.43,153.86,94.17,0.00
5.44,83.45,10.98,18.71,87.23,8.95,168.33,83.46,7.93,19.85,153.86,94.17,0.00
5.53,82.47,12.07,18.69,87.25,8.96,168.26,83.37,7.51,19.85,153.48,94.51,0.00
5.62,79.27,15.74,19.55,87.41,8.81,168.35,73.42,17.44,20.67,153.48,94.51,0.00
5.70,72.57,22.80,17.99,87.09,9.05,168.39,67.63,23.45,22.86,153.48,94.51,0.00
5.76,66.90,28.70,16.96,87.14,8.94,168.58,67.63,23.45,23.45,153.48,94.51,0.00
5.85,58.44,37.45,16.68,87.19,8.86,168.73,67.63,23.45,29.20,153.48,94.51,0.00
5.93,57.70,37.95,28.10,87.18,8.78,169.04,67.63,23.45,34.05,153.48,94.51,0.00
6.02,45.75,51.64,17.82,87.27,8.70,169.22,67.63,23.45,38.19,153.48,94.51,0.00
6.08,42.96,55.18,17.51,87.26,8.65,169.43,69.18,21.23,38.19,154.67,97.03,0.00
6.15,38.17,61.31,19.40,87.21,8.62,169.48,37.14,54.11,24.52,154.67,97.03,0.00
6.25,35.88,64.24,165.41,86.82,8.83,169.44,33.97,57.55,24.69,154.67,97.03,0.00
6.32,33.80,67.37,154.88,86.86,9.04,170.13,33.97,57.55,24.98,154.67,97.03,0.00
6.40,31.17,70.93,160.67,86.85,8.88,169.82,29.74,62.36,23.43,154.67,97.03,0.00
6.47,29.98,72.88,161.04,86.83,8.78,169.79,29.74,62.36,24.04,154.67,97.03,0.00
6.54,30.29,73.64,160.54,86.85,8.69,169.82,29.76,62.13,24.04,155.52,97.06,0.00
6.64,29.16,75.51,23.06,86.90,8.61,169.82,29.83,62.02,24.04,155.62,97.14,0.00
6.71,28.01,78.28,23.79,86.92,8.44,169.83,29.89,61.90,24.04,155.67,97.29,0.00
6.78,27.12,79.68,25.82,86.93,8.41,169.83,29.05,62.89,23.52,155.67,97.29,0.00
6.86,25.95,81.54,136.00,86.86,8.43,169.79,29.05,62.89,25.98,155.67,97.29,0.00
6.96,25.19,82.84,22.69,86.81,8.45,169.77,29.01,62.88,25.98,155.88,97.25,0.00
7.03,25.19,84.95,25.84,86.78,8.40,169.63,29.01,62.88,25.98,155.88,97.25,0.00
7.11,24.91,86.19,26.80,86.84,8.35,169.61,29.02,62.90,25.98,155.93,97.19,0.00
7.18,24.55,87.01,26.21,86.78,8.38,169.55,20.79,77.23,14.96,155.93,97.19,0.00
7.25,24.44,87.87,26.48,86.69,8.48,169.35,20.79,77.23,16.58,155.93,97.19,0.00
7.35,23.98,88.96,25.15,86.56,8.54,169.28,20.79,77.23,17.03,155.93,97.19,0.00
7.42,24.47,90.94,27.65,86.61,8.46,169.27,20.79,77.23,17.58,155.93,97.19,0.00
7.48,23.90,92.18,26.37,86.54,8.51,169.18,20.66,77.16,17.58,156.19,97.20,0.00
7.58,23.75,93.24,26.36,86.59,8.44,169.26,21.96,82.27,11.07,156.19,97.20,0.00
7.68,23.79,94.45,25.41,86.68,8.39,169.28,21.96,82.27,12.96,156.19,97.20,0.00
7.75,23.54,96.87,25.16,86.59,8.41,169.27,21.96,82.27,13.93,156.19,97.20,0.00
7.81,23.32,97.26,23.26,86.54,8.42,169.31,21.67,82.28,13.93,156.50,97.16,0.00
7.91,23.12,99.04,23.83,87.05,8.01,170.01,23.91,86.76,8.32,156.50,97.16,0.00
7.98,23.05,99.92,23.10,86.83,8.18,169.74,24.89,87.85,6.80,156.50,97.16,0.00
8.10,23.07,100.75,22.20,87.01,8.02,170.00,25.53,89.30,5.21,156.50,97.16,0.00
8.18,23.61,102.60,22.11,86.85,8.11,169.82,25.53,89.30,10.48,156.50,97.16,0.00
8.25,23.84,103.23,21.38,86.66,8.23,169.65,27.92,92.73,6.62,156.50,97.16,0.00
8.33,24.20,104.46,20.55,86.50,8.30,169.60,28.69,93.45,5.84,156.50,97.16,0.00
8.40,24.31,105.56,19.79,86.38,8.34,169.56,29.50,94.20,5.12,156.50,97.16,0.00
8.49,24.79,106.59,20.86,86.53,8.21,169.64,30.13,94.63,4.79,156.50,97.16,0.00
8.55,25.04,107.00,20.52,86.73,7.97,169.99,30.79,94.88,4.74,156.50,97.16,0.00
8.63,24.83,107.05,20.02,86.75,7.92,170.05,30.79,94.88,8.34,156.50,97.16,0.00
8.71,25.15,107.01,21.10,86.87,7.92,170.11,30.79,94.88,8.36,156.50,97.16,0.00
8.79,25.20,107.08,21.39,86.63,8.08,169.94,30.79,94.88,8.36,156.50,97.16,0.00
8.86,25.14,106.99,21.82,86.57,8.11,169.90,33.87,93.85,10.44,156.50,97.16,0.00
8.96,24.62,106.81,21.15,86.60,8.08,169.88,33.87,93.85,8.88,156.50,97.16,0.00
9.08,23.72,106.13,20.94,86.36,8.37,169.65,33.72,93.43,8.88,156.15,97.84,0.00
9.16,22.79,105.99,22.55,86.23,8.39,169.59,37.65,92.78,11.78,156.15,97.84,0.00
9.23,19.03,105.21,9.96,86.10,8.51,169.44,37.65,92.78,8.43,156.15,97.84,0.00
9.31,18.40,105.12,13.79,86.19,8.46,169.56,37.65,92.78,7.84,156.15,97.84,0.00
9.40,17.35,105.10,14.71,86.20,8.39,169.59,37.99,92.55,7.84,155.82,98.00,0.00
9.47,16.59,105.15,17.05,86.31,8.32,169.64,37.99,92.55,8.90,155.82,98.00,0.00
9.55,14.60,104.88,19.53,86.23,8.35,169.60,37.54,92.53,8.90,156.24,98.02,0.00
9.62,14.02,105.34,19.07,86.29,8.28,169.68,52.09,92.95,14.01,156.24,98.02,0.00
9.69,13.71,105.76,22.65,86.18,8.43,169.78,52.09,92.95,12.11,156.24,98.02,0.00
9.78,12.99,106.12,21.83,86.10,8.50,169.56,52.09,92.95,11.61,156.24,98.02,0.00
9.86,12.86,106.68,19.59,86.16,8.39,169.65,58.30,94.38,14.90,156.24,98.02,0.00
9.94,12.42,106.85,19.35,86.10,8.40,169.69,58.30,94.38,12.89,156.24,98.02,0.00
10.01,12.23,107.15,20.34,85.95,8.56,169.45,59.10,94.27,12.89,155.44,98.13,0.00
10.07,11.99,106.90,13.96,85.85,8.64,169.30,63.74,94.61,16.33,155.44,98.13,0.00
10.20,10.38,105.48,15.37,85.88,8.56,169.41,66.67,94.72,18.81,155.44,98.13,0.00
10.29,11.43,106.50,20.53,85.95,8.46,169.61,69.45,95.23,21.09,155.44,98.13,0.00
10.36,12.44,107.03,19.90,86.10,8.40,169.62,71.32,95.48,22.71,155.44,98.13,0.00
10.44,12.93,107.26,20.62,85.92,8.53,169.57,71.32,95.48,22.71,155.44,98.13,0.00
10.50,12.53,106.21,21.29,85.89,8.48,169.57,70.89,94.86,22.71,155.91,98.27,0.00
10.56,13.84,106.88,20.75,85.74,8.64,169.28,75.31,95.02,26.81,155.91,98.27,0.00
10.63,14.76,106.81,20.84,85.70,8.68,169.21,75.31,95.02,15.47,155.91,98.27,0.00
10.70,17.77,103.59,14.78,85.55,8.57,169.31,79.34,94.97,18.87,155.91,98.27,0.00
10.77,19.67,102.43,12.04,85.20,8.81,168.97,79.34,94.97,16.70,155.91,98.27,0.00
10.84,20.73,103.15,13.00,85.33,8.64,169.06,79.34,94.97,16.70,155.91,98.27,0.00
10.91,23.28,103.06,11.35,85.41,8.56,169.23,79.20,94.53,16.70,156.07,98.38,0.00
11.00,24.72,103.59,12.53,85.39,8.63,169.31,79.14,94.74,16.70,156.12,98.32,0.00
11.08,26.64,104.68,12.18,85.68,8.50,169.26,78.94,94.51,16.70,156.32,98.37,0.00
11.15,26.52,105.24,17.77,85.70,8.48,169.29,78.94,94.51,11.82,156.32,98.37,0.00
11.24,27.65,105.31,17.89,85.77,8.39,169.23,90.41,95.34,19.52,156.32,98.37,0.00
11.32,29.19,104.85,16.65,85.63,8.57,168.91,92.03,95.05,21.08,156.32,98.37,0.00
11.38,29.57,104.18,17.47,85.35,8.74,168.80,92.03,95.05,17.62,156.32,98.37,0.00
11.47,32.70,103.77,14.38,85.67,8.42,169.06,91.47,94.91,17.62,156.91,98.29,0.00
11.53,33.57,104.35,17.40,85.74,8.39,169.15,91.38,94.77,17.62,156.95,98.44,0.00
11.60,34.69,103.29,15.45,85.79,8.32,169.30,96.78,94.41,22.47,156.95,98.44,0.00
11.68,33.84,101.45,18.20,85.79,8.03,169.38,96.78,94.41,17.02,156.95,98.44,0.00
11.75,34.71,101.73,18.90,85.21,8.67,168.83,96.31,94.14,17.02,157.41,98.48,0.00
11.82,36.23,102.58,18.76,85.18,8.70,168.90,100.57,94.37,20.48,157.41,98.48,0.00
11.91,39.49,102.16,15.24,85.33,8.65,169.03,101.86,94.25,21.67,157.41,98.48,0.00
11.98,39.02,99.85,18.08,85.23,8.67,169.26,101.22,94.55,21.67,157.82,98.76,0.00
12.07,40.52,99.26,18.32,85.69,8.29,169.37,101.22,94.55,15.48,157.82,98.76,0.00
12.13,37.01,101.28,29.86,85.82,8.09,169.77,101.13,94.66,15.48,157.94,98.64,0.00
12.21,38.24,99.20,27.80,85.79,8.00,169.56,101.02,94.53,15.48,158.11,98.54,0.00
12.28,45.68,101.47,17.98,86.02,7.70,169.00,107.13,93.82,21.01,158.11,98.54,0.00
12.37,39.37,100.85,28.47,85.49,8.15,169.17,108.58,93.80,22.30,158.11,98.54,0.00
12.44,44.72,98.81,21.67,85.39,8.19,169.11,108.58,93.80,17.05,158.11,98.54,0.00
12.50,46.92,98.99,18.68,85.83,7.72,169.15,107.77,93.83,17.05,158.90,98.42,0.00
12.57,47.69,99.46,18.18,85.94,7.55,169.28,110.53,93.34,19.61,158.90,98.42,0.00
12.65,48.32,100.04,17.56,86.39,7.11,169.43,110.53,93.34,17.45,158.90,98.42,0.00
12.72,53.69,100.41,10.17,86.54,7.03,169.41,110.27,93.32,17.45,159.15,98.41,0.00
12.81,53.44,100.34,11.81,86.00,7.57,169.16,110.08,93.31,17.45,159.31,98.44,0.00
12.88,53.86,100.55,12.46,85.85,7.83,169.20,110.08,93.31,17.45,159.31,98.44,0.00
12.98,54.37,101.73,2.97,85.69,8.32,167.95,115.81,92.63,22.70,159.31,98.44,0.00
13.06,56.43,101.15,3.44,85.28,8.76,168.40,115.81,92.63,22.70,159.31,98.44,0.00
13.15,57.41,101.25,11.55,85.25,8.75,168.29,117.65,92.93,24.21,159.31,98.44,0.00
13.27,57.92,101.62,8.10,85.36,8.75,168.29,118.37,92.85,24.90,159.31,98.44,0.00
13.35,58.44,102.13,11.73,85.41,8.78,168.44,118.37,92.85,24.90,159.31,98.44,0.00
13.43,54.73,107.22,12.74,85.47,12.05,168.57,118.37,92.85,16.84,159.31,98.44,0.00
13.53,54.15,108.44,22.01,85.25,12.13,168.37,117.69,92.51,16.84,160.06,98.25,0.00
13.60,58.02,103.74,16.34,85.43,9.32,167.71,117.69,92.51,16.84,160.06,98.25,0.00
13.68,60.10,103.94,5.01,85.51,9.26,168.20,117.39,91.29,17.27,160.06,98.25,0.00
13.76,59.99,103.32,4.79,85.52,9.23,168.23,116.65,90.61,17.11,160.06,98.25,0.00
13.84,56.46,100.40,1.81,85.64,9.38,168.31,115.90,89.93,17.00,160.06,98.25,0.00
13.90,56.36,99.09,2.40,85.73,9.35,168.37,115.90,89.93,17.07,160.06,98.25,0.00
13.97,55.63,98.63,9.42,85.87,9.23,168.40,116.96,89.57,17.07,159.25,97.95,0.00
14.05,53.89,97.50,11.12,85.98,9.12,168.54,115.37,87.29,17.13,159.25,97.95,0.00
14.12,54.14,98.44,12.71,86.42,8.96,168.42,115.37,87.29,16.24,159.25,97.95,0.00
14.22,49.99,100.90,19.32,86.60,8.86,168.28,115.37,87.29,15.55,159.25,97.95,0.00
14.28,50.05,92.65,15.19,86.64,8.80,168.39,115.37,87.29,15.55,159.25,97.95,0.00
14.34,58.99,65.33,35.15,85.48,8.41,169.22,113.18,80.78,17.66,159.25,97.95,0.00
14.40,59.01,62.48,35.88,84.93,8.71,168.50,112.42,78.97,18.56,159.25,97.95,0.00
14.48,46.17,99.31,38.60,84.04,9.83,167.55,112.02,77.53,19.53,159.25,97.95,0.00
14.56,45.87,98.79,39.16,83.97,9.85,167.73,111.27,75.71,20.70,159.25,97.95,0.00
14.63,45.84,97.09,39.98,83.68,10.08,167.21,111.27,75.71,20.70,159.25,97.95,0.00
14.70,45.51,95.10,38.38,84.11,9.67,167.51,109.51,73.71,21.69,159.25,97.95,0.00
14.79,45.49,94.70,39.17,84.46,9.28,168.09,109.51,73.71,14.65,159.25,97.95,0.00
14.86,50.85,74.14,9.55,84.30,9.51,167.37,110.89,72.49,14.65,157.96,96.43,0.00
14.94,51.02,74.06,9.17,84.44,9.46,167.58,111.10,72.28,14.65,157.74,96.47,0.00
15.01,48.84,67.37,20.14,84.13,10.00,166.96,111.10,72.28,14.65,157.74,96.47,0.00
15.08,47.13,64.52,26.20,84.40,9.97,167.05,111.10,72.28,12.01,157.74,96.47,0.00
15.16,55.63,61.92,13.07,84.61,9.75,167.17,111.10,72.28,12.78,157.74,96.47,0.00
15.26,52.29,53.37,32.67,86.06,8.34,167.04,111.10,72.28,12.78,157.74,96.47,0.00
15.32,53.02,52.91,27.40,86.46,8.20,166.87,112.42,72.00,12.78,156.36,95.85,0.00
15.43,54.29,51.52,27.36,85.47,9.25,167.23,112.37,71.91,12.78,156.41,95.99,0.00
15.53,50.42,53.75,30.48,85.59,9.45,167.22,112.37,71.91,16.42,156.41,95.99,0.00
15.60,60.52,47.88,18.03,86.07,9.43,167.27,95.75,48.63,13.39,156.41,95.99,0.00
15.66,61.48,46.41,17.85,87.20,8.43,166.92,95.75,48.63,9.67,156.41,95.99,0.00
15.77,62.39,44.72,18.20,87.11,8.60,166.85,96.11,48.67,9.67,155.81,95.76,0.00
15.84,64.69,41.35,18.58,86.91,8.81,167.13,96.11,48.67,5.69,155.81,95.76,0.00
15.93,65.38,41.58,15.26,85.88,9.02,165.39,96.71,49.29,5.69,155.05,95.53,0.00
15.99,66.23,39.93,14.97,86.37,8.92,165.58,96.71,49.29,5.69,155.05,95.53,0.00
16.06,67.29,38.66,14.16,85.89,9.45,165.77,91.14,40.34,15.71,155.05,95.53,0.00
16.14,65.41,39.50,13.88,86.17,9.09,165.90,91.14,40.34,15.71,155.05,95.53,0.00
16.21,64.25,39.97,14.21,86.37,8.97,165.87,91.07,39.80,15.71,154.94,95.54,0.00
16.29,65.18,39.73,11.73,86.95,8.60,165.58,91.07,39.80,15.71,154.94,95.54,0.00
16.37,66.94,36.91,11.07,86.30,9.44,165.69,89.45,34.47,21.23,154.94,95.54,0.00
16.44,75.33,27.16,19.86,86.15,9.76,165.47,89.45,34.47,12.61,154.94,95.54,0.00
16.51,75.76,26.79,18.11,86.89,8.98,165.29,89.45,34.47,11.94,154.94,95.54,0.00
16.59,76.01,26.62,16.76,87.74,8.66,165.43,89.81,34.28,11.94,154.29,95.59,0.00
16.67,77.22,24.11,17.48,86.70,9.68,165.66,89.78,34.19,11.94,154.17,95.51,0.00
16.73,77.67,22.66,16.77,87.24,9.28,165.66,88.02,27.39,18.46,154.17,95.51,0.00
16.85,78.51,21.48,16.32,87.28,9.38,165.55,88.02,27.39,18.46,154.17,95.51,0.00
16.94,80.15,19.05,17.69,86.21,10.53,165.00,88.11,28.06,18.46,153.66,95.05,0.00
17.01,81.48,16.95,17.59,87.23,9.42,166.38,88.11,28.06,18.46,153.66,95.05,0.00
17.08,82.38,15.53,16.47,87.72,8.92,165.95,88.56,21.42,24.09,153.66,95.05,0.00
17.16,82.72,14.54,15.56,87.39,9.27,165.81,88.56,21.42,24.09,153.66,95.05,0.00
17.24,83.54,12.97,14.74,87.32,9.29,165.86,88.56,21.42,12.14,153.66,95.05,0.00
17.31,84.10,11.79,15.42,87.41,9.14,165.97,88.63,21.88,12.14,152.93,94.64,0.00
17.38,84.62,10.88,14.55,87.18,9.33,165.92,90.06,15.01,16.90,152.93,94.64,0.00
17.46,85.08,10.73,13.58,88.61,8.79,166.15,90.06,15.01,12.66,152.93,94.64,0.00
17.54,85.56,10.21,12.83,89.04,8.56,166.48,90.06,15.01,11.92,152.93,94.64,0.00
17.60,86.34,9.14,12.86,88.98,8.62,166.55,90.06,15.01,11.96,152.93,94.64,0.00
17.67,86.77,8.47,12.89,89.23,8.21,167.06,89.97,16.53,11.96,153.28,93.97,0.00
17.74,87.18,8.04,12.62,88.46,8.89,166.66,92.81,12.71,13.57,153.28,93.97,0.00
17.82,87.40,7.79,12.12,88.71,8.59,166.86,92.81,12.71,13.57,153.28,93.97,0.00
17.88,87.56,7.53,13.01,88.78,8.48,166.84,92.54,12.77,13.58,153.28,93.97,0.00
17.97,87.55,7.33,13.86,87.65,8.88,166.81,92.54,12.77,13.58,153.28,93.97,0.00
18.05,87.74,7.04,13.97,86.52,9.51,165.85,92.54,12.77,12.82,153.28,93.97,0.00
18.14,87.67,6.95,14.23,86.48,9.34,165.02,92.54,12.77,12.45,153.28,93.97,0.00
18.21,86.68,7.57,14.00,86.13,9.68,164.74,92.38,12.09,12.45,153.34,94.12,0.00
18.28,86.44,7.68,13.49,86.34,9.46,165.30,89.22,12.52,12.99,153.34,94.12,0.00
18.38,85.98,7.99,13.68,86.62,9.23,165.69,87.25,13.20,13.69,153.34,94.12,0.00
18.45,84.05,9.53,13.83,85.98,9.95,165.78,85.81,14.04,14.21,153.34,94.12,0.00
18.52,81.39,11.77,13.18,87.13,9.88,166.42,85.81,14.04,12.43,153.34,94.12,0.00
18.60,79.50,13.59,12.72,87.76,9.48,166.82,85.81,14.04,12.43,153.34,94.12,0.00
18.68,77.73,15.48,12.65,87.25,9.94,166.25,85.25,12.85,12.43,154.49,94.42,0.00
18.79,75.05,18.19,12.26,87.69,9.26,166.78,85.15,12.66,12.43,154.71,94.47,0.00
18.86,70.07,23.61,11.98,87.43,8.96,166.96,85.15,12.66,21.09,154.71,94.47,0.00
18.94,66.17,27.73,11.22,87.57,8.67,167.21,85.15,12.66,21.09,154.71,94.47,0.00
19.01,62.37,31.58,11.13,87.52,8.82,166.85,65.46,31.29,11.71,154.71,94.47,0.00
19.08,59.21,34.83,10.77,87.85,8.46,167.19,65.46,31.29,14.29,154.71,94.47,0.00
19.17,55.16,39.03,12.30,87.79,8.49,167.43,65.46,31.29,17.36,154.71,94.47,0.00
19.24,50.50,43.98,13.16,87.83,8.42,167.47,65.22,30.45,17.36,156.34,95.18,0.00
19.31,46.85,47.86,13.33,87.92,8.32,167.48,65.27,30.07,17.36,156.51,95.49,0.00
19.39,44.23,50.78,13.32,87.24,9.07,167.20,48.68,48.26,13.22,156.51,95.49,0.00
19.46,40.46,55.11,15.80,88.11,8.05,168.20,49.02,48.04,13.22,155.92,95.68,0.00
19.55,35.23,61.92,19.39,88.14,8.06,168.06,48.09,49.27,13.59,155.92,95.68,0.00
19.62,33.83,63.67,89.90,88.30,7.87,167.81,48.09,49.27,19.42,155.92,95.68,0.00
19.70,32.44,65.89,112.98,87.32,7.85,167.40,48.09,49.27,22.46,155.92,95.68,0.00
19.79,31.79,67.45,119.39,86.13,8.74,167.17,49.00,48.81,22.46,155.33,96.22,0.00
19.87,27.96,71.96,32.62,85.70,9.02,166.62,49.07,48.87,22.46,155.28,96.18,0.00
19.96,25.36,75.18,28.93,85.08,9.59,165.56,49.07,48.87,22.46,155.28,96.18,0.00
20.03,22.66,78.53,25.42,85.00,9.37,166.52,49.15,48.58,22.46,155.87,96.52,0.00
20.09,21.97,80.69,26.92,84.94,9.46,166.51,36.53,69.74,6.21,155.87,96.52,0.00
20.17,21.34,82.77,27.26,85.11,9.22,166.93,36.53,69.74,15.87,155.87,96.52,0.00
20.24,20.73,84.35,27.60,85.47,8.88,166.92,36.79,69.39,15.87,155.90,97.02,0.00
20.32,19.23,87.68,25.14,85.32,8.94,166.40,36.90,69.19,15.87,155.93,97.28,0.00
20.39,18.11,90.95,21.54,85.49,8.70,166.44,36.91,69.03,15.87,156.03,97.47,0.00
20.46,17.06,94.54,18.72,85.16,8.79,166.43,37.25,87.40,3.54,156.03,97.47,0.00
20.59,15.75,99.03,9.06,84.78,9.18,166.19,38.30,89.98,6.34,156.03,97.47,0.00
20.68,16.65,100.65,9.23,84.78,9.24,166.03,38.30,89.98,11.06,156.03,97.47,0.00
20.74,17.21,102.05,10.64,84.99,9.06,166.32,37.52,89.56,11.06,156.41,98.19,0.00
20.83,19.23,105.05,125.97,84.62,9.37,166.12,37.52,89.56,11.06,156.41,98.19,0.00
20.90,20.05,108.13,10.65,84.36,9.67,166.05,36.31,89.61,11.06,157.41,98.31,0.00
20.97,21.04,109.73,18.86,84.54,9.44,166.32,45.11,102.37,10.70,157.41,98.31,0.00
21.09,22.40,112.16,14.61,84.77,9.32,166.66,47.53,105.33,13.23,157.41,98.31,0.00
21.18,24.14,115.01,17.12,84.59,9.26,166.99,47.53,105.33,15.08,157.41,98.31,0.00
21.24,25.25,117.11,14.96,85.43,8.57,167.46,45.30,105.14,15.08,158.32,99.38,0.00
21.31,25.93,117.98,14.84,85.02,8.75,167.16,50.74,113.15,14.12,158.32,99.38,0.00
21.38,28.42,121.06,13.37,85.57,8.39,167.67,50.74,113.15,16.08,158.32,99.38,0.00
21.45,30.38,123.58,12.98,85.48,8.26,167.66,50.74,113.15,16.08,158.32,99.38,0.00
21.52,32.11,125.74,13.10,84.62,9.00,167.20,56.04,120.80,15.30,158.32,99.38,0.00
21.60,34.30,128.31,12.43,84.72,8.73,167.36,58.48,124.18,16.19,158.32,99.38,0.00
21.68,37.76,132.30,12.41,86.20,7.78,168.99,58.48,124.18,16.41,158.32,99.38,0.00
21.75,40.24,135.08,11.93,83.41,9.90,166.53,56.43,123.41,16.41,157.36,101.49,0.00
21.83,42.53,137.76,12.09,82.81,10.33,166.08,56.11,123.20,16.41,157.42,101.73,0.00
21.91,45.55,141.15,13.00,82.80,10.20,166.09,64.81,135.82,15.66,157.42,101.73,0.00
21.98,49.09,145.01,14.42,82.08,10.80,165.52,64.17,135.58,15.66,157.66,102.10,0.00
22.06,51.08,146.93,15.31,82.00,11.04,165.27,68.07,141.60,18.14,157.66,102.10,0.00
22.12,53.16,149.52,13.06,81.71,10.91,164.92,68.07,141.60,11.99,157.66,102.10,0.00
22.19,54.18,151.00,13.29,83.54,8.61,167.43,67.16,141.07,11.99,157.31,102.97,0.00
