Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.15,12.03,0.00,23.51,0.00,25.79,0.00,107.66,0.00,0.00,18.87,0.00,28.24,0.00,17.92,10.00,99.13,0.00,0.00
0.25,16.94,0.00,24.00,0.00,25.24,0.00,115.20,0.00,0.00,19.12,0.00,29.08,0.00,12.53,10.00,98.64,0.00,0.00
0.35,13.71,0.00,23.75,0.00,19.86,0.00,109.36,0.00,0.00,16.77,0.00,26.33,0.00,13.73,10.00,98.97,0.00,0.00
0.44,11.29,0.00,24.99,0.00,16.55,0.00,106.06,0.00,0.00,16.72,0.00,25.08,0.00,17.13,10.00,100.77,0.00,0.00
0.57,12.88,0.00,26.59,0.00,18.43,0.00,107.78,0.00,0.00,16.77,0.00,24.20,0.00,16.90,10.00,101.98,0.00,0.00
0.68,13.95,0.00,28.45,0.00,17.96,0.00,107.47,0.00,0.00,18.49,0.00,24.95,0.00,17.78,10.00,102.49,0.00,0.00
0.76,14.16,0.00,29.52,0.00,16.89,0.00,106.58,0.00,0.00,19.58,0.00,25.37,0.00,18.58,10.00,103.04,0.00,0.00
0.87,13.94,0.00,29.79,0.00,15.81,0.00,105.52,0.00,0.00,19.33,0.00,24.85,0.00,18.22,10.00,102.88,0.00,0.00
0.97,13.14,0.00,30.32,0.00,13.76,0.00,103.64,0.00,0.00,19.48,0.00,24.84,0.00,18.80,10.00,103.31,0.00,0.00
1.05,9.74,0.00,38.24,0.00,14.74,0.00,99.28,0.00,0.00,18.66,0.00,24.60,0.00,17.42,10.00,102.55,0.00,0.00
1.15,8.67,0.00,38.94,0.00,15.20,0.00,98.85,0.00,0.00,18.37,0.00,24.54,0.00,16.68,10.00,102.04,0.00,0.00
1.23,8.79,0.00,38.91,0.00,14.41,0.00,98.13,0.00,0.00,17.99,0.00,24.92,0.00,16.55,10.00,102.01,0.00,0.00
1.32,8.45,0.00,38.79,0.00,14.25,0.00,98.57,0.00,0.00,17.94,0.00,25.09,0.00,16.72,10.00,102.01,0.00,0.00
1.42,9.61,0.00,38.98,0.00,14.56,0.00,98.29,0.00,0.00,17.59,0.00,25.24,0.00,16.50,10.00,101.54,0.00,0.00
1.50,9.91,0.00,39.06,0.00,13.91,0.00,98.96,0.00,0.00,17.45,0.00,25.21,0.00,15.57,10.00,100.73,0.00,0.00
1.57,10.34,0.00,38.90,0.00,13.66,0.00,98.47,0.00,0.00,17.46,0.00,25.86,0.00,15.17,10.00,100.57,0.00,0.00
1.66,10.65,0.00,38.66,0.00,14.79,0.00,97.54,0.00,0.00,17.47,0.00,26.22,0.00,14.33,10.00,100.19,0.00,0.00
1.75,10.90,0.00,38.50,0.00,13.68,0.00,98.34,0.00,0.00,17.57,0.00,26.42,0.00,13.90,10.00,100.17,0.00,0.00
1.85,11.35,0.00,38.34,0.00,13.81,0.00,97.92,0.00,0.00,17.79,0.00,26.72,0.00,13.82,10.00,100.59,0.00,0.00
1.92,11.27,0.00,38.31,0.00,14.27,0.00,98.51,0.00,0.00,17.82,0.00,26.76,0.00,13.84,10.00,100.57,0.00,0.00
2.02,11.24,0.00,38.25,0.00,13.80,0.00,97.61,0.00,0.00,17.85,0.00,26.80,0.00,14.19,10.00,100.68,0.00,0.00
2.10,11.12,0.00,38.21,0.00,14.11,0.00,97.71,0.00,0.00,17.89,0.00,26.80,0.00,13.78,10.00,100.86,0.00,0.00
2.19,11.28,0.00,38.34,0.00,14.21,0.00,98.58,0.00,0.00,17.92,0.00,26.77,0.00,11.93,10.00,99.68,0.00,0.00
2.29,11.66,0.00,38.44,0.00,14.28,0.00,98.72,0.00,0.00,17.82,0.00,27.42,0.00,14.15,10.00,100.54,0.00,0.00
2.38,11.79,0.00,38.82,0.00,14.04,0.00,98.38,0.00,0.00,17.79,0.00,26.73,0.00,11.75,10.00,99.50,0.00,0.00
2.46,11.77,0.00,38.90,0.00,13.64,0.00,99.30,0.00,0.00,17.78,0.00,26.50,0.00,9.56,10.00,98.02,0.00,0.00
2.56,11.86,0.00,39.07,0.00,13.69,0.00,99.56,0.00,0.00,17.81,0.00,26.43,0.00,8.92,10.00,97.72,0.00,0.00
2.65,11.78,0.00,39.08,0.00,14.74,0.00,99.15,0.00,0.00,17.87,0.00,26.43,0.00,12.80,10.00,99.96,0.00,0.00
2.74,11.40,0.00,38.87,0.00,16.54,0.00,98.54,0.00,0.00,17.83,0.00,26.40,0.00,13.09,10.00,100.10,0.00,0.00
2.86,11.51,0.00,39.10,0.00,15.09,0.00,100.87,0.00,0.00,17.74,0.00,26.32,0.00,9.71,10.00,98.42,0.00,0.00
2.95,11.12,0.00,39.21,0.00,16.99,0.00,99.44,0.00,0.00,16.91,0.00,26.00,0.00,10.33,10.00,97.38,0.00,0.00
3.04,5.48,0.00,34.45,0.00,16.70,0.00,95.13,0.00,0.00,16.62,0.00,26.64,0.00,14.22,10.00,101.12,0.00,0.00
3.12,3.61,0.00,30.91,0.00,22.15,0.00,96.78,0.00,0.00,19.07,0.00,30.62,0.00,5.18,10.00,93.09,0.00,0.00
3.20,0.75,0.00,25.01,0.00,25.41,0.00,106.72,0.00,0.00,8.32,0.00,38.97,0.00,6.08,10.00,87.30,0.00,0.00
3.33,16.05,0.00,30.78,0.00,59.13,0.00,93.92,0.00,0.00,6.94,0.00,36.53,0.00,4.97,10.00,87.42,0.00,0.00
3.42,91.93,0.00,91.82,0.00,162.92,0.00,76.69,0.00,0.00,22.57,0.00,41.56,0.00,12.87,10.00,78.39,0.00,0.00
3.58,94.89,0.00,94.76,0.00,165.17,0.00,85.98,0.00,0.00,26.58,0.00,42.96,0.00,0.00,10.00,1.82,0.00,0.00
3.67,77.46,0.00,77.89,0.00,161.48,0.00,94.81,0.00,0.00,3.40,0.00,38.54,0.00,0.00,10.00,1.98,0.00,0.00
3.76,20.72,0.00,33.99,0.00,100.09,0.00,76.89,0.00,0.00,10.13,0.00,38.05,0.00,0.00,10.00,2.05,0.00,0.00
3.84,7.41,0.00,33.83,0.00,0.00,0.00,1.68,0.00,0.00,7.44,0.00,36.38,0.00,0.00,10.00,1.93,0.00,0.00
3.93,7.68,0.00,28.60,0.00,0.00,0.00,1.53,0.00,0.00,6.19,0.00,36.69,0.00,0.00,10.00,1.81,0.00,0.00
4.01,7.66,0.00,29.15,0.00,0.00,0.00,1.55,0.00,0.00,0.56,0.00,33.48,0.00,0.00,10.00,1.87,0.00,0.00
4.10,11.38,0.00,34.46,0.00,29.87,0.00,69.73,0.00,0.00,2.19,0.00,30.13,0.00,0.00,10.00,1.97,0.00,0.00
4.18,14.34,0.00,37.88,0.00,0.00,0.00,1.81,0.00,0.00,3.63,0.00,29.14,0.00,0.00,10.00,1.93,0.00,0.00
4.27,13.62,0.00,34.49,0.00,0.00,0.00,1.69,0.00,0.00,4.08,0.00,33.62,0.00,0.00,10.00,1.88,0.00,0.00
4.35,16.44,0.00,35.66,0.00,0.00,0.00,1.83,0.00,0.00,4.47,0.00,35.31,0.00,0.00,10.00,1.90,0.00,0.00
4.45,12.95,0.00,37.97,0.00,0.00,0.00,1.79,0.00,0.00,1.59,0.00,32.95,0.00,0.00,10.00,1.96,0.00,0.00
4.55,14.13,0.00,36.19,0.00,0.00,0.00,1.78,0.00,0.00,3.01,0.00,36.51,0.00,0.00,10.00,2.06,0.00,0.00
4.64,11.23,0.00,37.64,0.00,0.00,0.00,1.71,0.00,0.00,0.78,0.00,34.40,0.00,0.00,10.00,2.12,0.00,0.00
4.73,10.37,0.00,38.03,0.00,0.00,0.00,1.65,0.00,0.00,0.54,0.00,33.14,0.00,0.00,10.00,2.15,0.00,0.00
4.81,10.84,0.00,37.43,0.00,0.00,0.00,1.65,0.00,0.00,0.09,0.00,32.87,0.00,0.00,10.00,2.12,0.00,0.00
4.91,11.28,0.00,36.39,0.00,0.00,0.00,1.68,0.00,0.00,0.52,0.00,33.40,0.00,0.00,10.00,2.09,0.00,0.00
4.99,12.65,0.00,35.95,0.00,0.00,0.00,1.70,0.00,0.00,0.75,0.00,33.91,0.00,0.00,10.00,2.06,0.00,0.00
5.09,9.88,0.00,36.41,0.00,0.00,0.00,1.66,0.00,0.00,1.10,0.00,32.01,0.00,0.00,10.00,2.06,0.00,0.00
5.21,11.21,0.00,35.58,0.00,0.00,0.00,1.69,0.00,0.00,1.08,0.00,33.24,0.00,0.00,10.00,2.05,0.00,0.00
5.28,10.95,0.00,37.10,0.00,0.00,0.00,1.69,0.00,0.00,1.27,0.00,31.34,0.00,0.00,10.00,2.04,0.00,0.00
5.43,10.56,0.00,36.99,0.00,0.00,0.00,1.68,0.00,0.00,1.45,0.00,31.23,0.00,0.00,10.00,2.04,0.00,0.00
5.50,13.33,0.00,38.66,0.00,0.00,0.00,1.73,0.00,0.00,0.18,0.00,30.15,0.00,0.00,10.00,2.04,0.00,0.00
5.63,14.48,0.00,35.65,0.00,0.00,0.00,1.75,0.00,0.00,0.70,0.00,33.95,0.00,0.00,10.00,2.04,0.00,0.00
5.71,15.12,0.00,39.96,0.00,0.00,0.00,1.75,0.00,0.00,0.13,0.00,29.25,0.00,0.00,10.00,2.04,0.00,0.00
5.81,15.30,0.00,40.04,0.00,0.00,0.00,1.76,0.00,0.00,0.14,0.00,29.10,0.00,0.00,10.00,2.04,0.00,0.00
5.91,16.14,0.00,39.66,0.00,0.00,0.00,1.77,0.00,0.00,0.45,0.00,29.71,0.00,0.00,10.00,2.05,0.00,0.00
6.00,17.24,0.00,39.44,0.00,0.00,0.00,1.74,0.00,0.00,1.56,0.00,30.38,0.00,0.00,10.00,2.06,0.00,0.00
6.10,17.52,0.00,39.23,0.00,0.00,0.00,1.74,0.00,0.00,1.87,0.00,30.76,0.00,0.00,10.00,2.06,0.00,0.00
6.20,18.00,0.00,39.72,0.00,0.00,0.00,1.73,0.00,0.00,2.11,0.00,30.36,0.00,0.00,10.00,2.07,0.00,0.00
6.29,18.22,0.00,39.92,0.00,0.00,0.00,1.74,0.00,0.00,2.21,0.00,30.30,0.00,0.00,10.00,2.07,0.00,0.00
6.38,18.72,0.00,40.69,0.00,0.00,0.00,1.74,0.00,0.00,2.55,0.00,29.68,0.00,0.00,10.00,2.07,0.00,0.00
6.47,18.79,0.00,40.50,0.00,0.00,0.00,1.76,0.00,0.00,2.64,0.00,30.08,0.00,0.00,10.00,2.06,0.00,0.00
6.56,19.12,0.00,40.61,0.00,0.00,0.00,1.76,0.00,0.00,3.02,0.00,30.24,0.00,0.00,10.00,2.07,0.00,0.00
6.64,18.75,0.00,39.87,0.00,0.00,0.00,1.76,0.00,0.00,2.83,0.00,30.95,0.00,0.00,10.00,2.07,0.00,0.00
6.75,18.81,0.00,36.64,0.00,0.00,0.00,1.76,0.00,0.00,3.98,0.00,35.09,0.00,0.00,10.00,2.07,0.00,0.00
6.83,14.11,0.00,34.08,0.00,0.00,0.00,1.71,0.00,0.00,4.37,0.00,35.07,0.00,0.00,10.00,2.03,0.00,0.00
6.93,13.37,0.00,35.57,0.00,0.00,0.00,1.70,0.00,0.00,3.28,0.00,32.87,0.00,0.00,10.00,2.02,0.00,0.00
7.03,13.86,0.00,37.75,0.00,0.00,0.00,1.71,0.00,0.00,3.43,0.00,30.62,0.00,0.00,10.00,2.02,0.00,0.00
7.12,14.03,0.00,38.60,0.00,0.00,0.00,1.69,0.00,0.00,3.64,0.00,29.68,0.00,0.00,10.00,2.02,0.00,0.00
7.21,13.43,0.00,38.20,0.00,0.00,0.00,1.69,0.00,0.00,3.21,0.00,29.87,0.00,0.00,10.00,2.02,0.00,0.00
7.32,13.21,0.00,37.97,0.00,0.00,0.00,1.69,0.00,0.00,2.95,0.00,29.97,0.00,0.00,10.00,2.02,0.00,0.00
7.41,13.09,0.00,37.82,0.00,0.00,0.00,1.69,0.00,0.00,2.77,0.00,30.05,0.00,0.00,10.00,2.02,0.00,0.00
7.51,13.15,0.00,37.95,0.00,0.00,0.00,1.69,0.00,0.00,2.81,0.00,29.95,0.00,0.00,10.00,2.02,0.00,0.00
7.60,13.13,0.00,37.82,0.00,0.00,0.00,1.69,0.00,0.00,2.97,0.00,30.13,0.00,0.00,10.00,2.02,0.00,0.00
7.68,12.81,0.00,36.44,0.00,0.00,0.00,1.68,0.00,0.00,2.91,0.00,31.50,0.00,0.00,10.00,2.02,0.00,0.00
7.78,13.26,0.00,32.80,0.00,0.00,0.00,1.68,0.00,0.00,4.33,0.00,35.90,0.00,0.00,10.00,2.02,0.00,0.00
7.88,12.26,0.00,34.34,0.00,0.00,0.00,1.67,0.00,0.00,2.88,0.00,33.69,0.00,0.00,10.00,2.02,0.00,0.00
7.96,13.13,0.00,33.61,0.00,0.00,0.00,1.67,0.00,0.00,4.11,0.00,34.95,0.00,0.00,10.00,2.02,0.00,0.00
8.06,12.61,0.00,33.57,0.00,0.00,0.00,1.67,0.00,0.00,3.51,0.00,34.73,0.00,0.00,10.00,2.02,0.00,0.00
8.18,13.57,0.00,36.72,0.00,0.00,0.00,1.66,0.00,0.00,3.91,0.00,31.63,0.00,0.00,10.00,2.02,0.00,0.00
8.26,13.52,0.00,36.55,0.00,0.00,0.00,1.67,0.00,0.00,3.90,0.00,31.84,0.00,0.00,10.00,2.02,0.00,0.00
8.36,12.95,0.00,33.51,0.00,0.00,0.00,1.67,0.00,0.00,3.96,0.00,35.00,0.00,0.00,10.00,2.02,0.00,0.00
8.47,12.95,0.00,32.92,0.00,0.00,0.00,1.67,0.00,0.00,4.02,0.00,35.66,0.00,0.00,10.00,2.02,0.00,0.00
8.59,11.95,0.00,34.95,0.00,0.00,0.00,1.67,0.00,0.00,2.39,0.00,32.93,0.00,0.00,10.00,2.02,0.00,0.00
8.71,12.87,0.00,37.22,0.00,0.00,0.00,1.69,0.00,0.00,2.90,0.00,30.80,0.00,0.00,10.00,2.02,0.00,0.00
8.83,13.03,0.00,33.32,0.00,0.00,0.00,1.68,0.00,0.00,3.97,0.00,35.29,0.00,0.00,10.00,2.02,0.00,0.00
8.93,13.60,0.00,37.67,0.00,0.00,0.00,1.68,0.00,0.00,3.62,0.00,30.65,0.00,0.00,10.00,2.02,0.00,0.00
9.02,13.26,0.00,33.30,0.00,0.00,0.00,1.69,0.00,0.00,4.21,0.00,35.44,0.00,0.00,10.00,2.02,0.00,0.00
9.10,12.98,0.00,33.14,0.00,0.00,0.00,1.69,0.00,0.00,4.00,0.00,35.51,0.00,0.00,10.00,2.02,0.00,0.00
9.21,13.57,0.00,37.18,0.00,0.00,0.00,1.69,0.00,0.00,3.78,0.00,31.26,0.00,0.00,10.00,2.02,0.00,0.00
9.29,13.22,0.00,37.33,0.00,0.00,0.00,1.68,0.00,0.00,3.39,0.00,30.94,0.00,0.00,10.00,2.02,0.00,0.00
9.38,13.36,0.00,37.62,0.00,0.00,0.00,1.68,0.00,0.00,3.43,0.00,30.70,0.00,0.00,10.00,2.02,0.00,0.00
9.46,13.44,0.00,37.92,0.00,0.00,0.00,1.68,0.00,0.00,3.43,0.00,30.41,0.00,0.00,10.00,2.02,0.00,0.00
9.55,13.38,0.00,37.68,0.00,0.00,0.00,1.68,0.00,0.00,3.40,0.00,30.62,0.00,0.00,10.00,2.02,0.00,0.00
9.69,12.71,0.00,36.77,0.00,0.00,0.00,1.67,0.00,0.00,2.92,0.00,31.40,0.00,0.00,10.00,2.02,0.00,0.00
