Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
3.91,6.54,163.88,16.55,109.25,52.44,89.54,96.55,0.00,0.00,0.88,-16.12,16.72,70.75,44.85,89.54,96.92,0.00,0.00
4.03,6.03,163.88,16.71,109.25,53.73,89.54,96.33,0.00,0.00,0.70,-16.12,16.75,70.75,40.10,89.54,95.89,0.00,0.00
4.14,5.74,163.88,16.04,109.25,53.37,89.54,95.42,0.00,0.00,0.14,-16.12,16.66,70.75,47.55,89.54,87.59,0.00,0.00
4.24,5.10,163.88,16.41,109.25,52.92,89.54,95.95,0.00,0.00,0.00,-16.12,16.56,70.75,47.17,89.54,86.49,0.00,0.00
4.32,5.05,163.88,16.43,109.25,52.76,89.54,95.85,0.00,0.00,0.02,-16.12,16.41,70.75,47.44,89.54,86.84,0.00,0.00
4.45,5.38,163.88,16.41,109.25,52.98,89.54,95.65,0.00,0.00,0.34,-16.12,16.49,70.75,47.08,89.54,87.19,0.00,0.00
4.54,5.44,163.88,16.39,109.25,52.99,89.54,95.51,0.00,0.00,0.40,-16.12,16.50,70.75,39.12,89.54,95.59,0.00,0.00
4.61,5.59,163.88,16.32,109.25,53.01,89.54,95.29,0.00,0.00,0.55,-16.12,16.49,70.75,46.88,89.54,87.96,0.00,0.00
4.71,5.58,163.88,15.79,109.25,52.98,89.54,94.69,0.00,0.00,0.83,-16.12,16.36,70.75,47.20,89.54,86.61,0.00,0.00
4.80,4.89,163.88,13.82,109.25,52.98,89.54,88.96,0.00,0.00,1.15,-16.12,14.60,70.75,43.86,89.54,89.38,0.00,0.00
4.89,6.20,163.88,10.02,109.25,53.31,89.54,63.80,0.00,0.00,0.83,-16.12,11.24,70.75,47.34,89.54,77.99,0.00,0.00
4.99,9.30,163.88,9.82,109.25,60.07,89.54,45.85,0.00,0.00,3.07,-16.12,8.28,70.75,52.15,89.54,53.06,0.00,0.00
5.08,9.73,163.88,10.04,109.25,61.14,89.54,43.07,0.00,0.00,4.72,-16.12,7.85,70.75,55.76,89.54,49.19,0.00,0.00
5.18,9.97,163.88,10.24,109.25,61.62,89.54,42.31,0.00,0.00,5.38,-16.12,7.79,70.75,56.23,89.54,48.22,0.00,0.00
5.28,10.01,163.88,10.25,109.25,61.62,89.54,42.52,0.00,0.00,5.38,-16.12,7.66,70.75,56.07,89.54,48.05,0.00,0.00
5.37,10.26,163.88,10.46,109.25,61.83,89.54,41.91,0.00,0.00,5.03,-16.12,7.51,70.75,55.70,89.54,48.20,0.00,0.00
5.45,10.22,163.88,10.43,109.25,61.05,89.54,43.03,0.00,0.00,4.95,-16.12,7.40,70.75,55.24,89.54,48.55,0.00,0.00
5.56,12.54,163.88,12.84,109.25,64.21,89.54,51.32,0.00,0.00,3.94,-16.12,7.09,70.75,50.59,89.54,52.32,0.00,0.00
5.65,16.14,163.88,16.37,109.25,55.76,89.54,59.84,0.00,0.00,2.87,-16.12,8.57,70.75,37.18,89.54,75.15,0.00,0.00
5.74,28.40,163.88,28.65,109.25,63.36,89.54,86.39,0.00,0.00,3.50,-16.12,13.70,70.75,45.69,89.54,76.73,0.00,0.00
5.86,17.44,163.88,20.69,109.25,53.51,89.54,102.81,0.00,0.00,10.36,-16.12,19.18,70.75,49.69,89.54,92.42,0.00,0.00
5.98,17.32,163.88,20.65,109.25,55.63,89.54,111.24,0.00,0.00,5.14,-16.12,19.91,70.75,49.67,89.54,120.94,0.00,0.00
6.06,17.86,163.88,20.75,109.25,56.23,89.54,110.30,0.00,0.00,2.00,-16.12,21.13,70.75,46.36,89.54,111.29,0.00,0.00
6.16,14.95,163.88,18.78,109.25,56.17,89.54,110.74,0.00,0.00,0.43,-16.12,21.66,70.75,46.68,89.54,111.84,0.00,0.00
6.26,13.92,163.88,17.93,109.25,56.60,89.54,110.61,0.00,0.00,0.26,-16.12,21.77,70.75,49.77,89.54,123.52,0.00,0.00
6.33,17.73,163.88,20.52,109.25,57.30,89.54,105.34,0.00,0.00,0.68,-16.12,21.70,70.75,46.75,89.54,117.77,0.00,0.00
6.41,18.39,163.88,18.70,109.25,52.82,89.54,85.75,0.00,0.00,4.97,-16.12,18.92,70.75,45.53,89.54,98.97,0.00,0.00
6.50,7.20,163.88,12.94,109.25,55.58,89.54,82.72,0.00,0.00,3.01,-16.12,15.62,70.75,48.31,89.54,86.02,0.00,0.00
6.58,13.43,163.88,14.07,109.25,65.29,89.54,63.66,0.00,0.00,0.75,-16.12,11.56,70.75,49.61,89.54,75.79,0.00,0.00
6.67,7.76,163.88,9.25,109.25,55.99,89.54,66.76,0.00,0.00,0.21,-16.12,10.80,70.75,46.71,89.54,77.00,0.00,0.00
6.75,6.98,163.88,12.43,109.25,52.01,89.54,88.01,0.00,0.00,1.19,-16.12,11.38,70.75,45.74,89.54,88.18,0.00,0.00
6.84,23.12,163.88,23.61,109.25,65.50,89.54,85.55,0.00,0.00,3.73,-16.12,15.85,70.75,47.69,89.54,116.30,0.00,0.00
6.92,11.13,163.88,16.97,109.25,53.87,89.54,112.23,0.00,0.00,4.07,-16.12,17.24,70.75,47.39,89.54,117.71,0.00,0.00
7.02,7.65,163.88,16.16,109.25,50.89,89.54,96.46,0.00,0.00,21.56,-16.12,21.63,70.75,47.77,89.54,76.30,0.00,0.00
7.12,4.37,163.88,13.17,109.25,53.55,89.54,87.67,0.00,0.00,1.81,-16.12,12.40,70.75,46.27,89.54,85.74,0.00,0.00
7.20,2.66,163.88,12.80,109.25,51.01,89.54,88.85,0.00,0.00,1.21,-16.12,13.05,70.75,45.83,89.54,89.11,0.00,0.00
7.29,2.34,163.88,12.36,109.25,48.89,89.54,87.32,0.00,0.00,1.32,-16.12,13.32,70.75,45.61,89.54,88.79,0.00,0.00
7.37,1.12,163.88,12.80,109.25,49.76,89.54,88.91,0.00,0.00,0.80,-16.12,14.96,70.75,44.22,89.54,91.89,0.00,0.00
7.46,0.60,163.88,12.68,109.25,49.96,89.54,89.06,0.00,0.00,1.99,-16.12,16.14,70.75,43.57,89.54,93.32,0.00,0.00
7.59,2.86,163.88,12.21,109.25,51.37,89.54,87.58,0.00,0.00,1.79,-16.12,13.72,70.75,45.25,89.54,88.70,0.00,0.00
7.68,8.38,163.88,13.00,109.25,54.97,89.54,85.38,0.00,0.00,6.01,-16.12,13.78,70.75,47.13,89.54,86.92,0.00,0.00
7.77,0.39,163.88,13.80,109.25,59.39,89.54,87.05,0.00,0.00,0.56,-16.12,14.97,70.75,44.10,89.54,90.34,0.00,0.00
7.85,0.00,163.88,10.10,109.25,57.74,89.54,86.93,0.00,0.00,2.06,-16.12,17.93,70.75,43.97,89.54,94.06,0.00,0.00
7.94,1.85,163.88,10.26,109.25,45.79,89.54,97.07,0.00,0.00,2.37,-16.12,18.89,70.75,43.92,89.54,93.82,0.00,0.00
8.02,6.19,163.88,11.13,109.25,45.77,89.54,99.68,0.00,0.00,4.32,-16.12,21.70,70.75,44.27,89.54,95.99,0.00,0.00
8.11,4.33,163.88,10.31,109.25,60.50,89.54,85.11,0.00,0.00,5.08,-16.12,22.57,70.75,43.39,89.54,96.90,0.00,0.00
8.19,5.05,163.88,6.29,109.25,42.95,89.54,92.87,0.00,0.00,6.68,-16.12,23.96,70.75,43.45,89.54,97.16,0.00,0.00
8.28,9.29,163.88,15.63,109.25,37.25,89.54,102.85,0.00,0.00,5.30,-16.12,23.47,70.75,47.11,89.54,96.47,0.00,0.00
8.36,6.65,163.88,11.82,109.25,40.39,89.54,81.73,0.00,0.00,3.37,-16.12,21.93,70.75,50.79,89.54,94.31,0.00,0.00
8.44,14.94,163.88,16.63,109.25,54.64,89.54,59.89,0.00,0.00,3.81,-16.12,21.89,70.75,43.25,89.54,96.78,0.00,0.00
8.53,10.78,163.88,10.96,109.25,62.80,89.54,72.54,0.00,0.00,7.60,-16.12,12.25,70.75,49.06,89.54,77.93,0.00,0.00
8.64,9.35,163.88,10.44,109.25,54.82,89.54,68.05,0.00,0.00,13.22,-16.12,13.81,70.75,53.41,89.54,70.53,0.00,0.00
8.73,17.72,163.88,25.77,109.25,44.37,89.54,54.71,0.00,0.00,11.97,-16.12,12.16,70.75,55.85,89.54,76.23,0.00,0.00
8.81,9.80,163.88,21.26,109.25,48.51,89.54,48.77,0.00,0.00,4.69,-16.12,16.03,70.75,52.15,89.54,91.66,0.00,0.00
8.94,4.63,163.88,12.05,109.25,31.18,89.54,76.07,0.00,0.00,3.86,-16.12,18.37,70.75,53.14,89.54,93.24,0.00,0.00
9.06,34.41,163.88,51.77,109.25,66.19,89.54,152.39,0.00,0.00,32.59,-16.12,42.35,70.75,-74.98,89.54,133.83,0.00,0.00
