Timestamp,Kinect_LShoulderExt-Y,Kinect_LShoulderAbd-Z,Kinect_LElbow,Kinect_RShoulderExt-Y,Kinect_RShoulderAbd-Z,Kinect_RElbow,IMULS_Y,IMULS_Z,IMUL_Elbow,IMURS_Y,IMURS_Z,IMURElbow
2.20,83.00,15.09,11.72,82.06,15.62,44.53,91.33,10.14,39.01,145.36,91.54,0.00
2.28,83.98,13.87,24.80,81.67,15.93,43.88,91.33,10.14,33.73,145.36,91.54,0.00
2.33,86.42,13.68,20.13,82.13,14.93,38.49,96.11,8.80,28.15,145.36,91.54,0.00
2.40,86.88,13.88,16.67,83.25,13.67,24.24,95.03,7.21,28.15,149.75,91.85,0.00
2.47,86.51,12.74,15.74,83.61,13.20,25.94,95.03,7.21,31.43,149.75,91.85,0.00
2.53,86.61,11.45,16.25,83.92,12.86,37.57,91.90,4.75,34.54,149.75,91.85,0.00
2.62,86.39,11.45,16.04,84.19,12.63,37.44,92.58,4.72,34.54,150.70,92.73,0.00
2.73,86.61,11.41,15.44,84.68,11.93,36.30,92.65,4.64,34.54,150.78,92.86,0.00
2.79,87.15,10.57,16.95,84.37,11.96,37.00,92.65,4.64,34.54,150.78,92.86,0.00
2.86,86.89,10.63,16.52,84.35,11.97,37.00,92.66,4.17,34.54,150.43,93.14,0.00
2.95,87.61,10.61,15.81,83.40,11.90,36.84,92.66,4.17,32.49,150.43,93.14,0.00
3.00,87.65,10.23,14.05,83.74,11.80,36.58,92.66,4.17,32.49,150.43,93.14,0.00
3.12,87.49,10.23,15.99,84.05,11.70,22.59,92.66,4.17,33.61,150.43,93.14,0.00
3.17,87.56,10.58,17.42,83.82,11.89,37.21,91.73,4.74,33.61,150.92,91.77,0.00
3.22,87.46,10.98,16.37,83.61,11.99,37.33,91.70,4.52,33.61,150.70,91.84,0.00
3.28,87.71,10.91,3.40,83.38,12.04,37.06,91.70,4.52,33.61,150.70,91.84,0.00
3.35,87.99,11.35,4.61,82.91,11.97,23.77,91.70,4.52,33.62,150.70,91.84,0.00
3.42,87.75,11.55,14.50,83.13,11.84,37.16,91.70,4.52,33.62,150.70,91.84,0.00
3.49,87.82,11.49,14.33,83.27,11.95,36.94,91.70,4.52,33.62,150.70,91.84,0.00
3.55,87.94,11.34,15.46,82.96,11.97,36.78,91.70,4.52,33.62,150.70,91.84,0.00
3.63,87.99,11.58,14.95,83.05,12.11,36.73,92.75,4.87,32.59,150.70,91.84,0.00
3.70,88.07,11.32,15.22,82.75,11.99,36.46,92.75,4.87,32.59,150.70,91.84,0.00
3.79,87.98,10.68,17.09,83.07,11.85,36.31,92.91,5.19,32.41,150.70,91.84,0.00
3.85,88.14,10.96,17.30,82.61,12.00,36.41,93.67,6.43,32.41,150.46,92.01,0.00
3.91,88.25,11.09,17.35,82.76,12.02,36.36,93.67,6.43,32.27,150.46,92.01,0.00
3.97,88.30,11.08,13.69,82.74,11.99,36.41,93.67,6.43,32.27,150.46,92.01,0.00
4.04,88.12,11.16,1.39,83.11,11.95,36.58,93.39,6.40,32.54,150.46,92.01,0.00
4.11,88.20,11.25,14.13,83.13,12.00,36.67,93.63,6.56,32.54,149.87,92.13,0.00
4.19,88.20,11.31,14.03,83.23,12.06,36.70,93.63,6.56,32.54,149.87,92.13,0.00
4.26,88.17,11.43,14.46,83.25,12.17,36.68,93.97,6.50,32.54,150.09,92.61,0.00
4.32,88.07,11.03,12.22,83.36,11.87,35.74,93.97,6.50,32.54,150.09,92.61,0.00
4.38,88.01,10.92,10.91,83.42,11.88,35.84,93.97,6.50,32.54,150.09,92.61,0.00
4.45,87.95,10.90,2.92,83.94,11.53,34.91,93.76,6.69,32.71,150.09,92.61,0.00
4.52,87.87,10.76,19.38,83.79,11.70,35.55,93.76,6.69,32.71,150.09,92.61,0.00
4.58,87.88,10.55,18.33,83.95,11.63,35.53,93.76,6.69,32.53,150.09,92.61,0.00
4.66,87.82,10.65,17.52,83.93,11.67,35.44,93.83,7.04,32.43,150.09,92.61,0.00
4.73,87.86,10.87,21.53,83.81,11.56,35.53,93.83,7.04,32.47,150.09,92.61,0.00
4.80,87.71,10.74,16.31,83.90,11.63,35.71,93.95,7.01,32.36,150.09,92.61,0.00
4.90,87.69,10.64,12.44,83.94,11.66,35.62,93.97,6.66,32.36,150.60,92.92,0.00
4.96,87.67,10.44,15.67,83.83,11.63,36.06,93.97,6.66,32.52,150.60,92.92,0.00
5.01,87.67,10.45,16.09,83.76,11.76,36.19,93.97,6.66,32.72,150.60,92.92,0.00
5.07,87.65,10.33,16.09,83.75,11.70,36.36,93.97,6.66,33.21,150.60,92.92,0.00
5.12,87.59,10.13,17.10,83.76,11.71,36.77,93.97,6.66,33.06,150.60,92.92,0.00
5.22,87.63,10.30,17.64,83.92,11.64,36.58,94.37,6.88,32.67,150.60,92.92,0.00
5.28,87.56,10.50,15.96,84.13,11.57,36.56,94.37,6.88,32.49,150.60,92.92,0.00
5.34,87.58,10.41,16.26,83.80,11.36,36.56,94.54,6.91,32.32,150.60,92.92,0.00
5.40,87.42,10.51,17.19,83.81,11.35,36.89,94.40,6.88,32.46,150.60,92.92,0.00
5.49,87.28,10.44,16.31,83.81,11.28,37.02,93.99,5.93,32.46,152.30,93.17,0.00
5.56,87.30,10.37,17.32,83.84,11.14,36.34,93.90,6.05,32.46,151.86,92.92,0.00
5.62,87.20,11.38,13.75,83.80,11.11,36.58,93.90,6.05,32.99,151.86,92.92,0.00
5.69,86.93,11.23,12.86,83.88,11.26,36.56,93.90,6.05,32.99,151.86,92.92,0.00
5.75,86.92,11.30,12.63,83.97,11.19,36.55,94.17,5.80,32.78,151.86,92.92,0.00
5.82,86.80,11.15,13.46,83.99,11.28,36.63,94.16,5.96,32.77,151.86,92.92,0.00
5.88,86.71,10.74,16.45,84.17,11.24,36.78,94.08,5.52,32.77,152.23,93.14,0.00
5.94,86.60,10.53,16.34,84.15,11.32,36.74,94.08,5.52,32.14,152.23,93.14,0.00
6.02,86.75,10.18,15.46,84.24,11.34,36.89,93.80,5.02,32.45,152.23,93.14,0.00
6.08,86.95,10.65,11.07,84.15,11.43,37.14,93.83,5.69,32.45,152.00,92.72,0.00
6.16,87.07,10.44,12.17,84.19,11.40,37.03,93.83,5.69,32.77,152.00,92.72,0.00
6.21,86.98,10.54,13.22,84.46,11.22,36.91,93.75,5.27,32.90,152.00,92.72,0.00
6.30,86.90,10.46,15.51,84.67,11.13,36.59,93.73,5.70,32.90,152.35,92.44,0.00
6.36,87.06,9.94,16.18,84.69,11.12,36.22,93.63,5.11,33.09,152.35,92.44,0.00
6.41,87.06,10.54,12.61,84.65,11.08,36.29,93.45,5.06,33.25,152.35,92.44,0.00
6.50,87.16,10.36,13.19,84.75,11.02,36.22,93.46,5.65,33.25,151.26,91.99,0.00
6.56,87.31,10.04,13.78,84.78,11.01,36.19,93.64,6.42,32.99,151.26,91.99,0.00
6.63,87.27,9.69,12.94,84.71,11.09,36.10,93.81,6.66,32.99,150.59,91.97,0.00
6.70,87.27,9.88,14.03,84.78,11.08,35.95,93.81,6.66,32.85,150.59,91.97,0.00
6.76,87.33,10.14,18.96,84.90,11.04,35.83,93.81,7.08,32.85,151.31,91.81,0.00
6.86,87.34,10.13,17.62,85.19,10.85,36.06,93.81,7.08,32.63,151.31,91.81,0.00
6.95,87.21,10.50,17.48,85.37,10.75,35.73,93.81,7.08,32.63,151.31,91.81,0.00
7.02,87.33,10.43,16.61,85.19,10.78,35.63,93.84,6.93,32.61,151.31,91.81,0.00
7.10,87.28,10.45,13.68,84.88,11.03,36.04,93.44,6.07,32.61,150.46,91.73,0.00
7.16,87.16,10.45,15.21,84.71,11.11,36.56,93.44,6.07,33.11,150.46,91.73,0.00
7.23,86.88,10.50,15.96,84.62,11.07,36.49,93.69,6.40,32.83,150.46,91.73,0.00
7.29,86.49,10.84,16.07,84.57,11.09,36.71,93.49,6.45,32.83,151.26,91.54,0.00
7.38,86.32,10.79,16.30,84.74,10.96,36.55,93.49,6.45,32.95,151.26,91.54,0.00
7.45,86.22,10.75,16.57,84.70,10.97,36.47,93.60,5.90,32.95,150.83,91.96,0.00
7.51,86.18,11.10,16.36,84.61,11.00,36.43,93.65,5.64,32.95,150.69,92.17,0.00
7.59,85.85,11.33,16.00,84.57,10.97,36.28,94.44,6.77,32.09,150.69,92.17,0.00
7.67,86.01,11.13,15.63,84.27,11.26,36.65,94.19,6.61,32.09,149.53,91.81,0.00
7.73,86.58,11.98,13.76,84.42,11.07,35.92,94.19,6.61,32.73,149.53,91.81,0.00
7.80,86.45,11.75,19.20,84.84,10.48,34.84,93.88,5.98,33.11,149.53,91.81,0.00
7.87,86.10,11.57,16.12,84.71,10.65,34.66,93.50,6.64,33.11,150.67,91.05,0.00
7.93,85.88,11.41,15.70,84.48,10.87,34.84,93.50,6.64,32.85,150.67,91.05,0.00
7.99,85.69,11.40,16.21,84.37,11.06,38.02,93.50,6.64,33.26,150.67,91.05,0.00
8.07,85.69,11.32,15.76,84.28,11.06,31.87,93.91,6.95,32.84,150.67,91.05,0.00
8.14,85.86,11.34,5.22,84.02,11.18,34.28,93.91,6.95,32.26,150.67,91.05,0.00
8.20,85.67,11.43,16.34,84.63,10.79,34.31,93.36,6.16,32.86,150.67,91.05,0.00
8.28,85.24,11.46,16.61,84.83,10.64,34.84,93.44,6.64,32.86,152.33,91.06,0.00
8.34,85.18,11.49,18.17,85.53,9.88,34.83,93.83,6.98,32.46,152.33,91.06,0.00
8.40,85.11,11.41,18.94,85.72,9.60,34.95,93.83,6.98,32.46,152.33,91.06,0.00
8.46,85.51,11.52,16.54,85.39,9.73,35.08,93.59,5.83,32.46,152.66,91.45,0.00
8.53,85.21,11.73,16.43,85.79,9.60,35.63,93.59,5.83,32.82,152.66,91.45,0.00
8.60,85.13,11.71,14.64,85.65,9.71,35.51,93.67,5.56,32.79,152.66,91.45,0.00
8.67,85.43,11.42,15.03,85.35,9.81,35.26,93.59,5.82,32.79,153.07,91.23,0.00
8.73,85.45,11.33,15.23,85.04,10.09,36.00,93.59,5.82,32.47,153.07,91.23,0.00
8.80,85.71,11.28,15.57,84.56,10.47,36.07,93.29,5.79,32.75,153.07,91.23,0.00
8.87,85.61,11.41,17.48,84.60,10.67,36.65,93.83,5.98,32.75,152.35,91.72,0.00
8.94,85.76,11.06,18.10,84.51,10.86,36.34,93.83,5.98,32.36,152.35,91.72,0.00
9.00,85.82,10.95,17.98,84.54,10.89,36.24,93.73,6.11,32.44,152.35,91.72,0.00
9.07,85.95,10.91,17.51,84.35,11.02,36.17,93.58,6.11,32.58,152.35,91.72,0.00
9.14,85.95,10.94,16.88,84.17,11.25,35.76,93.97,5.47,32.58,151.73,92.57,0.00
9.22,86.14,11.58,16.01,84.11,11.37,35.88,93.64,5.73,32.58,151.19,91.91,0.00
9.29,86.24,11.44,15.73,84.05,11.37,36.25,93.64,5.73,32.93,151.19,91.91,0.00
9.35,86.43,11.95,14.19,83.82,11.75,37.29,93.77,5.87,32.79,151.19,91.91,0.00
9.42,86.78,11.60,14.68,83.34,11.85,37.26,94.02,6.24,32.79,150.83,91.96,0.00
9.49,87.05,11.69,15.04,83.23,11.95,36.98,93.91,6.08,32.91,150.83,91.96,0.00
9.56,87.02,11.52,14.98,83.13,12.06,37.20,93.97,6.63,32.91,150.09,91.61,0.00
9.63,86.91,11.35,17.20,83.30,11.99,36.88,93.97,6.63,32.83,150.09,91.61,0.00
9.70,86.94,11.41,16.17,83.32,12.01,36.69,93.84,6.95,32.90,150.09,91.61,0.00
9.77,86.95,11.61,14.79,83.69,11.75,36.00,94.23,6.98,32.90,149.51,92.01,0.00
9.83,86.90,11.53,14.76,83.61,11.79,36.14,94.23,6.98,32.97,149.51,92.01,0.00
9.90,86.91,11.33,14.73,83.46,11.85,36.27,93.95,6.94,33.22,149.51,92.01,0.00
9.96,86.63,11.40,15.41,83.77,11.86,36.84,93.93,6.74,33.22,149.29,92.08,0.00
10.02,86.44,11.38,17.71,83.68,11.88,36.92,93.85,6.72,33.22,149.74,92.06,0.00
10.09,86.55,11.19,17.03,83.67,11.95,37.72,93.85,6.72,33.54,149.74,92.06,0.00
10.18,86.05,11.34,19.02,84.01,11.88,36.85,94.92,8.23,32.34,149.74,92.06,0.00
10.23,86.85,11.96,16.52,82.84,12.19,37.67,94.48,6.44,32.34,150.50,92.75,0.00
10.29,85.98,12.16,16.52,82.74,12.10,35.75,94.41,5.83,32.34,150.38,93.07,0.00
10.35,86.32,11.64,17.67,82.35,12.40,36.31,94.41,5.83,33.10,150.38,93.07,0.00
10.42,86.47,11.55,17.56,81.97,12.35,36.69,94.41,5.83,33.73,150.38,93.07,0.00
10.49,85.32,11.88,11.61,82.54,12.21,37.46,95.16,7.68,32.68,150.38,93.07,0.00
10.56,84.69,11.67,16.88,83.74,11.72,38.00,95.34,6.46,32.68,149.13,94.11,0.00
10.62,83.88,12.89,16.25,84.26,11.58,38.21,95.42,6.96,32.52,149.13,94.11,0.00
10.68,84.41,12.43,17.23,83.94,11.35,38.53,95.45,7.09,32.47,149.13,94.11,0.00
10.75,84.06,12.25,22.81,83.77,11.71,38.15,95.83,7.09,32.47,148.33,94.61,0.00
10.80,84.19,12.67,29.36,83.90,11.81,38.56,95.83,7.09,32.50,148.33,94.61,0.00
10.87,83.25,13.65,26.87,83.57,11.66,38.48,95.64,7.14,32.63,148.33,94.61,0.00
10.94,83.87,12.23,30.21,83.98,11.17,38.32,95.77,8.02,32.63,149.24,94.22,0.00
11.03,84.28,11.93,29.12,84.32,10.86,38.10,95.77,8.02,32.34,149.24,94.22,0.00
11.10,84.38,11.18,28.90,85.15,10.14,37.89,95.69,8.38,32.34,150.23,94.00,0.00
11.16,84.16,10.74,28.50,85.54,9.80,37.98,95.72,8.68,32.34,151.02,93.96,0.00
11.22,83.81,10.78,28.44,86.12,9.63,37.75,95.72,8.68,32.38,151.02,93.96,0.00
11.29,83.89,10.62,28.75,86.14,9.61,37.68,95.48,7.32,32.81,151.02,93.96,0.00
11.37,83.76,10.59,28.87,85.68,9.88,38.33,94.71,6.73,32.81,153.06,93.53,0.00
11.43,84.28,10.99,27.86,85.90,9.73,37.48,94.71,6.73,33.75,153.06,93.53,0.00
11.50,83.56,11.12,28.83,86.02,9.66,38.61,96.06,7.94,32.37,153.06,93.53,0.00
11.59,83.00,11.07,28.64,85.87,9.89,39.27,95.05,6.58,32.37,155.30,93.26,0.00
11.66,83.74,11.35,27.07,84.41,10.00,38.74,95.05,6.58,33.47,155.30,93.26,0.00
11.71,84.11,11.06,26.74,84.53,10.04,38.44,95.05,6.58,33.91,155.30,93.26,0.00
11.76,84.28,10.65,26.78,84.89,9.99,37.70,95.05,6.58,34.30,155.30,93.26,0.00
11.82,85.13,10.49,26.64,84.92,9.86,37.30,95.05,6.58,34.54,155.30,93.26,0.00
11.88,85.50,10.43,25.45,84.91,9.97,37.03,95.56,5.78,34.37,155.30,93.26,0.00
11.98,85.84,10.64,24.29,84.93,10.08,36.80,94.38,7.01,34.37,155.62,90.58,0.00
12.05,86.43,10.82,22.77,85.00,10.25,36.91,94.48,7.97,34.37,156.91,90.39,0.00
12.14,86.62,9.77,24.16,85.67,10.13,36.86,94.48,7.97,32.78,156.91,90.39,0.00
12.21,85.17,10.29,26.04,87.48,9.47,36.78,94.53,8.90,32.78,155.48,89.79,0.00
12.26,85.28,12.23,22.91,87.39,9.35,37.34,94.91,8.77,32.78,154.33,90.14,0.00
12.31,86.06,11.82,23.64,84.90,11.17,38.44,95.06,8.71,32.78,153.98,90.29,0.00
12.38,86.61,12.14,26.54,84.78,10.74,39.17,95.38,8.54,32.78,153.63,90.73,0.00
12.44,86.91,12.29,25.97,84.98,10.60,38.81,95.38,8.54,32.91,153.63,90.73,0.00
12.51,86.76,11.85,21.13,85.53,10.38,38.82,94.13,7.05,34.29,153.63,90.73,0.00
12.58,86.23,11.68,24.04,86.20,10.24,39.01,94.15,6.44,34.29,152.42,90.97,0.00
12.65,86.64,11.55,24.69,85.76,10.40,39.03,94.15,6.44,33.39,152.42,90.97,0.00
12.71,87.11,12.51,21.56,85.11,10.71,39.15,93.59,6.36,33.90,152.42,90.97,0.00
12.80,87.39,12.43,18.21,82.25,13.71,39.88,94.33,6.33,33.90,150.69,91.73,0.00
12.87,87.13,12.15,20.78,82.95,12.80,40.66,94.00,5.57,33.90,150.79,91.81,0.00
12.94,86.99,12.44,20.62,83.28,12.63,40.76,94.00,5.57,34.46,150.79,91.81,0.00
13.00,86.87,12.50,20.32,83.53,12.38,40.79,94.00,5.57,34.70,150.79,91.81,0.00
13.05,86.92,12.58,18.92,83.75,12.20,40.62,94.00,5.57,34.94,150.79,91.81,0.00
13.14,86.55,12.30,19.04,84.27,11.98,40.67,94.44,6.96,34.24,150.79,91.81,0.00
13.20,86.12,12.13,16.59,84.76,11.58,41.08,94.44,6.96,33.80,150.79,91.81,0.00
13.27,86.08,12.37,18.24,84.94,11.39,41.15,94.55,7.59,33.59,150.79,91.81,0.00
13.32,86.39,12.30,18.40,84.39,11.87,41.36,94.61,7.90,33.48,150.79,91.81,0.00
13.41,86.28,12.99,13.53,84.19,11.99,41.22,95.45,7.46,33.48,148.42,92.90,0.00
13.47,86.30,13.25,16.76,83.72,12.48,40.77,95.45,7.46,33.09,148.42,92.90,0.00
13.54,86.23,12.93,17.35,83.41,12.61,40.30,95.04,7.21,33.49,148.42,92.90,0.00
13.61,86.29,12.71,14.74,82.91,12.96,41.77,95.69,9.04,33.49,146.77,92.23,0.00
13.68,86.49,12.59,16.90,82.81,13.00,41.74,95.69,9.04,33.49,146.77,92.23,0.00
13.74,87.15,12.31,18.04,82.38,13.12,41.93,94.75,8.18,34.48,146.77,92.23,0.00
13.81,87.02,11.52,20.59,82.40,12.97,41.96,95.57,8.79,34.48,146.89,92.89,0.00
13.91,87.24,11.47,20.67,82.24,12.95,42.03,95.57,8.79,34.84,146.89,92.89,0.00
13.98,86.97,11.65,19.98,82.71,12.10,41.12,95.57,8.79,35.22,146.89,92.89,0.00
14.04,86.54,11.91,25.00,82.56,12.10,40.73,95.16,6.25,35.22,148.40,94.47,0.00
14.09,86.34,11.87,21.38,83.30,11.15,40.19,95.04,6.10,35.22,148.27,94.40,0.00
14.15,86.12,11.84,21.93,83.39,11.01,39.70,95.24,6.49,35.22,147.82,94.31,0.00
14.22,86.09,11.65,22.09,83.21,11.22,39.71,95.24,6.49,34.01,147.82,94.31,0.00
14.28,86.14,11.87,20.98,83.06,11.41,39.94,95.24,6.49,33.87,147.82,94.31,0.00
14.34,86.46,12.18,19.35,82.78,11.72,40.18,95.32,7.57,33.50,147.82,94.31,0.00
14.43,86.72,11.39,21.92,82.61,12.00,40.42,96.20,8.92,33.50,145.17,94.13,0.00
14.50,86.81,11.55,20.10,82.36,12.35,40.82,96.19,8.99,33.50,144.81,94.01,0.00
14.56,86.77,11.91,19.69,82.47,12.36,40.80,96.19,8.99,32.95,144.81,94.01,0.00
14.63,86.81,12.14,20.95,83.32,12.00,40.23,96.19,8.99,32.64,144.81,94.01,0.00
14.68,86.52,10.46,22.39,84.34,11.27,40.06,95.68,7.85,33.31,144.81,94.01,0.00
14.75,86.71,11.49,19.99,83.87,11.95,39.16,95.44,7.51,33.58,144.81,94.01,0.00
14.82,86.98,11.45,19.80,84.40,11.70,38.63,95.61,8.81,33.58,144.14,93.13,0.00
14.87,87.16,10.44,20.23,84.04,12.32,39.30,95.61,8.81,33.25,144.14,93.13,0.00
14.96,86.83,11.67,24.43,84.33,12.16,39.05,95.32,7.69,33.71,144.14,93.13,0.00
15.03,87.62,11.69,20.27,85.48,11.53,38.08,95.32,7.69,33.07,144.14,93.13,0.00
15.10,87.01,12.15,19.27,85.45,11.86,39.19,94.49,9.23,33.07,146.29,91.31,0.00
15.17,86.75,13.24,8.95,85.53,12.15,38.98,94.49,9.23,32.28,146.29,91.31,0.00
15.24,87.10,13.32,14.55,85.52,12.27,38.88,94.11,9.85,32.28,148.16,90.82,0.00
15.29,87.30,13.17,15.62,85.77,12.00,39.17,93.96,9.95,32.28,148.52,90.66,0.00
15.36,87.39,12.94,16.50,85.77,12.21,38.01,93.91,9.95,32.28,148.81,90.65,0.00
15.43,87.26,12.80,16.69,85.92,11.94,38.15,93.91,9.95,33.14,148.81,90.65,0.00
15.48,87.04,12.92,16.34,86.06,11.69,38.31,94.22,7.69,32.97,148.81,90.65,0.00
15.55,86.72,12.22,19.91,85.83,11.83,38.41,94.39,8.02,32.77,148.81,90.65,0.00
15.62,86.68,12.39,19.24,85.55,11.85,38.88,93.71,6.34,32.77,149.63,90.96,0.00
15.68,86.50,12.61,18.46,85.44,11.59,39.22,93.71,6.34,33.46,149.63,90.96,0.00
15.75,86.40,13.06,17.23,85.62,11.33,39.03,94.20,7.66,32.81,149.63,90.96,0.00
15.85,85.96,13.24,17.30,85.49,11.31,39.16,94.20,6.75,32.81,148.56,91.40,0.00
15.91,85.75,14.29,15.33,85.37,11.37,39.22,94.28,5.79,32.81,147.95,92.12,0.00
