Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.17,88.69,0.00,88.71,0.00,43.86,0.00,84.80,0.00,0.00,14.66,0.00,30.85,0.00,56.20,10.00,140.64,0.00,0.00
0.30,77.74,0.00,77.92,0.00,37.48,0.00,92.20,0.00,0.00,4.61,0.00,30.61,0.00,59.98,10.00,119.18,0.00,0.00
0.39,54.82,0.00,55.07,0.00,31.86,0.00,98.91,0.00,0.00,2.39,0.00,31.08,0.00,57.87,10.00,131.70,0.00,0.00
0.50,45.49,0.00,45.89,0.00,34.08,0.00,105.24,0.00,0.00,3.16,0.00,32.06,0.00,58.29,10.00,135.73,0.00,0.00
0.60,31.19,0.00,36.53,0.00,34.09,0.00,116.03,0.00,0.00,7.12,0.00,29.79,0.00,60.46,10.00,136.62,0.00,0.00
0.71,24.66,0.00,25.39,0.00,34.09,0.00,98.18,0.00,0.00,6.47,0.00,32.24,0.00,47.15,10.00,132.77,0.00,0.00
0.80,22.07,0.00,22.52,0.00,44.88,0.00,98.49,0.00,0.00,7.19,0.00,31.89,0.00,49.38,10.00,135.50,0.00,0.00
0.90,24.24,0.00,24.28,0.00,53.90,0.00,115.95,0.00,0.00,7.43,0.00,30.97,0.00,48.34,10.00,134.87,0.00,0.00
1.00,22.96,0.00,22.96,0.00,54.33,0.00,116.26,0.00,0.00,7.98,0.00,30.13,0.00,47.26,10.00,132.90,0.00,0.00
1.10,23.69,0.00,23.69,0.00,54.19,0.00,113.06,0.00,0.00,13.94,0.00,30.60,0.00,46.02,10.00,130.56,0.00,0.00
1.19,22.18,0.00,22.23,0.00,36.32,0.00,95.33,0.00,0.00,15.65,0.00,30.50,0.00,43.38,10.00,127.42,0.00,0.00
1.29,5.14,0.00,9.34,0.00,31.51,0.00,99.75,0.00,0.00,13.95,0.00,30.93,0.00,37.90,10.00,121.48,0.00,0.00
1.38,2.17,0.00,6.81,0.00,31.12,0.00,99.83,0.00,0.00,10.34,0.00,32.38,0.00,33.93,10.00,115.69,0.00,0.00
1.47,17.35,0.00,32.60,0.00,35.48,0.00,105.56,0.00,0.00,9.40,0.00,32.10,0.00,29.49,10.00,108.26,0.00,0.00
1.57,19.31,0.00,30.34,0.00,32.74,0.00,104.59,0.00,0.00,13.16,0.00,31.52,0.00,31.67,10.00,91.45,0.00,0.00
1.67,14.75,0.00,25.15,0.00,35.75,0.00,96.97,0.00,0.00,13.06,0.00,28.55,0.00,41.21,10.00,75.12,0.00,0.00
1.77,9.34,0.00,20.79,0.00,43.19,0.00,87.16,0.00,0.00,1.96,0.00,22.02,0.00,37.41,10.00,65.39,0.00,0.00
1.88,10.06,0.00,21.06,0.00,36.24,0.00,89.83,0.00,0.00,2.15,0.00,21.92,0.00,32.62,10.00,68.20,0.00,0.00
1.97,1.21,0.00,13.00,0.00,36.19,0.00,80.53,0.00,0.00,1.33,0.00,21.94,0.00,31.64,10.00,68.93,0.00,0.00
2.08,1.72,0.00,15.79,0.00,41.65,0.00,83.43,0.00,0.00,4.53,0.00,22.04,0.00,32.05,10.00,68.82,0.00,0.00
2.17,3.78,0.00,14.30,0.00,36.04,0.00,82.75,0.00,0.00,9.90,0.00,25.89,0.00,38.41,10.00,65.91,0.00,0.00
2.29,10.74,0.00,11.87,0.00,40.49,0.00,71.22,0.00,0.00,13.11,0.00,30.36,0.00,40.40,10.00,65.11,0.00,0.00
2.39,16.51,0.00,16.86,0.00,66.63,0.00,36.59,0.00,0.00,12.86,0.00,26.87,0.00,47.42,10.00,59.01,0.00,0.00
2.48,6.62,0.00,15.19,0.00,60.02,0.00,36.96,0.00,0.00,16.30,0.00,21.02,0.00,47.89,10.00,47.19,0.00,0.00
2.58,21.10,0.00,27.62,0.00,78.42,0.00,77.52,0.00,0.00,13.70,0.00,13.78,0.00,126.20,10.00,37.40,0.00,0.00
2.69,19.77,0.00,37.23,0.00,78.13,0.00,67.97,0.00,0.00,11.24,0.00,11.69,0.00,72.70,10.00,18.90,0.00,0.00
2.79,30.56,0.00,49.07,0.00,78.78,0.00,163.11,0.00,0.00,15.72,0.00,57.07,0.00,17.92,10.00,74.50,0.00,0.00
2.88,9.12,0.00,13.97,0.00,56.90,0.00,33.76,0.00,0.00,14.67,0.00,20.20,0.00,63.16,10.00,28.93,0.00,0.00
2.97,8.29,0.00,13.00,0.00,54.79,0.00,36.66,0.00,0.00,16.07,0.00,19.67,0.00,59.95,10.00,31.10,0.00,0.00
3.06,7.42,0.00,11.07,0.00,56.32,0.00,36.78,0.00,0.00,15.43,0.00,19.30,0.00,56.54,10.00,34.15,0.00,0.00
3.15,8.03,0.00,10.92,0.00,61.70,0.00,31.84,0.00,0.00,16.10,0.00,20.53,0.00,55.79,10.00,35.87,0.00,0.00
3.25,11.41,0.00,14.18,0.00,65.04,0.00,27.45,0.00,0.00,16.27,0.00,20.67,0.00,56.44,10.00,35.69,0.00,0.00
3.37,13.64,0.00,16.39,0.00,71.61,0.00,19.54,0.00,0.00,16.94,0.00,21.26,0.00,61.36,10.00,30.46,0.00,0.00
3.48,12.73,0.00,15.60,0.00,71.58,0.00,19.46,0.00,0.00,17.14,0.00,21.48,0.00,63.03,10.00,28.77,0.00,0.00
3.57,12.10,0.00,15.23,0.00,65.98,0.00,26.52,0.00,0.00,16.55,0.00,21.11,0.00,61.24,10.00,30.63,0.00,0.00
3.66,9.95,0.00,13.08,0.00,63.85,0.00,28.77,0.00,0.00,16.50,0.00,20.73,0.00,59.93,10.00,31.72,0.00,0.00
3.77,8.35,0.00,12.16,0.00,64.61,0.00,28.32,0.00,0.00,16.91,0.00,20.95,0.00,60.01,10.00,31.43,0.00,0.00
3.86,8.11,0.00,12.08,0.00,64.71,0.00,27.98,0.00,0.00,17.26,0.00,21.24,0.00,60.18,10.00,31.15,0.00,0.00
3.96,9.36,0.00,12.32,0.00,65.45,0.00,26.35,0.00,0.00,17.13,0.00,21.21,0.00,60.27,10.00,31.06,0.00,0.00
4.05,9.76,0.00,12.68,0.00,67.10,0.00,24.48,0.00,0.00,16.86,0.00,21.10,0.00,60.63,10.00,30.77,0.00,0.00
4.14,9.78,0.00,12.59,0.00,67.38,0.00,24.07,0.00,0.00,16.74,0.00,21.21,0.00,60.90,10.00,30.59,0.00,0.00
4.24,9.96,0.00,12.79,0.00,66.81,0.00,24.84,0.00,0.00,16.96,0.00,21.40,0.00,60.77,10.00,30.67,0.00,0.00
4.33,9.78,0.00,12.57,0.00,66.20,0.00,25.89,0.00,0.00,16.96,0.00,21.44,0.00,60.63,10.00,30.81,0.00,0.00
4.42,9.37,0.00,12.13,0.00,66.24,0.00,25.86,0.00,0.00,17.04,0.00,21.32,0.00,60.37,10.00,30.98,0.00,0.00
4.51,9.45,0.00,12.32,0.00,65.98,0.00,26.16,0.00,0.00,17.23,0.00,21.26,0.00,59.81,10.00,31.46,0.00,0.00
4.61,9.56,0.00,12.52,0.00,65.61,0.00,26.58,0.00,0.00,17.24,0.00,21.13,0.00,59.65,10.00,31.59,0.00,0.00
4.70,9.52,0.00,12.52,0.00,65.59,0.00,26.59,0.00,0.00,17.32,0.00,21.10,0.00,59.58,10.00,31.65,0.00,0.00
4.80,9.57,0.00,12.64,0.00,65.40,0.00,26.76,0.00,0.00,17.32,0.00,21.07,0.00,59.58,10.00,31.65,0.00,0.00
4.91,9.41,0.00,12.54,0.00,65.57,0.00,26.69,0.00,0.00,17.32,0.00,21.01,0.00,59.48,10.00,31.72,0.00,0.00
5.01,9.35,0.00,12.40,0.00,65.53,0.00,26.70,0.00,0.00,17.21,0.00,20.99,0.00,59.38,10.00,31.85,0.00,0.00
5.14,9.22,0.00,12.22,0.00,65.84,0.00,26.34,0.00,0.00,17.23,0.00,21.09,0.00,59.34,10.00,31.96,0.00,0.00
5.25,8.90,0.00,11.99,0.00,66.28,0.00,25.92,0.00,0.00,17.08,0.00,21.03,0.00,59.50,10.00,31.86,0.00,0.00
5.34,8.76,0.00,11.92,0.00,66.61,0.00,25.61,0.00,0.00,17.03,0.00,21.07,0.00,59.44,10.00,31.97,0.00,0.00
5.43,8.84,0.00,11.91,0.00,66.56,0.00,25.57,0.00,0.00,16.94,0.00,21.04,0.00,59.43,10.00,32.01,0.00,0.00
5.52,8.82,0.00,11.94,0.00,66.72,0.00,25.46,0.00,0.00,16.75,0.00,20.87,0.00,59.69,10.00,31.79,0.00,0.00
5.64,8.77,0.00,11.96,0.00,66.92,0.00,25.32,0.00,0.00,16.70,0.00,20.73,0.00,59.63,10.00,31.82,0.00,0.00
5.73,8.70,0.00,11.91,0.00,67.18,0.00,25.07,0.00,0.00,16.58,0.00,20.56,0.00,59.72,10.00,31.70,0.00,0.00
5.82,8.55,0.00,11.86,0.00,67.02,0.00,25.20,0.00,0.00,16.53,0.00,20.42,0.00,59.76,10.00,31.65,0.00,0.00
5.93,9.14,0.00,15.16,0.00,50.34,0.00,41.82,0.00,0.00,16.55,0.00,20.37,0.00,59.82,10.00,31.50,0.00,0.00
6.05,12.21,0.00,29.81,0.00,15.65,0.00,105.63,0.00,0.00,17.17,0.00,20.68,0.00,59.34,10.00,31.46,0.00,0.00
6.14,13.28,0.00,50.24,0.00,43.89,0.00,131.65,0.00,0.00,17.14,0.00,20.93,0.00,59.88,10.00,30.89,0.00,0.00
6.22,107.29,0.00,99.22,0.00,46.14,0.00,123.75,0.00,0.00,17.36,0.00,22.22,0.00,59.16,10.00,31.97,0.00,0.00
6.32,126.51,0.00,110.50,0.00,55.98,0.00,128.08,0.00,0.00,16.88,0.00,22.83,0.00,58.87,10.00,32.78,0.00,0.00
6.41,134.99,0.00,116.45,0.00,58.66,0.00,126.69,0.00,0.00,16.69,0.00,22.97,0.00,58.54,10.00,33.26,0.00,0.00
6.51,134.50,0.00,115.61,0.00,59.25,0.00,133.19,0.00,0.00,16.61,0.00,23.25,0.00,58.63,10.00,33.34,0.00,0.00
6.61,137.79,0.00,118.04,0.00,60.78,0.00,129.78,0.00,0.00,16.52,0.00,23.62,0.00,59.06,10.00,33.26,0.00,0.00
6.71,138.53,0.00,118.79,0.00,55.88,0.00,124.12,0.00,0.00,16.71,0.00,23.86,0.00,58.60,10.00,33.66,0.00,0.00
6.80,138.81,0.00,118.66,0.00,61.62,0.00,131.23,0.00,0.00,16.68,0.00,23.90,0.00,58.44,10.00,33.78,0.00,0.00
6.90,138.99,0.00,120.12,0.00,61.82,0.00,128.80,0.00,0.00,17.36,0.00,24.12,0.00,58.64,10.00,33.59,0.00,0.00
6.99,138.30,0.00,120.08,0.00,61.47,0.00,127.08,0.00,0.00,17.25,0.00,23.95,0.00,58.81,10.00,33.37,0.00,0.00
7.10,136.57,0.00,118.75,0.00,61.84,0.00,130.39,0.00,0.00,17.40,0.00,24.05,0.00,58.98,10.00,33.16,0.00,0.00
7.20,128.46,0.00,112.03,0.00,59.24,0.00,133.30,0.00,0.00,17.70,0.00,24.37,0.00,58.73,10.00,33.43,0.00,0.00
7.29,63.30,0.00,78.54,0.00,62.09,0.00,152.08,0.00,0.00,17.73,0.00,23.19,0.00,58.71,10.00,33.18,0.00,0.00
7.39,3.06,0.00,37.58,0.00,70.28,0.00,156.56,0.00,0.00,16.91,0.00,21.99,0.00,59.77,10.00,31.68,0.00,0.00
7.48,12.40,0.00,21.73,0.00,58.05,0.00,143.96,0.00,0.00,17.15,0.00,21.65,0.00,59.96,10.00,31.18,0.00,0.00
7.57,8.67,0.00,15.72,0.00,59.72,0.00,148.49,0.00,0.00,17.73,0.00,22.59,0.00,61.11,10.00,30.56,0.00,0.00
7.67,16.92,0.00,24.23,0.00,67.29,0.00,157.04,0.00,0.00,15.75,0.00,22.28,0.00,63.13,10.00,30.31,0.00,0.00
7.76,10.87,0.00,29.85,0.00,68.04,0.00,157.85,0.00,0.00,13.43,0.00,21.18,0.00,61.56,10.00,33.24,0.00,0.00
7.86,6.52,0.00,34.93,0.00,74.63,0.00,163.87,0.00,0.00,10.08,0.00,19.25,0.00,62.70,10.00,34.09,0.00,0.00
7.96,4.57,0.00,35.70,0.00,73.89,0.00,162.92,0.00,0.00,11.33,0.00,20.86,0.00,66.65,10.00,32.78,0.00,0.00
8.06,11.15,0.00,33.50,0.00,80.58,0.00,168.60,0.00,0.00,13.30,0.00,23.86,0.00,69.05,10.00,30.40,0.00,0.00
8.15,9.93,0.00,31.72,0.00,79.45,0.00,168.17,0.00,0.00,8.89,0.00,21.87,0.00,71.20,10.00,27.71,0.00,0.00
8.24,9.08,0.00,30.35,0.00,81.08,0.00,169.85,0.00,0.00,3.80,0.00,19.07,0.00,69.49,10.00,28.55,0.00,0.00
8.36,3.64,0.00,31.55,0.00,78.24,0.00,166.43,0.00,0.00,1.40,0.00,19.07,0.00,67.04,10.00,32.64,0.00,0.00
8.45,3.83,0.00,30.43,0.00,77.57,0.00,166.19,0.00,0.00,2.00,0.00,18.46,0.00,67.80,10.00,28.27,0.00,0.00
8.55,0.32,0.00,27.86,0.00,77.47,0.00,166.56,0.00,0.00,4.04,0.00,15.51,0.00,68.89,10.00,26.22,0.00,0.00
8.64,5.88,0.00,16.13,0.00,68.49,0.00,158.03,0.00,0.00,5.12,0.00,14.35,0.00,67.26,10.00,29.35,0.00,0.00
8.72,17.33,0.00,17.75,0.00,66.65,0.00,140.82,0.00,0.00,2.85,0.00,13.66,0.00,68.65,10.00,29.60,0.00,0.00
8.84,18.35,0.00,18.55,0.00,65.40,0.00,142.68,0.00,0.00,0.60,0.00,12.69,0.00,70.50,10.00,27.69,0.00,0.00
8.93,17.86,0.00,18.38,0.00,54.78,0.00,143.80,0.00,0.00,2.64,0.00,22.94,0.00,80.11,10.00,21.22,0.00,0.00
9.03,16.85,0.00,17.82,0.00,52.88,0.00,142.54,0.00,0.00,2.14,0.00,28.67,0.00,83.90,10.00,19.43,0.00,0.00
9.13,16.78,0.00,17.62,0.00,62.46,0.00,147.94,0.00,0.00,3.34,0.00,28.48,0.00,86.05,10.00,18.48,0.00,0.00
9.25,16.86,0.00,17.61,0.00,62.62,0.00,148.43,0.00,0.00,3.83,0.00,28.29,0.00,86.21,10.00,18.64,0.00,0.00
9.34,16.82,0.00,17.34,0.00,55.21,0.00,140.70,0.00,0.00,4.48,0.00,27.97,0.00,85.03,10.00,21.11,0.00,0.00
9.43,16.93,0.00,17.44,0.00,54.34,0.00,139.93,0.00,0.00,4.67,0.00,27.81,0.00,85.46,10.00,20.69,0.00,0.00
9.55,17.13,0.00,17.65,0.00,51.96,0.00,136.25,0.00,0.00,4.78,0.00,27.62,0.00,85.49,10.00,20.64,0.00,0.00
9.66,17.56,0.00,18.07,0.00,52.29,0.00,137.53,0.00,0.00,4.97,0.00,27.53,0.00,84.68,10.00,21.60,0.00,0.00
9.75,17.60,0.00,18.20,0.00,54.01,0.00,139.65,0.00,0.00,4.94,0.00,27.73,0.00,86.00,10.00,18.91,0.00,0.00
9.84,17.67,0.00,18.41,0.00,56.63,0.00,142.65,0.00,0.00,4.53,0.00,28.24,0.00,85.69,10.00,19.06,0.00,0.00
9.94,17.97,0.00,18.77,0.00,59.39,0.00,145.83,0.00,0.00,4.18,0.00,28.77,0.00,85.55,10.00,19.45,0.00,0.00
10.03,18.23,0.00,19.14,0.00,60.94,0.00,147.44,0.00,0.00,3.66,0.00,29.41,0.00,84.90,10.00,20.60,0.00,0.00
10.12,18.31,0.00,19.28,0.00,61.27,0.00,148.05,0.00,0.00,3.79,0.00,29.49,0.00,84.51,10.00,20.80,0.00,0.00
10.23,18.32,0.00,19.32,0.00,63.80,0.00,152.95,0.00,0.00,3.84,0.00,29.46,0.00,85.08,10.00,19.96,0.00,0.00
10.35,18.34,0.00,19.39,0.00,65.11,0.00,154.82,0.00,0.00,3.89,0.00,29.60,0.00,85.88,10.00,18.90,0.00,0.00
10.44,18.42,0.00,19.50,0.00,61.03,0.00,149.20,0.00,0.00,4.05,0.00,29.55,0.00,85.14,10.00,19.52,0.00,0.00
10.52,18.67,0.00,19.76,0.00,60.13,0.00,146.54,0.00,0.00,4.06,0.00,29.43,0.00,85.75,10.00,18.00,0.00,0.00
10.65,19.39,0.00,20.39,0.00,61.95,0.00,151.13,0.00,0.00,4.28,0.00,28.26,0.00,85.84,10.00,16.14,0.00,0.00
10.75,20.43,0.00,21.42,0.00,59.10,0.00,147.59,0.00,0.00,5.18,0.00,26.82,0.00,84.17,10.00,13.52,0.00,0.00
10.85,21.82,0.00,23.08,0.00,65.00,0.00,153.00,0.00,0.00,5.28,0.00,29.16,0.00,79.55,10.00,15.97,0.00,0.00
10.94,25.86,0.00,27.96,0.00,63.31,0.00,151.44,0.00,0.00,8.97,0.00,37.02,0.00,89.45,10.00,27.16,0.00,0.00
11.03,34.30,0.00,37.28,0.00,74.16,0.00,164.16,0.00,0.00,29.30,0.00,34.83,0.00,74.33,10.00,15.77,0.00,0.00
11.12,37.67,0.00,37.67,0.00,75.29,0.00,164.95,0.00,0.00,39.40,0.00,43.96,0.00,58.16,10.00,49.50,0.00,0.00
11.21,48.00,0.00,49.12,0.00,70.08,0.00,156.85,0.00,0.00,52.24,0.00,54.51,0.00,66.15,10.00,39.30,0.00,0.00
