Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.17,21.40,0.00,24.38,0.00,32.88,0.00,62.69,0.00,0.00,24.36,0.00,31.32,0.00,73.06,10.00,126.61,0.00,0.00
0.27,15.96,0.00,18.51,0.00,0.00,0.00,26.43,0.00,0.00,24.82,0.00,30.16,0.00,25.66,10.00,67.10,0.00,0.00
0.36,12.98,0.00,16.22,0.00,0.00,0.00,23.93,0.00,0.00,21.76,0.00,26.03,0.00,0.00,10.00,16.93,0.00,0.00
0.46,12.05,0.00,16.33,0.00,0.00,0.00,22.57,0.00,0.00,19.98,0.00,23.93,0.00,0.00,10.00,21.81,0.00,0.00
0.56,11.62,0.00,16.33,0.00,0.00,0.00,22.20,0.00,0.00,17.50,0.00,21.10,0.00,0.00,10.00,29.51,0.00,0.00
0.65,12.87,0.00,17.45,0.00,0.00,0.00,22.95,0.00,0.00,15.35,0.00,19.77,0.00,0.00,10.00,31.35,0.00,0.00
0.74,6.32,0.00,12.47,0.00,0.00,0.00,20.04,0.00,0.00,13.21,0.00,19.53,0.00,0.00,10.00,27.99,0.00,0.00
0.82,4.50,0.00,12.66,0.00,0.00,0.00,18.34,0.00,0.00,13.10,0.00,21.43,0.00,0.00,10.00,29.48,0.00,0.00
0.93,4.30,0.00,12.82,0.00,0.00,0.00,18.23,0.00,0.00,12.34,0.00,20.25,0.00,0.00,10.00,26.52,0.00,0.00
1.03,2.74,0.00,14.46,0.00,0.00,0.00,17.91,0.00,0.00,10.49,0.00,16.75,0.00,0.00,10.00,29.10,0.00,0.00
1.10,3.17,0.00,12.98,0.00,0.00,0.00,19.72,0.00,0.00,10.31,0.00,18.06,0.00,0.00,10.00,30.47,0.00,0.00
1.19,2.95,0.00,13.67,0.00,0.00,0.00,19.90,0.00,0.00,10.30,0.00,18.01,0.00,0.00,10.00,30.25,0.00,0.00
1.29,2.89,0.00,13.09,0.00,0.00,0.00,20.82,0.00,0.00,10.10,0.00,17.50,0.00,0.00,10.00,28.28,0.00,0.00
1.38,2.88,0.00,12.22,0.00,0.00,0.00,21.26,0.00,0.00,10.10,0.00,17.71,0.00,0.00,10.00,27.78,0.00,0.00
1.50,2.13,0.00,12.20,0.00,0.00,0.00,20.83,0.00,0.00,9.96,0.00,16.75,0.00,0.00,10.00,25.45,0.00,0.00
1.59,1.06,0.00,11.73,0.00,0.00,0.00,19.70,0.00,0.00,10.56,0.00,16.69,0.00,0.00,10.00,27.41,0.00,0.00
1.69,1.56,0.00,11.73,0.00,0.00,0.00,20.74,0.00,0.00,10.93,0.00,17.29,0.00,0.00,10.00,24.69,0.00,0.00
1.81,1.93,0.00,12.44,0.00,0.00,0.00,21.09,0.00,0.00,10.78,0.00,17.49,0.00,0.00,10.00,23.81,0.00,0.00
1.94,5.52,0.00,13.46,0.00,0.00,0.00,20.54,0.00,0.00,13.96,0.00,19.41,0.00,0.00,10.00,26.79,0.00,0.00
2.02,4.45,0.00,12.94,0.00,0.00,0.00,20.61,0.00,0.00,12.28,0.00,18.85,0.00,0.00,10.00,28.46,0.00,0.00
2.13,4.03,0.00,12.98,0.00,0.00,0.00,20.56,0.00,0.00,11.20,0.00,18.68,0.00,0.00,10.00,28.24,0.00,0.00
2.22,3.88,0.00,12.88,0.00,0.00,0.00,20.56,0.00,0.00,10.57,0.00,18.70,0.00,0.00,10.00,27.83,0.00,0.00
2.31,3.78,0.00,12.87,0.00,0.00,0.00,20.46,0.00,0.00,10.46,0.00,18.65,0.00,0.00,10.00,27.89,0.00,0.00
2.42,3.41,0.00,12.84,0.00,0.00,0.00,20.10,0.00,0.00,10.33,0.00,18.52,0.00,0.00,10.00,28.13,0.00,0.00
2.51,2.71,0.00,12.99,0.00,0.00,0.00,19.63,0.00,0.00,10.09,0.00,17.79,0.00,0.00,10.00,27.38,0.00,0.00
2.60,2.43,0.00,13.14,0.00,0.00,0.00,21.42,0.00,0.00,9.98,0.00,17.44,0.00,0.00,10.00,26.48,0.00,0.00
2.71,5.39,0.00,14.56,0.00,0.00,0.00,20.42,0.00,0.00,13.19,0.00,19.20,0.00,0.00,10.00,26.49,0.00,0.00
2.80,3.17,0.00,11.60,0.00,0.00,0.00,19.85,0.00,0.00,11.50,0.00,19.10,0.00,0.00,10.00,27.09,0.00,0.00
2.89,2.41,0.00,12.41,0.00,0.00,0.00,20.73,0.00,0.00,10.85,0.00,18.31,0.00,0.00,10.00,26.96,0.00,0.00
2.97,2.20,0.00,12.81,0.00,0.00,0.00,20.24,0.00,0.00,10.48,0.00,17.83,0.00,0.00,10.00,26.63,0.00,0.00
3.05,2.03,0.00,13.09,0.00,0.00,0.00,19.92,0.00,0.00,10.19,0.00,17.44,0.00,0.00,10.00,26.35,0.00,0.00
3.16,1.91,0.00,13.23,0.00,0.00,0.00,19.73,0.00,0.00,10.15,0.00,17.47,0.00,0.00,10.00,27.16,0.00,0.00
