Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.21,-6.00,11.78,12.37,4.44,0.00,57.36,22.26,0.00,0.00,-12.70,-95.18,17.90,91.96,0.00,100.49,25.72,0.00,0.00
0.36,-5.86,3.99,12.06,0.76,0.00,4.94,22.34,75.61,67.76,-12.60,-95.18,17.70,91.96,0.00,100.49,25.48,0.00,0.00
0.53,-5.99,3.99,12.10,0.76,0.00,4.94,22.70,75.61,67.76,-12.37,11.63,17.49,8.26,0.00,-94.87,25.19,88.21,91.36
0.64,-6.28,3.76,12.28,0.98,0.00,4.93,22.95,75.61,67.76,-12.20,11.39,17.30,8.03,0.00,-94.90,24.97,88.21,91.36
0.80,-6.31,3.75,12.30,0.74,0.00,4.72,23.11,75.61,67.76,-12.12,11.42,17.16,8.24,0.00,-94.65,24.86,88.21,91.36
0.92,-6.38,3.75,12.36,0.74,0.00,4.72,23.21,75.61,67.76,-12.03,11.42,17.08,8.24,0.00,-94.65,24.69,88.21,91.36
1.04,-6.52,3.75,12.54,0.74,0.00,4.72,23.45,75.61,67.76,-11.97,11.42,17.03,8.24,0.00,-94.65,24.63,88.21,91.36
1.18,-6.61,3.67,12.76,1.38,0.00,7.98,23.48,69.69,61.50,-11.94,11.42,16.98,8.24,0.00,-94.65,24.62,88.21,91.36
1.28,-6.71,3.67,13.33,1.38,0.00,7.98,23.52,69.69,61.50,-11.89,11.42,16.93,8.24,0.00,-94.65,24.51,88.21,91.36
1.40,-6.60,3.75,13.36,1.02,0.00,10.27,23.64,67.11,59.00,-11.95,11.42,17.03,8.24,0.00,-94.65,24.64,88.21,91.36
1.48,-6.49,3.86,13.31,-0.10,0.00,7.10,23.54,67.11,59.00,-12.08,12.05,17.15,8.94,0.00,-91.28,24.77,88.21,91.36
1.58,-6.43,3.86,13.22,0.15,0.00,7.32,23.49,67.11,59.00,-12.05,12.02,17.11,8.73,0.00,-91.53,24.80,88.21,91.36
1.70,-6.27,3.94,13.02,-0.40,0.00,6.26,23.40,71.36,63.47,-12.07,12.02,17.11,8.73,0.00,-91.53,24.87,88.21,91.36
1.80,-6.14,3.72,12.84,-0.16,0.00,6.72,23.20,71.36,63.47,-12.05,11.73,17.09,8.54,0.00,-92.03,24.84,88.21,91.36
1.90,-6.09,4.11,12.68,-0.58,0.00,6.06,22.95,73.57,66.18,-12.01,11.73,17.04,8.54,0.00,-92.03,24.82,88.21,91.36
1.99,-5.96,3.97,12.45,-0.62,0.00,6.22,22.58,73.72,66.19,-12.02,11.73,17.04,8.54,0.00,-92.03,24.93,88.21,91.36
2.09,-5.94,3.97,12.29,-0.62,0.00,6.22,22.36,73.72,66.19,-11.98,11.73,17.03,8.54,0.00,-92.03,24.82,88.21,91.36
2.20,-5.70,3.26,11.99,-0.64,0.00,6.26,21.46,73.72,66.19,-12.01,11.01,17.08,8.55,0.00,-92.06,24.89,88.21,91.36
2.30,-5.54,3.33,11.76,-1.44,0.00,6.82,20.47,76.52,69.21,-11.91,11.01,16.99,8.55,0.00,-92.06,24.76,88.21,91.36
2.38,-5.47,3.33,11.64,-1.44,0.00,6.82,20.11,76.52,69.21,-11.87,11.01,16.94,8.55,0.00,-92.06,24.78,88.21,91.36
2.48,-5.42,3.33,11.53,-1.44,0.00,6.82,19.94,76.52,69.21,-11.90,11.01,16.94,8.55,0.00,-92.06,24.78,88.21,91.36
2.57,-5.21,3.33,11.34,-1.44,0.00,6.82,19.83,76.52,69.21,-11.91,11.01,16.95,8.55,0.00,-92.06,24.72,88.21,91.36
2.67,-4.56,3.89,10.94,-1.06,0.00,6.88,22.20,76.52,69.21,-11.87,11.56,16.95,8.19,0.00,-92.18,24.66,88.21,91.36
2.79,-2.57,10.57,10.31,4.08,0.00,-2.13,27.25,63.62,62.54,-11.82,11.56,16.98,8.19,0.00,-92.18,24.58,88.21,91.36
2.87,-0.12,10.57,10.59,4.08,0.00,-2.13,32.37,63.62,62.54,-11.81,11.56,17.04,8.19,0.00,-92.18,24.86,88.21,91.36
2.99,1.28,10.57,11.02,4.08,0.00,-2.13,34.73,63.62,62.54,-11.78,11.56,17.03,8.19,0.00,-92.18,25.06,88.21,91.36
3.11,2.94,10.57,11.97,4.08,0.00,-2.13,38.93,63.62,62.54,-11.65,11.56,16.94,8.19,0.00,-92.18,24.91,88.21,91.36
3.23,2.84,16.48,12.19,6.77,0.00,-9.25,43.13,61.38,66.84,-11.75,11.56,17.08,8.19,0.00,-92.18,24.83,88.21,91.36
3.32,2.48,17.17,12.19,6.38,43.66,-9.42,46.88,61.77,67.98,-11.64,11.56,17.04,8.19,0.00,-92.18,24.79,88.21,91.36
3.43,1.87,17.17,11.87,6.38,38.39,-9.42,52.19,61.77,67.98,-11.67,11.56,17.07,8.19,0.00,-92.18,24.83,88.21,91.36
3.51,1.81,15.08,11.89,6.96,34.68,-12.53,55.93,61.77,67.98,-11.75,10.25,17.11,7.81,0.00,-88.99,24.93,88.21,91.36
3.60,1.85,16.49,11.88,7.29,32.13,-13.65,58.46,61.49,69.31,-11.81,10.25,17.15,7.81,0.00,-88.99,24.98,88.21,91.36
3.68,1.91,16.49,11.91,7.29,30.36,-13.65,60.21,61.49,69.31,-11.83,10.25,17.17,7.81,0.00,-88.99,25.03,88.21,91.36
3.77,1.97,16.49,11.93,7.29,29.70,-13.65,60.86,61.49,69.31,-11.84,10.25,17.16,7.81,0.00,-88.99,25.07,88.21,91.36
3.88,2.05,16.49,11.99,7.29,29.64,-13.65,60.91,61.49,69.31,-11.82,10.25,17.15,7.81,0.00,-88.99,25.04,88.21,91.36
3.97,2.03,16.65,11.87,7.25,29.49,-14.16,60.98,61.90,69.95,-11.79,10.25,17.14,7.81,0.00,-88.99,25.01,88.21,91.36
