Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.86,159.71,0.00,158.24,0.00,85.29,0.00,70.29,0.00,0.00,1.56,0.00,9.84,0.00,0.00,10.00,27.56,0.00,0.00
0.98,18.34,0.00,24.09,0.00,0.00,0.00,29.74,0.00,0.00,12.82,0.00,15.48,0.00,0.00,10.00,35.37,0.00,0.00
1.09,4.38,0.00,14.36,0.00,0.00,0.00,14.36,0.00,0.00,11.49,0.00,21.77,0.00,0.00,10.00,27.89,0.00,0.00
1.17,11.70,0.00,17.25,0.00,0.00,0.00,22.87,0.00,0.00,17.89,0.00,23.41,0.00,0.00,10.00,21.50,0.00,0.00
1.31,14.84,0.00,20.34,0.00,0.00,0.00,22.05,0.00,0.00,18.29,0.00,21.19,0.00,0.00,10.00,23.29,0.00,0.00
1.41,13.43,0.00,19.85,0.00,0.00,0.00,19.71,0.00,0.00,17.78,0.00,19.12,0.00,0.00,10.00,23.74,0.00,0.00
1.54,10.20,0.00,16.60,0.00,0.00,0.00,17.41,0.00,0.00,18.05,0.00,19.81,0.00,0.00,10.00,24.79,0.00,0.00
1.64,10.09,0.00,15.45,0.00,0.00,0.00,18.94,0.00,0.00,18.91,0.00,20.86,0.00,0.00,10.00,23.98,0.00,0.00
1.72,10.55,0.00,14.46,0.00,0.00,0.00,18.35,0.00,0.00,19.21,0.00,21.39,0.00,0.00,10.00,24.84,0.00,0.00
1.81,10.28,0.00,13.01,0.00,0.00,0.00,19.42,0.00,0.00,19.11,0.00,22.06,0.00,0.00,10.00,25.18,0.00,0.00
1.93,9.76,0.00,12.35,0.00,0.00,0.00,19.55,0.00,0.00,18.88,0.00,22.17,0.00,0.00,10.00,24.37,0.00,0.00
2.04,9.86,0.00,12.67,0.00,0.00,0.00,18.99,0.00,0.00,18.80,0.00,22.20,0.00,0.00,10.00,24.32,0.00,0.00
