Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.17,9.82,0.00,20.43,0.00,35.32,0.00,109.75,0.00,0.00,5.17,0.00,20.93,0.00,32.29,10.00,108.97,0.00,0.00
0.27,8.69,0.00,19.15,0.00,52.16,0.00,111.30,0.00,0.00,4.68,0.00,18.87,0.00,45.84,10.00,113.93,0.00,0.00
0.35,8.90,0.00,18.56,0.00,51.27,0.00,108.31,0.00,0.00,11.96,0.00,27.11,0.00,47.92,10.00,113.92,0.00,0.00
0.44,6.80,0.00,15.76,0.00,64.15,0.00,102.64,0.00,0.00,3.10,0.00,18.82,0.00,59.28,10.00,113.46,0.00,0.00
0.55,5.26,0.00,14.15,0.00,65.07,0.00,101.29,0.00,0.00,7.79,0.00,21.84,0.00,56.79,10.00,114.56,0.00,0.00
0.70,6.08,0.00,14.80,0.00,51.91,0.00,105.81,0.00,0.00,2.24,0.00,19.48,0.00,62.15,10.00,112.25,0.00,0.00
0.79,6.19,0.00,14.25,0.00,50.64,0.00,106.11,0.00,0.00,5.15,0.00,21.60,0.00,49.94,10.00,105.44,0.00,0.00
0.90,6.23,0.00,14.72,0.00,49.06,0.00,104.12,0.00,0.00,6.04,0.00,22.54,0.00,49.73,10.00,112.25,0.00,0.00
0.99,5.32,0.00,14.98,0.00,49.33,0.00,103.21,0.00,0.00,4.23,0.00,21.86,0.00,45.66,10.00,109.71,0.00,0.00
1.08,5.24,0.00,15.51,0.00,49.65,0.00,103.22,0.00,0.00,3.94,0.00,22.27,0.00,45.24,10.00,109.01,0.00,0.00
1.16,4.95,0.00,15.70,0.00,50.21,0.00,104.51,0.00,0.00,5.81,0.00,23.37,0.00,43.31,10.00,106.99,0.00,0.00
1.25,4.72,0.00,15.67,0.00,50.36,0.00,104.83,0.00,0.00,3.93,0.00,23.41,0.00,44.68,10.00,107.59,0.00,0.00
1.39,4.52,0.00,15.55,0.00,50.83,0.00,104.12,0.00,0.00,4.24,0.00,24.20,0.00,45.04,10.00,108.79,0.00,0.00
1.52,4.70,0.00,14.86,0.00,50.78,0.00,104.64,0.00,0.00,4.20,0.00,24.99,0.00,46.07,10.00,112.43,0.00,0.00
1.61,4.81,0.00,14.49,0.00,50.57,0.00,104.57,0.00,0.00,4.75,0.00,24.78,0.00,46.00,10.00,114.01,0.00,0.00
1.72,4.83,0.00,14.53,0.00,50.52,0.00,104.62,0.00,0.00,4.20,0.00,25.09,0.00,45.28,10.00,111.60,0.00,0.00
1.81,4.77,0.00,14.52,0.00,50.28,0.00,104.63,0.00,0.00,4.58,0.00,24.58,0.00,43.33,10.00,110.24,0.00,0.00
1.91,4.77,0.00,14.60,0.00,50.11,0.00,104.75,0.00,0.00,4.72,0.00,24.45,0.00,43.12,10.00,109.96,0.00,0.00
1.99,4.60,0.00,14.44,0.00,49.97,0.00,104.62,0.00,0.00,5.00,0.00,24.58,0.00,40.19,10.00,103.00,0.00,0.00
2.10,4.48,0.00,14.16,0.00,49.83,0.00,104.37,0.00,0.00,4.31,0.00,25.02,0.00,43.51,10.00,110.22,0.00,0.00
2.19,4.34,0.00,13.85,0.00,52.96,0.00,103.07,0.00,0.00,3.60,0.00,25.37,0.00,51.86,10.00,114.49,0.00,0.00
2.27,4.17,0.00,13.71,0.00,53.12,0.00,102.67,0.00,0.00,3.86,0.00,26.21,0.00,53.39,10.00,115.01,0.00,0.00
2.40,4.14,0.00,13.53,0.00,53.13,0.00,102.39,0.00,0.00,3.25,0.00,25.75,0.00,53.24,10.00,114.69,0.00,0.00
2.49,3.27,0.00,13.52,0.00,53.33,0.00,102.11,0.00,0.00,2.79,0.00,25.30,0.00,52.75,10.00,114.24,0.00,0.00
2.58,3.35,0.00,11.36,0.00,53.54,0.00,100.65,0.00,0.00,3.06,0.00,26.44,0.00,52.67,10.00,115.42,0.00,0.00
2.67,3.00,0.00,11.00,0.00,53.69,0.00,100.37,0.00,0.00,3.32,0.00,26.75,0.00,52.19,10.00,115.60,0.00,0.00
2.76,2.47,0.00,11.13,0.00,53.94,0.00,100.60,0.00,0.00,2.92,0.00,26.41,0.00,51.84,10.00,115.12,0.00,0.00
2.85,2.27,0.00,10.99,0.00,53.97,0.00,100.44,0.00,0.00,2.59,0.00,26.19,0.00,51.74,10.00,114.77,0.00,0.00
2.95,2.01,0.00,10.68,0.00,54.07,0.00,100.17,0.00,0.00,2.85,0.00,26.53,0.00,51.60,10.00,115.10,0.00,0.00
3.05,2.06,0.00,10.99,0.00,53.82,0.00,100.33,0.00,0.00,2.87,0.00,26.42,0.00,51.70,10.00,114.96,0.00,0.00
3.14,2.58,0.00,11.68,0.00,53.27,0.00,101.60,0.00,0.00,3.26,0.00,27.52,0.00,51.54,10.00,115.78,0.00,0.00
3.23,3.29,0.00,12.32,0.00,52.85,0.00,103.50,0.00,0.00,3.08,0.00,27.63,0.00,51.52,10.00,115.42,0.00,0.00
3.33,4.39,0.00,13.79,0.00,52.75,0.00,105.76,0.00,0.00,3.55,0.00,29.24,0.00,51.26,10.00,114.57,0.00,0.00
3.43,9.81,0.00,17.46,0.00,53.44,0.00,124.37,0.00,0.00,3.85,0.00,29.96,0.00,51.22,10.00,114.43,0.00,0.00
3.52,2.85,0.00,14.41,0.00,54.13,0.00,107.86,0.00,0.00,7.02,0.00,30.37,0.00,49.33,10.00,113.68,0.00,0.00
3.63,3.90,0.00,14.57,0.00,53.78,0.00,108.12,0.00,0.00,6.62,0.00,30.04,0.00,49.73,10.00,113.81,0.00,0.00
3.72,4.63,0.00,14.59,0.00,53.48,0.00,108.70,0.00,0.00,7.25,0.00,30.49,0.00,49.71,10.00,113.93,0.00,0.00
3.81,5.15,0.00,14.48,0.00,53.13,0.00,109.31,0.00,0.00,5.54,0.00,29.82,0.00,50.55,10.00,113.44,0.00,0.00
3.89,5.34,0.00,14.74,0.00,52.74,0.00,109.86,0.00,0.00,8.83,0.00,30.52,0.00,50.09,10.00,113.34,0.00,0.00
3.96,5.58,0.00,13.83,0.00,52.83,0.00,109.65,0.00,0.00,10.06,0.00,32.37,0.00,50.29,10.00,114.90,0.00,0.00
4.04,5.94,0.00,13.52,0.00,53.37,0.00,104.07,0.00,0.00,10.94,0.00,33.26,0.00,51.89,10.00,115.55,0.00,0.00
4.14,5.93,0.00,13.14,0.00,53.71,0.00,103.79,0.00,0.00,11.99,0.00,33.83,0.00,51.85,10.00,116.15,0.00,0.00
4.24,5.69,0.00,12.71,0.00,54.74,0.00,103.29,0.00,0.00,13.90,0.00,34.97,0.00,50.12,10.00,117.08,0.00,0.00
4.33,5.87,0.00,12.26,0.00,55.23,0.00,102.24,0.00,0.00,13.11,0.00,33.33,0.00,49.13,10.00,116.26,0.00,0.00
4.43,4.50,0.00,9.85,0.00,57.69,0.00,99.69,0.00,0.00,15.79,0.00,35.77,0.00,47.86,10.00,117.61,0.00,0.00
4.52,5.38,0.00,20.33,0.00,69.70,0.00,108.18,0.00,0.00,6.53,0.00,34.83,0.00,44.32,10.00,114.12,0.00,0.00
4.63,4.93,0.00,18.29,0.00,56.61,0.00,109.53,0.00,0.00,9.67,0.00,33.76,0.00,48.91,10.00,117.00,0.00,0.00
4.73,2.82,0.00,14.50,0.00,52.48,0.00,108.72,0.00,0.00,4.23,0.00,32.55,0.00,55.99,10.00,114.39,0.00,0.00
4.84,21.38,0.00,33.78,0.00,46.93,0.00,115.77,0.00,0.00,8.06,0.00,29.97,0.00,49.24,10.00,108.32,0.00,0.00
4.95,15.13,0.00,25.50,0.00,49.31,0.00,59.22,0.00,0.00,1.12,0.00,18.66,0.00,53.24,10.00,102.05,0.00,0.00
5.04,16.93,0.00,29.16,0.00,50.99,0.00,60.47,0.00,0.00,0.23,0.00,18.42,0.00,59.87,10.00,102.84,0.00,0.00
5.13,18.38,0.00,31.12,0.00,51.74,0.00,59.30,0.00,0.00,0.20,0.00,20.24,0.00,59.73,10.00,103.66,0.00,0.00
5.21,17.18,0.00,32.94,0.00,49.88,0.00,113.23,0.00,0.00,6.50,0.00,31.62,0.00,58.88,10.00,114.97,0.00,0.00
5.30,8.76,0.00,27.76,0.00,54.07,0.00,109.25,0.00,0.00,7.73,0.00,22.91,0.00,58.38,10.00,109.47,0.00,0.00
5.37,32.44,0.00,33.42,0.00,76.69,0.00,75.47,0.00,0.00,4.09,0.00,17.91,0.00,53.27,10.00,110.44,0.00,0.00
5.50,20.27,0.00,20.27,0.00,77.25,0.00,93.94,0.00,0.00,1.30,0.00,11.01,0.00,35.48,10.00,98.80,0.00,0.00
5.60,30.60,0.00,30.99,0.00,78.91,0.00,163.22,0.00,0.00,0.77,0.00,24.23,0.00,75.60,10.00,164.61,0.00,0.00
5.69,21.46,0.00,22.80,0.00,88.56,0.00,168.30,0.00,0.00,29.04,0.00,41.56,0.00,64.55,10.00,139.30,0.00,0.00
5.78,19.90,0.00,19.91,0.00,98.38,0.00,98.04,0.00,0.00,24.04,0.00,33.33,0.00,64.57,10.00,127.01,0.00,0.00
5.88,16.46,0.00,17.29,0.00,95.50,0.00,105.25,0.00,0.00,21.41,0.00,28.36,0.00,67.35,10.00,126.20,0.00,0.00
