Timestamp,Kinect_LShoulderExt-Flx,Kinect_LShoulderAbd-Add,Kinect_LElbow,Kinect_RShoulderExt-Flx,Kinect_RShoulderAbd-Add,Kinect_RElbow,LS_X,LS_Y,LS_Z,LE_X,LE_Y,LE_Z,RS_X,RS_Y,RS_Z,RE_X,RE_Y,RE_Z
1.55,19.65,40.87,129.11,9.52,40.87,160.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.69,15.58,62.19,127.33,17.46,62.19,140.86,0.00,0.00,0.00,-99.04,-75.74,47.81,0.00,0.00,0.00,0.00,0.00,0.00
1.81,15.49,62.74,126.43,15.81,62.74,149.89,0.00,0.00,0.00,-98.11,-75.86,47.10,0.00,0.00,0.00,0.00,0.00,0.00
1.93,15.52,63.68,125.90,14.83,63.68,157.25,0.00,0.00,0.00,-97.74,-75.11,46.58,0.00,0.00,0.00,0.00,0.00,0.00
2.05,15.43,63.54,125.50,14.66,63.54,158.36,0.00,0.00,0.00,-97.74,-75.11,46.58,0.00,0.00,0.00,0.00,0.00,0.00
2.17,15.42,62.78,125.29,14.35,62.78,158.18,0.00,0.00,0.00,-97.74,-75.11,46.58,0.00,0.00,0.00,0.00,0.00,0.00
2.25,15.46,62.09,125.11,14.09,62.09,157.63,0.00,0.00,0.00,-97.74,-75.11,46.58,0.00,0.00,0.00,0.00,0.00,0.00
2.32,15.68,60.85,125.06,13.82,60.85,157.60,0.00,0.00,0.00,-97.74,-75.11,46.58,0.00,0.00,0.00,0.00,0.00,0.00
2.39,15.71,60.92,125.03,13.81,60.92,157.58,0.00,0.00,0.00,-97.92,-75.49,46.84,0.00,0.00,0.00,0.00,0.00,0.00
2.45,15.85,61.19,124.93,13.94,61.19,157.59,0.00,0.00,0.00,-91.18,-75.04,41.28,0.00,0.00,0.00,0.00,0.00,0.00
2.53,16.04,61.47,124.92,14.00,61.47,157.62,0.00,0.00,0.00,-90.24,-75.14,40.56,0.00,0.00,0.00,0.00,0.00,0.00
