Timestamp,Kinect_LShoulderExt-Y,Kinect_LShoulderAbd-Z,Kinect_LElbow,Kinect_RShoulderExt-Y,Kinect_RShoulderAbd-Z,Kinect_RElbow,IMULS_Y,IMULS_Z,IMUL_Elbow,IMURS_Y,IMURS_Z,IMURElbow
5.95,84.59,7.27,10.54,88.69,8.26,10.45,88.97,3.80,11.75,145.12,93.28,0.00
6.02,84.53,7.21,10.07,88.62,8.45,10.30,88.82,4.11,11.75,145.13,92.99,0.00
6.12,84.45,7.35,10.52,88.56,8.50,10.52,88.76,4.28,11.75,145.06,92.85,0.00
6.19,85.19,6.97,6.07,88.55,8.51,10.48,88.76,4.28,11.75,145.06,92.85,0.00
6.27,84.59,7.36,10.69,88.43,8.55,10.62,88.76,4.28,11.75,145.06,92.85,0.00
6.34,85.54,7.10,6.57,88.55,8.42,10.74,88.79,4.27,11.75,144.77,92.86,0.00
6.40,85.37,7.31,6.94,88.50,8.41,10.58,88.64,4.14,11.95,144.77,92.86,0.00
6.48,84.26,7.77,9.88,88.50,8.46,10.44,88.64,4.14,11.62,144.77,92.86,0.00
6.55,85.15,7.40,6.80,88.67,8.34,10.44,88.71,4.33,11.62,144.84,92.78,0.00
6.62,85.14,7.37,7.04,88.67,8.34,10.45,88.78,3.97,11.96,144.84,92.78,0.00
6.73,84.71,7.24,10.35,88.69,8.39,10.70,88.76,3.96,11.97,144.84,92.78,0.00
6.82,84.52,7.75,7.55,88.67,8.46,10.73,88.68,4.12,11.97,144.92,92.64,0.00
6.89,84.05,7.93,10.54,88.63,8.42,10.74,88.52,4.21,11.96,144.92,92.64,0.00
6.96,84.44,7.59,10.37,88.62,8.40,10.73,88.52,4.21,11.96,144.92,92.64,0.00
7.04,84.97,7.09,10.24,88.54,8.48,10.69,88.52,4.21,11.96,144.92,92.64,0.00
7.10,85.40,7.16,7.00,88.52,8.48,10.46,88.52,4.21,12.13,144.92,92.64,0.00
7.17,84.69,7.40,10.69,88.56,8.42,10.48,88.39,4.19,12.13,144.78,92.57,0.00
7.24,84.58,7.47,10.14,88.66,8.38,10.37,88.51,4.10,12.16,144.78,92.57,0.00
7.32,84.62,7.49,10.95,88.62,8.35,10.30,88.51,4.10,12.16,144.78,92.57,0.00
7.39,85.36,6.93,7.60,88.52,8.49,10.36,88.51,4.10,12.16,144.78,92.57,0.00
7.47,84.78,7.30,10.21,88.65,8.35,10.46,88.51,4.10,12.16,144.78,92.57,0.00
7.54,85.21,7.17,7.14,88.65,8.35,10.46,88.55,3.94,12.16,145.14,92.70,0.00
7.64,85.82,6.75,7.06,88.69,8.36,10.43,88.45,4.17,11.98,145.14,92.70,0.00
7.71,85.68,6.85,7.19,88.61,8.43,10.29,88.45,4.17,11.85,145.14,92.70,0.00
7.78,85.34,7.04,7.00,88.64,8.44,9.96,88.29,4.16,11.85,145.29,92.62,0.00
7.85,85.21,7.05,6.85,88.68,8.43,9.91,88.27,4.03,12.00,145.29,92.62,0.00
7.92,85.46,6.95,6.73,88.74,8.37,10.08,88.27,4.03,12.15,145.29,92.62,0.00
7.99,84.94,6.91,9.70,88.72,8.36,10.38,88.43,4.03,12.15,145.14,92.70,0.00
8.11,84.98,6.89,9.99,88.65,8.46,10.58,88.36,4.20,12.15,145.07,92.56,0.00
8.22,84.64,7.21,10.13,88.72,8.45,10.45,88.49,4.12,12.17,145.07,92.56,0.00
8.33,84.41,7.47,10.42,88.68,8.47,10.63,88.49,4.12,12.15,145.07,92.56,0.00
8.42,85.14,6.71,10.54,88.60,8.53,10.74,88.37,4.10,12.15,144.93,92.49,0.00
8.55,84.63,7.20,9.81,88.60,8.48,10.59,88.20,4.32,12.00,144.93,92.49,0.00
8.63,84.78,6.94,10.91,88.57,8.62,10.42,88.64,4.03,12.00,144.91,92.93,0.00
8.71,85.35,6.73,7.34,88.51,8.57,10.18,88.69,4.03,11.98,144.91,92.93,0.00
8.78,85.28,6.73,7.54,88.55,8.54,10.05,88.70,4.03,11.96,144.91,92.93,0.00
8.85,83.84,8.07,11.47,88.38,8.65,9.74,88.70,4.03,11.83,144.91,92.93,0.00
8.93,84.79,7.07,7.25,88.31,8.75,9.55,89.12,4.14,11.83,145.03,93.15,0.00
8.99,84.85,7.00,7.55,88.42,8.68,9.09,88.94,4.05,11.99,145.03,93.15,0.00
9.06,84.05,7.75,11.88,88.45,8.65,9.41,88.94,4.05,11.99,145.03,93.15,0.00
9.16,84.28,7.45,10.91,88.43,8.67,9.29,88.94,4.05,11.99,145.03,93.15,0.00
9.24,85.03,6.93,7.53,88.28,8.65,9.44,88.94,4.05,11.95,145.03,93.15,0.00
9.34,84.43,7.47,11.25,88.38,8.57,9.51,88.94,4.05,11.97,145.03,93.15,0.00
9.40,84.86,7.07,7.57,88.32,8.61,9.85,89.05,4.05,11.97,144.02,93.17,0.00
9.47,85.14,6.95,7.41,88.29,8.56,9.86,88.98,4.03,12.01,144.02,93.17,0.00
9.53,83.71,8.16,9.85,88.37,8.53,9.36,88.98,4.03,11.67,144.02,93.17,0.00
9.60,83.73,8.11,8.62,88.53,8.45,9.07,88.98,4.03,11.50,144.02,93.17,0.00
9.67,83.87,8.10,9.63,88.58,8.34,8.89,89.21,3.57,11.50,143.92,93.60,0.00
9.75,84.81,7.67,6.11,88.61,8.18,8.69,89.21,3.57,11.50,143.92,93.60,0.00
9.82,84.89,7.62,5.97,88.60,8.14,8.54,89.15,3.27,11.82,143.92,93.60,0.00
9.89,85.00,7.60,5.75,88.68,8.10,8.48,89.15,3.27,11.66,143.92,93.60,0.00
9.95,84.29,8.20,7.43,88.65,8.11,8.53,89.11,3.27,11.66,144.36,93.60,0.00
10.04,84.97,7.55,7.51,88.76,8.08,8.52,89.32,2.39,12.48,144.36,93.60,0.00
10.11,85.29,7.30,6.63,88.63,8.10,8.48,88.97,2.08,13.00,144.36,93.60,0.00
10.19,85.27,7.33,5.02,88.55,8.12,8.67,88.97,2.08,13.00,144.36,93.60,0.00
10.27,85.05,7.41,4.26,88.51,8.20,8.74,88.57,1.73,13.88,144.36,93.60,0.00
10.37,85.04,7.28,5.44,88.41,8.30,9.14,89.50,0.84,14.08,144.36,93.60,0.00
10.44,85.60,6.68,6.84,88.31,8.45,8.90,89.39,0.87,14.08,143.79,93.53,0.00
10.53,85.53,6.74,6.06,88.24,8.56,8.73,89.58,0.73,14.08,143.79,93.53,0.00
10.61,85.52,6.70,7.32,88.22,8.62,8.68,89.58,0.73,11.00,143.79,93.53,0.00
10.68,85.77,6.62,6.29,88.16,8.62,8.70,90.79,1.63,10.34,143.79,93.53,0.00
10.77,85.96,6.54,5.49,88.24,8.55,8.36,90.79,1.63,10.52,143.79,93.53,0.00
10.84,85.64,7.05,6.08,88.41,8.39,8.43,90.79,1.63,11.70,143.79,93.53,0.00
10.90,85.44,7.45,6.07,88.53,8.42,8.22,90.55,1.46,11.70,145.39,93.42,0.00
11.00,85.56,7.52,6.83,88.56,8.42,8.39,89.76,3.61,9.32,145.39,93.42,0.00
11.07,85.44,8.47,10.12,89.06,8.08,8.46,88.95,4.17,8.74,145.39,93.42,0.00
11.14,84.84,9.85,12.83,89.54,7.89,8.60,88.62,5.11,7.82,145.39,93.42,0.00
11.21,84.22,11.09,16.17,89.93,7.79,8.86,88.76,5.30,7.82,144.88,93.36,0.00
11.30,83.11,12.21,18.11,90.50,7.75,8.79,87.80,6.39,6.91,144.88,93.36,0.00
11.36,82.02,8.16,29.27,90.61,7.75,8.79,87.80,6.39,40.38,144.88,93.36,0.00
11.43,82.70,12.68,18.57,90.94,7.69,8.71,87.67,6.56,40.38,145.25,93.21,0.00
11.54,82.25,11.83,17.14,91.39,7.64,8.74,87.74,6.39,40.38,145.32,93.36,0.00
11.62,82.92,10.27,13.41,91.19,7.57,8.70,87.74,6.39,18.22,145.32,93.36,0.00
11.71,83.67,9.23,11.47,90.88,7.51,8.72,87.73,6.56,18.22,144.81,93.22,0.00
11.79,84.09,8.48,10.02,90.49,7.58,9.05,87.73,6.56,14.32,144.81,93.22,0.00
11.88,84.60,8.47,9.17,89.98,7.70,9.06,87.59,6.70,14.32,144.32,93.01,0.00
11.96,84.76,8.41,8.92,89.72,7.78,8.95,87.59,6.70,12.81,144.32,93.01,0.00
12.04,85.11,8.10,7.82,89.44,7.85,8.82,87.53,6.69,12.81,144.76,93.01,0.00
12.13,85.20,7.60,7.22,89.52,7.69,8.89,90.51,6.08,13.02,144.76,93.01,0.00
12.21,84.91,6.79,10.19,89.32,7.74,8.88,90.38,5.42,13.65,144.76,93.01,0.00
12.27,84.99,6.76,10.47,89.14,7.81,9.01,90.38,5.42,9.73,144.76,93.01,0.00
12.37,85.59,7.07,5.80,88.92,7.98,8.86,90.72,5.61,9.73,144.31,93.16,0.00
12.44,85.15,6.65,9.48,88.92,7.98,9.08,90.72,5.61,9.73,144.31,93.16,0.00
12.55,85.51,6.93,6.55,89.09,7.80,8.68,90.72,5.61,9.73,144.31,93.16,0.00
12.63,85.71,6.87,5.10,89.11,7.82,8.82,90.72,5.61,9.77,144.31,93.16,0.00
12.71,85.29,7.06,6.23,89.03,7.87,8.72,90.72,5.61,9.77,144.31,93.16,0.00
12.79,84.87,7.00,9.11,88.91,7.92,8.78,90.72,5.61,9.77,144.31,93.16,0.00
12.87,84.78,7.02,9.17,88.89,7.94,8.59,90.72,5.61,9.77,144.31,93.16,0.00
12.95,85.48,6.93,6.22,88.81,8.02,8.65,90.72,5.61,9.77,144.31,93.16,0.00
13.01,85.63,6.86,5.97,88.92,7.88,8.68,90.46,4.83,10.51,144.31,93.16,0.00
13.10,85.73,6.93,5.86,88.86,7.97,8.88,90.46,4.83,10.79,144.31,93.16,0.00
13.18,85.11,6.82,9.08,88.76,8.06,8.70,90.46,4.83,12.19,144.31,93.16,0.00
13.28,85.50,7.33,6.92,88.70,8.11,8.91,90.46,4.83,16.33,144.31,93.16,0.00
13.36,84.39,8.65,9.45,88.92,8.12,9.26,90.46,4.83,25.60,144.31,93.16,0.00
13.45,83.89,10.19,12.81,89.54,7.97,9.17,90.46,4.83,37.11,144.31,93.16,0.00
13.53,82.65,12.39,18.94,90.31,7.95,9.03,90.46,4.83,47.52,144.31,93.16,0.00
13.59,81.79,15.32,22.33,90.61,7.84,8.88,90.48,4.47,47.52,144.16,93.38,0.00
13.68,80.70,9.24,40.58,90.61,7.91,8.81,85.43,9.32,43.55,144.16,93.38,0.00
13.75,80.43,9.90,50.71,90.24,8.10,8.51,85.43,9.16,43.55,144.51,93.52,0.00
13.84,78.63,12.20,58.46,89.87,8.12,8.73,83.69,10.28,43.35,144.51,93.52,0.00
13.91,75.41,15.73,74.18,89.68,8.23,8.63,83.16,10.78,43.15,144.51,93.52,0.00
13.98,77.97,13.62,90.70,89.61,8.19,8.73,83.16,10.78,94.89,144.51,93.52,0.00
14.06,78.32,13.23,92.19,89.47,8.30,8.73,83.32,10.74,94.89,144.36,93.60,0.00
14.12,79.59,13.76,96.99,89.27,8.34,8.82,83.32,10.74,94.89,144.36,93.60,0.00
14.19,75.07,25.02,88.76,89.15,8.34,8.84,83.32,10.74,94.89,144.36,93.60,0.00
14.29,77.15,21.53,93.41,88.95,8.41,8.81,83.32,10.74,94.89,144.36,93.60,0.00
14.36,76.67,19.77,96.17,88.59,8.34,8.80,83.32,10.74,94.89,144.36,93.60,0.00
14.47,80.45,12.51,97.39,88.57,8.34,8.80,82.97,10.87,95.00,144.36,93.60,0.00
14.56,79.91,12.28,93.08,88.52,8.31,8.89,82.97,10.87,99.65,144.36,93.60,0.00
14.63,78.52,13.31,86.20,88.63,8.24,8.72,84.79,7.81,101.90,144.36,93.60,0.00
14.73,76.83,15.31,88.62,88.70,8.26,8.86,84.79,7.81,94.99,144.36,93.60,0.00
14.79,75.57,15.83,81.27,88.79,8.18,8.95,84.79,7.81,83.80,144.36,93.60,0.00
14.85,75.68,15.27,73.39,89.04,8.14,8.82,85.04,7.08,83.80,144.11,94.24,0.00
14.93,79.09,11.97,61.35,89.13,7.98,8.79,88.15,4.00,84.94,144.11,94.24,0.00
15.02,81.34,9.72,37.61,89.25,7.95,8.68,88.60,4.06,84.64,144.11,94.24,0.00
15.10,82.76,8.33,29.82,89.29,7.90,8.61,88.34,4.34,84.46,144.11,94.24,0.00
15.20,81.29,11.11,13.20,89.39,7.88,8.86,88.34,4.34,20.59,144.11,94.24,0.00
15.27,82.85,8.82,9.36,89.35,7.97,8.90,87.72,4.82,20.59,143.95,93.59,0.00
15.34,84.26,6.71,9.98,89.33,7.88,9.03,87.41,5.30,20.59,143.47,93.11,0.00
15.44,83.95,7.50,8.20,89.16,7.92,9.39,92.02,4.68,20.65,143.47,93.11,0.00
15.51,84.61,7.02,5.83,88.98,8.19,9.13,93.08,5.09,20.87,143.47,93.11,0.00
15.63,84.99,6.70,5.82,88.99,8.24,9.46,93.76,5.57,20.87,143.47,93.11,0.00
15.71,85.20,6.52,5.89,89.08,8.21,9.27,93.76,5.57,10.26,143.47,93.11,0.00
15.78,85.40,6.31,5.72,89.19,8.13,9.37,93.61,5.70,10.26,143.47,92.82,0.00
15.86,85.50,6.31,5.40,89.13,8.30,9.24,93.61,5.70,10.26,143.47,92.82,0.00
15.94,85.37,6.51,5.24,89.04,8.29,9.48,93.07,5.57,9.80,143.47,92.82,0.00
16.01,85.63,6.40,5.08,89.05,8.29,9.41,93.07,5.57,11.39,143.47,92.82,0.00
16.07,85.54,6.53,7.43,88.99,8.34,9.70,93.17,5.21,11.39,143.25,93.18,0.00
16.13,85.12,6.99,8.62,88.88,8.44,9.52,92.12,6.19,9.41,143.25,93.18,0.00
16.21,84.85,7.50,8.47,88.94,8.39,9.58,92.12,6.19,14.80,143.25,93.18,0.00
16.28,84.40,8.36,7.82,88.91,8.39,9.40,92.05,5.95,14.80,143.18,93.26,0.00
16.34,83.74,9.74,10.32,88.79,8.33,9.35,89.94,5.21,14.26,143.18,93.26,0.00
16.41,82.80,11.12,14.35,89.07,8.17,9.44,89.94,5.21,38.77,143.18,93.26,0.00
16.49,83.75,7.24,29.16,89.18,8.05,9.15,90.00,4.72,38.77,143.25,93.61,0.00
16.61,83.09,7.90,34.18,89.26,7.94,9.13,90.19,4.64,38.77,143.45,93.83,0.00
16.70,81.83,9.37,43.23,88.94,8.03,9.17,86.10,8.51,34.95,143.45,93.83,0.00
16.77,78.10,13.20,72.15,89.03,8.05,9.14,85.22,9.37,34.30,143.45,93.83,0.00
16.88,73.23,18.27,44.07,89.03,8.10,8.99,85.22,9.37,88.58,143.45,93.83,0.00
16.98,73.99,18.89,82.53,89.01,8.15,8.83,85.94,8.86,88.58,143.75,94.54,0.00
17.06,76.66,16.36,95.34,88.69,8.31,9.26,85.94,8.86,102.92,143.75,94.54,0.00
17.14,79.07,12.76,99.63,88.56,8.26,8.95,86.11,8.86,102.92,143.60,94.62,0.00
17.21,79.30,12.92,104.88,88.37,8.29,9.20,86.11,8.86,102.92,143.60,94.62,0.00
17.28,79.47,13.35,108.62,88.34,8.29,9.13,86.11,8.86,102.92,143.60,94.62,0.00
17.36,80.82,11.37,97.12,88.29,8.28,9.23,86.11,8.86,102.92,143.60,94.62,0.00
17.48,75.99,19.63,102.88,88.20,8.30,9.28,86.11,8.86,102.92,143.60,94.62,0.00
17.59,81.25,11.99,94.08,88.27,8.24,9.56,81.74,10.75,103.51,143.60,94.62,0.00
17.66,80.88,11.83,95.51,88.14,8.25,9.29,81.86,10.69,103.51,143.73,94.69,0.00
17.73,80.01,12.42,86.75,88.08,8.39,9.41,84.22,7.99,105.19,143.73,94.69,0.00
17.80,74.74,17.43,60.08,88.06,8.42,9.66,84.22,7.99,86.00,143.73,94.69,0.00
17.88,77.19,14.82,56.13,88.06,8.33,9.27,85.01,6.03,88.01,143.73,94.69,0.00
17.96,79.87,12.18,47.40,88.10,8.28,9.15,85.55,5.10,88.83,143.73,94.69,0.00
18.03,80.51,11.53,41.53,88.34,8.11,9.14,85.55,5.10,58.76,143.73,94.69,0.00
18.11,80.83,10.74,34.94,89.01,7.95,9.29,85.13,5.88,58.76,145.07,93.87,0.00
18.20,81.64,9.87,32.75,89.18,7.84,9.27,85.10,5.89,58.76,145.35,93.85,0.00
18.28,81.85,11.81,16.65,89.36,7.75,9.41,85.10,5.89,58.76,145.35,93.85,0.00
18.35,82.41,10.08,12.82,89.68,7.47,9.22,85.10,5.89,20.39,145.35,93.85,0.00
18.43,83.22,9.01,10.53,89.61,7.43,9.08,84.86,6.12,20.39,145.59,93.63,0.00
18.50,83.90,8.27,7.79,89.38,7.57,9.33,90.04,4.92,17.65,145.59,93.63,0.00
18.60,84.25,7.71,6.19,89.18,7.67,9.19,90.41,4.11,18.43,145.59,93.63,0.00
18.67,84.57,7.35,5.30,89.07,7.73,9.21,90.41,4.11,9.93,145.59,93.63,0.00
18.74,84.81,7.06,5.99,88.96,7.73,8.83,90.41,4.11,10.29,145.59,93.63,0.00
18.81,84.81,6.88,11.56,88.97,7.79,8.60,90.38,4.12,10.29,145.87,93.62,0.00
18.92,85.31,6.64,6.83,88.83,7.91,8.71,90.74,4.31,10.08,145.87,93.62,0.00
18.98,84.39,7.32,12.37,88.95,7.75,9.03,89.42,4.26,10.42,145.87,93.62,0.00
19.05,84.31,7.32,13.09,88.98,7.79,8.83,89.42,4.26,26.13,145.87,93.62,0.00
19.15,83.49,8.13,20.74,89.17,7.73,8.81,89.42,4.26,41.10,145.87,93.62,0.00
19.25,82.18,8.71,32.79,89.65,7.78,8.83,89.42,4.26,54.62,145.87,93.62,0.00
19.32,80.35,10.12,42.25,89.80,7.84,8.92,89.42,4.26,68.89,145.87,93.62,0.00
19.39,80.52,9.95,52.41,89.85,7.76,8.94,89.36,3.73,68.89,147.24,93.94,0.00
19.46,79.10,11.46,60.18,89.68,7.92,8.94,89.40,3.58,68.89,147.59,94.07,0.00
19.54,76.37,14.32,72.52,89.67,8.01,9.04,83.42,10.67,63.43,147.59,94.07,0.00
19.61,77.99,13.58,88.02,89.38,8.12,9.25,83.42,10.67,97.74,147.59,94.07,0.00
19.67,76.19,16.43,87.33,89.05,8.10,9.65,84.00,10.59,97.74,146.69,94.33,0.00
19.77,79.88,12.49,100.68,88.89,8.12,9.72,84.11,10.74,97.74,146.47,94.27,0.00
19.85,80.53,12.23,100.00,88.66,8.05,9.77,84.37,10.57,97.74,146.23,94.49,0.00
19.94,81.50,11.29,101.99,88.35,7.97,9.84,84.37,10.57,97.74,146.23,94.49,0.00
20.02,81.38,11.29,103.69,88.31,7.90,9.81,81.34,11.93,98.38,146.23,94.49,0.00
20.11,81.78,10.96,101.32,88.24,7.86,9.71,81.34,11.84,98.52,146.23,94.49,0.00
20.19,82.16,10.83,101.27,88.21,7.84,9.41,81.77,11.38,98.74,146.23,94.49,0.00
20.26,81.10,11.90,89.23,88.17,7.86,9.52,83.16,10.27,98.98,146.23,94.49,0.00
20.36,77.90,14.70,85.53,88.08,7.93,9.66,84.94,8.43,99.94,146.23,94.49,0.00
20.43,78.05,14.16,73.76,88.31,7.92,9.66,86.21,6.48,101.45,146.23,94.49,0.00
20.50,79.29,12.66,64.44,88.47,7.90,9.30,86.21,6.48,69.86,146.23,94.49,0.00
20.58,80.36,11.28,45.70,88.76,7.84,9.16,85.91,6.97,69.86,145.77,94.00,0.00
20.65,81.26,10.26,42.48,88.84,7.84,9.10,87.12,6.06,70.01,145.77,94.00,0.00
20.71,81.29,9.96,38.85,89.15,7.78,9.05,87.12,6.06,53.15,145.77,94.00,0.00
20.80,81.15,9.64,36.77,89.73,7.70,9.35,87.12,6.06,46.08,145.77,94.00,0.00
20.88,81.10,9.42,32.80,90.06,7.64,9.56,87.12,6.06,36.94,145.77,94.00,0.00
20.94,81.40,12.42,17.58,90.31,7.53,9.32,87.02,5.90,36.94,145.99,94.06,0.00
21.03,81.89,11.37,15.74,90.39,7.49,9.39,88.86,6.27,35.54,145.99,94.06,0.00
21.10,82.79,9.77,13.13,90.25,7.47,9.58,88.79,6.43,35.54,145.92,93.92,0.00
21.18,83.37,8.79,11.10,90.05,7.48,9.54,90.25,7.23,34.41,145.92,93.92,0.00
21.24,84.04,8.16,8.95,89.77,7.49,9.14,90.25,7.23,11.90,145.92,93.92,0.00
21.34,84.26,7.81,8.56,89.43,7.58,9.04,90.97,5.92,12.97,145.92,93.92,0.00
21.42,84.84,7.27,8.00,89.40,7.56,9.82,90.99,5.94,12.95,145.92,93.92,0.00
21.51,85.17,7.19,7.17,89.17,7.65,9.03,91.06,6.11,12.78,145.92,93.92,0.00
21.58,85.04,6.37,10.51,89.09,7.70,9.32,91.06,6.11,10.48,145.92,93.92,0.00
21.66,85.43,6.87,7.35,88.91,7.78,9.28,91.06,6.11,10.63,145.92,93.92,0.00
21.74,85.32,6.43,11.20,88.84,7.71,9.35,90.89,6.50,10.63,145.58,93.50,0.00
21.81,85.71,6.86,7.44,88.67,7.84,9.80,90.67,6.32,10.80,145.58,93.50,0.00
21.89,85.81,6.02,11.68,88.81,7.75,9.37,90.47,6.65,10.47,145.58,93.50,0.00
21.97,85.81,5.91,11.72,88.76,7.87,9.19,90.47,6.65,13.35,145.58,93.50,0.00
22.07,85.61,6.17,11.81,88.83,7.73,9.27,89.67,5.84,14.16,145.58,93.50,0.00
22.15,85.46,7.81,9.19,88.92,7.59,9.26,89.67,5.84,21.66,145.58,93.50,0.00
22.23,85.09,8.65,10.74,88.92,7.56,9.11,89.67,5.84,25.35,145.58,93.50,0.00
22.33,84.63,9.29,12.46,89.05,7.61,9.10,89.67,5.84,29.02,145.58,93.50,0.00
22.39,84.27,10.11,14.08,89.29,7.54,8.97,89.48,5.93,29.02,145.38,93.28,0.00
22.47,83.96,10.36,15.12,89.51,7.46,8.90,89.48,5.93,29.02,145.38,93.28,0.00
22.55,83.67,10.66,15.73,89.52,7.53,8.91,88.86,6.71,28.27,145.38,93.28,0.00
22.62,83.12,10.96,16.73,89.74,7.50,8.97,88.86,6.71,37.79,145.38,93.28,0.00
