Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.15,50.60,0.00,58.53,0.00,80.85,0.00,130.61,0.00,0.00,27.70,0.00,36.43,0.00,66.43,10.00,120.01,0.00,0.00
0.26,55.32,0.00,61.06,0.00,79.30,0.00,116.66,0.00,0.00,24.14,0.00,26.20,0.00,63.56,10.00,129.69,0.00,0.00
0.35,52.06,0.00,59.23,0.00,40.55,0.00,125.88,0.00,0.00,37.31,0.00,40.22,0.00,61.93,10.00,122.82,0.00,0.00
0.43,49.30,0.00,57.70,0.00,33.52,0.00,121.75,0.00,0.00,35.71,0.00,36.81,0.00,59.67,10.00,119.85,0.00,0.00
0.54,44.41,0.00,53.98,0.00,45.19,0.00,121.69,0.00,0.00,30.26,0.00,31.00,0.00,84.99,10.00,114.40,0.00,0.00
0.62,62.21,0.00,70.24,0.00,43.41,0.00,119.88,0.00,0.00,39.90,0.00,41.18,0.00,84.93,10.00,114.05,0.00,0.00
0.70,62.24,0.00,70.72,0.00,37.78,0.00,114.92,0.00,0.00,36.61,0.00,37.99,0.00,83.49,10.00,112.99,0.00,0.00
0.79,31.20,0.00,32.02,0.00,59.46,0.00,134.09,0.00,0.00,38.40,0.00,39.91,0.00,54.33,10.00,122.11,0.00,0.00
0.88,34.09,0.00,34.47,0.00,0.00,0.00,37.28,0.00,0.00,39.11,0.00,40.43,0.00,55.28,10.00,109.26,0.00,0.00
0.96,34.72,0.00,35.09,0.00,0.00,0.00,37.76,0.00,0.00,37.29,0.00,38.73,0.00,54.05,10.00,109.48,0.00,0.00
1.04,33.79,0.00,34.44,0.00,0.00,0.00,38.75,0.00,0.00,38.23,0.00,39.52,0.00,85.51,10.00,82.73,0.00,0.00
1.13,37.02,0.00,37.03,0.00,0.00,0.00,30.15,0.00,0.00,38.84,0.00,40.20,0.00,85.33,10.00,82.77,0.00,0.00
1.21,35.48,0.00,35.54,0.00,0.00,0.00,34.09,0.00,0.00,38.92,0.00,40.40,0.00,49.69,10.00,128.16,0.00,0.00
1.30,35.75,0.00,35.99,0.00,0.00,0.00,41.44,0.00,0.00,40.22,0.00,42.22,0.00,49.58,10.00,128.18,0.00,0.00
1.39,36.56,0.00,36.69,0.00,0.00,0.00,35.32,0.00,0.00,39.76,0.00,42.19,0.00,53.35,10.00,97.51,0.00,0.00
1.49,35.56,0.00,35.87,0.00,0.00,0.00,36.54,0.00,0.00,39.94,0.00,42.53,0.00,54.02,10.00,98.37,0.00,0.00
1.57,36.19,0.00,36.47,0.00,0.00,0.00,42.47,0.00,0.00,40.00,0.00,42.13,0.00,52.61,10.00,96.61,0.00,0.00
