Timestamp,Kinect left shoulder flex.-ext.,WISE left shoulder flex.-ext.,Kinect left shoulder abd.-add.,WISE left shoulder abd.-add.,Kinect left shoulder int.- ext.,WISE left shoulder int.- ext.,Kinect left elbow flex.-ext.,WISE left elbow flex.-ext.,WISE left forearm pro.- sup.,Kinect right shoulder flex.-ext.,WISE right shoulder flex.-ext.,Kinect right shoulder Abd.-Add.,WISE right shoulder abd.-add.,Kinect right shoulder int.-ext.,WISE right shoulder int.-ext.,Kinect right elbow flex.-ext.,WISE right elbow flex.-ext.,WISE right forearm pro.-sup.
4.60,39.93,8.04,1.47,-15.76,666.00,-56.44,21.70,27.88,-35.79,14.53,25.94,15.38,-26.78,666.00,89.73,27.35,55.31,-37.14
4.73,41.12,8.04,4.19,-15.76,666.00,-56.44,23.32,27.88,-35.79,14.33,25.94,14.93,-26.78,666.00,89.73,21.68,55.31,-37.14
4.86,40.88,8.04,3.84,-15.76,666.00,-56.44,23.60,27.88,-35.79,13.92,25.94,15.08,-26.78,-68.57,89.73,30.13,55.31,-37.14
4.98,38.22,8.04,4.50,-15.76,666.00,-56.44,25.73,27.88,-35.79,11.80,25.94,16.48,-26.78,666.00,89.73,23.26,55.31,-37.14
5.10,24.73,8.04,14.84,-15.76,-122.14,-56.44,31.10,27.88,-35.79,5.13,25.94,23.78,-26.78,62.00,89.73,44.20,55.31,-37.14
5.23,13.15,8.04,10.61,-15.76,666.00,-56.44,23.34,27.88,-35.79,1.82,25.94,21.17,-26.78,34.21,89.73,42.14,55.31,-37.14
5.36,8.16,8.04,11.16,-15.76,666.00,-56.44,17.27,27.88,-35.79,-0.58,25.94,20.90,-26.78,666.00,89.73,19.79,55.31,-37.14
5.49,0.20,8.04,12.91,-15.76,666.00,-56.44,21.65,27.88,-35.79,-9.47,25.94,20.32,-26.78,666.00,89.73,24.32,55.31,-37.14
5.70,-0.85,8.04,12.99,-15.76,666.00,-56.44,22.26,27.88,-35.79,-9.29,25.94,17.14,-26.78,666.00,89.73,29.64,55.31,-37.14
5.83,0.51,8.04,12.01,-15.76,666.00,-56.44,22.10,27.88,-35.79,-6.70,25.94,15.40,-26.78,25.67,89.73,31.51,55.31,-37.14
5.96,1.63,8.04,9.69,-15.76,666.00,-56.44,23.25,27.88,-35.79,-5.32,25.94,16.92,-26.78,666.00,89.73,28.49,55.31,-37.14
6.09,2.86,8.04,11.18,-15.76,666.00,-56.44,24.12,27.88,-35.79,-5.02,25.94,15.55,-26.78,666.00,89.73,26.62,55.31,-37.14
6.22,3.49,8.04,11.37,-15.76,666.00,-56.44,23.56,27.88,-35.79,-4.53,25.94,15.16,-26.78,666.00,89.73,25.14,55.31,-37.14
6.34,3.58,8.04,9.96,-15.76,666.00,-56.44,22.12,27.88,-35.79,-4.32,25.94,14.85,-26.78,666.00,89.73,26.59,55.31,-37.14
6.47,4.14,8.04,10.88,-15.76,666.00,-56.44,19.98,27.88,-35.79,-3.93,25.94,13.69,-26.78,666.00,89.73,24.24,55.31,-37.14
6.59,5.11,8.04,12.52,-15.76,666.00,-56.44,18.95,27.88,-35.79,-3.87,25.94,12.78,-26.78,666.00,89.73,23.72,55.31,-37.14
6.73,6.36,8.04,13.24,-15.76,666.00,-56.44,17.87,27.88,-35.79,-4.13,25.94,12.90,-26.78,666.00,89.73,24.82,55.31,-37.14
6.85,7.85,8.04,13.41,-15.76,666.00,-56.44,16.75,27.88,-35.79,-4.30,25.94,12.73,-26.78,666.00,89.73,25.35,55.31,-37.14
6.98,5.98,8.04,14.33,-15.76,666.00,-56.44,21.54,27.88,-35.79,4.93,25.94,8.41,-26.78,666.00,89.73,19.83,55.31,-37.14
7.11,8.47,8.04,9.95,-15.76,666.00,-56.44,21.65,27.88,-35.79,6.00,25.94,8.98,-26.78,666.00,89.73,18.02,55.31,-37.14
7.23,7.53,8.04,16.50,-15.76,666.00,-56.44,23.87,27.88,-35.79,9.84,25.94,5.50,-26.78,666.00,89.73,6.85,55.31,-37.14
7.36,10.11,8.04,17.81,-15.76,666.00,-56.44,24.25,27.88,-35.79,18.05,25.94,-4.36,-26.78,666.00,89.73,27.64,55.31,-37.14
7.49,11.71,8.04,18.24,-15.76,666.00,-56.44,25.66,27.88,-35.79,19.79,25.94,-2.70,-26.78,666.00,89.73,6.63,55.31,-37.14
7.72,9.03,8.04,18.18,-15.76,666.00,-56.44,24.12,27.88,-35.79,19.62,25.94,-1.82,-26.78,666.00,89.73,19.80,55.31,-37.14
7.85,1.95,8.04,14.28,-15.76,666.00,-56.44,24.70,27.88,-35.79,11.71,25.94,6.02,-26.78,-143.46,89.73,46.36,55.31,-37.14
7.97,-2.14,8.04,10.19,-15.76,666.00,-56.44,24.15,27.88,-35.79,2.40,25.94,9.83,-26.78,20.51,89.73,52.87,55.31,-37.14
8.10,0.98,8.04,11.40,-15.76,666.00,-56.44,17.77,27.88,-35.79,1.18,25.94,11.08,-26.78,666.00,89.73,27.89,55.31,-37.14
8.22,2.95,8.04,9.34,-15.76,666.00,-56.44,18.95,27.88,-35.79,-0.23,25.94,11.53,-26.78,666.00,89.73,29.93,55.31,-37.14
8.35,0.37,8.04,10.81,-15.76,666.00,-56.44,20.55,27.88,-35.79,3.87,25.94,11.10,-26.78,666.00,89.73,21.15,55.31,-37.14
8.48,2.24,8.04,8.28,-15.76,666.00,-56.44,18.63,27.88,-35.79,2.92,25.94,12.40,-26.78,666.00,89.73,22.07,55.31,-37.14
8.61,0.84,8.04,7.69,-15.76,666.00,-56.44,20.15,27.88,-35.79,3.17,25.94,14.61,-26.78,666.00,89.73,22.09,55.31,-37.14
8.74,-0.39,8.04,7.04,-15.76,666.00,-56.44,22.30,27.88,-35.79,2.75,25.94,16.01,-26.78,666.00,89.73,21.75,55.31,-37.14
8.87,-1.66,8.04,7.02,-15.76,666.00,-56.44,24.63,27.88,-35.79,2.53,25.94,16.27,-26.78,666.00,89.73,21.78,55.31,-37.14
9.00,-2.18,8.04,7.17,-15.76,666.00,-56.44,22.75,27.88,-35.79,1.99,25.94,15.80,-26.78,666.00,89.73,21.71,55.31,-37.14
9.13,-1.04,8.04,6.11,-15.76,666.00,-56.44,22.12,27.88,-35.79,2.15,25.94,16.19,-26.78,666.00,89.73,22.05,55.31,-37.14
9.26,-0.57,8.04,6.60,-15.76,666.00,-56.44,28.98,27.88,-35.79,2.56,25.94,16.15,-26.78,666.00,89.73,22.29,55.31,-37.14
9.39,1.66,8.04,13.53,-15.76,26.47,-56.44,47.28,27.88,-35.79,12.54,-50.84,17.38,-5.87,666.00,72.88,24.20,79.48,-113.43
9.63,13.49,8.04,21.17,-15.76,55.24,-56.44,80.33,27.88,-35.79,35.94,25.94,19.08,-26.78,666.00,89.73,22.49,55.31,-37.14
9.76,23.52,21.50,8.04,-2.57,-107.46,45.38,77.11,27.88,-35.79,40.42,-14.85,18.26,-23.90,166.78,-23.16,44.16,55.31,-37.14
9.89,24.88,8.04,5.25,-15.76,-101.88,-56.44,77.92,27.88,-35.79,49.19,25.94,22.58,-26.78,172.80,89.73,42.30,55.31,-37.14
10.03,24.77,8.04,4.75,-15.76,-99.87,-56.44,82.30,27.88,-35.79,52.48,25.94,24.87,-26.78,173.46,89.73,39.59,55.31,-37.14
10.28,23.61,8.04,4.64,-15.76,-100.60,-56.44,82.37,27.88,-35.79,52.45,25.94,24.91,-26.78,173.44,89.73,37.16,55.31,-37.14
10.54,22.66,8.04,5.54,-15.76,-100.44,-56.44,83.73,27.88,-35.79,51.59,25.94,23.92,-26.78,173.23,89.73,36.40,55.31,-37.14
10.68,22.51,8.04,6.45,-15.76,-99.97,-56.44,85.68,27.88,-35.79,51.39,25.94,23.73,-26.78,172.95,89.73,36.20,55.31,-37.14
10.81,22.73,8.04,6.97,-15.76,-99.88,-56.44,85.67,27.88,-35.79,49.04,25.94,22.41,-26.78,166.56,89.73,39.12,55.31,-37.14
10.94,23.24,21.50,6.95,-2.57,-99.14,45.38,85.73,27.88,-35.79,39.71,-14.85,19.24,-23.90,162.14,-23.16,51.67,55.31,-37.14
11.07,23.52,8.04,7.12,-15.76,-98.83,-56.44,85.00,27.88,-35.79,39.57,25.94,19.95,-26.78,158.09,89.73,51.88,55.31,-37.14
11.21,23.12,8.04,7.36,-15.76,-98.71,-56.44,80.17,27.88,-35.79,44.63,25.94,23.21,-26.78,158.30,89.73,45.55,55.31,-37.14
11.35,21.29,21.50,8.57,-2.57,-99.80,45.38,78.63,27.88,-35.79,38.57,-14.85,17.18,-23.90,158.25,-23.16,53.19,55.31,-37.14
11.49,16.64,8.04,11.97,-15.76,-108.52,-56.44,69.21,27.88,-35.79,37.36,25.94,19.01,-26.78,167.09,89.73,41.81,55.31,-37.14
11.62,6.91,8.04,20.74,-15.76,66.77,-56.44,59.94,27.88,-35.79,21.92,25.94,22.80,-26.78,17.72,89.73,39.15,55.31,-37.14
11.74,6.51,21.50,11.89,-2.57,666.00,45.38,29.15,27.88,-35.79,11.46,-14.85,23.52,-23.90,49.21,-23.16,34.01,55.31,-37.14
