Timestamp,Kinect_LShoulderExt-Flx,Kinect_LShoulderAbd-Add,Kinect_LElbow,Kinect_RShoulderExt-Flx,Kinect_RShoulderAbd-Add,Kinect_RElbow,LS_X,LS_Y,LS_Z,LE_X,LE_Y,LE_Z,RS_X,RS_Y,RS_Z,RE_X,RE_Y,RE_Z
1.37,41.13,74.91,145.46,42.51,74.91,118.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.53,40.39,72.25,144.60,42.28,72.25,118.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.64,40.38,72.19,144.62,42.27,72.19,118.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.78,40.34,72.14,144.60,42.24,72.14,118.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.88,41.55,72.08,145.70,44.05,72.08,116.41,-104.58,58.03,142.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.97,42.55,70.37,146.71,46.87,70.37,117.83,-104.58,58.03,142.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.03,40.16,67.58,145.37,46.01,67.58,119.68,-104.58,58.03,142.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.11,36.35,64.63,143.11,44.82,64.63,121.15,-104.58,58.03,142.17,-65.18,-27.52,-38.15,0.00,0.00,0.00,0.00,0.00,0.00
2.18,34.67,65.91,142.15,44.84,65.91,117.90,-104.58,58.03,142.17,-65.18,-27.52,-38.15,0.00,0.00,0.00,0.00,0.00,0.00
2.24,33.82,68.44,142.16,45.58,68.44,118.82,-104.58,58.03,142.17,-71.05,-28.53,-32.03,0.00,0.00,0.00,0.00,0.00,0.00
2.32,31.22,70.54,140.73,45.69,70.54,118.88,-110.74,56.19,126.40,-71.05,-28.53,-32.03,0.00,0.00,0.00,0.00,0.00,0.00
2.39,27.31,68.99,138.61,45.84,68.99,119.55,-111.01,55.73,125.89,-71.05,-28.53,-32.03,0.00,0.00,0.00,0.00,0.00,0.00
2.46,26.28,63.74,138.27,45.84,63.74,118.91,-111.01,55.73,125.89,-71.05,-28.53,-32.03,111.18,41.53,-96.29,0.00,0.00,0.00
2.52,21.13,60.20,134.57,46.45,60.20,118.89,-111.01,55.73,125.89,-71.05,-28.53,-32.03,111.18,41.53,-96.29,0.00,0.00,0.00
2.59,20.45,59.80,134.12,47.70,59.80,117.30,-111.01,55.73,125.89,-71.05,-28.53,-32.03,111.18,41.53,-96.29,-62.24,-5.38,-34.97
2.66,19.34,57.28,133.63,47.09,57.28,119.43,-111.01,55.73,125.89,-71.05,-28.53,-32.03,111.18,41.53,-96.29,-62.24,-5.38,-34.97
2.73,19.55,56.38,133.57,46.85,56.38,117.90,-111.01,55.73,125.89,-66.96,-23.55,-30.58,111.18,41.53,-96.29,-62.24,-5.38,-34.97
2.81,18.48,57.19,132.91,48.60,57.19,117.09,-97.37,63.89,135.66,-66.96,-23.55,-30.58,111.18,41.53,-96.29,-62.24,-5.38,-34.97
2.88,18.21,56.62,132.47,48.59,56.62,117.73,-97.10,64.17,135.42,-66.96,-23.55,-30.58,111.18,41.53,-96.29,-62.24,-5.38,-34.97
2.95,19.31,53.82,133.25,47.74,53.82,118.81,-97.70,64.00,134.84,-66.96,-23.55,-30.58,111.18,41.53,-96.29,-62.24,-5.38,-34.97
3.02,20.13,53.56,133.47,46.75,53.56,118.04,-97.70,64.00,134.84,-66.96,-23.55,-30.58,115.82,30.56,-93.37,-62.24,-5.38,-34.97
3.10,19.40,52.79,132.53,47.22,52.79,117.09,-97.70,64.00,134.84,-66.96,-23.55,-30.58,115.77,30.94,-93.50,-62.24,-5.38,-34.97
3.17,18.97,53.43,132.20,47.05,53.43,117.56,-97.70,64.00,134.84,-66.96,-23.55,-30.58,115.77,30.94,-93.50,-62.24,-5.38,-34.97
3.24,19.11,53.00,132.32,47.26,53.00,117.44,-97.70,64.00,134.84,-62.02,-25.56,-36.75,115.77,30.94,-93.50,-62.24,-5.38,-34.97
3.31,19.10,53.03,132.44,47.40,53.03,117.69,-94.75,61.86,135.83,-62.02,-25.56,-36.75,115.77,30.94,-93.50,-62.24,-5.38,-34.97
3.39,19.07,53.12,132.47,47.57,53.12,117.45,-94.75,61.86,135.83,-62.02,-25.56,-36.75,115.77,30.94,-93.50,-62.24,-5.38,-34.97
3.47,18.36,56.30,132.43,46.85,56.30,118.77,-94.75,61.86,135.83,-62.02,-25.56,-36.75,112.19,31.20,-96.75,-62.24,-5.38,-34.97
3.54,18.75,54.48,132.45,47.54,54.48,117.87,-94.75,61.86,135.83,-62.02,-25.56,-36.75,112.19,31.20,-96.75,-62.24,-5.38,-34.97
3.61,18.93,54.10,132.48,47.58,54.10,117.71,-94.75,61.86,135.83,-62.02,-25.56,-36.75,112.19,31.20,-96.75,-62.24,-5.38,-34.97
3.70,19.00,53.94,132.45,47.55,53.94,117.68,-94.75,61.86,135.83,-61.58,-25.03,-37.70,112.19,31.20,-96.75,-62.24,-5.38,-34.97
3.77,19.02,53.97,132.44,47.54,53.97,117.64,-94.75,61.86,135.83,-61.58,-25.03,-37.70,111.23,32.49,-97.34,-62.24,-5.38,-34.97
3.84,19.04,54.09,132.48,47.57,54.09,117.67,-94.75,61.86,135.83,-61.58,-25.03,-37.70,111.17,32.78,-97.32,-62.24,-5.38,-34.97
3.91,17.71,58.79,132.33,48.03,58.79,118.33,-94.75,61.86,135.83,-61.58,-25.03,-37.70,111.17,32.78,-97.32,-62.24,-5.38,-34.97
3.98,17.20,59.80,131.84,47.75,59.80,118.39,-94.75,61.86,135.83,-61.40,-25.26,-37.94,111.17,32.78,-97.32,-62.24,-5.38,-34.97
4.04,16.36,62.73,131.42,48.46,62.73,118.27,-94.75,61.86,135.83,-61.06,-25.81,-38.64,111.17,32.78,-97.32,-62.24,-5.38,-34.97
4.15,15.99,63.81,131.24,49.01,63.81,118.15,-93.72,63.90,136.96,-61.06,-25.81,-38.64,111.17,32.78,-97.32,-62.24,-5.38,-34.97
4.22,19.66,62.55,133.77,48.60,62.55,117.47,-93.72,63.90,136.96,-61.06,-25.81,-38.64,111.17,32.78,-97.32,-63.58,-1.52,-29.30
4.29,20.34,61.24,134.36,48.90,61.24,116.23,-93.72,63.90,136.96,-61.06,-25.81,-38.64,111.17,32.78,-97.32,-63.83,-2.00,-29.43
4.35,20.32,57.25,133.84,47.88,57.25,116.69,-93.72,63.90,136.96,-61.06,-25.81,-38.64,111.17,32.78,-97.32,-63.83,-2.00,-29.43
4.42,19.17,56.22,133.19,48.09,56.22,117.56,-93.72,63.90,136.96,-61.06,-25.81,-38.64,111.17,32.78,-97.32,-63.74,-3.54,-31.06
4.49,17.92,57.10,132.41,48.13,57.10,117.08,-93.72,63.90,136.96,-61.06,-25.81,-38.64,111.17,32.78,-97.32,-63.66,-3.94,-31.66
4.56,16.29,55.33,130.92,48.58,55.33,116.12,-93.72,63.90,136.96,-61.06,-25.81,-38.64,111.17,32.78,-97.32,-63.66,-3.94,-31.66
4.62,17.27,54.99,131.76,47.63,54.99,116.90,-93.72,63.90,136.96,-61.06,-25.81,-38.64,111.17,32.78,-97.32,-64.47,-4.31,-32.36
4.68,16.81,57.08,131.95,48.20,57.08,116.33,-93.72,63.90,136.96,-61.06,-25.81,-38.64,111.17,32.78,-97.32,-64.84,-4.44,-32.37
4.77,16.29,57.56,131.67,47.94,57.56,116.36,-93.72,63.90,136.96,-61.06,-25.81,-38.64,111.17,32.78,-97.32,-64.84,-4.44,-32.37
4.84,15.92,61.07,131.54,47.58,61.07,115.98,-93.72,63.90,136.96,-61.06,-25.81,-38.64,111.17,32.78,-97.32,-64.84,-4.44,-32.37
4.91,16.13,63.55,132.03,47.75,63.55,117.38,-93.72,63.90,136.96,-60.78,-20.66,-32.58,111.17,32.78,-97.32,-64.84,-4.44,-32.37
4.98,15.93,64.81,132.02,48.00,64.81,117.52,-93.72,63.90,136.96,-60.82,-20.33,-32.75,111.17,32.78,-97.32,-64.84,-4.44,-32.37
5.05,16.23,66.53,132.23,48.09,66.53,116.36,-93.72,63.90,136.96,-60.59,-20.26,-33.06,111.17,32.78,-97.32,-64.84,-4.44,-32.37
5.13,16.62,67.30,132.74,47.95,67.30,116.05,-102.30,62.46,131.78,-60.59,-20.26,-33.06,111.17,32.78,-97.32,-64.84,-4.44,-32.37
5.20,16.88,66.82,132.83,47.67,66.82,117.47,-102.30,62.46,131.78,-60.59,-20.26,-33.06,111.17,32.78,-97.32,-64.84,-4.44,-32.37
5.26,16.68,67.57,132.73,47.76,67.57,118.14,-102.08,61.93,132.45,-60.59,-20.26,-33.06,111.17,32.78,-97.32,-64.84,-4.44,-32.37
5.34,16.49,67.78,132.55,47.88,67.78,118.24,-102.08,61.93,132.45,-60.59,-20.26,-33.06,112.87,32.82,-94.25,-64.84,-4.44,-32.37
5.40,16.08,67.54,132.22,48.04,67.54,118.07,-102.08,61.93,132.45,-60.59,-20.26,-33.06,112.87,32.82,-94.25,-63.63,-3.69,-30.88
5.47,15.78,66.68,131.98,48.30,66.68,117.77,-102.08,61.93,132.45,-60.59,-20.26,-33.06,112.87,32.82,-94.25,-63.45,-3.40,-31.07
