Timestamp,Kinect_LShoulderExt-Y,Kinect_LShoulderAbd-Z,Kinect_LElbow,Kinect_RShoulderExt-Y,Kinect_RShoulderAbd-Z,Kinect_RElbow,IMULS_Y,IMULS_Z,IMUL_Elbow,IMURS_Y,IMURS_Z,IMURElbow
3.39,87.87,10.65,19.12,89.02,18.95,26.35,83.79,6.79,98.29,166.88,91.62,0.00
3.51,87.96,10.55,19.00,88.98,19.01,26.50,83.79,6.79,98.29,166.88,91.62,0.00
3.58,88.05,10.40,18.84,88.99,19.05,26.67,83.33,7.31,98.79,166.88,91.62,0.00
3.68,88.00,10.40,18.76,89.04,19.08,26.73,83.33,7.31,98.79,166.88,91.62,0.00
3.75,87.98,10.38,18.65,89.00,19.12,26.79,83.25,7.47,98.92,166.88,91.62,0.00
3.85,87.94,10.39,18.70,88.97,19.17,26.87,83.25,7.47,98.92,166.88,91.62,0.00
3.95,87.88,10.40,18.63,88.93,19.20,26.88,81.57,9.35,100.75,166.88,91.62,0.00
4.02,86.56,10.80,18.32,89.08,19.24,26.89,81.26,9.37,100.75,166.89,91.47,0.00
4.09,84.42,12.16,17.43,88.90,16.96,26.41,81.26,9.37,100.75,166.89,91.47,0.00
4.20,82.30,14.51,17.40,89.70,15.53,25.92,81.36,9.46,100.75,167.47,91.48,0.00
4.27,79.95,16.52,17.58,91.14,13.38,25.32,81.36,9.46,100.75,167.47,91.48,0.00
4.34,79.98,16.62,17.76,90.95,13.35,25.38,80.00,10.99,102.23,167.47,91.48,0.00
4.42,80.35,16.32,17.93,90.84,13.37,25.24,79.96,11.02,102.23,167.72,91.46,0.00
4.50,80.55,16.09,19.13,90.99,13.18,24.71,79.96,11.02,102.23,167.72,91.46,0.00
4.59,81.10,15.57,19.72,91.09,13.05,24.48,79.96,11.02,102.23,167.72,91.46,0.00
4.66,81.66,15.07,19.61,91.03,13.01,24.75,81.47,9.58,100.72,167.72,91.46,0.00
4.75,81.86,14.78,19.16,91.18,13.00,24.70,82.00,9.16,100.22,167.72,91.46,0.00
4.82,82.01,14.59,18.88,91.26,12.89,24.80,82.36,8.91,99.90,167.72,91.46,0.00
4.90,82.86,14.25,18.99,90.58,13.15,24.85,82.17,8.89,99.90,168.86,91.40,0.00
4.98,82.91,14.16,19.20,90.59,13.18,24.75,82.17,8.89,99.90,168.86,91.40,0.00
5.07,83.01,14.09,19.33,90.60,13.18,24.72,82.17,8.89,99.90,168.86,91.40,0.00
5.16,83.06,14.07,19.53,90.66,13.10,24.76,81.86,8.86,99.90,170.68,91.30,0.00
5.23,83.22,13.97,19.57,90.77,13.01,24.81,81.86,8.86,99.90,170.68,91.30,0.00
5.30,83.42,13.90,19.70,90.70,13.04,24.86,82.31,8.65,99.53,170.68,91.30,0.00
5.39,83.24,13.96,19.85,90.92,12.96,24.88,82.31,8.65,99.53,170.68,91.30,0.00
5.47,83.29,13.96,19.98,90.91,12.97,24.91,82.31,8.65,99.53,170.68,91.30,0.00
5.57,83.31,14.00,20.22,90.89,12.94,24.74,82.31,8.65,99.53,170.68,91.30,0.00
5.64,86.42,13.03,19.41,87.31,16.88,24.96,82.31,8.65,99.53,170.68,91.30,0.00
5.74,85.96,12.65,18.64,88.66,18.09,25.62,82.31,8.65,99.53,170.68,91.30,0.00
5.82,86.04,12.30,18.26,88.68,18.66,26.19,81.88,8.96,99.53,172.08,90.97,0.00
5.89,86.05,12.04,18.04,88.79,18.85,26.31,81.62,9.09,99.53,173.91,90.82,0.00
5.97,85.90,12.02,17.97,89.02,18.91,26.52,81.62,9.09,99.53,173.91,90.82,0.00
6.07,85.51,12.16,17.87,89.20,18.93,26.65,81.62,9.09,99.53,173.91,90.82,0.00
6.14,84.04,13.66,17.89,89.33,18.95,26.50,75.50,15.48,105.81,173.91,90.82,0.00
6.22,81.21,16.94,19.84,88.99,18.99,26.17,75.41,15.62,105.81,173.81,90.71,0.00
6.30,76.11,22.58,20.75,88.48,19.00,26.66,75.32,15.68,105.81,173.69,90.61,0.00
6.36,70.10,29.28,21.21,88.20,19.05,25.38,69.11,22.54,112.32,173.69,90.61,0.00
6.45,63.82,35.97,19.77,88.19,19.12,25.52,69.03,22.68,112.32,173.58,90.50,0.00
6.53,58.59,41.59,19.10,88.23,19.34,26.00,69.03,22.68,112.32,173.58,90.50,0.00
6.63,51.17,49.67,18.98,88.15,19.57,28.27,69.03,22.68,112.32,173.58,90.50,0.00
6.70,44.04,57.57,19.85,88.34,19.62,29.26,39.28,56.44,143.94,173.58,90.50,0.00
6.78,40.73,61.30,19.44,88.47,19.67,26.78,39.28,56.44,143.94,173.58,90.50,0.00
6.84,28.52,74.19,21.11,88.59,19.79,26.97,34.59,63.71,149.49,173.58,90.50,0.00
6.94,30.74,74.01,20.43,88.66,19.93,25.74,34.78,63.37,149.49,173.79,90.93,0.00
7.01,27.27,78.38,18.77,88.74,19.99,27.10,34.78,63.37,149.49,173.79,90.93,0.00
7.11,25.49,81.16,18.51,88.80,20.06,25.84,34.78,63.37,149.49,173.79,90.93,0.00
7.20,22.79,85.31,17.22,88.83,20.04,28.24,29.58,75.80,156.11,173.79,90.93,0.00
7.28,20.75,89.01,15.76,88.85,20.01,27.61,29.58,75.80,156.11,173.79,90.93,0.00
7.36,19.78,91.86,14.76,88.85,19.96,27.77,28.66,75.84,156.11,174.91,91.05,0.00
7.45,19.28,94.93,13.38,88.83,19.85,27.91,28.25,75.87,156.11,175.36,91.02,0.00
7.52,19.66,97.21,13.13,88.84,19.97,28.06,28.25,75.87,156.11,175.36,91.02,0.00
7.58,19.78,98.38,12.95,88.94,20.04,28.14,28.09,88.34,156.48,175.36,91.02,0.00
7.66,19.96,98.93,12.99,88.95,19.97,28.05,28.09,88.34,156.48,175.36,91.02,0.00
7.75,20.16,99.14,13.09,88.86,20.04,29.41,28.20,88.38,156.48,175.23,91.12,0.00
7.82,20.39,99.25,13.31,88.86,20.10,28.96,28.20,88.38,156.48,175.23,91.12,0.00
7.90,20.51,99.31,13.37,88.82,20.10,28.19,27.97,88.60,156.48,175.49,90.88,0.00
8.00,20.54,99.37,13.42,88.76,20.11,28.58,27.97,88.60,156.48,175.49,90.88,0.00
8.07,20.57,99.39,13.47,88.71,20.15,28.68,28.47,88.49,155.99,175.49,90.88,0.00
8.15,20.56,99.42,13.45,88.73,20.13,28.48,28.58,88.43,155.99,175.36,91.00,0.00
8.22,20.63,99.43,13.52,88.65,20.15,29.36,28.69,88.23,155.88,175.36,91.00,0.00
8.32,20.64,99.41,13.62,88.61,20.14,29.35,28.90,87.57,155.70,175.36,91.00,0.00
8.40,20.58,99.04,13.66,88.61,20.14,28.17,28.78,87.63,155.70,175.49,90.88,0.00
8.48,20.30,97.55,14.23,88.62,20.16,27.79,28.66,87.59,155.70,175.60,90.98,0.00
8.56,20.22,94.72,14.56,88.69,20.18,28.24,28.66,87.59,155.70,175.60,90.98,0.00
8.63,19.34,94.25,14.40,88.71,20.17,28.40,29.09,83.57,155.31,175.60,90.98,0.00
8.70,19.59,91.59,14.67,88.77,20.16,31.11,28.96,83.73,155.31,175.72,90.86,0.00
8.77,21.81,87.52,15.82,88.78,20.17,27.79,30.11,77.46,154.02,175.72,90.86,0.00
8.85,22.27,86.12,16.04,88.89,20.16,27.10,30.11,77.46,154.02,175.72,90.86,0.00
8.93,22.46,85.29,16.51,88.95,20.16,27.72,30.11,77.46,154.02,175.72,90.86,0.00
9.04,23.24,83.76,17.04,88.92,20.17,27.96,30.11,77.46,154.02,175.72,90.86,0.00
9.11,24.08,82.16,17.51,88.96,20.19,28.19,32.84,71.83,151.04,175.72,90.86,0.00
9.19,24.46,81.03,17.55,88.96,20.23,28.08,33.88,70.05,149.91,175.72,90.86,0.00
9.30,25.54,78.92,17.85,89.05,20.19,28.27,34.51,69.41,149.91,175.19,91.36,0.00
9.39,27.20,76.22,18.79,89.15,20.19,28.35,34.51,69.41,149.91,175.19,91.36,0.00
9.46,28.50,74.07,19.11,89.11,20.21,27.77,37.96,64.03,146.18,175.19,91.36,0.00
9.55,29.57,72.47,19.65,89.20,20.23,27.02,40.17,60.68,143.79,175.19,91.36,0.00
9.63,34.62,66.25,20.05,89.22,20.26,28.01,40.00,60.64,143.79,175.32,91.25,0.00
9.69,35.00,65.70,19.52,89.16,20.27,28.18,44.07,54.60,139.38,175.32,91.25,0.00
9.77,37.20,63.19,18.84,89.11,20.27,29.76,44.07,54.60,139.38,175.32,91.25,0.00
9.84,40.71,59.00,19.10,89.09,20.24,28.36,48.43,48.79,134.72,175.32,91.25,0.00
9.94,44.53,54.87,19.00,89.01,20.17,28.35,48.43,48.79,134.72,175.32,91.25,0.00
10.01,48.89,49.90,17.69,88.95,20.11,28.43,48.43,48.79,134.72,175.32,91.25,0.00
10.08,51.80,46.65,16.92,88.93,20.11,28.53,56.85,38.39,125.83,175.32,91.25,0.00
10.16,54.65,43.56,16.40,88.85,20.08,28.50,56.85,38.39,125.83,175.32,91.25,0.00
10.25,59.04,39.09,16.66,88.92,19.95,28.93,56.96,38.20,125.83,175.49,91.47,0.00
10.35,62.24,35.73,17.30,88.97,19.80,28.56,57.10,38.04,125.83,175.36,91.59,0.00
10.45,65.00,33.18,19.01,88.89,19.72,28.24,57.10,38.04,125.83,175.36,91.59,0.00
10.53,69.06,29.16,21.07,88.77,19.61,28.10,57.10,38.04,125.83,175.36,91.59,0.00
10.62,72.23,26.12,22.20,88.67,19.60,28.11,57.10,38.04,125.83,175.36,91.59,0.00
10.69,75.26,23.34,23.70,88.53,19.61,27.91,71.64,21.40,110.72,175.36,91.59,0.00
10.77,76.86,21.85,24.27,88.52,19.63,29.41,71.95,21.11,110.40,175.36,91.59,0.00
10.86,78.77,20.18,25.26,88.55,19.52,27.88,71.95,21.11,110.40,175.36,91.59,0.00
10.96,80.68,18.22,25.67,88.75,19.48,27.73,71.95,21.11,110.40,175.36,91.59,0.00
11.03,83.13,15.46,23.48,88.68,19.55,27.46,71.95,21.11,110.40,175.36,91.59,0.00
11.10,84.89,13.93,23.07,88.56,19.62,27.55,71.95,21.11,110.40,175.36,91.59,0.00
11.19,85.33,13.34,22.54,88.60,19.66,27.59,71.95,21.11,110.40,175.36,91.59,0.00
11.28,86.10,12.52,21.84,88.59,19.76,27.90,71.95,21.11,110.40,175.36,91.59,0.00
11.36,86.64,11.84,21.14,88.63,19.80,28.07,71.87,21.15,110.40,175.27,91.49,0.00
11.46,87.18,11.08,20.04,88.63,19.75,27.98,71.87,21.15,110.40,175.27,91.49,0.00
11.53,87.53,10.53,19.28,88.67,19.71,27.99,71.87,21.15,110.40,175.27,91.49,0.00
11.60,87.64,10.33,18.94,88.62,19.69,28.34,83.09,9.65,98.89,175.27,91.49,0.00
11.68,87.71,10.11,18.63,88.60,19.65,28.40,83.09,9.65,98.89,175.27,91.49,0.00
11.76,87.73,10.02,18.54,88.48,19.68,28.52,83.09,9.65,98.89,175.27,91.49,0.00
11.83,87.73,9.93,18.37,88.44,19.69,28.49,83.09,9.65,98.89,175.27,91.49,0.00
11.91,87.72,9.89,18.27,88.45,19.71,28.98,82.53,10.39,99.50,175.27,91.49,0.00
11.99,87.72,9.84,18.12,88.45,19.73,29.04,82.53,10.39,99.50,175.27,91.49,0.00
12.06,87.72,9.82,18.11,88.48,19.72,28.99,82.19,10.75,99.84,175.27,91.49,0.00
12.14,87.71,9.83,18.17,88.50,19.71,29.05,82.19,10.75,99.84,175.27,91.49,0.00
12.24,87.60,9.95,18.28,88.51,19.76,28.76,82.19,10.75,99.84,175.27,91.49,0.00
12.32,86.83,10.73,18.82,88.49,19.72,28.67,82.19,10.75,99.84,175.27,91.49,0.00
12.39,86.29,11.20,18.62,88.57,19.67,28.29,83.04,10.02,99.84,173.68,92.19,0.00
12.46,85.05,12.34,18.53,88.79,19.63,27.95,76.81,15.45,106.13,173.68,92.19,0.00
12.54,83.02,14.56,19.40,88.82,19.56,27.69,77.90,14.60,106.13,173.02,93.24,0.00
12.61,79.83,18.06,19.95,88.70,19.32,27.29,73.92,18.76,110.24,173.02,93.24,0.00
12.69,77.28,20.81,21.00,88.49,19.27,27.40,72.43,20.13,110.24,174.11,91.80,0.00
12.80,73.89,24.40,21.68,88.43,19.11,27.35,68.47,24.27,114.32,174.11,91.80,0.00
12.87,70.43,28.18,21.50,88.43,19.13,27.36,68.75,24.05,114.32,173.83,92.05,0.00
12.94,68.60,30.15,21.04,88.44,19.18,27.27,67.00,25.89,116.13,173.83,92.05,0.00
13.04,66.60,32.15,20.95,88.44,19.22,27.34,66.69,26.18,116.44,173.83,92.05,0.00
13.14,63.41,35.16,20.21,88.50,19.28,27.33,66.82,26.15,116.44,173.39,92.08,0.00
13.23,60.48,38.03,20.09,88.69,19.34,27.41,66.82,26.15,116.44,173.39,92.08,0.00
13.33,57.88,40.52,19.59,88.76,19.42,27.58,66.82,26.15,116.44,173.39,92.08,0.00
13.45,54.82,43.45,17.88,88.70,19.42,27.66,66.82,26.15,116.44,173.39,92.08,0.00
13.52,50.64,47.97,18.37,88.76,19.54,27.78,52.24,42.66,131.81,173.39,92.08,0.00
13.60,48.47,50.32,18.43,88.74,19.56,27.87,52.10,42.82,131.81,173.52,91.96,0.00
13.68,46.49,52.46,18.58,88.74,19.60,28.38,52.10,42.82,131.81,173.52,91.96,0.00
13.78,44.33,54.91,18.58,88.75,19.59,28.60,52.10,42.82,131.81,173.52,91.96,0.00
13.86,42.12,57.38,18.36,88.67,19.59,28.48,52.10,42.82,131.81,173.52,91.96,0.00
13.97,40.10,59.63,19.47,88.74,19.59,28.45,52.10,42.82,131.81,173.52,91.96,0.00
14.09,30.26,68.53,14.96,88.82,19.58,28.39,52.10,42.82,131.81,173.52,91.96,0.00
14.16,31.02,69.43,20.12,88.93,19.58,28.42,38.23,61.59,147.07,173.52,91.96,0.00
14.24,29.70,70.69,19.55,88.91,19.54,28.35,38.23,61.59,147.07,173.52,91.96,0.00
14.31,27.84,72.72,18.75,88.71,19.53,29.60,36.64,64.00,148.85,173.52,91.96,0.00
14.39,26.09,74.51,17.70,88.59,19.66,29.55,36.64,64.10,148.85,173.53,91.94,0.00
14.49,24.43,76.46,17.03,88.48,19.78,39.09,36.80,63.83,148.85,173.54,92.27,0.00
14.57,22.56,78.82,15.57,88.35,19.92,27.86,36.81,64.03,148.85,173.38,92.06,0.00
14.65,20.63,81.43,14.54,88.30,19.94,30.20,36.81,64.03,148.85,173.38,92.06,0.00
14.76,18.07,85.56,13.82,88.23,20.06,30.54,36.81,64.03,148.85,173.38,92.06,0.00
14.84,17.18,89.19,13.78,88.10,20.11,31.40,29.25,76.46,157.23,173.38,92.06,0.00
14.91,17.06,92.63,14.50,88.09,20.17,31.54,27.42,79.76,159.17,173.38,92.06,0.00
14.99,17.16,94.29,14.40,88.05,20.26,30.68,27.42,79.76,159.17,173.38,92.06,0.00
15.09,17.42,93.82,14.09,87.92,20.21,29.49,27.57,79.69,159.17,173.24,92.18,0.00
15.19,18.08,93.82,14.22,87.92,20.14,28.20,27.57,79.69,159.17,173.24,92.18,0.00
15.27,18.41,93.90,14.57,87.84,20.23,28.01,27.57,79.69,159.17,173.24,92.18,0.00
15.35,18.32,95.20,14.62,87.98,20.18,27.28,27.57,79.69,159.17,173.24,92.18,0.00
15.43,18.20,94.66,14.46,88.07,20.09,26.49,27.57,79.69,159.17,173.24,92.18,0.00
15.50,18.13,94.32,14.30,88.14,20.09,27.01,26.98,79.44,159.17,173.84,92.36,0.00
15.58,18.08,94.14,14.29,88.14,20.08,27.84,26.98,79.44,159.17,173.84,92.36,0.00
15.68,17.86,93.90,13.87,88.10,20.08,28.51,26.98,79.44,159.17,173.84,92.36,0.00
15.80,17.54,93.74,13.57,88.09,20.05,26.76,26.98,79.44,159.17,173.84,92.36,0.00
15.88,17.48,93.69,13.33,88.00,20.04,29.00,27.67,81.51,158.47,173.84,92.36,0.00
15.96,17.42,93.67,13.25,87.99,20.01,28.92,27.76,81.56,158.47,173.76,92.27,0.00
16.03,17.42,93.54,13.21,88.03,20.04,28.32,27.76,81.56,158.47,173.76,92.27,0.00
16.12,17.41,93.12,13.84,88.03,20.06,28.20,27.76,81.56,158.47,173.76,92.27,0.00
16.20,17.77,89.57,14.05,88.04,19.99,28.06,27.76,81.56,158.47,173.76,92.27,0.00
16.29,19.43,86.00,14.34,88.02,20.04,28.04,27.76,81.56,158.47,173.76,92.27,0.00
16.38,22.41,80.93,14.89,88.00,19.98,28.16,27.82,81.26,158.47,173.69,92.51,0.00
16.46,24.68,77.00,16.71,88.29,19.95,28.37,37.45,63.30,148.21,173.69,92.51,0.00
16.53,29.64,70.60,18.37,88.49,20.00,28.35,40.30,59.37,145.14,173.69,92.51,0.00
16.61,32.92,66.53,19.30,88.70,19.96,28.29,39.85,59.46,145.14,174.41,92.54,0.00
16.72,36.55,61.93,18.46,88.81,20.00,28.31,39.85,59.70,145.14,174.34,92.43,0.00
16.82,40.57,57.39,17.75,88.82,19.99,28.60,39.85,59.70,145.14,174.34,92.43,0.00
16.90,43.10,54.16,14.58,88.74,19.89,28.90,40.00,59.59,145.14,174.12,92.45,0.00
16.99,46.07,51.15,14.53,88.74,19.85,28.92,40.00,59.59,145.14,174.12,92.45,0.00
17.07,50.66,46.41,14.87,88.86,19.68,28.97,40.00,59.59,145.14,174.12,92.45,0.00
17.14,54.99,41.93,15.64,88.79,19.62,29.36,40.00,59.59,145.14,174.12,92.45,0.00
17.23,57.64,38.93,15.90,88.93,19.54,29.24,40.00,59.59,145.14,174.12,92.45,0.00
17.33,61.56,34.85,16.48,89.09,19.50,29.22,39.85,59.74,145.14,174.26,92.33,0.00
17.40,64.86,31.63,17.21,89.15,19.42,29.09,39.81,59.90,145.14,174.05,92.02,0.00
17.50,67.56,29.11,17.19,89.01,19.33,28.97,39.49,60.12,145.14,174.33,91.78,0.00
17.59,71.46,25.35,17.27,88.92,19.24,30.22,73.82,19.33,108.86,174.33,91.78,0.00
17.69,74.04,22.82,17.58,88.78,19.22,29.08,75.42,17.85,107.25,174.33,91.78,0.00
17.76,76.30,20.76,18.12,88.57,19.19,28.78,75.30,17.90,107.25,173.93,91.59,0.00
17.87,77.80,19.47,18.30,88.27,19.20,28.94,75.30,17.90,107.25,173.93,91.59,0.00
17.94,78.75,18.86,17.71,88.17,19.26,28.18,76.88,15.48,105.47,173.93,91.59,0.00
18.01,80.17,17.64,18.31,88.19,19.22,27.96,78.65,13.60,103.64,173.93,91.59,0.00
18.10,82.16,15.77,18.92,88.25,19.29,28.15,78.65,13.60,103.64,173.93,91.59,0.00
18.18,83.19,14.49,18.58,88.50,19.33,28.24,78.65,13.60,103.64,173.93,91.59,0.00
18.25,84.47,13.05,18.78,88.63,19.34,28.65,78.65,13.60,103.64,173.93,91.59,0.00
18.33,85.32,12.21,19.15,88.67,19.41,28.68,78.65,13.60,103.64,173.93,91.59,0.00
18.40,86.89,10.84,18.81,88.58,19.49,28.72,78.65,13.60,103.64,173.93,91.59,0.00
18.47,87.61,10.30,18.68,88.43,19.61,28.84,83.54,8.30,98.55,173.93,91.59,0.00
18.55,87.83,10.12,18.70,88.34,19.61,28.81,83.54,8.30,98.55,173.93,91.59,0.00
18.63,88.02,9.99,18.80,88.21,19.70,28.45,83.54,8.30,98.55,173.93,91.59,0.00
18.70,88.08,9.92,18.88,88.24,19.67,28.41,83.07,8.87,99.05,173.93,91.59,0.00
18.78,88.08,9.90,18.88,88.19,19.68,28.45,83.07,8.87,99.05,173.93,91.59,0.00
18.86,88.09,9.90,18.90,88.16,19.66,28.43,83.07,8.87,99.05,173.93,91.59,0.00
18.93,88.08,9.95,19.07,88.12,19.67,28.58,83.07,8.87,99.05,173.93,91.59,0.00
19.01,88.05,9.95,19.16,88.07,19.71,28.57,83.07,8.87,99.05,173.93,91.59,0.00
19.07,88.04,9.94,19.17,88.10,19.69,28.72,82.99,8.68,99.09,173.93,91.59,0.00
19.17,88.02,9.95,19.16,88.11,19.70,28.61,82.99,8.68,99.09,173.93,91.59,0.00
19.27,87.95,10.06,19.22,88.08,19.68,28.69,82.99,8.68,99.09,173.93,91.59,0.00
19.36,87.16,10.88,19.79,88.02,19.73,28.61,79.78,11.50,102.29,173.93,91.59,0.00
19.44,86.89,11.14,20.14,87.98,19.70,28.62,79.78,11.50,102.29,173.93,91.59,0.00
19.52,86.15,11.72,20.10,88.04,19.69,28.72,79.95,11.32,102.29,173.57,91.74,0.00
19.58,84.81,12.89,19.07,88.12,19.59,28.08,75.39,15.76,106.90,173.57,91.74,0.00
19.66,82.05,15.54,18.86,88.16,19.45,27.58,75.62,15.73,106.90,172.99,91.88,0.00
19.75,79.27,18.18,18.25,88.26,19.34,27.64,75.77,15.65,106.90,172.85,91.99,0.00
19.84,77.03,20.47,19.19,88.35,19.24,28.02,75.77,15.65,106.90,172.85,91.99,0.00
19.94,74.31,23.56,18.89,88.26,19.03,28.06,75.89,15.51,106.90,172.72,92.12,0.00
20.02,70.79,27.54,19.56,88.36,18.92,28.30,75.85,15.63,106.90,172.40,92.03,0.00
20.10,67.23,31.11,19.26,88.44,18.87,28.07,75.98,15.48,106.90,172.27,92.15,0.00
20.19,62.25,36.01,18.18,88.52,18.92,27.79,57.88,34.90,125.80,172.27,92.15,0.00
20.27,57.40,40.98,18.46,88.57,18.88,27.71,55.21,37.77,128.60,172.27,92.15,0.00
20.36,54.79,43.55,17.42,88.60,18.86,28.03,55.08,37.92,128.60,172.40,92.03,0.00
20.44,51.31,47.22,17.00,88.59,18.91,28.06,49.97,43.77,134.07,172.40,92.03,0.00
20.52,49.01,49.84,17.73,88.54,19.01,28.09,49.97,43.77,134.07,172.40,92.03,0.00
20.66,46.49,52.69,18.16,88.49,19.07,28.15,49.97,43.77,134.07,172.40,92.03,0.00
20.76,42.30,57.31,18.76,88.46,19.15,27.51,49.97,43.77,134.07,172.40,92.03,0.00
20.82,39.82,60.13,18.57,88.41,19.18,27.84,40.62,55.65,144.46,172.40,92.03,0.00
20.91,37.70,62.79,19.50,88.41,19.18,28.13,40.62,55.65,144.46,172.40,92.03,0.00
20.98,35.31,65.69,20.91,88.47,19.18,29.46,40.62,55.65,144.46,172.40,92.03,0.00
21.06,32.97,68.35,21.89,88.56,19.17,28.12,37.46,60.64,148.21,172.40,92.03,0.00
21.14,29.47,72.78,23.95,88.60,19.16,28.73,37.46,60.64,148.21,172.40,92.03,0.00
21.21,26.16,72.97,14.09,88.62,19.13,28.22,37.46,60.64,148.21,172.40,92.03,0.00
21.28,26.80,75.54,22.97,88.64,19.15,28.27,35.75,63.76,150.32,172.40,92.03,0.00
21.36,27.59,74.50,22.09,88.67,19.16,28.10,35.90,63.61,150.32,172.27,92.15,0.00
21.44,26.47,75.60,20.72,88.65,19.09,28.00,35.90,63.66,150.32,172.17,92.06,0.00
21.55,25.45,76.91,19.96,88.58,19.13,27.89,35.90,63.46,150.32,172.35,92.27,0.00
21.62,23.02,79.87,18.65,88.67,19.09,27.63,34.35,66.16,152.16,172.35,92.27,0.00
21.70,21.64,81.70,18.38,88.70,19.12,27.63,34.01,66.18,152.16,172.80,92.24,0.00
21.78,20.17,83.86,18.64,88.74,19.12,27.65,34.01,66.18,152.16,172.80,92.24,0.00
21.88,19.48,85.16,18.18,88.47,19.17,27.74,34.01,66.18,152.16,172.80,92.24,0.00
21.95,16.76,89.14,16.97,88.34,19.25,27.77,34.01,66.18,152.16,172.80,92.24,0.00
22.02,15.17,92.38,16.43,88.22,19.33,27.52,28.44,81.06,158.76,172.80,92.24,0.00
