Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.82,20.02,0.00,21.81,0.00,57.11,0.00,34.43,0.00,0.00,27.84,0.00,31.52,0.00,31.41,10.00,64.92,0.00,0.00
0.96,156.86,0.00,149.64,0.00,92.80,0.00,17.73,0.00,0.00,28.17,0.00,31.67,0.00,32.17,10.00,63.67,0.00,0.00
1.06,21.90,0.00,23.69,0.00,45.63,0.00,48.70,0.00,0.00,28.08,0.00,31.57,0.00,32.24,10.00,63.57,0.00,0.00
1.18,22.60,0.00,24.01,0.00,42.74,0.00,51.14,0.00,0.00,28.81,0.00,31.90,0.00,31.87,10.00,63.42,0.00,0.00
1.30,22.45,0.00,23.41,0.00,39.89,0.00,53.91,0.00,0.00,29.50,0.00,32.18,0.00,32.04,10.00,62.42,0.00,0.00
1.40,20.50,0.00,21.17,0.00,53.43,0.00,128.64,0.00,0.00,27.34,0.00,29.57,0.00,32.00,10.00,61.91,0.00,0.00
1.53,19.75,0.00,20.64,0.00,58.29,0.00,141.52,16.07,-1.60,28.12,0.00,30.27,0.00,31.11,10.00,62.33,0.00,0.00
1.64,19.76,0.00,20.77,0.00,57.77,0.00,140.56,16.07,-1.60,29.19,0.00,32.03,0.00,54.73,10.00,141.85,7.40,-3.24
1.73,20.76,180.00,21.59,180.00,56.86,NaN,139.25,0.00,-0.00,29.50,0.00,32.77,0.00,55.12,10.00,142.41,7.40,-3.24
1.84,21.11,180.00,21.87,180.00,55.64,NaN,128.41,0.00,-0.00,28.91,0.00,32.37,0.00,54.86,0.00,142.14,0.00,0.00
1.93,21.21,-87.09,21.97,86.88,85.36,3.45,160.40,0.00,-0.00,28.51,92.91,32.06,93.12,54.55,0.00,142.06,0.00,0.00
2.03,21.20,-87.09,21.88,86.88,70.13,3.45,154.25,0.00,-0.00,27.93,92.91,31.51,93.12,49.90,0.00,135.87,0.00,0.00
2.12,20.73,-87.09,21.33,86.88,66.88,3.45,150.55,0.00,-0.00,27.92,92.91,31.50,93.12,49.37,0.00,134.98,0.00,0.00
2.22,21.13,-87.09,21.70,86.88,68.19,3.45,151.15,0.00,-0.00,27.99,92.91,31.63,93.12,49.21,0.00,134.52,0.00,0.00
2.30,20.80,-87.09,21.41,86.88,54.68,3.45,135.33,0.00,-0.00,28.08,92.91,31.93,93.12,32.51,0.00,62.61,0.00,0.00
2.39,20.22,-87.09,20.62,86.88,55.00,3.45,136.15,0.00,-0.00,28.35,92.91,32.25,93.12,31.65,0.00,64.22,0.00,0.00
2.51,19.29,-87.09,20.07,86.88,54.78,3.45,136.54,0.00,-0.00,28.46,92.91,33.70,93.12,35.28,0.00,64.11,0.00,0.00
2.61,20.46,-87.09,22.23,86.88,64.22,3.45,150.14,0.00,-0.00,28.84,92.91,35.11,93.12,49.90,0.00,87.10,0.00,0.00
2.72,15.30,-87.09,21.15,86.88,69.33,3.45,20.80,0.00,-0.00,25.33,92.91,32.38,93.12,52.38,0.00,86.05,0.00,0.00
2.81,4.66,-87.09,22.48,86.88,54.97,3.45,35.05,0.00,-0.00,0.61,92.91,3.17,93.12,62.96,0.00,47.32,0.00,0.00
2.92,3.61,-87.09,31.62,86.88,51.42,3.45,38.80,0.00,-0.00,12.61,92.91,24.31,93.12,78.17,0.00,28.55,0.00,0.00
3.00,5.25,-87.09,32.88,86.88,91.93,3.45,2.07,0.00,-0.00,5.10,92.91,27.65,93.12,73.80,0.00,20.10,0.00,0.00
3.09,5.51,-87.09,13.74,86.88,113.13,3.45,41.06,0.00,-0.00,2.94,92.91,27.73,93.12,75.23,0.00,19.17,0.00,0.00
3.20,18.10,-87.09,18.19,86.88,118.21,3.45,50.98,0.00,-0.00,0.33,92.91,27.59,93.12,48.18,0.00,53.87,0.00,0.00
3.29,23.60,-87.09,23.61,86.88,91.07,3.45,1.11,0.00,-0.00,21.88,92.91,25.99,93.12,75.10,0.00,35.15,0.00,0.00
3.39,22.54,-87.09,23.59,86.88,69.62,3.45,155.87,0.00,-0.00,18.49,92.91,19.71,93.12,63.98,0.00,44.64,0.00,0.00
3.49,16.15,-87.09,21.26,86.88,85.18,3.45,171.09,0.00,-0.00,19.07,92.91,19.64,93.12,81.55,0.00,111.67,0.00,0.00
3.59,13.60,-87.09,17.68,86.95,78.84,3.47,164.39,0.00,-0.00,19.09,92.91,19.43,93.05,78.23,0.00,161.85,0.00,0.00
3.69,14.46,-87.09,18.18,86.95,86.76,3.47,155.58,0.00,-0.00,5.75,92.91,12.07,93.05,86.66,0.00,158.44,0.00,0.00
3.78,13.79,-87.09,17.79,86.95,84.62,3.47,146.91,0.00,-0.00,5.84,92.91,11.18,93.05,83.96,0.00,159.54,0.00,0.00
3.87,13.75,-86.78,17.70,86.77,76.78,3.40,150.28,0.00,-0.00,13.26,93.22,13.43,93.23,81.66,0.00,161.30,0.00,0.00
3.98,4.95,-86.78,45.46,86.77,81.59,3.40,152.63,0.00,-0.00,13.02,93.22,13.11,93.23,81.67,0.00,161.43,0.00,0.00
4.08,4.75,-86.85,45.42,86.94,75.19,3.57,147.46,0.00,-0.00,10.87,93.15,10.89,93.06,82.24,0.00,161.83,0.00,0.00
4.17,4.57,-86.85,45.43,86.94,75.03,3.57,147.16,0.00,-0.00,9.72,93.15,9.74,93.06,82.53,0.00,161.98,0.00,0.00
4.26,4.20,-86.85,45.52,86.94,74.89,3.57,146.97,0.00,-0.00,1.01,93.15,11.17,93.06,85.49,0.00,166.61,0.00,0.00
4.37,3.96,-86.85,45.56,86.94,74.71,3.57,146.70,0.00,-0.00,1.25,93.15,11.26,93.06,85.50,0.00,166.86,0.00,0.00
4.47,4.67,-86.85,55.35,86.94,79.47,3.57,144.73,0.00,-0.00,174.56,93.15,147.35,93.06,90.63,0.00,1.79,0.00,0.00
4.57,4.50,-86.85,55.20,86.94,79.59,3.57,144.87,0.00,-0.00,174.69,93.15,147.23,93.06,90.53,0.00,1.53,0.00,-0.00
