Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.14,31.20,0.00,31.68,0.00,83.33,0.00,140.71,0.00,0.00,38.57,0.00,50.75,0.00,0.00,10.00,2.02,0.00,0.00
0.24,29.71,0.00,29.89,0.00,84.00,0.00,140.11,0.00,0.00,34.99,0.00,47.88,0.00,75.79,10.00,164.94,0.00,0.00
0.36,27.46,0.00,28.37,0.00,84.16,0.00,146.21,0.00,0.00,27.39,0.00,35.34,0.00,82.56,10.00,136.97,0.00,0.00
0.47,26.57,0.00,29.26,0.00,82.25,0.00,149.28,0.00,0.00,23.90,0.00,29.38,0.00,81.37,10.00,137.76,0.00,0.00
0.59,26.09,0.00,29.31,0.00,137.72,0.00,94.89,0.00,0.00,26.34,0.00,29.58,0.00,79.76,10.00,140.29,0.00,0.00
0.68,25.92,0.00,28.18,0.00,146.56,0.00,98.48,0.00,0.00,25.17,0.00,28.36,0.00,84.30,10.00,134.56,0.00,0.00
0.76,25.88,0.00,30.43,0.00,141.45,0.00,85.22,0.00,0.00,23.39,0.00,25.08,0.00,84.80,10.00,133.59,0.00,0.00
0.89,26.39,0.00,30.22,0.00,140.71,0.00,87.03,0.00,0.00,23.28,0.00,24.65,0.00,84.48,10.00,133.18,0.00,0.00
1.00,25.35,0.00,29.13,0.00,141.11,0.00,85.05,0.00,0.00,20.90,0.00,22.70,0.00,85.03,10.00,132.45,0.00,0.00
1.08,24.28,0.00,35.30,0.00,140.26,0.00,84.10,0.00,0.00,14.94,0.00,15.26,0.00,85.85,10.00,130.88,0.00,0.00
1.17,24.34,0.00,29.21,0.00,140.52,0.00,83.32,0.00,0.00,16.86,0.00,18.57,0.00,86.07,10.00,131.61,0.00,0.00
1.29,24.17,0.00,30.95,0.00,140.86,0.00,83.47,0.00,0.00,17.67,0.00,18.26,0.00,85.26,10.00,131.54,0.00,0.00
1.37,28.23,0.00,31.90,0.00,140.29,0.00,78.53,0.00,0.00,21.76,0.00,22.89,0.00,84.27,10.00,130.58,0.00,0.00
1.46,26.85,0.00,32.56,0.00,134.12,0.00,65.98,0.00,0.00,22.08,0.00,23.71,0.00,85.42,10.00,145.26,0.00,0.00
1.54,25.43,0.00,29.90,0.00,132.84,0.00,87.86,0.00,0.00,23.37,0.00,25.56,0.00,84.07,10.00,145.87,0.00,0.00
1.62,28.91,0.00,30.10,0.00,128.00,0.00,110.66,0.00,0.00,21.52,0.00,24.48,0.00,83.38,10.00,146.55,0.00,0.00
1.71,26.74,0.00,28.82,0.00,125.37,0.00,97.93,0.00,0.00,20.19,0.00,22.12,0.00,85.45,10.00,145.19,0.00,0.00
1.80,26.45,0.00,29.55,0.00,126.59,0.00,97.43,0.00,0.00,18.59,0.00,22.42,0.00,83.87,10.00,148.98,0.00,0.00
1.92,28.44,0.00,31.04,0.00,126.19,0.00,101.27,0.00,0.00,19.03,0.00,22.35,0.00,82.25,10.00,124.60,0.00,0.00
1.99,26.98,0.00,30.10,0.00,125.11,0.00,104.13,0.00,0.00,18.48,0.00,20.98,0.00,81.67,10.00,87.16,0.00,0.00
2.08,28.84,0.00,29.56,0.00,121.16,0.00,113.67,0.00,0.00,18.97,0.00,21.48,0.00,80.53,10.00,85.11,0.00,0.00
2.19,29.57,0.00,30.57,0.00,124.43,0.00,107.81,0.00,0.00,21.59,0.00,24.14,0.00,81.91,10.00,85.92,0.00,0.00
2.29,32.29,0.00,32.55,0.00,119.55,0.00,124.05,0.00,0.00,24.71,0.00,29.01,0.00,84.37,10.00,116.00,0.00,0.00
2.38,27.43,0.00,27.86,0.00,124.24,0.00,129.61,0.00,0.00,24.60,0.00,28.09,0.00,82.60,10.00,121.52,0.00,0.00
2.46,18.39,0.00,20.50,0.00,88.96,0.00,64.96,0.00,0.00,13.38,0.00,22.16,0.00,72.72,10.00,157.30,0.00,0.00
2.54,17.85,0.00,21.34,0.00,82.94,0.00,76.49,0.00,0.00,14.85,0.00,18.77,0.00,81.23,10.00,135.55,0.00,0.00
2.66,16.53,0.00,20.44,0.00,80.57,0.00,72.15,0.00,0.00,14.02,0.00,20.48,0.00,80.11,10.00,137.77,0.00,0.00
2.74,16.70,0.00,21.39,0.00,82.36,0.00,80.64,0.00,0.00,14.00,0.00,20.80,0.00,82.63,10.00,136.74,0.00,0.00
2.83,16.63,0.00,22.19,0.00,84.47,0.00,82.09,0.00,0.00,14.51,0.00,20.85,0.00,83.25,10.00,137.27,0.00,0.00
2.94,16.60,0.00,22.59,0.00,84.91,0.00,83.40,0.00,0.00,15.05,0.00,21.41,0.00,82.89,10.00,138.23,0.00,0.00
3.04,16.98,0.00,22.76,0.00,85.25,0.00,84.03,0.00,0.00,15.56,0.00,22.07,0.00,82.69,10.00,138.96,0.00,0.00
3.14,18.17,0.00,24.13,0.00,85.78,0.00,83.85,0.00,0.00,17.33,0.00,23.36,0.00,77.88,10.00,139.22,0.00,0.00
3.25,20.38,0.00,25.86,0.00,87.02,0.00,82.66,0.00,0.00,19.34,0.00,24.92,0.00,79.32,10.00,139.60,0.00,0.00
3.35,18.59,0.00,25.17,0.00,85.95,0.00,85.41,0.00,0.00,17.65,0.00,24.12,0.00,81.76,10.00,140.44,0.00,0.00
3.45,18.86,0.00,25.48,0.00,86.11,0.00,85.70,0.00,0.00,17.83,0.00,24.44,0.00,81.54,10.00,141.56,0.00,0.00
3.54,18.83,0.00,25.55,0.00,86.01,0.00,86.24,0.00,0.00,17.87,0.00,24.56,0.00,81.50,10.00,141.93,0.00,0.00
3.62,18.91,0.00,25.68,0.00,85.96,0.00,86.61,0.00,0.00,17.92,0.00,24.56,0.00,81.59,10.00,142.32,0.00,0.00
3.70,19.01,0.00,25.79,0.00,85.88,0.00,86.78,0.00,0.00,18.01,0.00,24.64,0.00,81.90,10.00,142.01,0.00,0.00
3.79,19.06,0.00,25.82,0.00,85.80,0.00,86.83,0.00,0.00,18.00,0.00,24.58,0.00,82.08,10.00,141.85,0.00,0.00
3.88,19.14,0.00,26.01,0.00,85.74,0.00,87.09,0.00,0.00,18.04,0.00,24.62,0.00,82.19,10.00,142.07,0.00,0.00
