Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.16,19.28,0.00,24.00,0.00,33.64,0.00,104.99,0.00,0.00,28.89,0.00,43.70,0.00,38.95,10.00,101.69,0.00,0.00
0.29,25.58,0.00,33.14,0.00,47.61,0.00,102.21,0.00,0.00,25.18,0.00,37.75,0.00,47.41,10.00,105.61,0.00,0.00
0.38,27.10,0.00,31.27,0.00,49.82,0.00,100.68,0.00,0.00,32.88,0.00,55.81,0.00,34.56,10.00,93.75,0.00,0.00
0.49,29.28,0.00,33.16,0.00,50.81,0.00,93.55,0.00,0.00,40.27,0.00,58.51,0.00,35.39,10.00,89.61,0.00,0.00
0.61,27.02,0.00,32.93,0.00,48.20,0.00,87.18,0.00,0.00,32.55,0.00,51.05,0.00,32.12,10.00,91.81,0.00,0.00
0.72,27.08,0.00,33.59,0.00,48.96,0.00,91.76,0.00,0.00,31.53,0.00,50.39,0.00,31.62,10.00,90.40,0.00,0.00
0.82,21.27,0.00,27.38,0.00,41.53,0.00,89.29,0.00,0.00,32.55,0.00,51.30,0.00,32.46,10.00,90.15,0.00,0.00
0.91,23.77,0.00,29.47,0.00,45.17,0.00,88.18,0.00,0.00,28.93,0.00,50.40,0.00,31.42,10.00,90.48,0.00,0.00
1.00,21.50,0.00,27.64,0.00,41.14,0.00,90.93,0.00,0.00,30.13,0.00,51.04,0.00,34.55,10.00,93.13,0.00,0.00
1.12,9.74,0.00,36.52,0.00,41.44,0.00,98.55,0.00,0.00,9.22,0.00,27.75,0.00,35.39,10.00,91.75,0.00,0.00
1.23,14.48,0.00,34.30,0.00,44.82,0.00,98.50,0.00,0.00,9.61,0.00,30.79,0.00,35.79,10.00,96.99,0.00,0.00
1.33,15.88,0.00,33.99,0.00,46.97,0.00,98.46,0.00,0.00,6.76,0.00,31.40,0.00,35.85,10.00,97.56,0.00,0.00
1.42,15.78,0.00,34.15,0.00,48.70,0.00,100.15,0.00,0.00,7.84,0.00,32.71,0.00,35.22,10.00,94.55,0.00,0.00
1.53,15.10,0.00,35.28,0.00,50.15,0.00,100.38,0.00,0.00,7.29,0.00,32.37,0.00,35.78,10.00,96.31,0.00,0.00
