Timestamp,Kinect_LShoulderExt-Y,Kinect_LShoulderAbd-Z,Kinect_LElbow,Kinect_RShoulderExt-Y,Kinect_RShoulderAbd-Z,Kinect_RElbow,IMULS_Y,IMULS_Z,IMUL_Elbow,IMURS_Y,IMURS_Z,IMURElbow
5.70,55.45,96.30,13.31,81.13,26.28,29.48,102.92,83.54,11.08,173.24,87.32,0.00
5.76,55.69,97.22,10.37,81.03,26.28,29.48,102.80,83.16,11.08,173.10,87.17,0.00
5.83,54.18,96.62,13.93,80.94,26.27,29.16,102.77,83.22,11.09,173.10,87.17,0.00
5.93,51.04,94.29,21.06,80.99,26.19,29.02,102.76,82.90,10.90,173.10,87.17,0.00
6.00,51.17,92.95,21.40,80.83,26.34,28.92,102.55,82.57,10.55,173.10,87.17,0.00
6.09,51.15,92.78,20.94,80.61,26.41,29.05,102.55,82.57,10.55,173.10,87.17,0.00
6.15,49.30,92.40,22.12,80.55,26.66,28.86,102.55,82.57,13.94,173.10,87.17,0.00
6.22,51.15,91.77,13.20,80.51,27.47,28.97,101.38,82.20,13.94,172.07,87.41,0.00
6.35,50.04,94.07,4.61,80.63,27.56,29.32,101.38,82.04,13.94,172.11,87.62,0.00
6.42,48.03,91.16,3.87,80.63,28.28,28.70,92.40,82.39,7.75,172.11,87.62,0.00
6.49,47.98,92.17,2.10,80.49,28.21,28.32,89.97,82.79,7.44,172.11,87.62,0.00
6.57,44.36,92.96,2.92,80.62,28.13,28.57,82.22,82.23,9.55,172.11,87.62,0.00
6.64,32.11,92.39,4.82,80.76,28.51,29.18,79.46,82.69,9.55,169.45,88.13,0.00
6.72,20.23,92.11,5.10,80.82,28.62,29.41,55.34,84.02,31.65,169.45,88.13,0.00
6.80,3.90,93.89,10.26,81.54,28.20,27.55,55.34,84.02,23.44,169.45,88.13,0.00
6.88,7.84,93.99,8.33,81.89,28.59,27.02,55.34,84.02,35.62,169.45,88.13,0.00
6.95,16.33,93.73,9.60,82.29,28.76,26.97,57.30,86.95,35.62,171.39,88.81,0.00
7.02,22.60,93.45,10.19,82.71,28.48,26.97,31.77,91.39,12.72,171.39,88.81,0.00
7.08,27.58,91.75,8.83,82.46,28.11,27.23,31.77,91.39,27.12,171.39,88.81,0.00
7.15,31.88,89.98,12.26,82.06,27.64,26.71,36.13,91.99,27.12,175.75,89.18,0.00
7.23,34.81,90.16,12.85,82.04,27.27,26.68,16.39,93.09,9.82,175.75,89.18,0.00
7.30,35.45,88.88,14.33,82.18,27.19,27.02,16.39,93.09,14.77,175.75,89.18,0.00
7.36,35.43,87.98,10.52,82.21,27.12,26.77,17.48,92.89,14.77,176.89,89.30,0.00
7.43,35.30,87.47,12.12,82.17,27.12,26.62,16.51,92.17,13.65,176.89,89.30,0.00
7.51,34.97,87.29,12.38,82.21,27.25,26.36,16.51,92.17,11.57,176.89,89.30,0.00
7.58,34.15,86.87,15.04,82.58,27.51,26.52,14.60,92.38,11.57,174.95,89.21,0.00
7.65,31.79,87.64,13.60,82.97,27.64,26.66,14.30,92.49,11.57,174.59,89.05,0.00
7.74,27.88,89.22,12.72,83.50,27.76,27.01,23.23,92.33,18.79,174.59,89.05,0.00
7.82,19.57,90.71,12.67,83.84,27.64,27.36,32.90,91.26,27.55,174.59,89.05,0.00
7.89,9.71,91.21,13.52,83.52,27.64,27.45,40.98,90.16,35.19,174.59,89.05,0.00
7.96,3.30,91.34,14.20,83.25,27.99,28.04,40.98,90.16,9.26,174.59,89.05,0.00
8.05,4.36,91.62,14.83,82.99,28.54,28.55,40.98,90.16,14.85,174.59,89.05,0.00
8.12,16.53,91.67,10.29,82.33,28.25,28.53,38.01,88.73,14.85,171.60,88.29,0.00
8.22,23.79,90.29,13.04,82.30,28.45,28.89,37.35,88.67,14.85,170.90,87.93,0.00
8.30,34.96,90.01,11.53,81.88,29.02,29.85,37.35,88.67,41.34,170.90,87.93,0.00
8.37,41.21,89.71,9.22,81.48,28.88,30.67,35.65,89.03,41.34,169.14,87.33,0.00
8.44,46.94,87.48,18.78,81.02,29.30,30.60,34.89,89.29,41.34,168.34,87.13,0.00
8.51,51.17,91.33,12.89,79.80,28.27,28.98,34.52,89.02,41.34,168.01,87.15,0.00
8.59,56.05,87.39,15.92,78.43,27.49,27.69,102.97,81.65,28.96,168.01,87.15,0.00
8.67,57.55,89.02,16.01,78.85,27.85,28.53,102.97,81.65,9.25,168.01,87.15,0.00
8.74,62.02,86.82,13.90,78.62,28.64,29.99,102.97,81.65,9.24,168.01,87.15,0.00
8.81,61.04,86.68,15.89,77.63,28.76,28.65,101.78,79.91,9.24,166.80,86.36,0.00
8.92,61.62,86.44,14.20,77.18,29.06,28.59,102.62,79.96,9.90,166.80,86.36,0.00
8.99,61.10,86.29,16.48,77.00,29.25,28.75,102.75,79.91,9.90,166.94,86.48,0.00
9.10,62.69,85.29,14.67,76.88,29.28,28.83,102.45,80.03,9.74,166.94,86.48,0.00
9.18,61.97,85.69,13.82,76.83,29.08,28.83,102.45,80.03,10.82,166.94,86.48,0.00
9.25,62.23,85.24,13.52,76.79,28.94,28.74,102.45,80.03,11.58,166.94,86.48,0.00
9.34,60.71,85.70,13.76,76.98,28.82,28.66,102.45,80.03,12.20,166.94,86.48,0.00
9.41,50.36,90.60,19.93,77.00,28.59,28.38,102.45,80.03,13.36,166.94,86.48,0.00
9.51,48.28,89.49,21.76,76.79,28.53,28.10,102.45,80.03,14.89,166.94,86.48,0.00
9.57,47.66,91.75,15.33,77.05,28.98,27.97,105.24,81.20,14.89,169.79,88.10,0.00
9.66,40.43,86.76,24.52,77.65,28.34,27.30,105.24,81.20,23.29,169.79,88.10,0.00
9.74,36.60,88.28,11.14,78.33,27.98,27.46,105.24,81.20,31.13,169.79,88.10,0.00
9.85,32.26,86.92,12.57,79.53,27.56,27.21,105.24,81.20,39.74,169.79,88.10,0.00
9.96,22.18,88.26,10.69,81.93,26.75,27.86,109.02,82.45,39.74,173.57,89.52,0.00
10.03,9.44,90.64,11.01,82.49,27.63,28.03,109.02,82.45,62.98,173.57,89.52,0.00
10.14,1.72,90.85,13.13,82.57,27.56,27.63,109.69,83.29,62.98,174.19,90.10,0.00
10.24,7.17,91.58,11.45,82.88,27.16,26.56,34.95,88.16,15.59,174.19,90.10,0.00
10.30,16.02,91.20,14.11,82.93,27.11,25.60,34.95,88.16,18.74,174.19,90.10,0.00
10.37,21.18,90.96,13.98,82.93,26.92,24.70,38.46,88.20,18.74,177.48,90.96,0.00
10.43,26.29,90.68,14.22,83.03,26.91,24.91,21.22,91.67,8.88,177.48,90.96,0.00
10.51,31.51,89.80,15.39,82.86,26.74,24.89,15.51,93.06,11.49,177.48,90.96,0.00
10.57,34.76,88.66,10.38,83.00,26.92,25.36,15.51,93.06,14.34,177.48,90.96,0.00
10.69,38.44,87.89,15.07,82.95,26.98,24.94,15.51,93.06,16.66,177.48,90.96,0.00
10.75,39.41,86.53,15.60,82.77,26.75,22.46,15.51,93.06,16.78,177.48,90.96,0.00
10.82,39.33,86.25,15.39,82.44,26.69,21.97,17.90,93.03,16.78,178.69,91.29,0.00
10.91,39.40,86.24,15.13,82.68,26.85,22.69,11.07,93.01,11.04,178.69,91.29,0.00
11.01,39.34,86.17,14.92,82.57,26.89,22.78,10.65,93.14,11.04,178.73,91.24,0.00
11.08,39.16,86.07,15.35,81.96,26.57,21.90,11.53,92.60,11.47,178.73,91.24,0.00
11.15,38.03,85.30,15.76,82.30,26.69,22.01,12.95,88.36,10.93,178.73,91.24,0.00
11.22,37.28,82.32,16.66,82.42,26.93,22.27,12.95,88.36,13.31,178.73,91.24,0.00
11.30,38.53,75.05,19.49,82.90,26.76,23.33,11.81,88.19,13.31,177.87,91.57,0.00
11.37,41.92,63.14,14.07,81.86,25.78,22.70,32.64,60.03,15.37,177.87,91.57,0.00
11.45,51.85,48.64,16.42,83.63,25.85,24.99,31.80,60.22,15.37,176.46,91.36,0.00
11.52,62.01,36.16,18.98,85.10,25.82,25.90,31.80,60.22,15.37,176.46,91.36,0.00
11.59,70.45,26.57,18.95,84.23,25.19,24.61,69.80,20.22,55.34,176.46,91.36,0.00
11.67,78.85,18.13,19.76,84.64,25.27,24.86,69.80,20.22,15.92,176.46,91.36,0.00
11.73,84.15,12.28,19.53,85.04,25.45,24.82,67.37,22.69,15.92,176.27,88.88,0.00
11.80,86.10,9.32,18.03,85.87,25.59,25.04,85.80,12.27,7.72,176.27,88.88,0.00
11.93,87.70,7.73,16.97,85.91,25.49,25.10,86.44,12.23,8.12,176.27,88.88,0.00
12.03,88.55,6.74,16.77,86.49,25.57,25.27,86.44,12.23,6.00,176.27,88.88,0.00
12.09,87.32,6.14,17.87,87.84,23.67,24.58,86.89,12.11,6.00,177.82,89.62,0.00
12.20,87.43,5.79,18.92,87.82,24.08,24.74,86.89,12.11,14.00,177.82,89.62,0.00
12.27,86.28,7.03,31.71,87.10,24.55,24.87,77.56,14.49,17.99,177.82,89.62,0.00
12.35,85.70,8.69,43.23,86.34,24.73,24.88,77.56,14.49,50.11,177.82,89.62,0.00
12.42,85.37,9.83,57.65,85.84,24.83,25.13,76.21,15.87,50.11,175.93,88.06,0.00
12.49,85.64,9.91,74.40,85.50,24.96,25.52,76.33,15.76,50.11,175.43,88.11,0.00
12.59,88.88,9.14,94.54,85.34,24.96,25.79,75.36,17.29,51.72,175.43,88.11,0.00
12.66,93.92,9.66,93.75,85.01,24.83,26.19,75.39,17.19,51.58,175.43,88.11,0.00
12.77,93.44,6.29,100.15,84.92,24.78,26.19,75.85,16.50,50.89,175.43,88.11,0.00
12.84,92.41,4.42,99.01,84.78,24.84,26.20,75.77,16.83,50.89,174.85,87.92,0.00
12.92,92.04,4.16,98.36,84.77,24.83,26.21,75.77,16.83,50.89,174.85,87.92,0.00
12.99,92.11,4.51,98.19,84.76,24.86,26.18,75.77,16.83,104.71,174.85,87.92,0.00
13.06,93.64,7.44,99.39,84.69,24.89,26.03,75.77,16.83,104.71,174.85,87.92,0.00
13.14,94.43,8.32,98.73,84.66,24.91,25.86,75.54,17.19,104.71,175.42,87.76,0.00
13.23,89.76,9.25,93.42,84.64,24.98,25.81,75.54,17.19,83.66,175.42,87.76,0.00
13.30,85.57,10.97,84.56,84.62,25.08,25.90,75.54,17.19,72.44,175.42,87.76,0.00
13.40,84.68,11.81,64.40,84.54,25.33,26.27,72.66,19.43,72.95,175.42,87.76,0.00
13.47,83.82,12.42,50.84,84.45,25.51,26.45,73.30,18.22,71.37,175.42,87.76,0.00
13.59,83.43,12.05,39.86,84.55,25.66,26.51,74.95,16.28,69.81,175.42,87.76,0.00
13.66,84.21,10.62,27.09,84.61,26.00,26.37,74.84,16.43,69.81,175.28,87.63,0.00
13.74,85.08,10.13,23.27,84.59,26.11,26.34,78.19,14.87,71.20,175.28,87.63,0.00
13.81,85.56,10.03,20.77,84.60,26.16,26.23,78.19,14.87,9.62,175.28,87.63,0.00
13.87,86.23,9.96,19.81,84.64,26.17,26.29,78.18,14.94,9.62,175.90,87.71,0.00
13.93,86.71,10.01,19.05,84.68,26.14,26.25,79.77,14.97,9.73,175.90,87.71,0.00
14.02,86.93,9.88,18.70,84.68,26.10,26.12,79.77,14.97,8.11,175.90,87.71,0.00
14.08,87.19,9.79,18.99,84.69,26.09,26.16,79.87,14.95,8.11,176.26,87.86,0.00
14.15,87.20,9.54,19.01,84.93,25.97,26.08,80.25,14.63,7.81,176.26,87.86,0.00
14.21,87.26,9.49,19.11,85.09,25.86,25.94,80.25,14.63,8.67,176.26,87.86,0.00
14.30,87.29,9.50,19.21,85.15,25.77,26.05,80.23,14.45,8.67,176.46,87.90,0.00
14.35,87.29,9.52,20.43,85.31,25.70,26.21,79.33,14.18,8.30,176.46,87.90,0.00
14.42,86.96,9.78,28.56,85.33,25.70,26.28,79.33,14.18,30.50,176.46,87.90,0.00
14.50,84.67,14.90,24.19,82.03,21.60,36.92,79.33,14.18,16.23,176.46,87.90,0.00
14.60,83.80,16.22,24.44,80.77,22.49,49.82,78.18,13.62,16.23,165.11,85.90,0.00
14.67,82.73,17.84,25.04,75.80,24.60,61.51,78.18,13.62,14.99,165.11,85.90,0.00
14.75,82.28,18.06,24.89,66.72,30.86,61.44,78.23,13.69,14.99,160.53,85.62,0.00
14.82,80.20,18.85,23.98,55.46,41.23,46.74,71.96,18.29,17.78,160.53,85.62,0.00
14.91,80.51,16.68,20.86,43.88,53.19,28.81,70.87,19.44,18.98,160.53,85.62,0.00
14.98,82.52,14.35,21.87,36.46,61.28,16.54,70.87,19.44,12.36,160.53,85.62,0.00
15.05,84.47,13.42,25.89,32.63,66.15,14.66,72.76,20.46,16.60,160.53,85.62,0.00
15.13,84.63,11.45,27.74,34.32,67.15,16.65,72.76,20.46,18.26,160.53,85.62,0.00
15.20,88.34,10.54,27.50,39.60,63.55,24.03,77.25,12.97,18.26,175.42,92.98,0.00
15.27,87.46,10.98,27.22,48.06,58.12,37.12,77.64,13.48,18.26,176.30,93.35,0.00
15.36,85.87,12.19,28.52,58.03,49.98,54.42,78.07,12.26,17.05,176.30,93.35,0.00
15.43,81.29,14.97,27.53,71.78,38.36,67.77,77.68,12.42,17.16,176.30,93.35,0.00
15.53,78.58,17.02,26.17,84.61,33.83,71.25,76.27,15.02,18.88,176.30,93.35,0.00
15.60,75.19,19.97,24.19,80.94,32.16,84.91,76.68,15.44,18.99,176.30,93.35,0.00
15.67,74.34,20.42,20.32,75.54,24.44,91.96,76.68,15.44,10.81,176.30,93.35,0.00
15.79,71.72,21.88,16.61,64.40,29.17,98.20,70.84,19.86,10.81,165.83,87.00,0.00
15.90,69.56,23.39,15.22,77.16,32.72,91.61,72.95,19.33,11.82,165.83,87.00,0.00
16.00,69.43,24.39,13.83,81.13,35.95,92.71,75.43,16.92,11.82,172.29,88.08,0.00
16.08,68.50,25.84,12.68,81.04,34.92,92.52,75.43,16.92,5.35,172.29,88.08,0.00
16.19,68.28,26.13,12.73,80.93,34.40,86.71,75.43,16.92,5.73,172.29,88.08,0.00
16.30,69.45,23.27,16.83,78.82,32.34,83.61,75.61,16.35,5.73,175.07,87.64,0.00
16.41,71.15,21.31,16.40,70.25,27.48,96.23,69.46,20.94,12.51,175.07,87.64,0.00
16.50,73.72,20.30,13.10,67.98,27.62,94.60,68.52,22.15,12.51,173.40,86.98,0.00
16.57,76.12,18.19,13.04,68.47,28.14,95.63,68.52,22.15,12.51,173.40,86.98,0.00
16.65,78.08,15.94,16.73,69.39,28.51,97.35,68.25,22.24,13.18,173.40,86.98,0.00
16.71,80.99,13.12,19.69,68.90,28.74,97.55,68.25,22.24,18.92,173.40,86.98,0.00
16.79,85.48,10.97,23.02,67.27,28.78,80.52,71.32,20.67,18.92,177.49,89.11,0.00
16.86,87.04,7.70,22.04,73.95,25.34,76.57,76.92,13.68,12.73,177.49,89.11,0.00
16.94,89.22,8.63,23.23,78.74,25.28,60.82,79.64,18.65,18.86,177.49,89.11,0.00
17.01,88.20,11.69,25.00,80.35,29.64,48.87,78.27,19.60,19.70,177.49,89.11,0.00
17.13,88.01,11.77,25.59,80.80,31.34,47.49,79.75,14.94,19.70,175.06,90.96,0.00
17.20,88.05,10.71,27.53,80.62,31.79,50.27,79.73,15.96,19.70,176.78,90.66,0.00
17.26,86.52,9.44,25.45,77.93,30.19,64.47,79.19,12.17,14.96,176.78,90.66,0.00
17.35,83.92,8.24,22.91,76.03,26.55,69.69,79.19,12.17,18.66,176.78,90.66,0.00
17.45,78.76,13.19,19.42,66.76,28.25,94.92,77.05,16.29,18.66,176.30,87.68,0.00
17.57,72.22,21.75,15.19,66.20,34.23,105.41,75.12,20.95,21.77,176.30,87.68,0.00
17.63,70.17,25.42,13.65,71.96,32.87,106.28,75.29,20.97,21.77,176.78,86.87,0.00
17.71,69.68,26.09,11.97,72.69,32.17,106.44,77.82,22.08,22.65,176.78,86.87,0.00
17.80,69.33,26.00,11.11,73.23,32.13,106.93,79.38,22.14,22.60,176.78,86.87,0.00
17.87,69.30,25.54,9.28,74.29,32.15,105.97,79.98,21.11,21.57,176.78,86.87,0.00
17.94,70.10,25.21,7.65,75.30,32.09,104.90,79.98,21.11,11.62,176.78,86.87,0.00
18.02,71.80,24.46,6.39,75.98,31.95,103.81,79.98,21.11,12.78,176.78,86.87,0.00
18.09,73.64,23.55,7.15,75.80,31.66,103.45,79.98,21.11,13.28,176.78,86.87,0.00
18.16,74.58,23.39,7.06,75.85,32.27,102.74,82.95,18.53,13.28,173.79,88.44,0.00
18.26,72.92,23.79,8.97,75.50,33.06,101.73,83.19,18.17,13.28,173.53,88.64,0.00
18.37,72.31,23.59,8.26,74.96,33.53,100.42,75.47,19.01,15.84,173.53,88.64,0.00
18.43,72.68,23.10,7.64,75.01,34.93,101.55,75.87,18.84,15.57,173.53,88.64,0.00
18.50,73.46,21.59,8.75,74.89,35.10,98.18,75.87,18.84,11.39,173.53,88.64,0.00
18.58,76.02,16.22,13.32,72.98,33.05,100.50,75.93,19.78,11.39,175.64,88.98,0.00
18.65,78.06,11.55,23.15,67.69,30.27,94.89,76.35,20.47,11.39,174.78,89.09,0.00
18.75,82.25,11.57,21.75,68.23,29.68,79.13,77.92,21.39,11.39,173.28,90.02,0.00
18.83,89.38,11.46,24.84,75.98,32.29,62.07,78.30,19.58,29.25,173.28,90.02,0.00
18.90,91.15,11.79,26.51,81.78,30.44,40.96,78.12,16.95,29.25,176.46,88.61,0.00
19.01,90.35,12.15,27.15,83.97,30.66,30.22,77.19,17.12,28.78,176.46,88.61,0.00
19.07,89.85,10.04,25.96,84.79,32.66,24.97,77.80,18.95,28.78,178.22,88.91,0.00
19.17,88.51,9.04,24.17,86.91,29.90,26.18,79.01,12.69,20.68,178.22,88.91,0.00
19.24,86.05,5.30,19.80,86.71,29.26,29.90,81.63,9.22,10.29,178.22,88.91,0.00
19.30,83.06,8.57,20.36,85.66,28.95,34.43,81.63,9.22,20.56,178.22,88.91,0.00
19.42,76.77,22.94,19.37,83.27,28.75,38.86,81.42,8.59,20.56,178.76,88.79,0.00
19.51,63.32,52.04,17.62,80.79,28.80,37.44,91.98,55.68,44.09,178.76,88.79,0.00
19.58,60.96,60.83,24.66,79.97,28.90,35.41,90.76,55.85,44.09,177.80,89.31,0.00
19.67,56.12,71.62,22.17,79.89,28.94,32.19,95.29,74.81,62.12,177.80,89.31,0.00
19.74,51.29,75.55,29.07,80.69,28.99,29.59,96.69,78.02,65.13,177.80,89.31,0.00
19.82,52.65,78.26,26.36,80.49,29.03,29.91,96.69,78.02,10.36,177.80,89.31,0.00
19.90,53.98,79.61,25.21,80.74,28.96,30.68,93.57,77.33,10.36,174.68,88.45,0.00
19.97,54.23,79.87,24.44,80.83,28.92,32.05,93.56,77.08,10.36,174.64,88.21,0.00
20.04,54.79,80.72,20.47,80.74,28.85,33.87,96.16,78.02,7.77,174.64,88.21,0.00
20.10,55.57,80.88,20.99,80.86,28.79,34.12,96.16,78.02,8.38,174.64,88.21,0.00
20.18,54.85,80.19,22.60,80.85,28.79,34.29,96.85,77.80,8.38,175.32,88.32,0.00
20.26,55.44,80.02,22.13,80.79,28.92,32.48,97.32,77.88,8.38,175.82,88.62,0.00
20.32,52.83,79.38,24.22,80.67,28.98,32.31,97.11,76.94,8.63,175.82,88.62,0.00
20.40,55.91,79.71,21.74,80.57,29.13,32.04,97.11,76.94,7.99,175.82,88.62,0.00
20.47,56.27,80.16,22.09,80.36,29.33,32.01,97.33,77.16,7.99,176.05,88.67,0.00
20.54,56.54,80.50,24.63,80.20,29.52,32.20,97.47,77.20,7.85,176.05,88.67,0.00
20.60,54.74,80.14,22.00,80.08,29.61,32.58,97.47,77.20,7.67,176.05,88.67,0.00
20.68,56.23,80.45,19.83,79.90,29.73,32.92,97.58,77.06,7.67,176.13,88.57,0.00
20.76,56.90,81.02,20.62,79.98,29.72,33.21,97.24,76.72,7.67,175.82,88.61,0.00
20.84,49.65,85.15,27.00,80.16,29.62,33.26,97.03,76.30,7.67,175.62,88.78,0.00
20.90,49.18,94.48,24.26,79.68,28.20,31.51,97.03,76.30,16.65,175.62,88.78,0.00
20.99,50.06,103.04,24.99,79.84,28.25,32.05,95.21,76.98,16.65,173.81,88.72,0.00
21.06,53.02,114.34,19.67,79.62,28.35,32.31,94.09,77.96,16.65,172.67,89.04,0.00
