Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.13,11.28,0.00,17.91,0.00,92.42,0.00,132.10,0.00,0.00,35.67,0.00,47.77,0.00,37.30,10.00,95.68,0.00,0.00
0.24,20.39,0.00,25.33,0.00,87.49,0.00,116.73,0.00,0.00,25.07,0.00,26.33,0.00,51.93,10.00,74.68,0.00,0.00
0.33,16.86,0.00,20.84,0.00,0.00,0.00,52.73,0.00,0.00,12.93,0.00,13.91,0.00,0.00,10.00,33.01,0.00,0.00
0.42,24.83,0.00,26.99,0.00,28.96,0.00,64.99,0.00,0.00,21.87,0.00,31.54,0.00,0.00,10.00,10.09,0.00,0.00
0.58,7.74,0.00,11.01,0.00,0.00,0.00,41.79,0.00,0.00,25.61,0.00,27.84,0.00,46.81,10.00,71.86,0.00,0.00
0.67,8.61,0.00,10.72,0.00,0.00,0.00,41.08,0.00,0.00,24.79,0.00,26.37,0.00,46.22,10.00,70.86,0.00,0.00
0.78,21.45,0.00,23.13,0.00,0.00,0.00,53.94,0.00,0.00,25.93,0.00,27.46,0.00,46.08,10.00,71.66,0.00,0.00
0.90,25.48,0.00,27.68,0.00,0.00,0.00,58.12,0.00,0.00,25.16,0.00,26.36,0.00,44.31,10.00,70.87,0.00,0.00
0.99,26.94,0.00,29.37,0.00,0.00,0.00,58.86,0.00,0.00,24.80,0.00,26.31,0.00,41.80,10.00,71.98,0.00,0.00
1.08,5.90,0.00,8.57,0.00,0.00,0.00,35.56,0.00,0.00,25.20,0.00,27.77,0.00,38.11,10.00,75.17,0.00,0.00
1.19,4.11,0.00,4.12,0.00,0.00,0.00,28.91,0.00,0.00,28.12,0.00,30.25,0.00,67.74,10.00,129.79,0.00,0.00
1.28,24.73,0.00,33.68,0.00,53.31,0.00,80.06,0.00,0.00,29.43,0.00,30.60,0.00,82.35,10.00,135.09,0.00,0.00
1.37,19.28,0.00,23.64,0.00,63.81,0.00,65.66,0.00,0.00,25.78,0.00,28.72,0.00,79.12,10.00,132.16,0.00,0.00
1.48,19.62,0.00,24.32,0.00,62.96,0.00,65.91,0.00,0.00,26.76,0.00,29.38,0.00,79.79,10.00,131.84,0.00,0.00
1.58,20.59,0.00,24.91,0.00,62.04,0.00,65.84,0.00,0.00,27.08,0.00,29.91,0.00,80.03,10.00,132.17,0.00,0.00
1.68,22.24,0.00,24.68,0.00,97.90,0.00,169.26,0.00,0.00,27.80,0.00,31.63,0.00,78.84,10.00,134.76,0.00,0.00
1.75,22.33,0.00,26.92,0.00,69.15,0.00,157.95,0.00,0.00,24.65,0.00,28.24,0.00,79.21,10.00,131.60,0.00,0.00
1.85,21.89,0.00,25.91,0.00,74.59,0.00,164.45,0.00,0.00,24.20,0.00,27.95,0.00,80.69,10.00,131.02,0.00,0.00
1.95,20.68,0.00,24.39,0.00,75.17,0.00,165.06,0.00,0.00,24.09,0.00,27.90,0.00,82.60,10.00,129.44,0.00,0.00
2.03,19.82,0.00,21.87,0.00,79.79,0.00,168.07,0.00,0.00,24.20,0.00,28.30,0.00,83.73,10.00,129.47,0.00,0.00
2.15,19.05,0.00,21.15,0.00,78.91,0.00,166.92,0.00,0.00,24.11,0.00,28.15,0.00,71.34,10.00,134.43,0.00,0.00
2.26,20.11,0.00,22.58,0.00,79.86,0.00,167.21,0.00,0.00,23.30,0.00,27.36,0.00,71.74,10.00,133.74,0.00,0.00
2.37,18.35,0.00,20.91,0.00,78.72,0.00,166.48,0.00,0.00,22.90,0.00,26.92,0.00,71.23,10.00,133.47,0.00,0.00
2.47,18.28,0.00,20.99,0.00,78.57,0.00,166.82,0.00,0.00,22.43,0.00,26.72,0.00,71.12,10.00,133.65,0.00,0.00
2.56,19.50,0.00,22.10,0.00,78.55,0.00,167.32,0.00,0.00,22.14,0.00,26.53,0.00,71.57,10.00,133.93,0.00,0.00
2.65,19.95,0.00,22.38,0.00,77.43,0.00,166.64,0.00,0.00,22.04,0.00,26.57,0.00,72.11,10.00,134.38,0.00,0.00
2.77,19.68,0.00,22.20,0.00,76.41,0.00,166.12,0.00,0.00,22.18,0.00,26.68,0.00,82.23,10.00,130.27,0.00,0.00
