Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
1.54,4.91,0.00,37.84,0.00,105.36,0.00,69.43,0.00,0.00,26.33,0.00,28.14,0.00,0.00,10.00,53.96,0.00,0.00
1.69,19.95,0.00,24.74,0.00,39.54,0.00,99.53,0.00,0.00,22.57,0.00,25.50,0.00,0.00,10.00,49.01,0.00,0.00
1.84,19.25,0.00,24.55,0.00,40.02,0.00,97.09,0.00,0.00,22.96,0.00,25.77,0.00,0.00,10.00,57.56,0.00,0.00
1.95,19.17,0.00,24.44,0.00,40.83,0.00,66.48,0.00,0.00,22.18,0.00,25.08,0.00,32.81,10.00,65.21,0.00,0.00
2.09,19.33,0.00,24.28,0.00,0.00,0.00,49.09,0.00,0.00,21.71,0.00,24.67,0.00,33.53,10.00,64.57,0.00,0.00
2.19,19.07,0.00,23.85,0.00,42.06,0.00,66.17,0.00,0.00,22.22,0.00,25.36,0.00,33.14,10.00,64.99,0.00,0.00
2.30,19.10,0.00,23.78,0.00,41.77,0.00,66.17,0.00,0.00,22.27,0.00,25.53,0.00,33.46,10.00,64.82,0.00,0.00
2.38,19.08,0.00,23.64,0.00,41.94,0.00,64.97,0.00,0.00,22.03,0.00,25.22,0.00,33.74,10.00,64.63,0.00,0.00
2.47,19.14,0.00,23.62,0.00,0.00,0.00,52.25,0.00,0.00,22.13,0.00,25.30,0.00,33.60,10.00,64.99,0.00,0.00
2.54,19.16,0.00,23.64,0.00,0.00,0.00,51.74,0.00,0.00,22.17,0.00,25.31,0.00,33.54,10.00,65.17,0.00,0.00
2.63,19.18,0.00,23.65,0.00,0.00,0.00,59.04,0.00,0.00,22.28,0.00,25.42,0.00,33.56,10.00,65.20,0.00,0.00
2.71,19.20,0.00,23.67,0.00,0.00,0.00,51.95,0.00,0.00,22.30,0.00,25.42,0.00,33.40,10.00,65.39,0.00,0.00
2.81,19.17,0.00,23.64,0.00,0.00,0.00,45.69,0.00,0.00,22.29,0.00,25.39,0.00,33.57,10.00,65.27,0.00,0.00
2.88,19.18,0.00,23.63,0.00,0.00,0.00,51.85,0.00,0.00,22.21,0.00,25.32,0.00,33.64,10.00,65.20,0.00,0.00
2.97,19.14,0.00,23.58,0.00,0.00,0.00,51.79,0.00,0.00,22.38,0.00,25.51,0.00,33.45,10.00,65.41,0.00,0.00
3.05,19.23,0.00,23.67,0.00,0.00,0.00,50.75,0.00,0.00,22.29,0.00,25.43,0.00,33.59,10.00,65.29,0.00,0.00
3.13,19.26,0.00,23.70,0.00,0.00,0.00,51.21,0.00,0.00,22.23,0.00,25.37,0.00,0.00,10.00,46.93,0.00,0.00
3.23,19.36,0.00,23.79,0.00,41.69,0.00,60.03,0.00,0.00,22.16,0.00,25.31,0.00,33.82,10.00,65.12,0.00,0.00
3.31,19.38,0.00,23.80,0.00,36.18,0.00,73.54,0.00,0.00,22.12,0.00,25.27,0.00,33.76,10.00,65.20,0.00,0.00
3.39,19.42,0.00,23.85,0.00,35.77,0.00,73.79,0.00,0.00,22.06,0.00,25.22,0.00,33.81,10.00,65.19,0.00,0.00
3.48,19.45,0.00,23.86,0.00,33.08,0.00,78.86,0.00,0.00,22.01,0.00,25.19,0.00,33.89,10.00,65.14,0.00,0.00
3.58,19.52,0.00,23.91,0.00,34.27,0.00,76.47,0.00,0.00,22.01,0.00,25.19,0.00,33.92,10.00,65.11,0.00,0.00
3.66,19.52,0.00,23.94,0.00,40.83,0.00,63.96,0.00,0.00,22.44,0.00,25.69,0.00,33.42,10.00,65.61,0.00,0.00
3.77,19.40,0.00,23.86,0.00,41.06,0.00,63.95,0.00,0.00,22.65,0.00,25.91,0.00,33.10,10.00,65.89,0.00,0.00
3.91,19.34,0.00,23.77,0.00,41.02,0.00,60.91,0.00,0.00,22.66,0.00,25.90,0.00,32.94,10.00,66.02,0.00,0.00
4.01,19.23,0.00,23.68,0.00,41.19,0.00,60.87,0.00,0.00,22.75,0.00,26.00,0.00,32.63,10.00,66.29,0.00,0.00
4.10,19.12,0.00,23.58,0.00,39.37,0.00,62.69,0.00,0.00,22.69,0.00,25.91,0.00,32.60,10.00,66.21,0.00,0.00
4.18,19.08,0.00,23.53,0.00,40.29,0.00,61.55,0.00,0.00,22.53,0.00,25.76,0.00,32.67,10.00,66.19,0.00,0.00
4.26,19.03,0.00,23.52,0.00,39.05,0.00,62.87,0.00,0.00,22.54,0.00,25.77,0.00,32.53,10.00,66.32,0.00,0.00
