Timestamp,Kinect_LShoulderExt-Y,Kinect_LShoulderAbd-Z,Kinect_LElbow,Kinect_RShoulderExt-Y,Kinect_RShoulderAbd-Z,Kinect_RElbow,IMULS_Y,IMULS_Z,IMUL_Elbow,IMURS_Y,IMURS_Z,IMURElbow
5.97,72.27,83.22,14.46,6.54,9.37,21.51,0.00,0.00,100.77,0.00,0.00,0.00
6.05,72.02,82.66,14.95,12.34,9.25,20.71,0.00,0.00,100.10,0.00,0.00,0.00
6.13,71.99,82.39,15.00,8.98,9.58,21.59,0.00,0.00,100.08,0.00,0.00,0.00
6.22,72.11,82.06,14.94,13.56,9.36,20.82,0.00,0.00,99.72,0.00,0.00,0.00
6.33,72.03,81.85,14.90,12.80,9.56,21.12,0.00,0.00,99.24,0.00,0.00,0.00
6.41,70.38,81.12,16.71,12.91,9.44,21.18,0.00,0.00,99.26,0.00,0.00,0.00
6.49,68.94,80.61,18.31,16.69,9.10,20.63,0.00,0.00,99.48,0.00,0.00,0.00
6.58,68.55,80.36,18.78,17.92,9.17,20.45,0.00,0.00,99.50,0.00,0.00,0.00
6.66,68.09,80.02,19.42,18.17,9.29,20.25,0.00,0.00,99.02,0.00,0.00,0.00
6.78,67.28,79.83,20.20,18.04,9.29,20.02,0.00,0.00,99.12,0.00,0.00,0.00
6.88,67.33,79.94,19.63,17.52,9.37,19.94,0.00,0.00,98.88,0.00,0.00,0.00
6.95,67.27,79.94,19.15,17.07,9.55,20.01,0.00,0.00,98.86,0.00,0.00,0.00
7.03,68.13,80.34,17.60,16.94,9.51,19.95,0.00,0.00,98.62,0.00,0.00,0.00
7.11,69.17,80.81,15.84,10.35,10.07,21.04,0.00,0.00,98.72,0.00,0.00,0.00
7.17,69.35,80.96,15.61,11.48,9.93,20.71,0.00,0.00,98.60,0.00,0.00,0.00
7.25,69.44,81.04,15.60,9.86,10.14,20.97,0.00,0.00,98.48,0.00,0.00,0.00
7.33,69.52,81.09,15.64,11.87,9.95,20.50,0.00,0.00,98.60,0.00,0.00,0.00
7.41,69.44,81.22,15.71,13.40,9.84,20.20,0.00,0.00,98.36,0.00,0.00,0.00
7.47,69.37,81.22,15.46,13.75,9.76,20.12,0.00,0.00,98.09,0.00,0.00,0.00
7.55,68.33,80.78,16.97,11.89,9.92,20.56,0.00,0.00,98.08,0.00,0.00,0.00
7.64,67.49,80.44,18.10,13.84,9.64,20.18,0.00,0.00,98.19,0.00,0.00,0.00
7.73,67.54,80.63,18.42,11.75,9.79,20.58,0.00,0.00,98.19,0.00,0.00,0.00
7.80,67.78,80.79,18.31,13.22,9.71,20.31,0.00,0.00,97.99,0.00,0.00,0.00
7.88,67.30,80.45,18.82,14.99,9.51,19.89,0.00,0.00,97.53,0.00,0.00,0.00
7.97,66.38,80.11,19.63,15.62,9.58,19.76,0.00,0.00,97.53,0.00,0.00,0.00
8.06,65.74,79.97,19.82,16.80,9.47,19.63,0.00,0.00,97.67,0.00,0.00,0.00
8.12,65.12,80.08,20.66,17.88,9.46,19.39,0.00,0.00,97.77,0.00,0.00,0.00
8.19,64.70,80.19,21.45,18.19,9.46,19.29,0.00,0.00,97.64,0.00,0.00,0.00
8.29,64.65,80.10,21.19,17.52,9.48,19.40,0.00,0.00,97.29,0.00,0.00,0.00
8.36,64.54,79.97,21.15,16.87,9.46,19.40,0.00,0.00,97.63,0.00,0.00,0.00
8.43,64.17,79.72,22.49,17.74,9.39,19.23,0.00,0.00,97.86,0.00,0.00,0.00
8.51,64.30,79.51,22.02,19.00,9.24,19.00,0.00,0.00,98.12,0.00,0.00,0.00
8.58,64.41,79.16,22.03,19.60,9.13,18.87,0.00,0.00,97.76,0.00,0.00,0.00
8.66,64.45,79.12,21.37,18.61,9.27,19.21,0.00,0.00,97.89,0.00,0.00,0.00
8.74,68.52,80.15,16.87,18.52,9.29,19.35,0.00,0.00,98.02,0.00,0.00,0.00
8.83,69.42,80.57,14.21,18.69,9.43,19.22,0.00,0.00,98.01,0.00,0.00,0.00
8.91,65.48,79.59,20.60,17.86,9.67,19.35,0.00,0.00,97.53,0.00,0.00,0.00
8.98,65.52,79.47,20.20,17.27,9.64,19.44,0.00,0.00,98.10,0.00,0.00,0.00
9.06,65.43,79.16,20.18,16.88,9.72,19.49,0.00,0.00,98.11,0.00,0.00,0.00
9.13,65.36,78.84,20.63,16.82,9.77,19.47,0.00,0.00,98.84,0.00,0.00,0.00
9.21,66.89,78.47,17.61,16.74,9.82,19.53,0.00,0.00,99.23,0.00,0.00,0.00
9.28,67.92,77.99,21.17,3.58,10.41,21.90,0.00,0.00,100.00,0.00,0.00,0.00
9.38,68.15,78.03,21.42,6.38,10.38,21.46,0.00,0.00,100.03,0.00,0.00,0.00
9.44,68.92,78.02,16.52,-1.92,10.81,22.78,0.00,0.00,99.35,0.00,0.00,0.00
9.52,69.41,78.27,18.00,5.96,10.35,21.34,0.00,0.00,98.75,0.00,0.00,0.00
9.62,69.43,78.00,17.46,10.95,10.06,20.41,0.00,0.00,98.51,0.00,0.00,0.00
9.72,68.67,77.82,17.68,12.46,9.95,20.03,0.00,0.00,98.80,0.00,0.00,0.00
9.81,68.37,77.53,18.01,12.59,10.08,20.03,0.00,0.00,98.74,0.00,0.00,0.00
9.89,68.51,77.75,17.65,13.15,10.06,19.90,0.00,0.00,98.44,0.00,0.00,0.00
9.96,68.25,77.59,18.29,13.29,10.03,19.92,0.00,0.00,98.54,0.00,0.00,0.00
10.06,68.23,77.62,18.79,13.55,10.08,19.90,0.00,0.00,99.81,0.00,0.00,0.00
10.13,68.14,77.74,18.50,14.13,10.15,19.83,0.00,0.00,99.73,0.00,0.00,0.00
10.20,68.44,77.99,13.50,5.50,10.34,21.34,0.00,0.00,99.95,0.00,0.00,0.00
10.29,68.58,78.07,18.10,8.28,10.18,20.89,0.00,0.00,100.28,0.00,0.00,0.00
10.37,68.51,77.97,19.37,10.56,10.11,20.55,0.00,0.00,100.51,0.00,0.00,0.00
10.45,62.86,77.70,26.45,11.54,10.09,20.39,0.00,0.00,100.44,0.00,0.00,0.00
10.53,66.88,77.21,17.01,12.20,10.04,20.24,0.00,0.00,99.68,0.00,0.00,0.00
10.61,67.25,77.44,23.19,12.95,9.96,20.02,0.00,0.00,99.79,0.00,0.00,0.00
10.69,67.73,77.67,16.28,14.65,10.06,19.53,0.00,0.00,100.25,0.00,0.00,0.00
10.77,67.54,77.17,22.14,15.26,10.08,19.46,0.00,0.00,100.25,0.00,0.00,0.00
10.87,67.16,76.36,21.09,15.31,10.11,19.43,0.00,0.00,100.25,0.00,0.00,0.00
10.95,67.01,76.68,15.68,15.44,10.12,19.36,0.00,0.00,100.51,0.00,0.00,0.00
11.05,66.55,76.50,16.54,15.81,10.20,19.30,0.00,0.00,100.57,0.00,0.00,0.00
11.13,66.23,75.98,16.99,15.85,10.28,19.32,0.00,0.00,100.37,0.00,0.00,0.00
11.21,66.49,76.24,15.33,15.71,10.29,19.43,0.00,0.00,100.10,0.00,0.00,0.00
11.28,66.37,76.34,15.50,15.72,10.27,19.54,0.00,0.00,100.70,0.00,0.00,0.00
11.36,66.50,76.32,15.94,15.68,10.37,19.74,0.00,0.00,101.16,0.00,0.00,0.00
11.44,66.52,75.80,21.71,16.04,10.37,19.76,0.00,0.00,99.44,0.00,0.00,0.00
11.52,66.48,75.53,20.64,16.27,10.42,19.73,0.00,0.00,99.01,0.00,0.00,0.00
11.60,66.20,75.72,20.49,16.80,10.56,19.52,0.00,0.00,99.01,0.00,0.00,0.00
11.67,66.27,76.29,21.67,17.02,10.64,19.45,0.00,0.00,100.24,0.00,0.00,0.00
11.75,65.74,77.42,19.72,16.76,10.60,19.44,0.00,0.00,99.50,0.00,0.00,0.00
11.83,64.13,77.65,21.19,16.69,10.66,19.44,0.00,0.00,99.26,0.00,0.00,0.00
11.92,66.40,77.75,17.00,16.73,10.56,19.49,0.00,0.00,99.75,0.00,0.00,0.00
12.02,64.67,77.34,20.94,17.74,10.42,19.43,0.00,0.00,100.64,0.00,0.00,0.00
12.09,67.13,76.85,19.90,17.93,10.36,19.55,0.00,0.00,100.42,0.00,0.00,0.00
12.17,67.90,76.90,14.29,18.05,10.30,19.57,0.00,0.00,100.42,0.00,0.00,0.00
12.25,68.21,77.21,13.96,18.82,10.24,19.52,0.00,0.00,100.19,0.00,0.00,0.00
12.34,68.40,77.32,14.62,19.56,10.15,19.42,0.00,0.00,99.64,0.00,0.00,0.00
12.40,67.62,77.16,15.80,19.64,10.18,19.59,0.00,0.00,99.50,0.00,0.00,0.00
12.47,67.19,77.34,16.20,19.73,10.22,19.52,0.00,0.00,99.16,0.00,0.00,0.00
12.56,67.56,77.80,15.77,19.96,10.22,19.48,0.00,0.00,98.33,0.00,0.00,0.00
12.63,66.21,78.29,17.82,20.33,10.15,19.45,0.00,0.00,97.97,0.00,0.00,0.00
12.70,66.10,78.42,18.03,20.55,10.12,19.46,0.00,0.00,98.57,0.00,0.00,0.00
12.78,65.84,78.35,18.47,20.75,10.07,19.37,0.00,0.00,98.88,0.00,0.00,0.00
12.86,65.44,78.37,19.67,20.66,10.05,19.37,0.00,0.00,98.85,0.00,0.00,0.00
12.95,68.37,78.97,16.27,20.18,10.05,19.46,0.00,0.00,98.35,0.00,0.00,0.00
13.03,69.22,79.22,14.98,19.65,10.03,19.48,0.00,0.00,97.64,0.00,0.00,0.00
13.09,69.56,79.41,14.67,19.43,9.96,19.40,0.00,0.00,97.62,0.00,0.00,0.00
13.19,69.42,79.50,14.71,19.13,9.93,19.42,0.00,0.00,97.73,0.00,0.00,0.00
13.27,69.59,79.86,14.49,19.08,9.78,19.19,0.00,0.00,97.63,0.00,0.00,0.00
13.35,67.17,79.44,15.93,19.26,9.73,18.96,0.00,0.00,96.36,0.00,0.00,0.00
13.43,67.17,79.52,15.81,19.16,9.68,18.94,0.00,0.00,95.77,0.00,0.00,0.00
13.51,67.35,79.58,15.93,19.43,9.66,19.03,0.00,0.00,95.64,0.00,0.00,0.00
13.61,66.95,79.44,16.11,19.81,9.69,19.05,0.00,0.00,95.64,0.00,0.00,0.00
13.69,67.24,79.55,15.64,20.30,9.65,18.97,0.00,0.00,95.50,0.00,0.00,0.00
13.77,67.38,79.56,15.32,20.45,9.64,19.03,0.00,0.00,95.04,0.00,0.00,0.00
13.84,66.99,79.51,15.63,20.39,9.62,19.08,0.00,0.00,94.93,0.00,0.00,0.00
13.94,67.30,79.61,15.41,20.45,9.62,19.05,0.00,0.00,95.49,0.00,0.00,0.00
14.04,67.59,79.79,15.24,18.84,9.99,19.48,0.00,0.00,95.01,0.00,0.00,0.00
14.12,67.80,79.91,14.85,13.16,10.42,20.39,0.00,0.00,94.55,0.00,0.00,0.00
14.20,67.88,80.09,14.39,15.10,10.12,19.95,0.00,0.00,94.33,0.00,0.00,0.00
14.27,67.96,80.19,13.82,16.30,10.05,19.74,0.00,0.00,94.33,0.00,0.00,0.00
14.34,67.87,80.25,12.49,17.09,10.06,19.60,0.00,0.00,94.11,0.00,0.00,0.00
14.42,67.70,80.19,12.97,17.27,10.15,19.65,0.00,0.00,93.99,0.00,0.00,0.00
14.52,67.39,79.98,12.90,12.98,11.06,24.24,0.00,0.00,94.12,0.00,0.00,0.00
14.58,67.25,79.53,13.77,5.81,15.84,48.55,0.00,0.00,94.59,0.00,0.00,0.00
14.69,67.35,79.44,15.38,6.83,20.69,80.98,0.00,0.00,95.04,0.00,0.00,0.00
14.76,68.71,79.01,14.03,42.16,29.21,100.97,0.00,0.00,95.25,0.00,0.00,0.00
14.86,72.54,79.07,9.06,59.23,34.28,111.80,0.00,0.00,96.73,0.00,0.00,0.00
14.94,74.55,76.03,10.91,79.73,44.16,114.72,0.00,0.00,96.73,79.58,78.67,88.51
15.02,74.81,75.53,12.27,85.51,49.38,108.90,0.00,0.00,96.73,79.58,78.67,88.51
15.13,75.51,74.48,13.02,88.79,50.55,106.96,0.00,0.00,96.73,79.58,78.67,88.51
15.22,75.65,75.06,12.29,91.09,50.27,104.86,0.00,0.00,96.73,79.58,78.67,88.51
15.32,76.40,72.42,14.99,95.61,51.29,106.45,0.00,0.00,96.73,79.58,78.67,88.51
15.40,77.13,72.84,13.97,103.53,55.70,100.59,0.00,0.00,96.73,79.58,78.67,88.51
15.49,77.03,73.10,13.70,103.61,54.58,101.00,165.71,83.04,14.43,79.58,78.67,88.51
15.58,75.48,74.70,13.96,97.99,47.68,103.15,165.71,83.04,14.43,79.58,78.67,88.51
15.66,74.91,76.24,14.27,89.26,38.76,102.34,165.71,83.04,14.43,79.58,78.67,88.51
15.73,73.83,76.30,15.54,79.44,31.80,108.70,165.71,83.04,14.43,79.58,78.67,88.51
15.83,73.90,76.07,15.46,75.83,29.63,110.50,165.71,83.04,17.45,79.58,78.67,88.51
15.93,73.41,75.99,15.29,74.54,28.25,116.71,165.71,83.04,17.45,79.58,78.67,92.32
16.01,73.46,74.93,15.82,72.42,26.84,114.25,165.71,83.04,16.52,79.58,78.67,92.32
16.08,73.55,74.26,16.01,71.65,26.37,115.03,165.71,83.04,16.52,77.54,79.44,90.37
16.17,72.31,73.63,17.05,72.19,26.29,116.94,165.71,83.04,14.71,77.54,79.44,90.37
16.25,70.73,72.13,18.84,73.79,26.30,116.74,165.71,83.04,14.71,77.54,79.44,90.37
16.32,70.91,70.70,19.49,75.12,26.19,114.86,165.71,83.04,15.00,77.54,79.44,90.37
16.42,71.01,70.58,19.73,75.21,25.89,113.30,165.71,83.04,16.07,77.54,79.44,90.37
16.50,71.13,70.60,20.01,74.74,24.06,113.36,165.71,83.04,16.07,77.54,79.44,90.37
16.57,71.60,69.74,21.26,73.64,20.93,113.50,165.71,83.04,17.19,77.54,79.44,90.37
16.64,71.37,69.34,22.43,70.05,19.08,114.35,165.71,83.04,17.19,77.54,79.44,90.37
16.75,71.34,69.26,23.09,67.70,18.02,113.92,165.71,83.04,17.19,77.54,79.44,90.37
16.82,71.12,66.65,27.20,67.02,17.69,114.18,165.71,83.04,17.19,77.54,79.44,90.37
16.93,71.16,66.09,27.81,67.21,17.74,114.11,165.71,83.04,17.19,77.54,79.44,90.37
17.00,70.79,64.36,30.33,68.07,17.68,114.56,165.71,83.04,17.19,77.54,79.44,90.37
17.09,70.86,64.30,30.09,68.77,17.70,114.67,165.71,83.04,15.64,77.54,79.44,90.37
17.18,70.74,66.37,26.87,70.50,18.66,114.10,165.71,83.04,15.64,77.54,79.44,90.37
17.28,70.65,67.15,25.24,69.78,18.68,114.60,165.71,83.04,15.64,77.54,79.44,90.37
17.35,69.55,65.62,28.52,64.08,19.00,100.18,165.71,83.04,15.64,76.86,79.70,89.72
17.44,65.26,73.84,27.35,47.92,20.14,102.14,165.71,83.04,14.76,76.86,79.70,89.72
17.51,65.00,74.58,27.48,81.46,11.85,77.53,165.71,83.04,14.76,76.86,79.70,117.77
17.60,64.95,74.85,27.41,27.87,20.73,80.76,165.71,83.04,13.94,76.86,79.70,117.77
17.68,64.79,75.22,27.68,37.17,18.71,56.81,165.71,83.04,13.94,76.86,79.70,117.77
17.77,67.88,76.74,16.82,39.83,17.08,40.99,165.71,83.04,13.94,76.86,79.70,117.77
17.87,66.78,76.59,19.37,44.47,14.31,24.08,165.74,82.95,13.89,76.86,79.70,117.77
17.98,66.05,77.06,20.66,42.63,11.94,16.18,165.74,82.95,13.97,76.86,79.70,117.77
18.05,64.68,77.81,22.99,19.36,11.16,17.52,165.74,82.95,13.97,71.54,84.17,112.00
18.16,64.36,78.58,23.44,9.86,11.14,17.25,165.74,82.95,13.97,71.54,84.17,112.00
18.25,64.15,79.10,23.83,4.38,10.83,17.19,165.74,82.95,13.97,71.54,84.17,112.05
18.32,63.93,79.09,24.34,0.90,10.64,18.52,165.74,82.95,16.74,71.54,84.17,112.05
18.39,63.65,78.51,25.33,-0.44,10.34,19.44,165.74,82.95,16.74,71.54,84.17,112.05
18.48,63.52,78.01,25.58,0.01,10.13,19.58,165.74,82.95,16.73,71.54,84.17,112.05
18.56,68.05,77.34,18.63,1.02,9.75,19.28,165.74,82.95,16.73,71.54,84.17,112.05
18.66,68.26,77.70,18.35,1.63,9.48,19.10,165.74,82.95,17.09,71.54,84.17,112.05
18.73,63.38,78.76,26.44,2.21,9.29,19.08,165.74,82.95,17.09,71.54,84.17,112.05
18.80,63.49,78.67,26.19,3.44,9.00,19.03,165.74,82.95,17.58,71.54,84.17,112.05
18.87,63.60,78.71,26.06,4.28,8.82,19.11,165.74,82.95,17.58,71.54,84.17,112.05
18.95,63.65,78.73,25.76,4.60,8.74,19.17,165.74,82.95,17.58,71.54,84.17,112.05
19.02,63.77,78.93,25.14,4.76,8.62,19.25,165.74,82.95,17.58,71.54,84.17,112.05
19.09,63.77,78.99,24.84,4.73,8.61,19.34,165.74,82.95,17.58,71.54,84.17,112.05
19.17,63.79,78.98,24.77,5.35,8.55,19.22,165.74,82.95,17.63,71.54,84.17,112.05
19.26,63.79,79.01,25.19,5.86,8.54,19.36,165.74,82.95,17.63,71.54,84.17,112.05
19.36,64.30,79.36,24.12,6.68,8.49,19.35,165.74,82.95,16.36,71.54,84.17,112.05
19.42,66.13,80.16,20.76,7.35,8.42,19.30,165.74,82.95,16.36,71.54,84.17,112.05
19.51,66.94,80.48,20.36,7.71,8.36,19.32,165.74,82.95,16.36,71.54,84.17,112.05
19.58,67.24,80.68,19.20,8.01,8.27,19.29,165.74,82.95,16.36,71.54,84.17,112.05
19.67,67.32,80.78,18.34,8.08,8.23,19.28,165.74,82.95,15.22,71.54,84.17,112.05
19.75,67.33,80.82,18.30,8.34,8.28,19.23,165.74,82.95,15.22,71.54,84.17,112.05
19.85,67.31,80.85,18.28,8.50,8.32,19.24,165.74,82.95,15.20,71.54,84.17,112.05
19.93,67.27,80.89,18.15,8.79,8.35,19.20,165.74,82.95,15.20,71.54,84.17,112.05
20.02,67.22,80.96,18.12,9.11,8.35,19.22,165.74,82.95,15.20,71.54,84.17,112.05
20.10,67.07,81.01,18.48,9.17,8.32,19.23,165.74,82.95,15.20,71.54,84.17,112.05
20.17,66.61,81.15,19.96,9.16,8.38,19.31,165.74,82.95,15.20,71.54,84.17,112.05
20.25,66.39,81.13,19.99,8.91,8.40,19.40,165.74,82.95,15.20,71.54,84.17,112.05
20.33,66.15,80.92,20.05,8.85,8.39,19.35,165.74,82.95,15.20,71.54,84.17,112.05
20.42,65.64,80.30,20.74,8.61,8.49,19.40,165.74,82.95,15.20,71.54,84.17,112.05
20.51,65.38,79.93,20.94,8.39,8.57,19.41,165.74,82.95,15.20,71.54,84.17,112.05
20.58,65.34,79.82,20.87,8.83,8.69,19.18,165.74,82.95,15.20,71.54,84.17,112.05
20.68,65.37,79.85,20.84,8.87,8.70,19.21,165.74,82.95,17.02,71.54,84.17,112.05
20.76,65.31,79.65,21.05,9.29,8.71,19.22,165.74,82.95,17.02,71.54,84.17,112.05
20.86,65.23,79.59,21.14,9.62,8.65,19.18,165.74,82.95,17.29,71.54,84.17,112.05
20.93,65.09,79.48,21.14,9.57,8.61,19.23,165.74,82.95,17.29,71.54,84.17,112.05
21.00,65.00,79.40,21.24,9.59,8.63,19.25,165.74,82.95,17.29,71.54,84.17,112.05
21.08,64.79,79.17,21.22,9.28,8.65,19.33,165.74,82.95,17.40,71.54,84.17,112.05
21.15,63.99,77.73,21.70,9.50,8.69,19.33,165.74,82.95,17.40,71.54,84.17,112.05
21.23,61.76,74.02,25.22,9.26,8.73,19.41,165.74,82.95,17.40,71.54,84.17,112.05
21.31,58.56,69.75,28.88,9.08,8.76,19.40,165.74,82.95,17.40,71.54,84.17,112.05
21.41,54.93,63.12,28.71,7.78,8.73,19.52,165.74,82.95,10.79,71.54,84.17,112.05
21.48,49.98,51.83,28.71,6.72,8.68,19.41,165.74,82.95,10.79,71.54,84.17,112.05
21.55,47.00,41.97,28.41,5.51,8.51,19.44,165.74,82.95,10.79,71.54,84.17,112.05
21.63,45.64,33.57,26.58,4.01,8.48,19.32,165.74,82.95,10.79,71.54,84.17,112.05
21.69,40.22,23.12,24.00,2.93,8.70,18.75,147.58,89.41,30.00,71.54,84.17,112.05
21.78,28.05,13.13,21.26,3.24,9.08,18.61,147.58,89.41,30.00,71.54,84.17,112.05
21.86,2.90,7.40,17.04,2.40,9.44,18.97,147.58,89.41,30.00,71.54,84.17,112.05
21.94,-49.73,6.98,15.17,2.58,9.97,19.65,147.58,89.41,30.00,71.54,84.17,112.05
22.03,-52.06,7.84,13.89,4.99,10.94,19.39,147.58,89.41,30.00,71.54,84.17,112.05
22.11,-42.00,7.27,15.42,10.07,11.45,19.71,147.58,89.41,30.00,71.54,84.17,112.05
22.20,-33.30,6.89,18.01,15.01,11.59,20.86,147.58,89.41,11.29,71.54,84.17,112.05
22.30,-14.95,5.38,22.29,19.83,11.48,21.22,147.58,89.41,11.29,71.54,84.17,112.05
22.37,10.51,4.06,22.40,20.43,11.32,21.46,147.58,89.41,11.29,71.54,84.17,112.05
22.45,23.04,3.79,21.60,19.94,11.17,21.16,147.58,89.41,11.29,71.54,84.17,112.05
22.53,29.40,3.70,20.75,15.43,11.04,22.06,147.58,89.41,11.29,71.54,84.17,112.05
22.62,29.44,3.42,19.36,7.59,13.27,30.82,147.58,89.41,11.29,71.54,84.17,112.05
22.69,24.73,3.02,16.66,12.80,18.95,53.40,147.58,89.41,11.29,71.54,84.17,112.05
22.77,20.89,3.15,15.74,28.30,21.76,72.47,147.58,89.41,11.29,71.54,84.17,112.05
22.87,75.66,8.64,2.17,72.25,23.99,85.23,147.58,89.41,11.29,71.54,84.17,112.05
22.95,77.14,10.89,3.47,107.77,27.98,73.38,147.58,89.41,11.29,71.54,84.17,112.05
23.04,75.56,11.37,3.64,112.65,25.87,76.20,147.58,89.41,11.29,71.54,84.17,112.05
23.10,76.28,11.00,1.99,118.08,28.37,72.53,147.58,89.41,11.29,71.54,84.17,112.05
23.17,76.86,10.80,1.48,119.26,29.37,75.34,147.58,89.41,11.29,71.61,84.12,112.13
23.23,76.31,10.17,1.58,117.98,26.13,83.60,147.58,89.41,11.29,71.61,84.12,112.13
23.31,77.68,9.71,2.16,117.42,26.07,83.98,147.58,89.41,11.29,71.61,84.12,112.13
23.39,78.86,9.84,1.65,114.93,24.41,88.09,147.58,89.41,11.29,71.61,84.12,112.13
