Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.15,-8.84,18.14,24.95,9.81,0.00,45.16,27.26,0.00,0.00,-14.07,-113.01,18.39,95.43,0.00,101.55,44.06,0.00,0.00
0.26,-2.97,23.53,17.15,18.55,0.00,45.61,28.87,0.00,0.00,-16.64,-73.53,21.37,86.92,0.00,106.87,38.29,0.00,0.00
0.35,-1.95,23.53,11.39,18.55,0.00,45.61,27.85,0.00,0.00,-22.62,-73.53,28.78,86.92,0.00,106.87,27.61,0.00,0.00
0.44,-5.75,23.53,12.22,18.55,0.00,45.61,23.88,0.00,0.00,-22.19,18.34,28.69,2.23,0.00,-85.52,19.86,88.21,91.36
0.56,-6.77,24.96,14.70,17.38,0.00,48.30,21.27,0.00,0.00,-20.43,18.89,26.12,3.30,0.00,-88.35,25.01,88.21,91.36
0.66,-5.00,22.78,15.51,15.36,0.00,48.42,16.15,0.00,0.00,-13.89,16.65,19.10,4.94,0.00,-88.67,32.86,88.21,91.36
0.76,-3.36,21.47,14.65,13.88,0.00,47.80,20.00,0.00,0.00,-9.86,15.53,16.51,6.28,0.00,-88.19,37.53,88.21,91.36
0.86,-0.38,11.21,15.17,8.83,0.00,-20.21,32.22,69.92,67.63,-10.20,15.53,17.51,6.28,0.00,-88.19,37.75,88.21,91.36
0.97,2.69,4.21,15.52,5.75,-24.30,-22.70,66.26,69.92,67.63,-12.96,9.08,19.69,8.91,0.00,-85.96,24.87,88.21,91.36
1.09,4.28,17.96,12.16,9.16,-23.63,-21.48,68.14,59.63,71.91,-17.41,9.08,23.48,8.91,0.00,-85.96,23.01,88.21,91.36
1.17,3.77,17.65,11.30,10.96,-11.77,-27.14,79.39,59.63,71.91,-17.37,10.56,21.96,7.99,0.00,-80.10,27.15,88.21,91.36
1.27,3.40,16.92,11.87,7.95,-14.64,-24.26,76.01,62.30,72.86,-15.90,10.56,20.10,7.99,0.00,-80.10,35.74,88.21,91.36
1.37,3.13,15.47,11.81,10.62,-19.09,-22.65,70.94,62.30,72.86,-13.96,8.71,18.80,5.11,0.00,-81.38,34.56,88.21,91.36
1.50,2.93,15.47,11.23,10.62,-9.73,-22.65,80.29,62.30,72.86,-13.34,8.71,19.71,5.11,0.00,-81.38,31.19,88.21,91.36
1.59,3.44,15.18,11.21,10.80,-17.47,-25.29,72.81,63.88,74.53,-14.32,8.71,21.80,5.11,0.00,-81.38,28.69,88.21,91.36
1.67,3.62,15.18,10.82,10.80,-18.32,-25.29,72.53,63.88,74.53,-14.43,8.71,21.79,5.11,0.00,-81.38,28.64,88.21,91.36
1.76,3.75,15.61,10.76,9.52,-19.34,-22.16,72.08,63.88,74.53,-13.82,8.30,21.15,6.00,0.00,-84.63,29.08,88.21,91.36
1.87,3.77,16.26,10.68,9.96,-18.88,-23.26,72.97,63.76,75.28,-13.10,8.30,20.24,6.00,0.00,-84.63,31.18,88.21,91.36
1.96,4.28,16.26,10.77,9.96,-14.16,-23.26,77.90,63.76,75.28,-12.69,8.30,19.76,6.00,0.00,-84.63,32.14,88.21,91.36
2.07,4.29,16.05,10.85,9.93,-14.30,-23.86,77.78,63.76,75.28,-12.44,8.26,19.64,6.10,0.00,-84.04,32.08,88.21,91.36
2.17,4.13,16.05,10.76,9.93,-14.01,-23.86,78.00,63.76,75.28,-12.50,8.26,19.74,6.10,0.00,-84.04,31.44,88.21,91.36
2.29,4.08,16.10,10.78,9.08,-13.80,-22.12,78.01,63.93,75.16,-12.80,8.26,20.02,6.10,0.00,-84.04,29.61,88.21,91.36
2.39,3.91,16.42,10.66,8.85,-13.52,-22.54,78.11,63.93,75.16,-12.98,8.68,20.12,6.39,0.00,-83.65,29.43,88.21,91.36
2.48,3.78,17.05,10.63,8.50,-13.38,-22.54,78.17,64.34,76.17,-13.04,8.68,20.09,6.39,0.00,-83.65,29.73,88.21,91.36
2.56,3.80,17.11,10.63,8.86,-14.37,-24.51,78.10,65.01,77.20,-13.07,8.68,20.06,6.39,0.00,-83.65,30.17,88.21,91.36
2.69,3.93,17.11,10.61,8.86,-18.58,-24.51,77.50,65.01,77.20,-13.12,8.68,20.05,6.39,0.00,-83.65,30.38,88.21,91.36
2.79,2.97,17.06,9.59,11.51,-29.18,-34.84,79.79,66.38,80.60,-13.17,8.68,20.15,6.39,0.00,-83.65,30.12,88.21,91.36
2.87,-20.74,17.06,22.40,11.51,-30.98,-34.84,102.15,66.38,80.60,-13.29,8.68,20.26,6.39,0.00,-83.65,29.72,88.21,91.36
2.96,6.35,18.06,15.78,11.55,-45.21,-33.17,73.43,66.38,80.60,-13.34,9.18,20.31,6.17,0.00,-85.28,29.56,88.21,91.36
3.05,6.32,18.25,16.54,11.36,-51.40,-32.26,72.91,66.38,80.60,-13.34,9.11,20.33,6.22,0.00,-86.20,29.96,88.21,91.36
3.17,6.41,18.25,17.73,11.36,-55.82,-32.26,71.39,66.38,80.60,-13.15,9.11,20.33,6.22,0.00,-86.20,29.90,88.21,91.36
3.28,6.73,14.79,18.89,18.40,-60.04,-60.33,71.01,65.44,83.45,-13.10,9.11,20.37,6.22,0.00,-86.20,30.01,88.21,91.36
3.36,5.88,14.79,22.40,18.40,-59.44,-60.33,65.21,65.44,83.45,-13.18,9.11,20.42,6.22,0.00,-86.20,30.26,88.21,91.36
3.47,5.67,14.79,24.09,18.40,-60.97,-60.33,62.09,65.44,83.45,-13.05,9.11,20.48,6.22,0.00,-86.20,29.98,88.21,91.36
3.56,6.19,17.25,25.76,17.75,-61.40,-57.29,59.55,65.44,83.45,-13.17,10.10,20.55,6.69,0.00,-89.76,29.98,88.21,91.36
3.64,6.27,16.52,26.41,19.34,-61.63,-61.19,59.09,64.58,83.55,-13.19,10.10,20.59,6.69,0.00,-89.76,29.92,88.21,91.36
3.73,6.56,16.37,26.85,19.22,-62.01,-61.30,58.49,64.75,83.56,-13.21,10.10,20.65,6.69,0.00,-89.76,29.90,88.21,91.36
3.85,6.71,16.37,27.07,19.22,-62.31,-61.30,58.01,64.75,83.56,-13.15,10.10,20.68,6.69,0.00,-89.76,29.77,88.21,91.36
3.95,6.71,16.52,27.29,19.34,-62.21,-61.19,57.60,64.58,83.55,-13.19,10.10,20.75,6.69,0.00,-89.76,29.79,88.21,91.36
4.05,6.79,16.52,27.38,19.34,-62.33,-61.19,57.34,64.58,83.55,-13.28,10.10,20.83,6.69,0.00,-89.76,29.73,88.21,91.36
4.14,6.44,16.50,27.35,19.02,-62.52,-61.90,57.80,64.58,83.55,-11.70,10.42,20.83,7.10,0.00,-89.02,28.80,88.21,91.36
4.22,7.01,16.57,23.25,18.89,-58.73,-62.40,65.34,64.58,83.55,-12.32,10.71,20.85,7.29,0.00,-88.54,29.13,88.21,91.36
4.31,7.36,20.19,20.48,16.83,-50.93,-42.23,70.04,63.03,80.96,-12.79,10.71,20.84,7.29,0.00,-88.54,29.46,88.21,91.36
4.39,8.67,21.45,19.39,16.12,-41.10,-36.23,73.00,61.64,79.26,-13.14,10.71,20.72,7.29,0.00,-88.54,29.90,88.21,91.36
4.49,27.11,21.45,34.67,16.12,-35.57,-36.23,59.25,61.64,79.26,-13.42,10.71,20.60,7.29,0.00,-88.54,29.89,88.21,91.36
4.59,6.16,18.91,10.59,15.58,-22.54,-40.65,83.77,61.64,79.26,-13.40,9.87,20.34,8.29,0.00,-84.34,29.68,88.21,91.36
4.67,7.40,18.51,11.58,15.44,-12.76,-41.42,83.41,61.64,79.26,-12.75,9.76,20.34,8.50,0.00,-83.62,29.65,88.21,91.36
4.77,10.35,23.94,13.01,8.79,-3.38,-13.32,86.63,49.66,66.37,-12.17,9.76,20.57,8.50,0.00,-83.62,29.46,88.21,91.36
4.86,8.73,23.94,24.35,8.79,19.90,-13.32,85.57,49.66,66.37,-12.43,9.76,20.25,8.50,0.00,-83.62,29.50,88.21,91.36
4.94,8.17,23.94,25.82,8.79,31.32,-13.32,87.28,49.66,66.37,-12.43,9.76,20.19,8.50,0.00,-83.62,29.69,88.21,91.36
5.05,10.05,23.20,26.07,8.88,36.80,-14.36,88.43,49.66,66.37,-12.68,9.33,20.11,8.62,0.00,-82.59,29.73,88.21,91.36
5.17,20.74,23.20,25.76,8.88,47.60,-14.36,77.35,49.66,66.37,-12.82,9.33,20.09,8.62,0.00,-82.59,29.78,88.21,91.36
5.25,19.86,23.34,23.39,8.36,49.01,-14.62,77.78,49.66,66.37,-12.86,9.52,20.04,9.17,0.00,-82.46,29.73,88.21,91.36
5.34,19.56,23.60,23.48,8.34,50.28,-14.41,78.70,49.66,66.37,-12.34,9.72,20.33,9.16,0.00,-82.68,29.62,88.21,91.36
5.47,19.40,23.86,23.46,0.49,52.96,8.98,79.36,18.93,-4.45,-12.82,9.72,20.06,9.16,0.00,-82.68,29.90,88.21,91.36
5.57,19.30,24.01,23.35,0.35,54.33,9.04,80.03,18.93,-4.45,-12.91,9.85,19.95,9.28,0.00,-82.76,29.82,88.21,91.36
5.71,23.19,24.01,23.22,0.35,50.30,9.04,71.43,18.93,-4.45,-12.81,9.85,19.79,9.28,0.00,-82.76,30.00,88.21,91.36
5.80,24.14,23.62,-24.28,0.14,52.61,11.83,68.21,32.95,-19.05,-13.01,9.85,19.77,9.28,0.00,-82.76,30.19,88.21,91.36
5.90,23.19,23.41,-23.31,0.03,53.44,12.04,69.62,32.95,-19.05,-12.87,9.60,19.64,9.32,0.00,-83.01,29.96,88.21,91.36
6.00,23.02,23.05,-23.19,-0.47,54.46,13.25,69.57,39.29,-25.76,-12.91,9.60,19.58,9.32,0.00,-83.01,30.03,88.21,91.36
6.09,-9.51,22.71,23.99,-0.44,43.43,13.64,105.38,40.64,-27.48,-12.88,9.60,19.52,9.32,0.00,-83.01,29.91,88.21,91.36
6.22,-12.81,22.71,25.04,-0.44,38.45,13.64,105.99,40.64,-27.48,-12.84,9.60,19.48,9.32,0.00,-83.01,29.93,88.21,91.36
6.32,-5.56,22.80,21.98,-0.78,43.30,13.60,103.01,41.56,-28.25,-12.84,9.60,19.46,9.32,0.00,-83.01,29.92,88.21,91.36
6.45,2.79,22.65,20.75,-0.64,48.16,13.54,98.12,41.56,-28.25,-11.92,9.47,19.96,9.20,0.00,-82.92,29.66,88.21,91.36
6.53,5.47,23.12,21.09,-0.47,51.47,13.38,96.65,40.54,-26.79,-12.09,9.47,19.95,9.20,0.00,-82.92,29.72,88.21,91.36
6.62,4.69,23.06,20.83,-0.26,49.00,13.05,96.04,38.54,-24.86,-12.31,9.47,19.87,9.20,0.00,-82.92,29.90,88.21,91.36
6.76,7.42,23.06,23.12,-0.26,52.42,13.05,96.02,38.54,-24.86,-12.40,9.47,19.84,9.20,0.00,-82.92,29.97,88.21,91.36
6.85,5.71,22.93,21.42,-0.45,51.06,12.81,97.19,38.13,-24.53,-12.58,9.47,19.79,9.20,0.00,-82.92,29.93,88.21,91.36
6.94,12.75,22.93,16.61,-0.45,52.09,12.81,84.84,38.13,-24.53,-12.69,9.47,19.78,9.20,0.00,-82.92,29.94,88.21,91.36
7.04,7.99,22.93,20.16,-0.45,52.22,12.81,93.70,38.13,-24.53,-12.74,9.47,19.80,9.20,0.00,-82.92,30.14,88.21,91.36
7.15,7.20,23.21,20.10,-0.80,51.87,13.18,94.89,38.13,-24.53,-12.78,9.68,19.77,9.44,0.00,-83.35,30.25,88.21,91.36
7.24,-5.96,23.01,22.24,-0.77,42.51,12.60,102.57,35.55,-22.10,-12.66,9.68,19.60,9.44,0.00,-83.35,30.05,88.21,91.36
7.33,7.46,23.17,21.05,-0.70,52.56,12.46,95.77,34.74,-21.14,-12.59,9.68,19.53,9.44,0.00,-83.35,29.96,88.21,91.36
7.44,7.73,23.17,20.94,-0.70,52.83,12.46,95.54,34.74,-21.14,-12.53,9.68,19.47,9.44,0.00,-83.35,30.17,88.21,91.36
7.55,7.35,22.72,20.89,-0.76,51.51,12.46,93.94,34.74,-21.14,-12.47,9.23,19.41,9.49,0.00,-83.38,30.24,88.21,91.36
7.64,8.73,22.99,21.19,-0.56,53.06,11.73,92.09,30.94,-17.05,-12.35,9.23,19.33,9.49,0.00,-83.38,30.05,88.21,91.36
7.73,5.34,23.26,23.27,-0.36,49.17,11.01,95.29,27.01,-12.82,-12.26,9.23,19.32,9.49,0.00,-83.38,30.10,88.21,91.36
7.84,19.92,23.26,22.77,-0.36,55.72,11.01,75.20,27.01,-12.82,-11.05,9.23,19.89,9.49,0.00,-83.38,29.72,88.21,91.36
7.93,23.87,22.66,24.11,-0.29,40.07,10.95,65.55,27.01,-12.82,-11.46,8.64,19.65,9.42,0.00,-83.32,29.78,88.21,91.36
8.02,13.16,22.79,18.96,-0.27,29.02,11.29,75.85,27.01,-12.82,-11.64,8.72,19.59,9.32,0.00,-83.65,29.81,88.21,91.36
8.12,10.77,23.16,24.64,6.97,25.99,-8.52,82.20,43.19,59.45,-11.91,8.72,19.61,9.32,0.00,-83.65,29.90,88.21,91.36
8.21,10.80,23.16,20.48,6.97,18.33,-8.52,80.79,43.19,59.45,-12.15,8.72,19.71,9.32,0.00,-83.65,29.94,88.21,91.36
8.30,8.91,23.61,13.59,7.62,-11.71,-7.85,78.37,43.19,59.45,-12.32,9.01,19.90,8.60,0.00,-84.14,30.19,88.21,91.36
8.40,8.33,23.61,12.13,7.62,-21.35,-7.85,71.67,43.19,59.45,-12.55,9.01,20.14,8.60,0.00,-84.14,30.34,88.21,91.36
8.51,8.99,23.61,11.27,7.62,-19.85,-7.85,77.57,43.19,59.45,-12.59,9.01,20.26,8.60,0.00,-84.14,30.24,88.21,91.36
8.61,8.06,23.61,9.92,7.62,-26.07,-7.85,79.19,43.19,59.45,-12.61,9.01,20.34,8.60,0.00,-84.14,30.38,88.21,91.36
