Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.17,5.60,0.00,17.58,0.00,52.89,0.00,38.76,0.00,0.00,8.62,0.00,16.57,0.00,54.41,10.00,37.13,0.00,0.00
0.29,8.49,0.00,19.09,0.00,65.36,0.00,25.46,0.00,0.00,12.75,0.00,18.54,0.00,65.04,10.00,25.42,0.00,0.00
0.40,10.12,0.00,19.68,0.00,64.54,0.00,26.12,0.00,0.00,14.45,0.00,20.52,0.00,68.63,10.00,22.01,0.00,0.00
0.51,9.32,0.00,18.67,0.00,62.60,0.00,28.69,0.00,0.00,14.11,0.00,21.22,0.00,66.58,10.00,24.28,0.00,0.00
0.61,12.45,0.00,19.43,0.00,60.29,0.00,31.31,0.00,0.00,18.93,0.00,25.36,0.00,58.44,10.00,32.88,0.00,0.00
0.70,10.17,0.00,17.19,0.00,59.82,0.00,31.39,0.00,0.00,15.71,0.00,22.97,0.00,55.45,10.00,36.26,0.00,0.00
0.78,10.21,0.00,17.18,0.00,60.08,0.00,30.83,0.00,0.00,15.33,0.00,22.32,0.00,56.18,10.00,35.49,0.00,0.00
0.87,9.70,0.00,17.49,0.00,60.86,0.00,29.87,0.00,0.00,14.70,0.00,21.82,0.00,59.26,10.00,32.38,0.00,0.00
0.96,8.26,0.00,16.53,0.00,62.27,0.00,28.71,0.00,0.00,14.02,0.00,22.80,0.00,63.77,10.00,28.11,0.00,0.00
1.06,9.44,0.00,16.70,0.00,61.90,0.00,28.73,0.00,0.00,13.58,0.00,22.87,0.00,66.60,10.00,24.85,0.00,0.00
1.16,10.62,0.00,17.74,0.00,61.45,0.00,28.70,0.00,0.00,12.33,0.00,20.06,0.00,65.46,10.00,25.72,0.00,0.00
1.23,9.50,0.00,16.96,0.00,57.58,0.00,32.53,0.00,0.00,13.39,0.00,24.88,0.00,64.55,10.00,29.43,0.00,0.00
1.31,9.51,0.00,17.62,0.00,55.27,0.00,34.92,0.00,0.00,11.78,0.00,19.88,0.00,62.01,10.00,28.37,0.00,0.00
1.43,9.59,0.00,18.52,0.00,53.97,0.00,36.29,0.00,0.00,9.55,0.00,18.26,0.00,59.61,10.00,30.91,0.00,0.00
1.53,8.73,0.00,19.26,0.00,58.27,0.00,32.16,0.00,0.00,9.39,0.00,15.86,0.00,54.44,10.00,36.22,0.00,0.00
1.61,8.28,0.00,19.82,0.00,59.65,0.00,31.03,0.00,0.00,9.69,0.00,16.54,0.00,57.20,10.00,34.01,0.00,0.00
1.70,8.59,0.00,17.35,0.00,58.81,0.00,31.71,0.00,0.00,9.82,0.00,18.83,0.00,65.02,10.00,25.50,0.00,0.00
1.77,8.81,0.00,15.86,0.00,58.89,0.00,31.78,0.00,0.00,10.69,0.00,20.43,0.00,67.89,10.00,22.44,0.00,0.00
1.86,10.26,0.00,17.19,0.00,59.07,0.00,32.28,0.00,0.00,14.12,0.00,21.50,0.00,67.31,10.00,22.82,0.00,0.00
1.95,12.08,0.00,18.27,0.00,58.61,0.00,33.43,0.00,0.00,15.87,0.00,22.01,0.00,66.41,10.00,23.74,0.00,0.00
