Timestamp,Kinect_LShoulderExt-Y,Kinect_LShoulderAbd-Z,Kinect_LElbow,Kinect_RShoulderExt-Y,Kinect_RShoulderAbd-Z,Kinect_RElbow,IMULS_Y,IMULS_Z,IMUL_Elbow,IMURS_Y,IMURS_Z,IMURElbow
12.07,62.80,34.86,14.37,87.39,7.04,14.21,51.84,38.93,14.17,149.31,93.98,0.00
12.13,56.05,42.26,10.78,87.39,7.02,14.01,51.84,38.93,11.73,149.31,93.98,0.00
12.19,49.54,49.81,10.97,87.46,6.93,14.14,53.41,37.36,11.73,148.72,95.49,0.00
12.27,43.66,57.61,11.70,87.53,6.88,13.91,31.44,58.80,11.56,148.72,95.49,0.00
12.34,36.20,66.56,7.80,87.42,6.99,13.95,31.44,58.80,11.84,148.72,95.49,0.00
12.39,32.52,72.69,9.93,87.39,6.92,13.70,32.29,58.20,11.84,150.07,96.23,0.00
12.46,30.29,78.68,16.04,87.29,6.98,13.26,16.28,74.39,6.80,150.07,96.23,0.00
12.54,27.23,84.61,8.43,87.33,7.01,13.29,16.28,74.39,12.42,150.07,96.23,0.00
12.61,25.91,88.09,7.98,87.36,7.09,13.23,16.29,74.29,12.42,149.70,96.39,0.00
12.69,24.95,91.50,5.95,87.27,7.33,13.41,16.19,74.36,12.42,149.64,96.24,0.00
12.80,25.18,93.31,6.10,87.17,7.43,13.66,16.19,74.36,12.42,149.64,96.24,0.00
12.91,25.46,95.28,4.82,86.90,7.70,13.86,16.19,74.36,19.25,149.64,96.24,0.00
12.97,25.29,97.32,9.01,85.49,9.20,14.55,16.19,74.36,20.09,149.64,96.24,0.00
13.04,25.70,97.64,7.72,85.06,9.71,14.78,16.72,74.06,20.09,150.53,96.30,0.00
13.11,25.57,98.15,6.70,84.93,9.89,14.89,16.72,74.06,20.09,150.53,96.30,0.00
13.18,24.94,98.54,5.86,85.11,9.73,14.80,16.72,74.06,19.74,150.53,96.30,0.00
13.24,24.95,98.04,7.74,85.12,9.63,14.70,16.62,74.21,19.74,150.68,96.21,0.00
13.31,25.27,97.20,7.73,84.92,9.87,14.80,4.02,87.52,11.54,150.68,96.21,0.00
13.39,25.47,96.55,1.27,85.04,9.74,14.79,4.02,87.52,11.54,150.68,96.21,0.00
13.45,26.16,94.77,9.51,85.47,9.20,14.32,3.32,87.27,11.54,149.35,96.75,0.00
13.52,26.81,90.73,9.50,85.44,9.20,14.28,12.85,77.81,16.38,149.35,96.75,0.00
13.59,26.91,86.57,9.38,85.87,8.76,14.16,12.85,77.81,5.38,149.35,96.75,0.00
13.67,31.77,77.05,13.18,86.05,8.44,13.79,12.37,77.80,5.38,147.37,96.78,0.00
13.74,33.93,72.11,12.26,86.21,8.16,13.77,26.80,63.35,16.81,147.37,96.78,0.00
13.80,36.81,66.22,9.10,86.20,8.14,13.50,26.80,63.35,4.69,147.37,96.78,0.00
13.87,40.34,60.14,5.02,86.24,8.11,13.43,26.28,63.82,4.69,146.93,96.44,0.00
13.94,46.17,51.90,1.66,86.09,8.17,13.40,26.28,63.82,4.69,146.93,96.44,0.00
14.00,52.57,44.44,8.02,86.03,8.03,13.26,26.28,63.82,24.72,146.93,96.44,0.00
14.08,59.12,37.12,8.51,86.10,7.71,13.19,26.28,63.82,35.57,146.93,96.44,0.00
14.16,67.48,28.00,9.25,86.48,7.44,13.18,24.51,65.75,35.57,148.93,94.43,0.00
14.23,75.49,19.72,9.87,86.68,7.25,13.47,75.37,14.99,16.10,148.93,94.43,0.00
14.29,78.23,16.94,11.52,86.75,7.29,13.57,75.37,14.99,9.94,148.93,94.43,0.00
14.35,79.37,15.43,11.14,86.99,7.27,13.44,74.34,15.88,9.94,148.55,93.29,0.00
14.44,81.65,12.70,12.11,87.30,7.48,13.68,81.53,9.33,13.10,148.55,93.29,0.00
14.51,84.28,9.86,12.40,87.68,7.54,13.69,81.53,9.33,11.88,148.55,93.29,0.00
14.58,86.70,7.43,11.35,87.68,7.70,13.86,81.53,9.33,12.35,148.55,93.29,0.00
14.66,87.15,7.03,13.51,87.58,7.82,14.04,81.45,9.36,12.35,148.91,93.13,0.00
14.73,87.51,6.75,14.80,87.51,7.78,14.18,86.36,4.71,11.68,148.91,93.13,0.00
14.80,87.58,6.50,13.63,87.75,7.83,16.23,86.36,4.71,12.00,148.91,93.13,0.00
14.87,87.59,6.32,13.01,87.67,8.38,22.57,86.45,4.98,12.00,149.13,93.45,0.00
14.94,87.67,6.27,12.98,87.74,8.18,16.92,86.45,4.98,12.00,149.13,93.45,0.00
15.01,87.60,6.32,13.51,87.64,8.10,15.79,86.45,4.98,12.26,149.13,93.45,0.00
15.07,87.73,6.24,13.57,87.70,8.02,15.56,86.45,4.98,12.26,149.13,93.45,0.00
15.14,87.72,6.31,13.16,87.71,7.92,15.03,84.54,6.30,11.72,149.13,93.45,0.00
15.22,87.27,6.80,12.73,87.78,7.84,14.91,84.54,6.30,12.26,149.13,93.45,0.00
15.29,86.79,7.25,11.76,87.82,7.81,15.17,85.10,5.66,12.26,149.10,93.78,0.00
15.37,84.04,10.28,12.43,87.66,7.78,14.92,85.18,5.47,12.26,148.60,93.75,0.00
15.44,74.60,20.28,11.94,87.42,7.93,15.17,85.47,5.12,12.26,148.14,93.93,0.00
15.52,60.82,35.26,14.36,86.83,8.31,15.06,85.47,5.12,12.26,148.14,93.93,0.00
15.59,51.19,46.06,11.81,86.92,8.35,14.85,85.47,5.12,12.26,148.14,93.93,0.00
15.67,45.46,54.04,10.90,87.31,7.83,14.39,85.47,5.12,12.26,148.14,93.93,0.00
15.75,39.43,62.38,14.47,87.65,7.42,13.94,85.47,5.12,12.26,148.14,93.93,0.00
15.85,35.22,69.18,15.51,87.68,7.38,13.95,85.47,5.12,72.39,148.14,93.93,0.00
15.93,30.59,77.97,12.73,87.54,7.59,14.32,85.47,5.12,77.36,148.14,93.93,0.00
16.00,28.86,82.83,14.38,87.29,7.79,14.50,85.47,5.12,77.36,148.14,93.93,0.00
16.08,26.04,87.33,12.14,87.26,7.88,14.64,85.47,5.12,84.50,148.14,93.93,0.00
16.15,24.65,92.73,5.66,86.99,7.95,14.79,87.67,3.47,84.50,150.15,95.76,0.00
16.22,24.38,95.17,4.80,86.79,8.02,14.61,87.67,3.47,84.50,150.15,95.76,0.00
16.30,24.59,95.94,9.62,85.46,9.36,14.91,87.81,3.65,84.50,151.27,95.99,0.00
16.38,25.02,96.77,6.85,85.15,9.56,14.80,87.81,3.65,84.50,151.27,95.99,0.00
16.44,25.03,98.25,5.62,85.10,9.57,14.87,87.81,3.65,90.30,151.27,95.99,0.00
16.51,24.77,98.55,2.70,84.67,9.99,14.80,87.81,3.65,90.30,151.27,95.99,0.00
16.57,25.18,98.41,3.51,84.79,9.84,14.77,2.16,88.57,12.23,151.27,95.99,0.00
16.65,25.77,98.96,7.00,84.71,9.89,14.71,2.16,88.57,13.56,151.27,95.99,0.00
16.72,25.65,98.94,8.07,85.04,9.53,14.60,2.16,88.57,13.56,151.27,95.99,0.00
16.82,25.90,98.78,8.82,85.58,8.99,14.44,2.16,88.57,13.56,151.27,95.99,0.00
16.90,25.88,98.63,8.51,85.84,8.64,14.33,2.16,88.57,13.56,151.27,95.99,0.00
16.97,27.08,98.83,10.30,85.59,8.91,14.33,1.96,88.62,13.56,151.06,96.05,0.00
17.05,26.57,98.51,8.27,85.39,9.08,14.08,1.68,88.67,13.56,150.72,95.93,0.00
17.13,26.53,97.08,5.42,85.34,9.11,14.14,1.68,88.67,13.56,150.72,95.93,0.00
17.22,26.93,93.65,9.48,85.32,9.17,14.01,9.55,81.37,16.11,150.72,95.93,0.00
17.29,27.74,87.52,11.39,85.71,8.66,13.88,14.01,77.03,19.28,150.72,95.93,0.00
17.35,29.91,81.58,13.87,86.15,8.21,13.64,14.01,77.03,19.28,150.72,95.93,0.00
17.42,31.77,76.55,13.11,86.32,8.04,13.54,14.01,77.03,0.66,150.72,95.93,0.00
17.49,33.99,73.20,13.39,86.19,8.19,13.43,12.94,77.75,0.66,149.75,95.24,0.00
17.60,38.15,67.28,12.92,86.28,8.13,13.54,12.77,77.70,0.66,149.03,95.28,0.00
17.68,47.01,54.42,17.68,86.45,7.99,14.00,44.21,46.09,32.22,149.03,95.28,0.00
17.76,54.74,43.90,11.06,86.54,7.88,14.22,43.11,47.15,32.22,148.77,94.40,0.00
17.83,59.69,38.24,16.20,86.73,7.77,14.36,42.31,47.93,32.22,148.75,93.66,0.00
17.89,64.68,32.57,12.96,86.89,7.70,14.51,64.56,26.09,54.42,148.75,93.66,0.00
17.95,70.79,26.18,12.24,86.85,7.72,14.53,64.56,26.09,10.34,148.75,93.66,0.00
18.03,76.02,20.32,13.07,86.96,7.78,14.42,63.85,26.84,10.34,149.22,93.03,0.00
18.11,81.29,14.69,12.32,86.80,7.83,14.60,63.85,26.84,16.74,149.22,93.03,0.00
18.18,84.11,11.36,12.11,86.89,7.85,14.85,63.85,26.84,16.74,149.22,93.03,0.00
18.25,86.35,8.86,12.97,87.02,7.90,14.81,84.28,8.38,15.11,149.22,93.03,0.00
18.35,87.06,7.97,12.99,87.24,7.92,14.70,84.06,7.78,15.11,148.33,92.39,0.00
18.42,88.05,7.11,13.08,87.27,7.94,14.67,84.29,7.67,15.11,148.55,92.60,0.00
18.48,88.89,6.30,12.90,87.28,7.95,14.52,86.61,6.01,16.44,148.55,92.60,0.00
18.57,89.06,6.05,13.10,87.31,7.97,14.44,86.61,6.01,12.42,148.55,92.60,0.00
18.64,89.19,5.85,12.66,87.32,7.96,14.45,86.51,5.53,11.74,148.55,92.60,0.00
18.72,89.17,5.82,12.51,87.43,7.93,14.42,86.51,5.53,11.59,148.55,92.60,0.00
18.79,89.21,5.89,13.00,87.39,7.89,14.35,86.51,5.53,11.40,148.55,92.60,0.00
18.85,89.30,5.75,12.67,87.42,7.87,14.32,86.65,5.38,11.40,148.69,92.67,0.00
18.93,89.62,5.46,12.59,87.35,7.93,14.40,87.36,4.34,10.89,148.69,92.67,0.00
19.00,89.61,5.40,12.57,87.42,7.93,14.33,87.36,4.34,11.51,148.69,92.67,0.00
19.12,89.58,5.43,12.32,87.38,7.96,14.33,87.36,4.34,12.43,148.69,92.67,0.00
19.20,88.16,6.93,12.19,87.38,7.97,14.66,80.55,10.29,11.09,148.69,92.67,0.00
19.30,83.02,12.51,12.21,87.29,7.95,14.45,71.00,19.47,14.79,148.69,92.67,0.00
19.37,72.72,23.70,11.61,87.19,7.87,14.69,60.98,29.37,22.70,148.69,92.67,0.00
19.43,63.70,33.24,10.88,87.03,7.99,14.89,60.98,29.37,12.86,148.69,92.67,0.00
19.51,56.88,40.73,10.16,86.70,8.32,15.01,60.98,29.37,12.86,148.69,92.67,0.00
19.58,50.56,47.97,8.70,86.92,8.22,14.86,37.40,52.82,11.85,148.69,92.67,0.00
19.67,44.13,56.51,10.92,87.02,8.12,14.91,37.40,52.82,13.37,148.69,92.67,0.00
19.74,38.38,65.12,11.78,87.07,8.17,14.86,39.08,51.15,13.37,148.08,94.52,0.00
19.80,35.94,68.74,38.51,87.02,8.22,14.81,21.06,69.19,4.70,148.08,94.52,0.00
19.88,34.61,71.61,56.58,87.00,8.24,14.90,21.06,69.19,7.62,148.08,94.52,0.00
19.95,32.54,74.79,40.62,86.85,8.31,14.81,21.57,68.68,7.62,147.81,95.32,0.00
20.02,29.98,78.37,55.33,86.72,8.33,14.68,13.91,76.14,5.11,147.81,95.32,0.00
20.11,26.35,82.24,27.43,86.53,8.45,14.57,11.76,78.25,6.34,147.81,95.32,0.00
20.18,24.96,84.49,33.08,86.57,8.42,14.52,11.76,78.25,9.94,147.81,95.32,0.00
20.24,23.88,85.68,35.32,86.52,8.44,14.27,12.46,77.71,9.94,149.25,95.70,0.00
20.31,23.04,86.90,35.99,86.63,8.38,14.41,9.08,80.92,9.83,149.25,95.70,0.00
20.39,22.33,88.07,40.18,86.53,8.42,14.51,9.08,80.92,9.83,149.25,95.70,0.00
20.45,22.17,88.75,39.97,86.63,8.34,14.26,9.51,80.51,9.83,149.63,96.13,0.00
20.57,21.90,89.57,41.98,85.89,9.16,14.87,9.51,80.51,14.92,149.63,96.13,0.00
20.64,22.48,90.38,43.66,85.65,9.32,14.79,6.27,83.74,14.35,149.63,96.13,0.00
20.72,21.73,91.92,46.97,85.70,9.29,14.71,6.27,83.74,14.79,149.63,96.13,0.00
20.78,21.80,92.10,56.64,85.54,9.46,14.76,6.35,83.65,14.79,149.82,96.46,0.00
20.85,21.62,92.34,57.66,85.23,9.75,14.79,5.69,84.37,15.28,149.82,96.46,0.00
