Timestamp,Kinect left shoulder flex.-ext.,WISE left shoulder flex.-ext.,Kinect left shoulder abd.-add.,WISE left shoulder abd.-add.,Kinect left shoulder int.- ext.,WISE left shoulder int.- ext.,Kinect left elbow flex.-ext.,WISE left elbow flex.-ext.,WISE left forearm pro.- sup.,Kinect right shoulder flex.-ext.,WISE right shoulder flex.-ext.,Kinect right shoulder Abd.-Add.,WISE right shoulder abd.-add.,Kinect right shoulder int.-ext.,WISE right shoulder int.-ext.,Kinect right elbow flex.-ext.,WISE right elbow flex.-ext.,WISE right forearm pro.-sup.
5.60,171.41,164.02,100.71,117.80,666.00,-52.92,21.46,13.04,-18.26,-18.77,3.21,10.81,14.39,666.00,-28.33,16.61,2.97,26.33
5.73,-78.37,157.30,88.97,108.75,666.00,-49.35,20.65,15.20,-16.68,-18.76,3.14,10.35,14.03,666.00,-28.08,15.46,2.87,25.93
5.86,-27.50,141.52,74.95,100.52,666.00,-46.73,22.90,5.63,-13.91,-18.04,3.26,9.42,13.75,666.00,-28.53,14.19,3.00,26.23
6.00,-21.94,59.32,60.26,83.80,666.00,-40.23,26.97,9.77,-13.66,-17.61,3.13,8.97,13.60,666.00,-28.79,13.44,3.15,26.25
6.13,-13.33,32.42,47.54,68.70,666.00,-26.59,25.25,11.90,-12.94,-17.79,1.89,8.68,13.65,666.00,-29.37,15.52,2.51,26.42
6.26,-5.01,29.97,35.19,65.34,666.00,-24.11,20.77,11.68,-13.36,-17.96,1.82,8.22,13.77,666.00,-29.00,19.47,2.69,26.29
6.40,-4.03,17.76,23.24,37.75,666.00,-4.83,22.27,10.46,-13.35,-17.54,2.31,8.11,14.02,666.00,-28.92,17.64,3.17,25.54
6.53,-3.12,14.88,15.12,28.06,666.00,3.28,18.64,11.47,-20.62,-17.36,2.35,7.92,14.01,666.00,-29.41,15.15,2.43,25.99
6.67,-1.26,5.86,10.16,7.56,666.00,37.52,16.29,16.53,-23.79,-17.26,2.78,8.78,14.46,666.00,-28.25,17.09,2.59,25.76
6.90,-2.01,6.81,9.93,8.09,666.00,39.80,16.80,16.69,-26.10,-17.07,3.80,9.39,14.91,666.00,-29.01,15.77,2.34,25.99
7.24,-5.30,10.25,17.44,12.86,666.00,26.03,22.82,14.53,-59.32,-16.91,4.19,9.13,14.61,666.00,-29.70,16.73,2.30,24.95
7.46,-1.17,14.57,29.77,22.82,666.00,6.60,25.51,15.08,-52.04,-16.89,4.19,8.45,14.61,666.00,-29.70,14.77,2.50,24.50
7.60,2.10,22.94,44.04,45.17,666.00,-21.82,23.64,12.06,-43.65,-17.05,4.19,8.59,14.61,666.00,-29.70,16.42,2.65,24.38
7.73,2.63,28.14,57.82,55.36,666.00,-36.01,25.96,12.21,-40.90,-17.54,4.19,8.71,14.61,666.00,-29.70,18.60,2.08,22.83
7.86,9.79,30.23,74.53,57.78,666.00,-38.63,23.86,20.63,-39.95,-17.77,4.19,8.72,14.61,666.00,-29.70,19.57,1.77,22.10
8.00,106.00,87.14,90.97,89.16,666.00,-59.99,22.06,8.07,-32.62,-17.18,4.19,8.88,14.61,666.00,-29.70,19.65,1.62,21.44
8.15,173.89,132.39,111.43,104.49,666.00,-65.51,21.49,6.02,-27.15,-16.86,4.19,9.07,14.61,666.00,-29.70,17.46,1.77,21.18
8.30,175.94,160.55,125.57,122.84,666.00,-78.76,13.82,7.02,-25.94,-16.75,4.19,8.51,14.61,666.00,-29.70,13.01,0.98,18.72
8.45,179.73,165.73,136.23,129.47,666.00,-82.18,19.56,8.46,-24.99,-16.76,4.19,8.40,14.61,666.00,-29.70,13.49,1.47,17.18
8.58,175.27,169.81,145.33,141.88,666.00,-90.74,18.26,14.36,-25.57,-16.21,4.19,9.34,14.61,666.00,-29.70,12.69,1.72,17.27
8.72,172.62,169.81,157.33,141.88,666.00,-90.74,20.20,22.23,-23.23,-15.32,4.19,10.40,14.61,666.00,-29.70,13.29,1.12,18.08
8.85,170.70,169.81,175.19,141.88,666.00,-90.74,10.53,40.99,-13.06,-17.21,4.19,10.30,14.61,666.00,-29.70,18.48,0.27,17.70
8.98,154.29,169.81,-155.95,141.88,666.00,-90.74,14.31,49.83,-22.78,-20.17,4.19,3.27,14.61,666.00,-29.70,17.19,0.24,18.07
9.12,152.55,169.81,-153.15,141.88,666.00,-90.74,16.28,54.59,-26.85,-20.32,4.19,2.84,14.61,666.00,-29.70,16.23,1.07,16.60
9.25,151.46,169.81,-160.26,141.88,666.00,-90.74,19.14,46.86,-24.67,-20.64,4.19,2.98,14.61,666.00,-29.70,15.80,0.27,17.37
9.38,167.75,169.81,162.61,141.88,666.00,-90.74,18.30,38.42,-22.72,-19.17,4.19,9.05,14.61,666.00,-29.70,17.40,0.69,17.59
9.51,162.03,169.81,149.36,141.88,666.00,-90.74,17.26,32.54,-13.92,-18.31,4.19,9.13,14.61,666.00,-29.70,12.26,0.37,17.91
9.66,168.53,169.81,140.23,141.88,666.00,-90.74,12.45,23.25,-7.25,-17.13,4.19,10.80,14.61,666.00,-29.70,11.19,0.59,17.00
9.80,167.00,169.81,120.24,141.88,666.00,-90.74,13.07,6.98,0.08,-16.11,4.19,10.69,14.61,666.00,-29.70,12.75,1.60,17.19
9.93,167.81,169.81,108.23,141.88,666.00,-90.74,16.99,1.42,2.98,-17.19,4.19,9.42,14.61,666.00,-29.70,14.42,2.65,18.85
10.15,166.41,169.81,91.30,141.88,666.00,-90.74,19.22,22.24,12.89,-16.34,4.19,9.78,14.61,666.00,-29.70,13.41,1.92,19.19
10.28,14.81,169.81,77.29,141.88,666.00,-90.74,20.13,40.61,21.96,-16.80,4.19,9.03,14.61,666.00,-29.70,13.47,1.35,19.40
10.41,0.80,169.81,60.92,141.88,666.00,-90.74,27.93,52.64,28.31,-17.17,4.19,8.59,14.61,666.00,-29.70,15.32,1.33,19.21
10.55,1.00,169.91,48.21,141.70,666.00,-90.61,25.72,80.27,45.44,-17.03,4.24,8.57,14.76,666.00,-29.55,16.12,1.47,19.23
10.69,2.06,170.75,36.53,141.08,666.00,-87.63,21.43,94.74,53.49,-16.70,3.69,8.21,14.78,666.00,-26.54,21.18,1.36,18.69
10.82,-0.12,25.35,24.34,36.38,666.00,0.64,21.02,8.56,-26.44,-15.75,1.59,8.44,14.48,666.00,-33.68,20.95,2.11,26.93
10.95,-2.40,19.60,16.66,25.79,666.00,11.84,20.88,9.17,-34.60,-15.36,1.70,8.08,14.55,666.00,-33.91,20.35,2.00,26.76
11.08,-0.68,9.27,13.13,11.12,666.00,30.29,15.18,15.10,-44.02,-14.78,1.13,8.12,14.35,666.00,-33.74,15.52,1.91,27.37
11.21,-2.14,7.42,10.81,8.53,666.00,34.34,19.06,17.02,-46.43,-15.35,0.95,8.60,14.44,666.00,-32.76,15.55,1.43,26.99
11.33,-2.29,6.44,10.38,8.55,666.00,33.72,18.06,18.15,-47.56,-15.24,1.21,8.80,14.80,666.00,-32.90,15.80,1.24,26.82
11.47,-0.49,6.16,9.13,8.50,666.00,34.09,13.55,17.46,-52.97,-16.13,0.86,8.25,14.83,666.00,-32.70,16.10,1.44,27.25
11.60,-1.37,5.65,9.60,9.25,666.00,31.37,15.41,18.14,-51.50,-16.05,1.32,8.24,14.49,666.00,-32.04,16.32,1.36,26.51
11.73,-2.14,5.81,10.80,9.74,666.00,31.41,13.10,18.03,-52.85,-16.04,1.25,8.09,14.57,666.00,-32.44,16.32,1.58,26.79
11.87,-3.97,6.14,15.24,9.75,666.00,31.36,21.29,16.27,-58.53,-16.05,1.70,7.81,14.50,666.00,-32.68,15.60,1.47,26.75
11.99,-2.83,15.39,20.94,24.08,666.00,10.82,26.44,12.13,-51.11,-16.11,1.97,7.74,14.87,666.00,-32.82,15.27,1.71,26.85
12.12,1.29,21.12,35.00,35.95,666.00,-5.72,24.93,9.00,-45.14,-17.45,2.03,8.03,14.59,666.00,-31.94,16.94,1.81,27.48
12.27,0.20,49.45,56.34,71.35,-44.13,-46.71,36.01,5.94,-37.44,-17.94,3.23,8.78,14.83,666.00,-31.52,19.66,2.06,27.19
12.50,14.94,65.90,77.06,81.04,666.00,-50.07,27.49,9.86,-38.30,-17.69,3.36,8.76,14.96,666.00,-31.59,20.07,1.97,27.17
12.64,179.80,63.94,93.64,81.12,666.00,-50.61,26.90,18.85,-38.39,-17.47,4.34,8.85,15.03,666.00,-29.98,19.85,2.00,25.86
12.77,175.86,155.30,105.97,113.75,666.00,-65.46,28.64,7.30,-31.43,-17.61,3.92,9.07,14.84,666.00,-30.92,19.91,2.52,27.54
12.90,177.60,161.78,118.78,120.38,666.00,-67.56,23.79,11.24,-32.27,-17.37,4.58,9.16,15.26,666.00,-32.07,18.62,3.45,28.67
13.04,175.81,167.53,135.28,129.44,666.00,-73.32,18.86,9.91,-29.64,-16.65,4.99,8.76,15.28,666.00,-31.86,17.57,3.04,26.69
13.17,172.64,172.67,150.26,147.37,666.00,-82.21,12.97,8.25,-24.50,-16.20,5.13,8.70,15.38,666.00,-32.48,16.08,3.16,26.78
13.30,172.77,174.57,156.65,157.08,666.00,-85.23,19.34,2.84,-15.58,-16.67,5.03,10.84,15.22,666.00,-32.53,17.45,3.01,26.84
13.44,167.56,175.03,172.94,163.79,666.00,-88.65,12.96,4.51,-9.33,-19.38,4.16,12.08,15.93,666.00,-33.46,18.21,3.81,28.28
13.58,156.94,172.69,-166.42,180.87,666.00,87.95,13.16,6.71,-10.54,-21.99,3.77,9.60,16.42,666.00,-33.49,19.38,3.63,28.17
13.71,151.30,172.49,-153.43,183.00,666.00,87.75,14.90,7.07,-10.39,-23.08,4.69,3.46,16.65,666.00,-33.90,20.34,3.65,27.65
13.85,168.09,172.63,174.17,182.24,666.00,88.49,10.51,3.06,-8.68,-19.85,4.76,12.32,16.07,666.00,-33.47,20.92,3.63,27.45
13.99,172.63,172.63,158.19,173.78,666.00,89.78,20.89,10.60,-9.88,-18.74,4.91,11.35,15.78,666.00,-33.84,17.58,4.05,27.91
14.14,171.18,171.43,145.82,166.76,666.00,-86.29,12.40,1.89,-5.22,-18.31,3.87,11.23,15.38,666.00,-33.42,18.61,3.75,27.75
14.27,173.84,166.78,130.23,148.06,666.00,-73.71,15.51,2.67,-4.68,-18.09,3.52,10.73,15.09,666.00,-34.01,16.81,3.75,27.75
14.41,170.63,162.46,112.61,137.43,666.00,-68.25,17.45,4.72,-4.39,-17.33,3.26,9.96,14.51,666.00,-33.75,14.67,3.44,27.69
14.54,-167.42,157.92,100.36,129.08,666.00,-63.48,20.96,2.76,-5.64,-17.14,3.00,9.32,14.38,666.00,-33.25,13.99,3.53,27.59
14.67,-67.39,135.34,88.28,106.16,666.00,-54.81,15.50,2.94,-8.87,-16.88,3.14,9.38,14.27,666.00,-32.73,14.16,3.29,27.49
14.80,-20.26,103.23,66.71,93.87,666.00,-47.75,25.66,4.30,-13.61,-17.26,2.35,9.19,14.78,666.00,-32.62,13.98,3.05,27.62
14.94,-12.72,53.80,50.22,76.06,666.00,-42.85,23.53,5.65,-21.76,-16.61,1.79,9.43,14.44,666.00,-32.96,16.59,2.80,27.37
15.07,-7.73,28.57,38.00,53.47,666.00,-23.33,21.15,6.00,-34.67,-16.15,1.46,9.70,14.27,666.00,-32.74,19.93,2.53,27.84
15.20,-6.73,28.73,26.67,53.36,666.00,-22.99,20.93,0.04,-36.69,-15.10,1.29,9.93,14.50,666.00,-32.07,16.02,1.77,27.81
15.33,-7.18,17.51,18.08,30.66,666.00,-4.10,19.44,6.47,-48.82,-14.41,1.56,9.90,14.52,666.00,-31.47,17.87,2.13,26.89
15.47,-6.06,17.59,14.18,30.25,666.00,-3.21,19.45,4.40,-37.39,-14.18,1.02,9.31,14.71,666.00,-32.17,18.64,2.13,26.89
15.60,-2.58,8.29,11.08,10.72,666.00,35.47,15.26,14.82,-59.57,-14.00,0.83,9.09,14.24,666.00,-31.73,17.43,1.26,27.43
15.73,-2.56,7.29,10.30,9.09,666.00,40.05,16.41,16.38,-58.35,-13.73,0.50,9.30,14.94,666.00,-31.79,15.48,1.18,27.05
15.87,-2.48,7.03,10.20,9.66,666.00,36.61,16.78,17.00,-58.50,-13.92,1.60,8.69,14.29,666.00,-31.65,18.50,1.55,26.59
16.09,-3.23,7.54,10.77,10.39,666.00,35.66,17.13,16.64,-58.40,-13.86,1.60,8.61,14.29,666.00,-31.65,18.62,1.47,26.39
16.23,-4.57,8.23,13.11,11.04,666.00,34.31,20.28,15.89,-59.90,-13.90,1.33,8.21,14.54,666.00,-31.58,17.32,1.56,26.40
16.38,-4.44,10.50,17.81,13.31,666.00,30.88,25.80,13.40,-68.96,-13.93,1.72,8.01,14.15,666.00,-31.73,20.81,1.54,26.63
16.52,4.06,18.65,28.19,26.35,666.00,12.63,21.01,10.89,-62.01,-14.12,1.88,7.38,14.05,666.00,-31.60,21.46,1.74,26.70
16.68,9.59,19.61,44.31,26.29,666.00,11.80,22.70,8.93,-69.30,-14.52,2.98,7.57,14.42,666.00,-31.42,16.78,1.93,26.95
16.84,9.18,45.27,65.74,63.68,666.00,-41.23,22.43,2.42,-49.62,-15.11,2.89,7.78,14.81,666.00,-32.29,16.39,1.78,26.63
16.97,46.65,85.15,85.27,88.25,666.00,-50.94,16.53,2.55,-44.88,-15.61,4.44,7.79,15.14,666.00,-31.11,12.13,1.86,26.69
17.11,178.41,114.45,99.53,98.36,666.00,-54.43,22.24,3.44,-43.47,-16.00,4.46,7.95,15.38,666.00,-32.07,12.39,2.39,26.92
17.24,178.83,143.86,112.45,111.87,666.00,-63.59,22.24,2.74,-40.90,-16.57,4.49,8.35,15.21,666.00,-31.91,12.93,2.49,26.66
17.37,174.50,161.63,127.37,129.30,666.00,-71.97,14.72,2.58,-33.55,-16.67,4.55,8.82,15.36,666.00,-31.76,12.81,2.32,26.64
17.51,172.21,166.97,141.13,138.93,666.00,-76.89,13.86,4.71,-29.92,-16.68,4.49,8.97,16.31,666.00,-32.63,12.25,2.46,27.20
17.64,170.04,170.40,150.56,147.77,666.00,-81.23,18.03,5.59,-26.02,-16.10,4.52,9.74,16.81,666.00,-32.07,12.66,2.57,27.30
17.77,169.79,173.76,165.87,166.79,666.00,-89.11,16.83,4.37,-21.35,-17.25,4.58,11.82,16.97,666.00,-31.92,16.02,2.76,27.65
17.91,157.84,173.56,-167.87,174.52,666.00,88.69,12.78,8.76,-19.08,-21.45,4.22,8.02,16.74,666.00,-31.28,19.88,2.78,28.05
18.07,151.49,172.84,-154.39,180.19,666.00,89.53,14.85,13.11,-18.70,-22.41,3.87,4.61,17.19,666.00,-31.77,20.34,2.89,28.12
18.20,149.11,169.50,-162.40,182.15,666.00,89.70,18.38,12.63,-17.51,-22.78,3.41,7.29,15.56,666.00,-31.06,21.18,2.16,27.57
18.33,170.27,169.65,157.40,174.68,666.00,92.07,13.98,13.63,-16.36,-19.12,3.35,14.75,14.04,666.00,-31.05,21.26,3.17,27.09
