Timestamp,Kinect_LShoulderExt-Y,Kinect_LShoulderAbd-Z,Kinect_LElbow,Kinect_RShoulderExt-Y,Kinect_RShoulderAbd-Z,Kinect_RElbow,IMULS_Y,IMULS_Z,IMUL_Elbow,IMURS_Y,IMURS_Z,IMURElbow
0.21,79.73,22.50,32.88,92.72,5.69,11.81,0.00,0.00,0.00,0.00,0.00,0.00
0.27,91.16,13.95,31.47,92.68,21.86,31.74,0.00,0.00,0.00,0.00,0.00,0.00
0.33,92.39,13.42,26.24,92.11,21.40,32.62,0.00,0.00,0.00,0.00,0.00,0.00
0.39,90.68,14.34,26.93,93.46,20.21,31.47,0.00,0.00,0.00,0.00,0.00,0.00
0.46,89.96,14.73,27.07,93.71,19.29,31.55,0.00,0.00,0.00,0.00,0.00,0.00
0.52,89.16,14.53,26.82,93.59,19.25,31.68,0.00,0.00,0.00,0.00,0.00,0.00
0.58,88.92,14.91,27.26,93.00,19.58,31.81,0.00,0.00,0.00,0.00,0.00,0.00
0.63,88.29,15.12,28.13,92.85,19.80,30.31,0.00,0.00,0.00,0.00,0.00,0.00
0.69,87.41,15.87,28.99,92.70,20.23,28.93,0.00,0.00,0.00,0.00,0.00,0.00
0.75,86.76,15.72,27.39,92.55,20.98,27.38,0.00,0.00,0.00,0.00,0.00,0.00
0.80,85.90,16.25,27.36,92.21,21.35,27.88,0.00,0.00,0.00,0.00,0.00,0.00
0.86,86.81,16.55,27.90,92.03,20.34,27.72,0.00,0.00,0.00,0.00,0.00,0.00
0.92,86.89,16.41,27.58,92.22,18.96,28.05,0.00,0.00,0.00,0.00,0.00,0.00
0.97,87.98,14.57,26.87,92.45,18.40,27.59,0.00,0.00,0.00,0.00,0.00,0.00
1.03,88.52,12.99,26.78,92.48,18.56,27.32,0.00,0.00,0.00,0.00,0.00,0.00
1.09,89.07,12.55,26.52,92.40,18.75,27.32,0.00,0.00,0.00,0.00,0.00,0.00
1.15,89.79,12.83,27.20,92.24,18.59,27.19,0.00,0.00,0.00,0.00,0.00,0.00
1.21,89.82,13.28,26.58,92.07,18.50,26.89,0.00,0.00,0.00,0.00,0.00,0.00
1.27,89.83,13.32,26.09,91.59,18.21,26.41,0.00,0.00,0.00,0.00,0.00,0.00
1.32,89.83,13.00,25.88,91.34,18.19,26.83,0.00,0.00,0.00,0.00,0.00,0.00
1.38,88.85,13.59,25.58,91.08,17.78,26.58,0.00,0.00,0.00,0.00,0.00,0.00
1.44,87.48,14.12,25.17,91.40,17.49,26.82,0.00,0.00,0.00,0.00,0.00,0.00
1.50,86.64,14.44,24.87,91.65,17.51,27.08,0.00,0.00,0.00,0.00,0.00,0.00
1.55,86.90,14.10,23.99,91.88,17.18,26.92,0.00,0.00,0.00,0.00,0.00,0.00
1.61,86.63,13.68,23.79,91.75,17.41,26.98,0.00,0.00,0.00,0.00,0.00,0.00
1.67,87.27,13.35,23.90,91.66,17.55,26.82,0.00,0.00,0.00,0.00,0.00,0.00
1.72,87.62,12.78,23.35,91.73,17.70,26.88,0.00,0.00,0.00,0.00,0.00,0.00
1.78,87.83,12.41,22.99,91.59,17.89,26.55,0.00,0.00,0.00,0.00,0.00,0.00
1.84,87.76,12.49,22.97,91.47,18.08,26.12,0.00,0.00,0.00,0.00,0.00,0.00
1.89,87.68,12.62,23.22,91.48,18.11,27.40,0.00,0.00,0.00,0.00,0.00,0.00
1.95,87.64,12.69,23.38,91.38,17.93,27.03,0.00,0.00,0.00,0.00,0.00,0.00
2.01,87.90,12.92,24.16,91.21,17.80,28.95,0.00,0.00,0.00,0.00,0.00,0.00
2.06,87.95,13.10,24.42,91.03,17.73,27.53,0.00,0.00,0.00,0.00,0.00,0.00
2.13,87.92,13.10,24.36,91.04,17.65,28.72,0.00,0.00,0.00,0.00,0.00,0.00
2.18,87.96,13.08,24.46,91.08,17.73,27.89,0.00,0.00,0.00,0.00,0.00,0.00
2.24,87.88,13.03,24.48,91.08,17.80,28.21,0.00,0.00,0.00,0.00,0.00,0.00
2.30,87.88,13.03,24.55,91.12,17.87,26.08,0.00,0.00,0.00,0.00,0.00,0.00
2.36,87.85,13.05,24.65,91.19,17.89,25.80,0.00,0.00,0.00,0.00,0.00,0.00
2.41,87.79,13.13,24.71,91.19,17.96,26.39,0.00,0.00,0.00,0.00,0.00,0.00
2.47,87.72,13.18,24.67,91.26,17.92,26.64,0.00,0.00,0.00,0.00,0.00,0.00
2.53,87.65,13.31,24.71,91.25,17.97,25.44,0.00,0.00,0.00,0.00,0.00,0.00
2.58,87.67,13.28,24.56,91.30,17.96,26.02,0.00,0.00,0.00,0.00,0.00,0.00
2.64,87.73,13.29,24.37,91.34,17.99,26.53,0.00,0.00,0.00,0.00,0.00,0.00
2.70,87.78,13.24,24.23,91.37,17.97,26.84,0.00,0.00,0.00,0.00,0.00,0.00
2.75,87.87,13.18,24.13,91.41,17.96,26.19,0.00,0.00,0.00,0.00,0.00,0.00
2.81,87.90,13.11,24.04,91.46,17.99,26.67,0.00,0.00,0.00,0.00,0.00,0.00
2.87,87.87,13.14,24.01,91.51,17.86,26.56,0.00,0.00,0.00,0.00,0.00,0.00
2.92,87.86,13.15,23.99,91.49,17.83,25.85,0.00,0.00,0.00,0.00,0.00,0.00
2.98,87.79,13.18,24.00,91.51,17.81,26.30,0.00,0.00,0.00,0.00,0.00,0.00
3.04,87.78,13.19,24.05,91.52,17.82,26.19,0.00,0.00,0.00,0.00,0.00,0.00
3.09,87.73,13.20,24.06,91.50,17.80,27.14,0.00,0.00,0.00,0.00,0.00,0.00
3.15,87.62,13.21,24.28,91.47,17.80,27.37,0.00,0.00,0.00,0.00,0.00,0.00
3.21,87.54,13.19,24.29,91.48,17.82,27.15,0.00,0.00,0.00,0.00,0.00,0.00
3.26,87.52,13.17,24.19,91.41,17.85,27.81,0.00,0.00,0.00,0.00,0.00,0.00
3.32,87.47,13.14,24.06,91.34,17.79,28.28,0.00,0.00,0.00,0.00,0.00,0.00
3.38,87.42,13.10,24.01,91.33,17.79,28.04,0.00,0.00,0.00,0.00,0.00,0.00
3.45,87.36,13.14,24.02,91.32,17.80,27.97,0.00,0.00,0.00,0.00,0.00,0.00
3.51,87.21,13.00,23.80,91.30,17.81,28.80,0.00,0.00,0.00,0.00,0.00,0.00
3.57,87.23,12.95,23.87,91.30,17.76,27.73,0.00,0.00,0.00,0.00,0.00,0.00
3.63,87.32,13.00,23.96,91.28,17.75,27.59,0.00,0.00,0.00,0.00,0.00,0.00
3.69,87.35,12.94,23.89,91.29,17.75,26.98,0.00,0.00,0.00,0.00,0.00,0.00
3.75,87.36,12.90,23.86,91.29,17.73,26.59,0.00,0.00,0.00,0.00,0.00,0.00
3.80,87.37,12.87,23.79,91.30,17.68,26.74,0.00,0.00,0.00,0.00,0.00,0.00
3.86,87.45,12.57,23.08,91.28,17.58,27.02,0.00,0.00,0.00,0.00,0.00,0.00
3.92,87.68,11.33,19.88,91.10,16.73,24.17,0.00,0.00,0.00,0.00,0.00,0.00
3.97,87.81,10.91,18.01,91.10,16.12,20.90,0.00,0.00,0.00,0.00,0.00,0.00
4.03,87.91,10.81,16.07,91.03,15.85,19.10,0.00,0.00,0.00,0.00,0.00,0.00
4.09,88.04,10.81,14.72,90.91,15.85,17.36,0.00,0.00,0.00,0.00,0.00,0.00
4.15,88.29,10.71,14.37,90.87,15.87,16.43,0.00,0.00,0.00,0.00,0.00,0.00
4.21,88.49,10.64,14.29,90.87,15.89,15.99,0.00,0.00,0.00,0.00,0.00,0.00
4.26,88.55,10.59,14.30,90.96,15.89,15.90,0.00,0.00,0.00,0.00,0.00,0.00
4.33,88.74,10.72,15.00,91.02,15.90,16.18,0.00,0.00,0.00,0.00,0.00,0.00
4.38,88.36,11.13,17.80,91.11,15.84,19.06,0.00,0.00,0.00,0.00,0.00,0.00
4.44,87.96,11.99,21.23,91.21,16.16,22.67,0.00,0.00,0.00,0.00,0.00,0.00
4.50,87.34,12.89,26.29,91.18,16.57,31.82,0.00,0.00,0.00,0.00,0.00,0.00
4.57,86.58,12.88,28.48,91.13,15.69,30.30,0.00,0.00,0.00,0.00,0.00,0.00
4.62,85.57,12.96,28.31,90.42,14.52,31.84,0.00,0.00,0.00,0.00,0.00,0.00
4.68,85.15,12.78,27.67,89.51,15.77,31.87,0.00,0.00,0.00,0.00,0.00,0.00
4.74,85.59,12.18,27.41,88.72,17.29,31.23,0.00,0.00,0.00,0.00,0.00,0.00
4.79,86.15,12.60,31.93,88.15,19.05,29.47,0.00,0.00,0.00,0.00,0.00,0.00
4.85,86.84,14.19,45.22,88.56,20.64,28.41,0.00,0.00,0.00,0.00,0.00,0.00
4.91,85.45,8.06,57.25,88.48,22.04,27.87,0.00,0.00,0.00,0.00,0.00,0.00
4.96,86.42,16.89,99.06,89.14,21.86,28.10,0.00,0.00,0.00,0.00,0.00,0.00
5.02,84.03,7.03,122.16,88.28,21.66,29.74,0.00,0.00,0.00,0.00,0.00,0.00
5.09,75.25,15.18,145.21,88.82,22.17,30.70,0.00,0.00,0.00,0.00,0.00,0.00
5.15,70.59,21.36,155.02,88.05,21.75,31.37,0.00,0.00,0.00,0.00,0.00,0.00
5.20,61.52,28.95,164.42,88.37,22.03,34.22,0.00,0.00,0.00,0.00,0.00,0.00
5.26,57.54,30.77,165.56,87.79,24.76,35.42,0.00,0.00,0.00,0.00,0.00,0.00
5.32,62.06,28.56,172.32,84.41,23.46,31.17,0.00,0.00,0.00,0.00,0.00,0.00
5.37,67.12,25.22,174.83,84.11,22.57,28.97,0.00,0.00,0.00,0.00,0.00,0.00
5.43,66.47,28.20,174.80,82.63,23.26,33.16,0.00,0.00,0.00,0.00,0.00,0.00
5.49,67.56,32.39,170.40,77.94,22.37,36.40,0.00,0.00,0.00,0.00,0.00,0.00
5.54,78.82,27.07,171.57,76.22,24.41,39.87,0.00,0.00,0.00,0.00,0.00,0.00
5.60,69.43,29.14,153.54,75.21,26.20,41.86,0.00,0.00,0.00,0.00,0.00,0.00
5.66,72.98,24.15,161.02,76.67,27.74,40.64,0.00,0.00,0.00,0.00,0.00,0.00
5.71,71.27,23.76,170.10,75.33,28.84,31.47,0.00,0.00,0.00,0.00,0.00,0.00
5.77,74.92,17.89,169.34,72.47,37.04,26.67,0.00,0.00,0.00,0.00,0.00,0.00
5.83,75.04,18.52,172.11,70.43,38.66,22.02,0.00,0.00,0.00,0.00,0.00,0.00
5.89,77.68,19.46,168.62,67.03,42.42,25.60,0.00,0.00,0.00,0.00,0.00,0.00
5.94,82.65,19.33,170.73,67.97,37.36,26.21,0.00,0.00,0.00,0.00,0.00,0.00
6.00,112.57,46.24,154.06,98.42,36.19,3.61,0.00,0.00,0.00,0.00,0.00,0.00
6.06,68.20,58.81,143.12,96.70,40.02,51.83,0.00,0.00,0.00,0.00,0.00,0.00
6.11,125.59,95.33,93.40,75.81,47.18,158.48,0.00,0.00,0.00,0.00,0.00,0.00
