Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.24,0.53,0.00,15.70,0.00,6.74,0.00,86.26,40.86,-71.55,3.59,0.00,14.28,0.00,15.45,10.00,92.50,0.00,0.00
0.35,15.85,85.14,22.86,87.60,26.03,4.94,114.67,40.86,-71.55,5.85,-94.86,17.42,92.40,41.76,4.94,129.10,0.00,0.00
0.48,11.36,85.63,24.45,87.80,47.71,4.53,137.61,40.86,-71.55,12.02,-94.37,24.10,92.20,56.59,4.53,144.85,0.00,0.00
0.60,2.95,85.63,15.24,87.80,5.34,4.53,84.72,38.51,-69.68,10.93,-94.37,19.09,92.20,16.98,4.53,97.80,0.00,0.00
0.71,0.41,85.63,17.79,87.80,43.08,4.53,47.95,38.51,-69.68,9.65,-94.37,21.19,92.20,33.64,4.53,57.31,0.00,0.00
0.81,1.70,85.63,14.74,87.80,66.76,4.53,24.21,22.51,-60.51,8.29,-94.37,19.12,92.20,57.59,4.53,32.42,0.00,0.00
0.90,5.37,84.92,13.68,87.56,77.51,4.79,14.42,22.51,-60.51,10.80,-95.08,18.09,92.44,65.39,4.79,24.61,0.00,0.00
0.98,7.00,84.92,13.63,87.56,74.33,4.79,17.22,22.51,-60.51,12.53,-95.08,18.53,92.44,66.31,4.79,23.69,39.19,-35.42
1.07,7.30,84.92,13.18,87.56,74.57,4.79,17.08,22.51,-60.51,13.04,-95.08,18.48,92.44,66.88,4.79,23.14,39.19,-35.42
1.18,7.54,83.25,12.83,86.70,74.90,5.07,16.45,22.51,-60.51,13.16,-96.75,18.06,93.30,67.94,5.07,22.11,39.19,-35.42
1.26,7.48,83.25,12.46,86.70,74.99,5.07,16.11,22.51,-60.51,13.25,-96.75,17.18,93.30,69.01,5.07,21.03,32.22,-23.57
1.35,7.35,83.25,12.32,86.70,75.44,5.07,15.64,22.51,-60.51,13.43,-96.75,17.04,93.30,69.27,5.07,20.74,32.22,-23.57
1.43,7.28,83.25,12.20,86.70,75.50,5.07,15.57,22.51,-60.51,13.62,-96.75,17.06,93.30,69.05,5.07,20.96,31.59,-24.91
1.52,7.24,83.25,12.07,86.70,75.37,5.07,15.64,11.86,-24.46,13.73,-96.75,16.99,93.30,68.88,5.07,21.13,31.59,-24.91
1.62,7.15,82.14,11.97,86.18,75.29,3.34,15.71,11.86,-24.46,13.70,-97.86,16.85,93.82,68.73,3.34,21.29,31.59,-24.91
1.72,7.12,82.14,11.94,86.18,75.18,3.34,15.82,11.86,-24.46,13.64,-97.86,16.74,93.82,68.66,3.34,21.36,32.48,-25.47
1.82,7.14,-7.37,11.94,-1.51,74.76,1.90,16.20,4.50,-12.04,13.54,-97.86,16.60,93.82,68.71,3.34,21.31,32.48,-25.47
1.94,7.09,-7.37,11.87,-1.51,74.49,1.90,16.46,6.37,-11.94,13.49,-97.86,16.55,93.82,68.71,3.34,21.31,32.48,-25.47
2.02,6.99,-7.83,11.77,-1.50,74.29,1.90,16.62,6.37,-11.94,13.45,-98.29,16.51,94.03,68.65,3.76,21.37,32.48,-25.47
2.13,6.93,-7.60,11.72,-1.77,74.26,2.06,16.66,6.11,-12.08,13.44,-98.29,16.48,94.03,68.57,3.76,21.45,32.48,-25.47
2.22,6.89,-7.60,11.69,-1.77,74.30,2.06,16.64,6.11,-12.08,13.46,-98.29,16.48,94.03,68.31,3.76,21.71,32.48,-25.47
2.32,6.79,-7.36,11.60,-1.58,74.59,1.80,16.36,6.11,-12.08,13.46,-97.67,16.48,93.68,68.27,3.65,21.75,32.48,-25.47
