Timestamp,Kinect_LShoulderExt-Flx,Kinect_LShoulderAbd-Add,Kinect_LElbow,Kinect_RShoulderExt-Flx,Kinect_RShoulderAbd-Add,Kinect_RElbow,LS_X,LS_Y,LS_Z,LE_X,LE_Y,LE_Z,RS_X,RS_Y,RS_Z,RE_X,RE_Y,RE_Z
1.56,18.37,61.47,130.11,9.52,61.47,158.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.65,17.28,68.04,130.95,9.82,68.04,162.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.76,16.78,69.79,130.58,10.17,69.79,163.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.86,16.42,68.20,130.28,10.45,68.20,164.02,0.00,0.00,0.00,89.83,-0.17,89.83,0.00,0.00,0.00,0.00,0.00,0.00
2.01,16.04,67.10,129.07,10.60,67.10,164.26,0.00,0.00,0.00,89.83,-0.17,89.83,0.00,0.00,0.00,0.00,0.00,0.00
2.09,15.94,66.90,129.02,10.78,66.90,164.88,0.00,0.00,0.00,89.83,-0.17,89.83,0.00,0.00,0.00,0.00,0.00,0.00
2.25,15.92,67.15,129.03,10.90,67.15,164.36,0.00,0.00,0.00,89.83,-0.17,89.83,0.00,0.00,0.00,0.00,0.00,0.00
2.31,15.93,67.41,128.93,10.89,67.41,163.17,0.00,0.00,0.00,89.83,-0.17,89.83,0.00,0.00,0.00,0.00,0.00,0.00
2.39,15.84,67.23,128.86,10.91,67.23,162.91,0.00,0.00,0.00,89.83,-0.17,89.83,0.00,0.00,0.00,0.00,0.00,0.00
2.47,15.90,67.31,128.90,10.83,67.31,163.17,0.00,0.00,0.00,89.83,-0.17,89.83,0.00,0.00,0.00,0.00,0.00,0.00
2.54,15.89,67.43,129.22,10.85,67.43,163.09,0.00,0.00,0.00,89.83,-0.17,89.83,0.00,0.00,0.00,0.00,0.00,0.00
2.62,15.94,67.83,128.89,10.89,67.83,163.47,0.00,0.00,0.00,89.83,-0.17,89.83,0.00,0.00,0.00,0.00,0.00,0.00
2.68,15.98,67.80,128.98,10.94,67.80,163.27,0.00,0.00,0.00,89.83,-0.17,89.83,0.00,0.00,0.00,0.00,0.00,0.00
