Timestamp,Kinect_LShoulderExt-Flx,Kinect_LShoulderAbd-Add,Kinect_LElbow,Kinect_RShoulderExt-Flx,Kinect_RShoulderAbd-Add,Kinect_RElbow,LS_X,LS_Y,LS_Z,LE_X,LE_Y,LE_Z,RS_X,RS_Y,RS_Z,RE_X,RE_Y,RE_Z
1.53,16.49,145.04,152.98,9.83,145.04,25.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.68,13.35,51.04,156.57,9.80,51.04,21.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.80,13.21,53.97,156.14,10.10,53.97,21.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.93,13.06,56.18,155.71,10.53,56.18,21.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.02,13.52,52.30,156.06,10.30,52.30,21.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.10,12.72,55.94,156.28,11.06,55.94,22.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.19,12.44,58.16,156.04,11.54,58.16,22.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.26,12.35,59.10,156.24,11.66,59.10,22.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.33,12.32,59.72,156.19,11.73,59.72,22.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.39,12.54,58.25,156.17,11.51,58.25,22.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.45,12.69,57.63,156.13,11.37,57.63,22.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.52,12.69,58.75,156.91,11.36,58.75,22.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.59,12.70,59.37,156.83,11.31,59.37,22.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.68,12.61,51.32,156.86,10.25,51.32,20.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.75,12.32,57.83,157.13,11.08,57.83,21.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.81,12.24,59.74,157.11,11.28,59.74,21.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.89,12.24,60.87,156.79,11.38,60.87,21.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.96,12.17,63.48,156.90,11.73,63.48,18.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.02,12.03,65.92,159.61,12.28,65.92,11.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
