Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.17,9.37,0.00,16.46,0.00,54.21,0.00,110.04,0.00,0.00,24.54,0.00,41.23,0.00,4.20,10.00,92.92,0.00,0.00
0.28,9.96,0.00,19.16,0.00,56.47,0.00,110.83,0.00,0.00,37.90,0.00,52.81,0.00,7.92,10.00,82.64,0.00,0.00
0.37,21.62,0.00,23.37,0.00,81.34,0.00,11.86,0.00,0.00,22.76,0.00,51.15,0.00,10.67,10.00,95.65,0.00,0.00
0.46,23.57,0.00,24.58,0.00,86.09,0.00,6.70,0.00,0.00,23.12,0.00,49.57,0.00,3.36,10.00,87.89,0.00,0.00
0.58,15.99,0.00,20.54,0.00,81.76,0.00,10.68,0.00,0.00,29.34,0.00,49.69,0.00,10.94,10.00,85.81,0.00,0.00
0.69,14.46,0.00,19.74,0.00,80.72,0.00,11.26,0.00,0.00,35.34,0.00,68.81,0.00,33.88,10.00,80.02,0.00,0.00
0.77,13.97,0.00,19.47,0.00,80.47,0.00,11.48,0.00,0.00,26.27,0.00,58.77,0.00,18.86,10.00,84.66,0.00,0.00
0.86,15.10,0.00,19.84,0.00,81.76,0.00,10.03,0.00,0.00,16.85,0.00,53.83,0.00,7.65,10.00,91.21,0.00,0.00
0.94,14.92,0.00,19.59,0.00,81.66,0.00,10.08,0.00,0.00,15.04,0.00,53.50,0.00,6.65,10.00,92.59,0.00,0.00
1.04,13.90,0.00,19.35,0.00,80.50,0.00,12.93,0.00,0.00,43.89,0.00,51.14,0.00,8.79,10.00,81.53,0.00,0.00
1.13,14.01,0.00,19.33,0.00,80.15,0.00,13.46,0.00,0.00,44.48,0.00,51.48,0.00,16.97,10.00,73.04,0.00,0.00
1.21,13.85,0.00,19.40,0.00,80.36,0.00,12.38,0.00,0.00,46.72,0.00,52.87,0.00,19.11,10.00,70.90,0.00,0.00
1.30,13.90,0.00,19.43,0.00,80.63,0.00,11.87,0.00,0.00,47.05,0.00,53.09,0.00,19.02,10.00,70.99,0.00,0.00
1.41,13.97,0.00,19.52,0.00,80.32,0.00,13.58,0.00,0.00,46.41,0.00,52.66,0.00,17.59,10.00,72.41,0.00,0.00
