Timestamp,Kinect_LShoulderExt-Flx,Kinect_LShoulderAbd-Add,Kinect_LElbow,Kinect_RShoulderExt-Flx,Kinect_RShoulderAbd-Add,Kinect_RElbow,LS_X,LS_Y,LS_Z,LE_X,LE_Y,LE_Z,RS_X,RS_Y,RS_Z,RE_X,RE_Y,RE_Z
0.12,16.00,89.89,26.05,27.30,75.23,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,14.07,84.77,21.13,23.26,78.16,13.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.34,19.90,79.84,31.90,20.81,77.08,10.86,7.65,-2.37,18.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.44,16.26,81.81,32.64,20.97,80.33,11.29,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
0.54,15.62,83.56,27.12,18.41,86.92,17.93,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
0.60,13.92,82.85,31.75,16.77,86.69,19.49,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
0.71,14.20,82.14,26.57,16.79,85.66,18.03,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
0.79,14.43,81.13,22.54,15.49,84.87,16.21,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
0.87,14.35,82.19,24.43,14.35,85.54,15.00,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
0.98,14.90,82.17,21.31,11.61,87.69,12.16,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
1.05,15.28,82.94,22.64,10.39,87.83,12.88,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
1.13,14.64,82.81,21.15,10.21,87.30,13.62,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
1.25,13.52,84.97,23.91,8.91,91.33,16.54,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
1.33,12.71,84.66,37.79,9.61,91.58,17.44,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
1.42,14.51,82.52,39.35,11.52,89.62,18.33,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
1.48,16.04,82.87,45.66,12.51,85.94,21.21,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
1.57,18.55,78.96,43.71,14.59,84.82,31.07,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
1.66,16.07,76.16,39.99,20.64,80.42,42.94,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
1.75,16.77,80.41,41.17,36.80,63.74,55.84,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
1.83,18.62,85.37,36.22,39.08,62.00,47.49,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
1.92,29.47,76.22,28.86,25.60,71.71,53.62,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
2.01,38.76,76.86,28.95,31.43,66.83,0.31,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
2.07,41.87,71.17,29.09,61.03,60.41,0.11,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
2.14,42.68,66.82,123.07,65.37,59.83,0.14,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
2.20,43.69,57.80,116.48,57.38,87.53,0.02,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
2.28,44.84,52.26,116.35,60.48,84.12,0.02,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
2.37,45.42,56.72,116.17,56.90,79.50,138.00,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
2.45,46.03,58.70,116.02,58.48,72.92,135.52,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
2.51,46.53,59.61,115.93,60.71,70.71,132.63,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
2.60,47.05,58.28,115.86,62.88,74.61,130.01,7.65,-2.37,18.07,1.42,0.78,-14.83,0.00,0.00,0.00,0.00,0.00,0.00
