Timestamp,Kinect_LShoulderExt-Y,Kinect_LShoulderAbd-Z,Kinect_LElbow,Kinect_RShoulderExt-Y,Kinect_RShoulderAbd-Z,Kinect_RElbow,IMULS_Y,IMULS_Z,IMUL_Elbow,IMURS_Y,IMURS_Z,IMURElbow
7.75,85.65,14.98,24.18,90.92,19.92,28.69,77.25,12.78,101.87,166.15,89.68,0.00
7.82,85.63,14.98,24.23,90.78,20.03,28.80,77.25,12.78,101.87,166.15,89.68,0.00
7.89,85.65,14.99,24.21,90.77,20.14,29.09,77.25,12.78,101.87,166.15,89.68,0.00
7.98,85.73,15.07,24.34,90.78,20.20,28.73,76.99,13.06,102.02,166.15,89.68,0.00
8.05,85.75,15.07,24.22,91.03,19.91,27.99,77.25,12.75,102.02,165.35,89.76,0.00
8.12,85.78,14.97,24.08,90.92,20.11,28.58,77.25,12.75,102.02,165.35,89.76,0.00
8.18,85.80,14.91,24.00,90.98,20.12,28.86,77.25,12.75,102.02,165.35,89.76,0.00
8.24,85.80,14.91,24.06,91.18,20.12,29.10,77.25,12.75,102.02,165.35,89.76,0.00
8.31,85.76,14.83,24.13,91.30,20.19,29.35,77.56,12.45,102.02,166.18,90.03,0.00
8.39,85.86,14.80,24.25,91.47,20.20,29.58,77.44,12.56,102.02,166.52,89.88,0.00
8.45,85.64,14.97,24.62,91.77,20.15,29.83,77.33,12.67,102.02,166.61,89.74,0.00
8.51,85.66,15.09,24.81,91.73,20.13,29.74,77.33,12.67,102.02,166.61,89.74,0.00
8.57,85.54,15.09,24.33,91.68,20.07,29.82,77.33,12.67,102.02,166.61,89.74,0.00
8.64,85.32,15.43,24.43,91.89,19.82,27.55,77.33,12.67,102.02,166.61,89.74,0.00
8.71,84.16,16.23,24.49,91.94,19.90,28.55,77.33,12.67,102.02,166.61,89.74,0.00
8.78,83.55,16.19,23.78,92.04,20.30,27.55,77.33,12.67,102.02,166.61,89.74,0.00
8.85,85.01,15.43,23.90,90.70,20.60,27.38,77.33,12.67,102.02,166.61,89.74,0.00
8.92,88.33,12.60,22.45,90.30,20.83,30.72,77.33,12.67,102.02,166.61,89.74,0.00
8.99,85.69,14.62,24.05,90.00,20.83,30.72,77.33,12.67,102.02,166.61,89.74,0.00
9.06,85.64,14.64,24.67,89.56,21.16,29.29,77.33,12.67,102.02,166.61,89.74,0.00
9.13,85.65,14.66,24.67,89.59,21.19,29.05,76.77,13.37,103.06,166.61,89.74,0.00
9.22,85.75,14.54,24.44,89.65,21.06,29.93,76.77,13.37,103.06,166.61,89.74,0.00
9.28,86.71,13.87,23.84,89.52,20.80,28.51,77.58,12.59,103.06,163.44,91.75,0.00
9.35,87.04,13.66,23.59,89.43,20.91,32.29,77.46,12.70,103.06,163.80,91.58,0.00
9.43,86.79,13.80,23.78,89.49,21.05,31.40,77.47,12.66,103.06,164.02,91.53,0.00
9.49,85.83,14.19,23.43,89.73,20.92,28.56,77.47,12.66,103.06,164.02,91.53,0.00
9.56,85.50,14.38,23.76,89.92,20.78,30.49,77.12,12.88,103.06,165.86,90.66,0.00
9.63,84.98,15.20,24.21,89.99,20.66,29.71,76.99,13.01,103.06,166.21,90.50,0.00
9.70,85.04,15.26,23.96,89.88,20.78,29.16,76.99,13.01,103.06,166.21,90.50,0.00
9.76,85.06,15.16,23.53,89.88,20.79,29.22,76.97,13.04,103.06,166.89,90.42,0.00
9.83,85.13,15.09,23.29,89.90,20.72,29.10,76.72,13.28,103.06,167.10,90.17,0.00
9.89,85.16,15.04,23.22,89.94,20.76,29.03,76.84,13.16,103.06,167.24,90.26,0.00
9.97,85.21,15.09,23.47,89.90,20.84,28.99,76.84,13.16,103.06,167.24,90.26,0.00
10.03,85.25,15.08,23.49,89.87,20.83,29.02,76.84,13.16,103.06,167.24,90.26,0.00
10.10,85.35,15.10,23.70,89.83,20.95,28.15,76.67,13.33,103.06,168.04,90.07,0.00
10.18,85.53,15.20,24.04,89.73,21.05,27.83,76.52,13.48,103.06,168.36,89.94,0.00
10.25,85.54,15.34,24.14,89.74,21.10,28.19,77.45,12.61,101.99,168.36,89.94,0.00
10.30,85.50,15.49,24.20,89.73,21.03,27.87,77.56,12.49,101.99,168.49,90.03,0.00
10.39,85.47,15.62,24.35,89.66,20.97,27.52,77.56,12.49,101.99,168.49,90.03,0.00
10.46,85.43,15.61,24.34,89.70,20.89,29.54,77.56,12.49,101.99,168.49,90.03,0.00
10.53,85.22,15.74,24.32,89.92,20.82,29.64,77.56,12.49,101.99,168.49,90.03,0.00
10.60,85.15,15.90,24.38,89.74,20.83,27.45,77.56,12.49,101.99,168.49,90.03,0.00
10.67,83.67,17.16,24.22,89.81,20.69,28.48,77.56,12.49,101.99,168.49,90.03,0.00
10.73,82.01,18.57,24.30,89.96,20.65,28.67,77.81,12.22,101.99,168.50,90.23,0.00
10.81,80.16,20.11,23.85,90.06,20.70,26.88,77.81,12.22,101.99,168.50,90.23,0.00
10.87,76.69,23.27,24.31,90.01,20.70,27.80,77.61,12.41,101.99,168.49,89.98,0.00
10.95,74.66,25.56,24.59,89.86,20.68,26.93,77.61,12.41,101.99,168.49,89.98,0.00
11.01,71.84,28.80,25.45,89.61,20.75,27.07,77.61,12.41,101.99,168.49,89.98,0.00
11.08,69.98,30.75,25.52,89.50,20.78,27.02,77.48,12.55,101.99,168.60,89.87,0.00
11.13,68.17,32.81,25.37,89.54,20.76,27.33,54.44,35.91,125.69,168.60,89.87,0.00
11.19,66.84,34.01,24.48,89.64,20.76,28.90,54.50,35.83,125.69,168.94,89.95,0.00
11.26,65.19,35.50,23.77,89.74,20.78,28.81,54.50,35.83,125.69,168.94,89.95,0.00
11.32,62.57,38.00,22.80,89.78,20.84,29.18,54.24,36.08,125.69,169.15,89.70,0.00
11.40,60.52,40.05,22.03,89.85,20.85,29.40,54.24,36.08,125.69,169.15,89.70,0.00
11.48,57.81,42.84,20.62,89.88,20.85,25.66,47.64,43.42,133.12,169.15,89.70,0.00
11.54,56.33,44.42,20.52,89.84,20.93,27.59,46.15,45.13,134.82,169.15,89.70,0.00
11.61,53.95,47.18,20.58,89.86,20.94,26.95,44.81,46.72,136.39,169.15,89.70,0.00
11.68,52.48,48.79,19.61,89.87,20.95,26.44,42.99,49.02,138.60,169.15,89.70,0.00
11.74,49.15,52.70,20.46,89.87,21.01,27.20,40.74,51.83,141.29,169.15,89.70,0.00
11.81,47.17,55.09,21.31,89.88,21.03,27.16,39.19,53.84,143.20,169.15,89.70,0.00
11.89,45.19,57.29,21.68,89.93,21.06,27.10,37.47,56.05,145.28,169.15,89.70,0.00
11.95,42.15,60.59,21.47,90.00,21.13,27.11,37.47,56.05,145.28,169.15,89.70,0.00
12.02,40.40,62.73,21.62,90.04,21.12,27.14,34.78,60.15,148.93,169.15,89.70,0.00
12.09,38.62,64.90,21.89,90.02,21.13,26.74,34.10,61.06,149.77,169.15,89.70,0.00
12.16,36.39,67.54,22.70,90.01,21.17,28.02,32.13,64.63,152.72,169.15,89.70,0.00
12.25,34.87,69.33,22.93,90.01,21.18,27.57,31.57,66.40,153.92,169.15,89.70,0.00
12.31,32.07,73.10,23.87,90.06,21.19,27.11,31.29,66.49,153.92,169.73,89.72,0.00
12.38,29.86,75.93,23.84,90.05,21.10,27.18,31.29,66.49,153.92,169.73,89.72,0.00
12.45,28.64,77.51,22.62,90.13,21.09,28.88,31.12,66.38,153.92,170.10,89.82,0.00
12.51,26.59,79.76,20.74,90.25,21.12,26.89,31.30,66.29,153.92,169.98,89.93,0.00
12.60,25.34,81.35,20.40,90.27,21.14,27.04,31.30,66.29,153.92,169.98,89.93,0.00
12.68,23.38,84.26,20.42,90.27,21.10,27.03,29.30,77.12,159.11,169.98,89.93,0.00
12.75,22.14,86.25,20.40,90.24,21.10,27.15,29.30,77.12,159.11,169.98,89.93,0.00
12.81,21.43,87.86,20.73,90.28,21.10,27.23,29.30,77.12,159.11,169.98,89.93,0.00
12.88,20.98,88.79,20.82,90.26,21.10,27.39,29.30,77.12,159.11,169.98,89.93,0.00
12.95,19.63,90.86,19.84,90.27,21.10,27.47,29.30,77.12,159.11,169.98,89.93,0.00
13.02,18.54,92.32,18.63,90.19,21.12,27.59,29.77,84.23,159.92,169.98,89.93,0.00
13.08,18.30,94.97,19.22,90.18,21.01,27.50,29.77,84.23,159.92,169.98,89.93,0.00
13.17,18.00,96.55,18.59,90.23,21.01,27.47,29.77,84.23,159.92,169.98,89.93,0.00
13.26,18.30,99.36,17.86,90.27,21.01,27.76,29.73,83.77,159.92,170.13,90.48,0.00
13.32,19.24,101.58,16.14,90.24,21.02,27.66,30.35,90.32,159.49,170.13,90.48,0.00
13.37,19.51,102.61,16.27,90.28,21.02,27.67,30.11,89.94,159.49,170.37,90.73,0.00
13.43,20.20,103.77,17.31,90.30,21.01,27.75,30.11,89.94,159.49,170.37,90.73,0.00
13.52,20.36,104.18,17.40,90.27,21.07,28.08,30.84,92.70,158.61,170.37,90.73,0.00
13.58,20.50,104.47,17.40,90.26,21.10,28.11,31.02,92.47,158.61,170.14,90.98,0.00
13.64,20.90,104.67,18.22,90.22,21.09,28.08,31.02,92.47,158.61,170.14,90.98,0.00
13.71,20.66,104.57,17.99,90.08,21.14,28.99,31.02,92.47,158.61,170.14,90.98,0.00
13.78,20.39,104.34,17.86,90.15,21.19,28.17,31.57,91.14,158.16,170.14,90.98,0.00
13.85,20.13,104.06,17.81,90.08,21.23,29.92,31.63,90.51,158.14,170.14,90.98,0.00
13.93,19.92,103.76,16.93,90.12,21.17,28.86,31.63,90.51,158.14,170.14,90.98,0.00
14.00,19.56,102.97,18.72,90.02,21.13,28.12,31.52,90.36,158.14,170.24,91.09,0.00
14.07,18.96,102.02,18.56,90.00,21.20,29.92,31.52,90.36,158.14,170.24,91.09,0.00
14.15,18.40,101.28,18.35,89.98,21.25,30.19,31.52,90.36,158.14,170.24,91.09,0.00
14.22,17.76,100.05,18.49,89.92,21.26,28.68,32.62,86.22,157.14,170.24,91.09,0.00
14.29,17.43,99.16,18.75,89.94,21.31,28.29,32.82,85.51,156.94,170.24,91.09,0.00
14.36,17.11,97.20,19.59,89.76,20.57,27.24,33.36,84.24,156.37,170.24,91.09,0.00
14.42,17.20,96.50,20.31,89.81,20.76,28.97,33.58,84.12,156.37,170.01,91.13,0.00
14.48,16.27,95.23,19.56,89.85,20.82,27.87,33.58,84.12,156.37,170.01,91.13,0.00
14.55,15.78,94.06,18.86,89.72,20.94,29.00,33.58,84.12,156.37,170.01,91.13,0.00
14.62,15.88,92.27,19.11,89.75,20.43,27.41,33.58,84.12,156.37,170.01,91.13,0.00
14.69,16.44,90.29,19.76,89.63,20.52,27.23,33.67,84.27,156.37,169.91,91.01,0.00
14.76,17.62,87.03,19.75,89.75,20.63,27.48,33.58,84.12,156.37,170.01,91.13,0.00
14.83,18.46,85.38,19.90,89.82,20.66,27.62,33.58,84.12,156.37,170.01,91.13,0.00
14.90,19.68,82.72,19.37,89.93,20.70,28.54,33.36,84.24,156.37,170.24,91.09,0.00
14.96,20.91,81.06,19.03,89.84,20.73,28.65,33.36,84.24,156.37,170.24,91.09,0.00
15.04,22.32,79.10,19.10,89.91,20.75,28.58,39.04,67.25,148.94,170.24,91.09,0.00
15.11,23.85,76.91,19.13,89.97,20.84,28.62,39.51,66.11,148.29,170.24,91.09,0.00
15.18,25.64,74.69,20.10,89.96,20.86,30.43,40.18,64.44,147.35,170.24,91.09,0.00
15.27,25.72,73.21,16.57,90.06,20.95,29.28,40.01,64.50,147.35,170.37,90.98,0.00
15.33,28.80,70.37,17.88,89.91,20.98,29.06,39.99,64.35,147.35,170.47,91.09,0.00
15.38,30.36,68.67,18.66,90.00,21.05,29.44,41.91,59.39,144.57,170.47,91.09,0.00
15.43,32.56,66.79,18.49,90.02,21.05,29.39,41.73,59.46,144.57,170.60,90.98,0.00
15.50,34.06,65.28,18.71,90.12,21.01,29.26,41.73,59.46,144.57,170.60,90.98,0.00
15.59,35.42,63.94,18.75,90.09,21.02,28.86,41.73,59.46,144.57,170.60,90.98,0.00
15.67,38.29,60.99,18.69,89.99,21.04,28.87,41.76,59.70,144.57,170.47,90.85,0.00
15.75,40.97,58.08,18.99,89.71,21.23,31.58,45.99,52.14,139.12,170.47,90.85,0.00
15.81,44.04,54.85,18.64,89.52,21.16,29.34,45.99,52.14,139.12,170.47,90.85,0.00
15.88,45.43,53.24,18.00,89.45,21.15,29.17,50.91,45.67,133.46,170.47,90.85,0.00
15.98,45.85,52.20,15.93,89.39,21.18,31.24,52.25,44.18,132.01,170.47,90.85,0.00
16.04,50.01,47.56,16.93,89.37,21.34,31.01,54.37,41.58,129.64,170.47,90.85,0.00
16.10,51.85,45.64,18.48,89.34,21.38,31.13,54.63,41.51,129.64,170.14,90.98,0.00
16.17,53.56,43.94,18.52,89.30,21.40,31.16,54.63,41.51,129.64,170.14,90.98,0.00
16.24,55.90,41.40,18.62,89.33,21.37,31.10,54.63,41.51,129.64,170.14,90.98,0.00
16.30,59.76,37.54,19.00,89.30,21.39,31.24,54.58,41.55,129.64,170.01,90.88,0.00
16.39,61.41,35.86,19.48,89.29,21.37,27.78,54.54,41.70,129.64,169.91,90.77,0.00
16.46,63.88,33.57,19.87,89.25,21.28,30.48,64.39,29.15,118.45,169.91,90.77,0.00
16.52,66.46,31.12,20.59,89.21,21.29,28.12,65.60,27.72,117.12,169.91,90.77,0.00
16.57,68.18,29.43,21.12,89.13,21.31,30.74,65.76,27.65,117.12,169.79,90.88,0.00
16.64,70.09,27.58,21.42,89.07,21.33,30.89,65.61,27.84,117.12,169.56,90.67,0.00
16.73,71.47,26.23,21.72,89.02,21.30,31.13,65.61,27.84,117.12,169.56,90.67,0.00
16.79,74.80,23.02,21.23,88.99,21.27,31.01,65.74,27.69,117.12,169.45,90.80,0.00
16.90,76.42,21.50,21.07,88.95,21.22,30.94,75.00,17.21,107.09,169.45,90.80,0.00
16.96,78.85,19.33,21.69,88.97,21.18,30.52,75.00,17.21,107.09,169.45,90.80,0.00
17.03,80.86,17.62,22.00,89.11,21.16,29.50,75.00,17.21,107.09,169.45,90.80,0.00
17.10,81.87,16.71,22.13,89.17,21.16,29.70,79.29,12.34,102.45,169.45,90.80,0.00
17.17,83.02,15.69,22.16,89.13,21.20,29.62,80.55,10.85,101.07,169.45,90.80,0.00
17.24,84.54,14.32,22.68,89.05,21.45,29.85,80.55,10.85,101.07,169.45,90.80,0.00
17.31,85.03,13.90,22.72,89.06,21.52,29.89,80.55,10.85,101.07,169.45,90.80,0.00
17.38,85.91,13.44,23.06,88.94,21.61,29.63,80.55,10.85,101.07,169.45,90.80,0.00
17.45,86.44,13.20,23.09,88.83,21.59,29.97,80.95,10.37,100.62,169.45,90.80,0.00
17.52,86.71,13.06,23.12,88.41,20.86,28.98,80.95,10.37,100.62,169.45,90.80,0.00
17.59,87.25,13.08,23.59,88.11,20.75,28.85,80.64,10.81,100.99,169.45,90.80,0.00
17.66,87.45,13.09,23.69,88.10,20.91,30.36,80.64,10.81,100.99,169.45,90.80,0.00
17.73,87.26,13.05,23.59,88.08,21.14,29.60,80.64,10.81,100.99,169.45,90.80,0.00
17.79,87.42,13.14,23.71,88.08,21.28,29.20,80.64,10.81,100.99,169.45,90.80,0.00
17.86,86.48,12.80,22.68,88.30,21.41,29.27,80.64,10.81,100.99,169.45,90.80,0.00
17.93,86.10,12.71,22.27,88.36,21.45,28.93,80.64,10.81,100.99,169.45,90.80,0.00
18.01,85.80,12.89,22.26,88.30,21.61,29.74,80.64,10.81,100.99,169.45,90.80,0.00
18.09,85.48,13.73,22.70,88.24,21.09,28.10,80.96,10.45,100.99,168.75,91.10,0.00
18.15,82.58,16.16,23.00,88.45,21.16,29.58,81.45,10.37,100.99,168.17,91.43,0.00
18.23,79.88,18.55,22.16,88.58,21.15,29.93,81.37,10.39,100.99,168.63,91.40,0.00
18.28,75.50,22.58,21.48,88.85,21.21,29.72,81.52,10.34,100.99,168.50,91.51,0.00
18.36,73.13,24.89,21.34,88.90,21.25,30.14,81.64,10.18,100.99,168.39,91.64,0.00
18.44,71.28,26.75,20.83,88.66,20.65,28.68,63.26,29.27,120.25,168.39,91.64,0.00
18.51,68.29,29.87,21.29,88.78,20.58,28.89,62.35,30.34,121.27,168.39,91.64,0.00
18.57,65.59,32.71,21.32,88.86,20.77,28.88,60.97,32.05,122.84,168.39,91.64,0.00
18.64,63.67,34.58,21.34,88.90,20.84,29.40,59.82,33.38,124.12,168.39,91.64,0.00
18.71,62.07,36.13,20.91,88.92,20.93,29.91,58.31,35.23,125.83,168.39,91.64,0.00
18.80,59.48,38.57,20.34,88.92,21.05,29.97,57.29,36.53,127.02,168.39,91.64,0.00
18.90,58.11,40.26,19.92,88.81,20.90,29.62,55.59,38.71,128.99,168.39,91.64,0.00
18.98,56.61,41.77,19.58,88.73,20.90,29.80,55.76,38.86,128.99,167.47,91.48,0.00
19.05,54.75,43.30,18.82,88.71,20.74,29.71,55.76,38.86,128.99,167.47,91.48,0.00
19.11,53.65,44.28,18.17,88.83,20.84,30.04,55.76,38.86,128.99,167.47,91.48,0.00
19.18,52.09,45.80,17.84,88.89,20.89,30.41,55.76,38.86,128.99,167.47,91.48,0.00
19.25,51.01,46.99,17.81,88.92,20.94,30.82,55.76,38.86,128.99,167.47,91.48,0.00
19.32,46.10,51.09,13.78,88.95,21.03,30.72,52.68,43.18,132.77,167.47,91.48,0.00
19.39,44.32,52.99,14.18,88.94,21.00,28.25,52.68,43.18,132.77,167.47,91.48,0.00
19.46,42.42,55.15,15.01,89.04,20.99,30.25,52.21,43.68,133.27,167.47,91.48,0.00
19.53,41.94,55.95,16.05,89.08,21.03,30.11,47.81,51.00,139.12,167.47,91.48,0.00
19.59,40.04,58.39,17.87,89.15,21.03,30.55,46.66,52.83,140.61,167.47,91.48,0.00
19.67,38.67,59.88,18.06,89.20,21.08,30.84,44.85,55.67,142.93,167.47,91.48,0.00
19.74,36.95,61.85,18.51,89.26,21.09,30.82,44.18,56.97,143.88,167.47,91.48,0.00
19.81,33.92,65.32,20.35,89.33,20.94,30.81,42.99,59.64,145.66,167.47,91.48,0.00
19.87,31.84,67.84,20.39,89.35,20.94,31.03,41.34,62.69,147.90,167.47,91.48,0.00
