Timestamp,Kinect_LShoulderExt-Flx,Kinect_LShoulderAbd-Add,Kinect_LElbow,Kinect_RShoulderExt-Flx,Kinect_RShoulderAbd-Add,Kinect_RElbow,LS_X,LS_Y,LS_Z,LE_X,LE_Y,LE_Z,RS_X,RS_Y,RS_Z,RE_X,RE_Y,RE_Z
1.53,23.81,80.45,14.71,19.35,80.45,17.73,0.00,0.00,0.00,56.89,2.19,0.53,0.00,0.00,0.00,0.00,0.00,0.00
1.62,27.60,84.26,26.01,14.92,84.26,14.56,-52.38,1.70,-1.48,56.89,2.19,0.53,0.00,0.00,0.00,0.00,0.00,0.00
1.72,33.41,86.48,25.38,5.22,86.48,13.77,-52.38,1.70,-1.48,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
1.80,33.07,86.55,24.66,4.74,86.55,14.23,-52.38,1.70,-1.48,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
1.92,32.91,86.66,23.58,4.35,86.66,13.62,-52.38,1.70,-1.48,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
1.99,33.14,86.19,22.63,4.24,86.19,14.03,-52.38,1.70,-1.48,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
2.06,32.64,86.25,22.37,4.34,86.25,14.16,-52.38,1.70,-1.48,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
2.13,32.10,86.34,22.18,4.44,86.34,14.21,-52.38,1.70,-1.48,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
2.19,32.42,86.44,22.84,4.44,86.44,14.31,-52.38,1.70,-1.48,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
2.27,32.53,86.50,23.20,4.54,86.50,14.53,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
2.33,32.57,86.86,23.93,4.18,86.86,14.94,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
2.42,33.99,84.89,24.10,3.94,84.89,17.66,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
2.48,33.09,83.93,22.40,4.14,83.93,17.87,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
2.60,32.72,83.22,20.45,4.33,83.22,17.80,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
2.70,32.88,83.41,21.77,4.18,83.41,17.59,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
2.85,32.78,83.05,21.13,4.41,83.05,17.31,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
2.91,36.03,83.53,18.59,4.66,83.53,18.51,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
2.97,40.15,84.56,15.14,4.58,84.56,18.67,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
3.05,53.26,87.50,20.01,4.23,87.50,19.21,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
3.12,63.09,87.98,15.99,3.62,87.98,19.42,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
3.19,81.20,88.13,10.63,2.66,88.13,20.33,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
3.27,92.92,88.05,18.71,3.25,88.05,21.33,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
3.34,98.71,87.97,16.93,2.19,87.97,19.24,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
3.41,106.95,88.12,18.07,2.17,88.12,26.47,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
3.48,110.09,89.73,17.58,2.51,89.73,23.29,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
3.57,110.93,89.54,18.90,6.22,89.54,12.95,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
3.64,113.47,88.81,16.77,6.43,88.81,10.40,107.01,79.59,-91.63,4.57,4.36,1.16,0.00,0.00,0.00,0.00,0.00,0.00
