Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
5.97,6.44,0.00,33.30,0.00,62.50,0.00,152.50,0.00,0.00,4.75,0.00,14.88,0.00,46.52,10.00,123.32,0.00,0.00
6.05,6.39,0.00,33.29,0.00,61.98,0.00,151.96,0.00,0.00,4.86,0.00,15.07,0.00,45.45,10.00,122.76,0.00,0.00
6.15,6.16,0.00,33.23,0.00,60.91,0.00,150.88,0.00,0.00,5.37,0.00,15.07,0.00,46.21,10.00,122.44,0.00,0.00
6.24,6.00,0.00,33.21,0.00,61.66,0.00,151.63,0.00,0.00,5.50,0.00,15.05,0.00,47.54,10.00,125.81,0.00,0.00
6.34,5.90,0.00,33.20,0.00,62.02,0.00,152.00,0.00,0.00,5.33,0.00,15.05,0.00,48.02,10.00,126.46,0.00,0.00
6.43,5.64,0.00,33.17,0.00,61.95,0.00,151.95,0.00,0.00,5.21,0.00,15.01,0.00,48.00,10.00,126.43,0.00,0.00
6.52,5.58,0.00,33.18,0.00,62.23,0.00,152.23,0.00,0.00,5.26,0.00,15.12,0.00,48.04,10.00,126.66,0.00,0.00
6.61,5.41,0.00,33.18,0.00,62.26,0.00,152.22,0.00,0.00,5.34,0.00,15.26,0.00,47.67,10.00,126.26,0.00,0.00
6.72,5.23,0.00,33.12,0.00,62.89,0.00,152.87,0.00,0.00,5.18,0.00,15.08,0.00,47.67,10.00,126.16,0.00,0.00
6.81,4.85,0.00,33.05,0.00,62.82,0.00,152.80,0.00,0.00,5.24,0.00,15.05,0.00,47.93,10.00,126.26,0.00,0.00
6.89,4.64,0.00,32.93,0.00,62.80,0.00,152.79,0.00,0.00,4.88,0.00,14.98,0.00,47.68,10.00,124.92,0.00,0.00
6.96,4.49,0.00,32.74,0.00,62.05,0.00,152.02,0.00,0.00,5.31,0.00,14.90,0.00,46.35,10.00,121.00,0.00,0.00
7.08,4.31,0.00,32.68,0.00,62.07,0.00,152.05,0.00,0.00,5.17,0.00,15.08,0.00,47.62,10.00,124.47,0.00,0.00
7.18,4.08,0.00,32.57,0.00,62.48,0.00,152.28,0.00,0.00,5.10,0.00,14.54,0.00,44.90,10.00,118.26,0.00,0.00
7.32,3.88,0.00,32.59,0.00,62.84,0.00,152.74,0.00,0.00,5.27,0.00,15.15,0.00,46.74,10.00,120.46,0.00,0.00
7.43,3.53,0.00,32.51,0.00,62.98,0.00,152.86,0.00,0.00,5.11,0.00,15.32,0.00,47.52,10.00,123.95,0.00,0.00
7.55,3.44,0.00,32.27,0.00,64.02,0.00,153.97,0.00,0.00,4.87,0.00,15.31,0.00,48.75,10.00,126.98,0.00,0.00
7.64,3.34,0.00,32.33,0.00,63.80,0.00,153.75,0.00,0.00,4.91,0.00,14.92,0.00,47.18,10.00,122.20,0.00,0.00
7.73,3.22,0.00,32.34,0.00,63.69,0.00,153.66,0.00,0.00,5.25,0.00,15.27,0.00,47.34,10.00,122.72,0.00,0.00
7.84,3.23,0.00,32.37,0.00,63.51,0.00,153.49,0.00,0.00,5.14,0.00,15.24,0.00,48.61,10.00,122.86,0.00,0.00
7.96,3.22,0.00,32.45,0.00,63.61,0.00,153.56,0.00,0.00,5.34,0.00,15.18,0.00,47.62,10.00,121.11,0.00,0.00
8.05,5.12,0.00,32.82,0.00,63.09,0.00,153.03,0.00,0.00,5.43,0.00,15.07,0.00,47.74,10.00,121.66,0.00,0.00
8.13,4.55,0.00,32.73,0.00,63.25,0.00,153.23,0.00,0.00,5.88,0.00,15.21,0.00,47.69,10.00,121.08,0.00,0.00
8.24,4.25,0.00,32.64,0.00,63.15,0.00,153.10,0.00,0.00,5.71,0.00,15.18,0.00,47.60,10.00,121.57,0.00,0.00
8.33,3.69,0.00,32.50,0.00,62.04,0.00,152.03,0.00,0.00,5.97,0.00,15.50,0.00,51.91,10.00,125.94,0.00,0.00
8.45,2.34,0.00,32.15,0.00,60.28,0.00,150.23,0.00,0.00,6.10,0.00,15.73,0.00,48.96,10.00,123.13,0.00,0.00
8.55,1.66,0.00,31.02,0.00,46.99,0.00,136.52,0.00,0.00,5.93,0.00,15.95,0.00,46.54,10.00,119.73,0.00,0.00
8.64,4.25,0.00,26.34,0.00,39.79,0.00,124.03,0.00,0.00,3.72,0.00,16.26,0.00,43.15,10.00,116.94,0.00,0.00
8.75,2.69,0.00,22.59,0.00,42.15,0.00,122.34,0.00,0.00,1.34,0.00,14.91,0.00,55.40,10.00,110.55,0.00,0.00
8.86,5.03,0.00,23.35,0.00,40.38,0.00,112.80,0.00,0.00,1.56,0.00,14.24,0.00,53.59,10.00,105.03,0.00,0.00
8.97,1.04,0.00,22.32,0.00,42.12,0.00,108.81,0.00,0.00,2.58,0.00,14.24,0.00,54.03,10.00,104.52,0.00,0.00
9.07,0.05,0.00,20.67,0.00,40.90,0.00,105.61,0.00,0.00,2.87,0.00,14.28,0.00,58.43,10.00,101.16,0.00,0.00
9.16,9.27,0.00,18.10,0.00,43.13,0.00,97.83,0.00,0.00,4.22,0.00,13.63,0.00,55.63,10.00,102.14,0.00,0.00
9.28,2.37,0.00,18.20,0.00,42.33,0.00,102.26,0.00,0.00,3.13,0.00,13.98,0.00,57.06,10.00,100.19,0.00,0.00
9.39,5.77,0.00,17.46,0.00,43.81,0.00,99.88,0.00,0.00,4.98,0.00,13.70,0.00,58.32,10.00,97.99,0.00,0.00
9.49,2.31,0.00,19.14,0.00,41.88,0.00,104.06,0.00,0.00,3.16,0.00,13.63,0.00,58.05,10.00,98.90,0.00,0.00
9.58,9.57,0.00,18.53,0.00,45.17,0.00,100.79,0.00,0.00,2.82,0.00,13.76,0.00,58.12,10.00,99.63,0.00,0.00
9.69,10.15,0.00,19.11,0.00,45.90,0.00,101.47,0.00,0.00,2.50,0.00,13.77,0.00,59.25,10.00,101.11,0.00,0.00
9.78,9.26,0.00,17.28,0.00,45.71,0.00,99.29,0.00,0.00,2.31,0.00,13.84,0.00,58.53,10.00,100.49,0.00,0.00
9.85,4.98,0.00,9.43,0.00,41.51,0.00,105.49,0.00,0.00,2.27,0.00,13.95,0.00,58.30,10.00,100.67,0.00,0.00
9.93,5.47,0.00,19.45,0.00,48.96,0.00,108.73,0.00,0.00,6.88,0.00,14.02,0.00,61.42,10.00,100.93,0.00,0.00
10.04,8.19,0.00,17.44,0.00,49.27,0.00,104.24,0.00,0.00,3.87,0.00,13.51,0.00,57.61,10.00,101.08,0.00,0.00
10.15,8.43,0.00,17.46,0.00,47.81,0.00,103.38,0.00,0.00,2.90,0.00,13.32,0.00,58.17,10.00,100.24,0.00,0.00
10.24,5.88,0.00,13.76,0.00,45.71,0.00,107.15,0.00,0.00,2.51,0.00,13.20,0.00,58.02,10.00,101.75,0.00,0.00
10.33,4.85,0.00,18.20,0.00,46.71,0.00,105.01,0.00,0.00,2.20,0.00,13.15,0.00,58.87,10.00,100.50,0.00,0.00
10.46,4.19,0.00,18.45,0.00,46.73,0.00,105.22,0.00,0.00,3.81,0.00,12.55,0.00,59.22,10.00,98.96,0.00,0.00
10.58,4.72,0.00,18.03,0.00,46.49,0.00,104.59,0.00,0.00,2.76,0.00,12.47,0.00,57.06,10.00,99.80,0.00,0.00
10.68,2.44,0.00,19.51,0.00,46.09,0.00,106.40,0.00,0.00,2.48,0.00,12.75,0.00,57.51,10.00,99.31,0.00,0.00
10.78,8.76,0.00,17.43,0.00,48.77,0.00,100.96,0.00,0.00,2.22,0.00,12.77,0.00,56.76,10.00,99.07,0.00,0.00
10.88,9.04,0.00,17.70,0.00,48.77,0.00,101.35,0.00,0.00,2.16,0.00,12.88,0.00,57.59,10.00,99.37,0.00,0.00
10.98,10.00,0.00,17.23,0.00,48.45,0.00,102.58,0.00,0.00,3.01,0.00,12.79,0.00,54.44,10.00,106.34,0.00,0.00
11.09,9.81,0.00,18.09,0.00,48.51,0.00,102.37,0.00,0.00,2.58,0.00,13.36,0.00,54.22,10.00,106.64,0.00,0.00
11.20,9.02,0.00,18.43,0.00,47.95,0.00,102.40,0.00,0.00,2.53,0.00,13.60,0.00,53.90,10.00,106.87,0.00,0.00
11.28,8.58,0.00,14.32,0.00,45.97,0.00,104.15,0.00,0.00,2.62,0.00,13.74,0.00,53.97,10.00,106.74,0.00,0.00
11.36,10.12,0.00,18.48,0.00,48.50,0.00,102.01,0.00,0.00,2.54,0.00,13.74,0.00,53.90,10.00,106.70,0.00,0.00
11.48,10.62,0.00,18.60,0.00,48.37,0.00,102.58,0.00,0.00,5.40,0.00,13.71,0.00,55.12,10.00,105.54,0.00,0.00
11.57,4.68,0.00,19.27,0.00,55.75,0.00,110.02,0.00,0.00,3.56,0.00,13.69,0.00,54.42,10.00,106.14,0.00,0.00
11.68,9.10,0.00,18.14,0.00,48.45,0.00,103.40,0.00,0.00,4.42,0.00,13.30,0.00,54.59,10.00,105.69,0.00,0.00
11.78,4.68,0.00,18.57,0.00,46.21,0.00,105.67,0.00,0.00,3.22,0.00,13.42,0.00,54.28,10.00,105.81,0.00,0.00
11.86,8.49,0.00,15.77,0.00,46.43,0.00,105.14,0.00,0.00,2.87,0.00,13.25,0.00,54.00,10.00,105.92,0.00,0.00
11.94,9.27,0.00,17.78,0.00,47.36,0.00,103.21,0.00,0.00,2.72,0.00,13.33,0.00,53.87,10.00,106.18,0.00,0.00
12.05,9.34,0.00,17.55,0.00,46.82,0.00,103.72,0.00,0.00,2.66,0.00,13.28,0.00,53.81,10.00,106.33,0.00,0.00
12.16,9.74,0.00,17.68,0.00,47.37,0.00,103.79,0.00,0.00,2.73,0.00,13.39,0.00,53.64,10.00,106.32,0.00,0.00
12.26,3.09,0.00,8.85,0.00,42.17,0.00,109.52,0.00,0.00,2.68,0.00,13.43,0.00,53.68,10.00,106.39,0.00,0.00
12.37,3.21,0.00,8.53,0.00,42.30,0.00,109.21,0.00,0.00,2.54,0.00,13.21,0.00,53.72,10.00,106.30,0.00,0.00
12.47,5.21,0.00,17.92,0.00,46.18,0.00,104.94,0.00,0.00,2.39,0.00,13.08,0.00,53.66,10.00,106.18,0.00,0.00
12.55,5.43,0.00,17.80,0.00,46.33,0.00,104.14,0.00,0.00,2.26,0.00,13.00,0.00,53.49,10.00,106.11,0.00,0.00
12.66,11.94,0.00,17.26,0.00,48.13,0.00,100.40,0.00,0.00,2.29,0.00,13.83,0.00,53.45,10.00,106.66,0.00,0.00
12.77,6.76,0.00,17.82,0.00,46.94,0.00,103.22,0.00,0.00,3.83,0.00,14.11,0.00,53.74,10.00,106.42,0.00,0.00
12.86,8.39,0.00,17.41,0.00,50.47,0.00,105.55,0.00,0.00,3.43,0.00,13.73,0.00,53.65,10.00,106.85,0.00,0.00
13.00,12.25,0.00,14.76,0.00,54.94,0.00,106.09,0.00,0.00,4.30,0.00,15.05,0.00,54.39,10.00,110.40,0.00,0.00
13.09,3.77,0.00,19.52,0.00,57.68,0.00,112.86,0.00,0.00,7.95,0.00,15.33,0.00,56.20,10.00,104.26,0.00,0.00
13.17,5.38,0.00,16.60,0.00,50.68,0.00,103.26,0.00,0.00,0.92,0.00,18.21,0.00,42.18,10.00,98.33,0.00,0.00
13.26,4.23,0.00,12.45,0.00,47.47,0.00,93.97,0.00,0.00,1.83,0.00,19.26,0.00,45.03,10.00,102.69,0.00,0.00
13.37,13.94,0.00,17.35,0.00,53.18,0.00,69.51,0.00,0.00,14.45,0.00,26.11,0.00,25.85,10.00,87.63,0.00,0.00
13.48,1.20,0.00,17.62,0.00,0.00,0.00,58.80,0.00,0.00,18.20,0.00,33.51,0.00,0.00,10.00,57.59,0.00,0.00
13.59,7.06,0.00,22.47,0.00,0.00,0.00,40.28,0.00,0.00,28.56,0.00,42.07,0.00,0.00,10.00,41.40,0.00,0.00
13.68,13.34,0.00,23.98,0.00,0.00,0.00,32.50,0.00,0.00,37.31,0.00,49.18,0.00,0.00,10.00,56.69,0.00,0.00
13.82,16.47,0.00,20.41,0.00,0.00,0.00,23.65,0.00,0.00,45.30,0.00,51.32,0.00,0.00,10.00,55.01,0.00,0.00
13.91,14.81,0.00,20.01,0.00,0.00,0.00,33.43,0.00,0.00,42.32,0.00,48.28,0.00,0.00,10.00,53.01,0.00,0.00
14.00,13.52,0.00,20.99,0.00,0.00,0.00,29.01,0.00,0.00,37.88,0.00,45.25,0.00,0.00,10.00,50.89,0.00,0.00
14.09,18.04,0.00,25.07,0.00,0.00,0.00,15.03,0.00,0.00,33.79,0.00,45.34,0.00,0.00,10.00,51.75,0.00,0.00
14.24,19.78,0.00,26.90,0.00,0.00,0.00,15.43,0.00,0.00,28.79,0.00,36.91,0.00,0.00,10.00,21.30,0.00,0.00
14.34,1.48,0.00,1.62,0.00,0.00,0.00,8.66,0.00,0.00,28.63,0.00,41.71,0.00,0.00,10.00,32.92,0.00,0.00
14.44,1.37,0.00,1.37,0.00,0.00,0.00,9.47,0.00,0.00,30.36,0.00,42.11,0.00,0.00,10.00,52.63,0.00,0.00
14.54,7.98,0.00,8.23,0.00,0.00,0.00,37.29,0.00,0.00,26.49,0.00,38.50,0.00,31.59,10.00,85.31,0.00,0.00
14.64,9.23,0.00,9.26,0.00,0.00,0.00,32.68,0.00,0.00,25.71,0.00,37.39,0.00,40.04,10.00,81.70,0.00,0.00
14.75,7.80,0.00,7.89,0.00,0.00,0.00,32.84,0.00,0.00,31.09,0.00,56.32,0.00,0.00,10.00,51.78,0.00,0.00
14.87,3.03,0.00,17.76,0.00,0.00,0.00,13.96,0.00,0.00,36.10,0.00,57.42,0.00,0.00,10.00,52.19,0.00,0.00
14.98,5.31,0.00,5.40,0.00,0.00,0.00,35.81,0.00,0.00,46.83,0.00,86.27,0.00,107.02,10.00,95.46,0.00,0.00
15.07,3.66,0.00,3.75,0.00,0.00,0.00,35.85,0.00,0.00,170.62,0.00,112.41,0.00,51.28,10.00,113.80,0.00,0.00
15.16,8.80,0.00,8.80,0.00,0.00,0.00,35.87,0.00,0.00,178.20,0.00,117.43,0.00,56.52,10.00,116.45,0.00,0.00
15.24,10.42,0.00,10.49,0.00,0.00,0.00,35.87,0.00,0.00,178.63,0.00,117.28,0.00,57.13,10.00,119.45,0.00,0.00
15.35,10.96,0.00,11.04,0.00,0.00,0.00,35.88,0.00,0.00,179.09,0.00,117.66,0.00,60.44,10.00,120.10,0.00,0.00
15.45,12.32,0.00,12.48,0.00,0.00,0.00,35.89,0.00,0.00,178.15,0.00,121.27,0.00,62.17,10.00,121.53,0.00,0.00
15.54,12.14,0.00,12.23,0.00,0.00,0.00,35.89,0.00,0.00,179.24,0.00,121.21,0.00,61.11,10.00,117.46,0.00,0.00
15.62,12.26,0.00,12.31,0.00,0.00,0.00,35.90,0.00,0.00,179.72,0.00,121.42,0.00,59.68,10.00,119.78,0.00,0.00
15.71,12.09,0.00,12.13,0.00,0.00,0.00,35.91,0.00,0.00,178.19,0.00,125.45,0.00,61.91,10.00,123.18,0.00,0.00
15.80,11.95,0.00,11.98,0.00,0.00,0.00,35.91,0.00,0.00,178.84,0.00,124.15,0.00,60.95,10.00,122.42,0.00,0.00
15.93,11.80,0.00,11.83,0.00,0.00,0.00,35.91,0.00,0.00,179.14,0.00,123.33,0.00,61.19,10.00,122.32,0.00,0.00
16.03,12.21,0.00,12.23,0.00,0.00,0.00,35.92,0.00,0.00,178.06,0.00,122.10,0.00,61.43,10.00,122.16,0.00,0.00
16.12,12.06,0.00,12.11,0.00,0.00,0.00,35.91,0.00,0.00,179.67,0.00,118.97,0.00,59.54,10.00,120.18,0.00,0.00
16.21,11.93,0.00,11.98,0.00,0.00,0.00,35.91,0.00,0.00,179.09,0.00,115.43,0.00,60.07,10.00,118.83,0.00,0.00
16.29,11.57,0.00,11.62,0.00,0.00,0.00,35.91,0.00,0.00,178.56,0.00,113.10,0.00,62.05,10.00,117.99,0.00,0.00
16.37,11.54,0.00,11.60,0.00,0.00,0.00,35.90,0.00,0.00,177.86,0.00,111.76,0.00,63.80,10.00,117.55,0.00,0.00
16.46,11.45,0.00,11.52,0.00,0.00,0.00,35.90,0.00,0.00,176.65,0.00,110.03,0.00,65.45,10.00,116.46,0.00,0.00
16.55,11.45,0.00,11.54,0.00,0.00,0.00,35.90,0.00,0.00,176.22,0.00,110.91,0.00,65.34,10.00,117.27,0.00,0.00
16.71,11.39,0.00,11.48,0.00,0.00,0.00,35.90,0.00,0.00,177.38,0.00,109.64,0.00,63.54,10.00,116.39,0.00,0.00
16.80,11.49,0.00,11.57,0.00,0.00,0.00,35.90,0.00,0.00,178.65,0.00,108.68,0.00,61.01,10.00,115.62,0.00,0.00
16.90,11.18,0.00,11.25,0.00,0.00,0.00,35.90,0.00,0.00,178.37,0.00,108.19,0.00,61.63,10.00,115.42,0.00,0.00
16.98,10.98,0.00,11.04,0.00,0.00,0.00,35.89,0.00,0.00,177.47,0.00,107.59,0.00,63.44,10.00,115.29,0.00,0.00
17.07,11.03,0.00,11.08,0.00,0.00,0.00,35.89,0.00,0.00,177.56,0.00,105.83,0.00,64.67,10.00,114.42,0.00,0.00
17.17,10.94,0.00,10.98,0.00,0.00,0.00,35.89,0.00,0.00,178.49,0.00,104.58,0.00,63.41,10.00,113.52,0.00,0.00
17.25,11.27,0.00,11.27,0.00,0.00,0.00,36.08,0.00,0.00,179.16,0.00,100.78,0.00,124.20,10.00,105.48,0.00,0.00
17.35,11.53,0.00,11.57,0.00,0.00,0.00,36.08,0.00,0.00,177.29,0.00,97.53,0.00,125.04,10.00,105.02,0.00,0.00
17.44,11.79,0.00,11.82,0.00,0.00,0.00,36.08,0.00,0.00,171.88,0.00,96.32,0.00,123.62,10.00,108.34,0.00,0.00
17.54,12.01,0.00,12.07,0.00,0.00,0.00,36.08,0.00,0.00,169.26,0.00,95.04,0.00,123.71,10.00,108.37,0.00,0.00
17.63,12.15,0.00,12.22,0.00,0.00,0.00,36.08,0.00,0.00,167.90,0.00,94.35,0.00,123.60,10.00,108.28,0.00,0.00
17.72,12.22,0.00,12.28,0.00,0.00,0.00,36.08,0.00,0.00,164.84,0.00,93.53,0.00,123.49,10.00,107.75,0.00,0.00
17.82,12.30,0.00,12.36,0.00,0.00,0.00,36.08,0.00,0.00,170.05,0.00,94.30,0.00,123.01,10.00,108.18,0.00,0.00
17.91,12.49,0.00,12.54,0.00,0.00,0.00,36.08,0.00,0.00,175.50,0.00,94.01,0.00,127.14,10.00,102.07,0.00,0.00
18.00,12.45,0.00,12.51,0.00,0.00,0.00,36.08,0.00,0.00,179.77,0.00,94.82,0.00,126.20,10.00,102.65,0.00,0.00
18.08,12.53,0.00,12.60,0.00,0.00,0.00,36.08,0.00,0.00,176.01,0.00,94.78,0.00,121.79,10.00,107.09,0.00,0.00
18.15,12.44,0.00,12.51,0.00,0.00,0.00,36.08,0.00,0.00,174.77,0.00,95.16,0.00,121.19,10.00,107.52,0.00,0.00
18.25,12.56,0.00,12.64,0.00,0.00,0.00,36.08,0.00,0.00,172.78,0.00,95.04,0.00,120.97,10.00,107.74,0.00,0.00
18.35,12.53,0.00,12.62,0.00,0.00,0.00,36.08,0.00,0.00,170.01,0.00,94.85,0.00,120.53,10.00,107.71,0.00,0.00
18.44,12.67,0.00,12.77,0.00,0.00,0.00,36.08,0.00,0.00,164.69,0.00,93.40,0.00,120.87,10.00,107.17,0.00,0.00
18.55,12.71,0.00,12.83,0.00,0.00,0.00,36.08,0.00,0.00,152.82,0.00,92.33,0.00,120.86,10.00,106.54,0.00,0.00
18.64,12.11,0.00,12.11,0.00,0.00,0.00,35.89,0.00,0.00,172.61,0.00,94.02,0.00,119.08,10.00,106.91,0.00,0.00
18.72,12.17,0.00,12.17,0.00,0.00,0.00,35.89,0.00,0.00,171.35,0.00,95.03,0.00,116.83,10.00,107.36,0.00,0.00
