Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.14,-7.02,109.20,14.28,99.79,0.00,-10.20,21.35,0.00,0.00,-12.51,-70.80,17.24,80.21,0.00,103.05,31.68,0.00,0.00
0.23,-5.79,2.81,14.76,7.37,0.00,7.08,23.53,92.92,81.79,-12.54,-70.80,17.44,80.21,0.00,103.05,27.80,0.00,0.00
0.33,-5.59,2.81,14.49,7.37,0.00,7.08,27.00,92.92,81.79,-12.63,13.87,18.98,-0.86,0.00,-102.92,30.56,88.21,91.36
0.46,-4.25,4.75,12.50,8.02,0.00,4.64,27.87,88.71,79.26,-12.38,13.87,19.75,-0.86,0.00,-102.92,28.25,88.21,91.36
0.59,-5.66,7.29,13.12,7.67,0.00,7.60,26.45,85.99,79.09,-13.82,13.87,20.25,-0.86,0.00,-102.92,27.23,88.21,91.36
0.68,-4.70,2.03,12.86,-4.52,0.00,175.35,23.50,85.99,79.09,-13.91,10.11,19.37,9.63,0.00,-87.71,26.78,88.21,91.36
0.76,-2.50,2.03,13.32,-4.52,0.00,175.35,27.45,85.99,79.09,-12.59,10.11,17.96,9.63,0.00,-87.71,27.26,88.21,91.36
0.86,1.19,2.03,15.46,-4.52,0.00,175.35,38.87,85.99,79.09,-11.31,10.11,16.59,9.63,0.00,-87.71,29.71,88.21,91.36
0.95,7.06,-0.26,17.82,-4.54,40.40,168.93,49.92,85.99,79.09,-11.29,8.30,16.61,8.69,0.00,-81.51,30.92,88.21,91.36
1.04,6.58,17.51,17.15,7.88,24.87,-25.54,65.53,62.13,75.74,-11.32,8.30,17.18,8.69,0.00,-81.51,29.15,88.21,91.36
