0.000000,0.409214,-0.417270,0.579181,-0.568313,0.404344,-0.402208,0.560206,-0.600752,-0.448219,0.415996,-0.531762,0.585898,0.343872,-0.369115,0.594637,-0.626030,-0.035325,0.067346,-0.192593,0.091811
0.275938,0.409214,-0.417270,0.579181,-0.568313,0.404344,-0.402208,0.560206,-0.600752,-0.448219,0.415996,-0.531762,0.585898,0.343872,-0.369115,0.594637,-0.626030,-0.035325,0.067346,-0.192593,0.091811
0.392513,0.409214,-0.417270,0.579181,-0.568313,0.404344,-0.402208,0.560206,-0.600752,-0.448219,0.415996,-0.531762,0.585898,0.343872,-0.369115,0.594637,-0.626030,-0.035325,0.067346,-0.192593,0.091811
0.474067,0.409214,-0.417270,0.579181,-0.568313,0.404344,-0.402208,0.560206,-0.600752,-0.448219,0.415996,-0.531762,0.585898,0.343872,-0.369115,0.594637,-0.626030,-0.035325,0.067346,-0.192593,0.091811
0.555019,0.409214,-0.417270,0.579181,-0.568313,0.404344,-0.402208,0.560206,-0.600752,-0.448219,0.415996,-0.531762,0.585898,0.343872,-0.369115,0.594637,-0.626030,-0.035325,0.067346,-0.192593,0.091811
0.640235,0.409214,-0.417270,0.579181,-0.568313,0.404344,-0.402208,0.560206,-0.600752,-0.448219,0.415996,-0.531762,0.585898,0.343872,-0.369115,0.594637,-0.626030,-0.035325,0.067346,-0.192593,0.091811
0.708481,0.409214,-0.417270,0.579181,-0.568313,0.404344,-0.402208,0.560206,-0.600752,-0.448219,0.415996,-0.531762,0.585898,0.343872,-0.369115,0.594637,-0.626030,-0.035325,0.067346,-0.192593,0.091811
0.777136,0.409214,-0.417270,0.579181,-0.568313,0.404344,-0.402208,0.560206,-0.600752,-0.448219,0.415996,-0.531762,0.585898,0.343872,-0.369115,0.594637,-0.626030,-0.035325,0.067346,-0.192593,0.091811
0.844123,0.409214,-0.417270,0.579181,-0.568313,0.404344,-0.402208,0.560206,-0.600752,-0.448219,0.415996,-0.531762,0.585898,0.343872,-0.369115,0.594637,-0.626030,-0.035325,0.067346,-0.192593,0.091811
0.910782,0.409214,-0.417270,0.579181,-0.568313,0.404344,-0.402208,0.560206,-0.600752,-0.448219,0.415996,-0.531762,0.585898,0.343872,-0.369115,0.594637,-0.626030,-0.035325,0.067346,-0.192593,0.091811
0.984871,0.409214,-0.417270,0.579181,-0.568313,0.404344,-0.402208,0.560206,-0.600752,-0.448727,0.416440,-0.530377,0.586448,0.343872,-0.369115,0.594637,-0.626030,-0.035325,0.069014,-0.192593,0.091811
1.049498,0.409214,-0.417270,0.579181,-0.568313,0.404344,-0.402208,0.560206,-0.600752,-0.448727,0.416440,-0.530377,0.586448,0.343872,-0.369115,0.594637,-0.626030,-0.035325,0.069014,-0.192593,0.091811
1.115320,0.409214,-0.417270,0.579181,-0.568313,0.404344,-0.402208,0.560206,-0.600752,-0.448727,0.416440,-0.530377,0.586448,0.343872,-0.369115,0.594637,-0.626030,-0.035325,0.069014,-0.192593,0.091811
1.407444,0.409214,-0.417270,0.579181,-0.568313,0.404344,-0.402208,0.560206,-0.600752,-0.448727,0.416440,-0.530377,0.586448,0.343872,-0.369115,0.594637,-0.626030,-0.035325,0.069014,-0.192593,0.091811
1.672639,0.409214,-0.417270,0.579181,-0.568313,0.404344,-0.402208,0.560206,-0.600752,-0.448727,0.416440,-0.530377,0.586448,0.343872,-0.369115,0.594637,-0.626030,-0.035325,0.069014,-0.192593,0.091811
1.962058,0.409214,-0.417270,0.579181,-0.568313,0.404344,-0.402208,0.560206,-0.600752,-0.448727,0.416440,-0.530377,0.586448,0.343872,-0.369115,0.594637,-0.626030,-0.035325,0.069014,-0.192593,0.091811
2.238327,0.409214,-0.417270,0.579181,-0.568313,0.397877,-0.398211,0.563895,-0.604272,-0.429341,0.397952,-0.543982,0.601152,0.328633,-0.354542,0.603468,-0.634134,-0.053368,0.002146,-0.241077,0.040343
2.522197,0.409214,-0.417270,0.579181,-0.568313,0.333654,-0.344795,0.603012,-0.637313,-0.382903,0.367340,-0.571220,0.626222,0.263834,-0.292251,0.636072,-0.663622,-0.248604,-0.130249,-0.441149,-0.193860
2.785481,0.409214,-0.417270,0.579181,-0.568313,0.292446,-0.304618,0.626457,-0.655160,-0.307421,0.298369,-0.611664,0.665083,0.191815,-0.222617,0.665842,-0.685786,-0.377434,-0.363406,-0.654361,-0.380118
3.071692,0.409214,-0.417270,0.579181,-0.568313,0.197432,-0.211951,0.663398,-0.689928,-0.251593,0.246170,-0.635147,0.687524,0.149114,-0.179106,0.678738,-0.696420,-0.661701,-0.529412,-0.780669,-0.592758
3.343315,0.409214,-0.417270,0.579181,-0.568313,0.184957,-0.196341,0.667837,-0.693710,-0.229487,0.211929,-0.645929,0.696562,0.120614,-0.147368,0.687107,-0.701155,-0.702938,-0.612889,-0.867661,-0.707196
3.643929,0.409214,-0.417270,0.579181,-0.568313,0.184754,-0.192267,0.669500,-0.693303,-0.227592,0.212150,-0.646228,0.696838,0.120635,-0.145407,0.687350,-0.701323,-0.709045,-0.615538,-0.870423,-0.708407
3.903734,0.409214,-0.417270,0.579181,-0.568313,0.182757,-0.192345,0.667752,-0.695493,-0.227224,0.208076,-0.647939,0.696598,0.118688,-0.143498,0.687769,-0.701638,-0.712006,-0.621841,-0.875970,-0.716303
4.210245,0.409214,-0.417270,0.579181,-0.568313,0.176485,-0.184505,0.669830,-0.697237,-0.221168,0.206555,-0.648154,0.698795,0.110483,-0.135484,0.689465,-0.702905,-0.732602,-0.633436,-0.899276,-0.747373
4.497715,0.409214,-0.417270,0.579181,-0.568313,0.174563,-0.182677,0.670375,-0.697678,-0.218896,0.202693,-0.650136,0.698801,0.110483,-0.135484,0.689465,-0.702905,-0.738085,-0.642388,-0.899276,-0.745537
4.776862,0.409214,-0.417270,0.579181,-0.568313,0.182792,-0.188471,0.668328,-0.695991,-0.224931,0.204211,-0.647868,0.698549,0.110483,-0.135484,0.689465,-0.702905,-0.717484,-0.630860,-0.899276,-0.743688
5.061296,0.409214,-0.417270,0.579181,-0.568313,0.228236,-0.236966,0.652635,-0.682513,-0.283708,0.266563,-0.624832,0.676786,0.165427,-0.191038,0.674908,-0.693281,-0.578610,-0.448712,-0.739457,-0.496044
5.331849,0.409214,-0.417270,0.579181,-0.568313,0.298847,-0.302807,0.625345,-0.654173,-0.366738,0.334663,-0.591400,0.635413,0.245182,-0.270382,0.648009,-0.668479,-0.370018,-0.209114,-0.502808,-0.216901
5.620749,0.409214,-0.417270,0.579181,-0.568313,0.372461,-0.361349,0.588520,-0.619955,-0.413665,0.371354,-0.566268,0.608537,0.312490,-0.331264,0.616592,-0.642206,-0.157328,-0.069218,-0.304000,0.010928
5.889771,0.409214,-0.417270,0.579181,-0.568313,0.397545,-0.399861,0.561363,-0.605756,-0.441806,0.412375,-0.533388,0.591821,0.339688,-0.367075,0.596486,-0.627752,-0.051288,0.049169,-0.202773,0.077771
6.182214,0.409214,-0.417270,0.579181,-0.568313,0.401803,-0.403771,0.557447,-0.603967,-0.446831,0.418558,-0.528252,0.588303,0.343634,-0.370849,0.594149,-0.625599,-0.037316,0.068974,-0.190143,0.104709
6.449467,0.409214,-0.417270,0.579181,-0.568313,0.401346,-0.403359,0.558791,-0.603303,-0.446588,0.416477,-0.530135,0.588271,0.341681,-0.369004,0.596329,-0.625685,-0.038759,0.065026,-0.196291,0.102378
6.747244,0.409214,-0.417270,0.579181,-0.568313,0.401614,-0.401675,0.559289,-0.603787,-0.448727,0.416440,-0.530377,0.586448,0.341681,-0.369004,0.596329,-0.625685,-0.041121,0.069014,-0.196291,0.100680
7.009332,0.409214,-0.417270,0.579181,-0.568313,0.402143,-0.402129,0.559984,-0.602488,-0.448727,0.416440,-0.530377,0.586448,0.341681,-0.369004,0.596329,-0.625685,-0.039378,0.069014,-0.196291,0.100680
7.328495,0.409214,-0.417270,0.579181,-0.568313,0.402143,-0.402129,0.559984,-0.602488,-0.446588,0.416477,-0.530135,0.588271,0.341681,-0.369004,0.596329,-0.625685,-0.039378,0.065026,-0.196291,0.100680
7.605317,0.409214,-0.417270,0.579181,-0.568313,0.401614,-0.401675,0.559289,-0.603787,-0.446588,0.416477,-0.530135,0.588271,0.341209,-0.368532,0.595591,-0.626923,-0.041121,0.065026,-0.197907,0.100720
7.889394,0.409214,-0.417270,0.579181,-0.568313,0.370189,-0.368949,0.581748,-0.623222,-0.429113,0.399620,-0.543497,0.600647,0.327078,-0.353046,0.604342,-0.634940,-0.149202,0.004483,-0.246001,0.032426
8.143088,0.409214,-0.417270,0.579181,-0.568313,0.286149,-0.296857,0.626756,-0.661189,-0.354163,0.331327,-0.590641,0.644929,0.263073,-0.291527,0.636413,-0.663915,-0.399416,-0.235838,-0.443433,-0.202994
8.448322,0.409214,-0.417270,0.579181,-0.568313,0.246683,-0.262007,0.643117,-0.675945,-0.279258,0.266456,-0.625772,0.677809,0.175477,-0.206720,0.669977,-0.691090,-0.513423,-0.456022,-0.701930,-0.473540
8.735185,0.409214,-0.417270,0.579181,-0.568313,0.201228,-0.209720,0.661098,-0.691718,-0.244848,0.225276,-0.641110,0.691576,0.139083,-0.167342,0.681568,-0.698654,-0.659277,-0.569895,-0.812254,-0.635364
9.010317,0.409214,-0.417270,0.579181,-0.568313,0.182792,-0.188471,0.668328,-0.695991,-0.233582,0.211742,-0.644220,0.696839,0.116719,-0.143551,0.687944,-0.701785,-0.717484,-0.606741,-0.878757,-0.713959
9.308447,0.409214,-0.417270,0.579181,-0.568313,0.176498,-0.182564,0.670109,-0.697477,-0.227499,0.206416,-0.647145,0.697739,0.112420,-0.139365,0.688836,-0.702456,-0.735347,-0.623751,-0.890953,-0.729591
9.571656,0.409214,-0.417270,0.579181,-0.568313,0.176498,-0.182564,0.670109,-0.697477,-0.227166,0.206155,-0.646173,0.698825,0.112420,-0.139365,0.688836,-0.702456,-0.735347,-0.624644,-0.890953,-0.729591
9.866982,0.409214,-0.417270,0.579181,-0.568313,0.176498,-0.182564,0.670109,-0.697477,-0.227166,0.206155,-0.646173,0.698825,0.112437,-0.137401,0.689068,-0.702612,-0.735347,-0.624644,-0.893719,-0.731262
10.131645,0.409214,-0.417270,0.579181,-0.568313,0.174276,-0.180501,0.669696,-0.698967,-0.225269,0.206373,-0.646470,0.699100,0.112437,-0.137401,0.689068,-0.702612,-0.741644,-0.627307,-0.893719,-0.735760
10.422281,0.409214,-0.417270,0.579181,-0.568313,0.191026,-0.192311,0.666499,-0.694481,-0.259063,0.230137,-0.638633,0.687075,0.112420,-0.139365,0.688836,-0.702456,-0.699603,-0.540464,-0.890953,-0.710142
10.705232,0.409214,-0.417270,0.579181,-0.568313,0.260771,-0.263544,0.640898,-0.672155,-0.308885,0.282768,-0.616846,0.666433,0.214642,-0.240850,0.660775,-0.677714,-0.489211,-0.384067,-0.593175,-0.315963
11.006399,0.409214,-0.417270,0.579181,-0.568313,0.362000,-0.347840,0.596850,-0.625886,-0.409066,0.363662,-0.570114,0.612687,0.310245,-0.327202,0.620337,-0.641770,-0.196510,-0.089684,-0.313858,-0.089980
11.267471,0.409214,-0.417270,0.579181,-0.568313,0.399551,-0.394004,0.563712,-0.606093,-0.450336,0.408494,-0.532550,0.588830,0.335518,-0.361150,0.600554,-0.629550,-0.057500,0.058677,-0.219145,0.073680
11.553225,0.409214,-0.417270,0.579181,-0.568313,0.403821,-0.397923,0.559809,-0.604318,-0.454586,0.415868,-0.528288,0.584223,0.341681,-0.369004,0.596329,-0.625685,-0.043519,0.079096,-0.196291,0.099667
11.829650,0.409214,-0.417270,0.579181,-0.568313,0.404084,-0.400066,0.560010,-0.602538,-0.454586,0.415868,-0.528288,0.584223,0.343634,-0.370849,0.594149,-0.625599,-0.039425,0.079096,-0.190143,0.097858
12.122961,0.409214,-0.417270,0.579181,-0.568313,0.403553,-0.399615,0.559315,-0.603838,-0.454586,0.415868,-0.528288,0.584223,0.343195,-0.370456,0.595430,-0.624854,-0.041165,0.079096,-0.191435,0.095684
12.386366,0.409214,-0.417270,0.579181,-0.568313,0.403553,-0.399615,0.559315,-0.603838,-0.454586,0.415868,-0.528288,0.584223,0.329094,-0.355003,0.604225,-0.632916,-0.041165,0.079096,-0.239517,0.086430
12.681981,0.409214,-0.417270,0.579181,-0.568313,0.325485,-0.327547,0.612095,-0.641960,-0.373458,0.346094,-0.583242,0.632911,0.291844,-0.313393,0.626524,-0.651214,-0.288931,-0.179954,-0.364725,-0.143452
12.945298,0.409214,-0.417270,0.579181,-0.568313,0.273714,-0.281384,0.635244,-0.665108,-0.298201,0.281025,-0.617584,0.671335,0.202233,-0.232722,0.662346,-0.682817,-0.442292,-0.404133,-0.623943,-0.426698
13.241310,0.409214,-0.417270,0.579181,-0.568313,0.262931,-0.273306,0.638358,-0.669828,-0.248620,0.226702,-0.640146,0.690657,0.140789,-0.169046,0.682153,-0.697330,-0.471322,-0.561916,-0.807251,-0.490031
13.504736,0.409214,-0.417270,0.579181,-0.568313,0.262931,-0.273306,0.638358,-0.669828,-0.241841,0.215179,-0.642216,0.694815,0.124724,-0.151404,0.687212,-0.699472,-0.471322,-0.588896,-0.855867,-0.512463
13.802813,0.409214,-0.417270,0.579181,-0.568313,0.262931,-0.273306,0.638358,-0.669828,-0.231320,0.207890,-0.646239,0.696884,0.114584,-0.141496,0.689398,-0.701127,-0.471322,-0.615695,-0.884721,-0.527215
14.065820,0.409214,-0.417270,0.579181,-0.568313,0.176510,-0.180620,0.670385,-0.697714,-0.229396,0.206197,-0.646845,0.697461,0.114602,-0.139531,0.689634,-0.701287,-0.738091,-0.621087,-0.887491,-0.729511
14.354931,0.409214,-0.417270,0.579181,-0.568313,0.176510,-0.180620,0.670385,-0.697714,-0.229060,0.205937,-0.645874,0.698547,0.112420,-0.139365,0.688836,-0.702456,-0.738091,-0.621980,-0.890953,-0.734088
14.628633,0.409214,-0.417270,0.579181,-0.568313,0.176522,-0.178675,0.670659,-0.697948,-0.227132,0.204242,-0.646473,0.699120,0.112420,-0.139365,0.688836,-0.702456,-0.740835,-0.627375,-0.890953,-0.736143
14.922072,0.409214,-0.417270,0.579181,-0.568313,0.174585,-0.178787,0.670926,-0.698150,-0.227166,0.206155,-0.646173,0.698825,0.112420,-0.139365,0.688836,-0.702456,-0.743581,-0.624644,-0.890953,-0.736143
15.191484,0.409214,-0.417270,0.579181,-0.568313,0.202970,-0.203597,0.662818,-0.691393,-0.246324,0.219063,-0.640799,0.693334,0.141071,-0.167353,0.683376,-0.696484,-0.665389,-0.576343,-0.809205,-0.664276
15.477603,0.409214,-0.417270,0.579181,-0.568313,0.289967,-0.288778,0.630818,-0.659238,-0.330030,0.301094,-0.606537,0.657674,0.194048,-0.222831,0.666484,-0.684464,-0.405437,-0.322011,-0.650650,-0.404599
15.748161,0.409214,-0.417270,0.579181,-0.568313,0.349842,-0.342373,0.603121,-0.629791,-0.411498,0.371355,-0.568030,0.608364,0.293690,-0.313260,0.628160,-0.648868,-0.225506,-0.073101,-0.361899,-0.066827
16.039181,0.409214,-0.417270,0.579181,-0.568313,0.387216,-0.392300,0.567526,-0.611620,-0.444445,0.416511,-0.529889,0.590089,0.335292,-0.362895,0.600072,-0.629126,-0.081843,0.061037,-0.216677,0.082177
16.313543,0.409214,-0.417270,0.579181,-0.568313,0.393396,-0.401826,0.561093,-0.607413,-0.446807,0.422267,-0.525867,0.587807,0.341445,-0.370738,0.595841,-0.625254,-0.055267,0.075214,-0.193834,0.098560
16.603850,0.409214,-0.417270,0.579181,-0.568313,0.395601,-0.401917,0.561331,-0.605698,-0.448947,0.422231,-0.526109,0.585984,0.341445,-0.370738,0.595841,-0.625254,-0.051223,0.079204,-0.193834,0.100165
16.866021,0.409214,-0.417270,0.579181,-0.568313,0.395601,-0.401917,0.561331,-0.605698,-0.449213,0.420601,-0.526605,0.586506,0.341445,-0.370738,0.595841,-0.625254,-0.051223,0.076920,-0.193834,0.100165
