0,37.669272,0,26.301056,0,30.219711,0,25.519256
0.158583,37.669272,0.161221,26.613183,0.214054,30.219711,0.152219,25.519256
0.21726,37.669272,0.220356,28.153412,0.268981,30.219711,0.21679,25.519256
0.273212,37.669272,0.295418,27.637644,0.320897,30.219711,0.292411,25.519256
0.339716,37.669272,0.351479,29.021658,0.368478,30.219711,0.340113,25.519256
0.425607,37.669272,0.437986,28.668909,0.469891,30.219711,0.421836,25.519256
0.484223,37.669272,0.479442,28.665074,0.522195,30.219711,0.462351,25.519256
0.524248,37.669272,0.527697,29.840655,0.565894,30.219711,0.50312,25.519256
0.568905,37.669272,0.56711,26.658573,0.609506,30.219711,0.543076,25.519256
0.609183,37.669272,0.614147,27.637644,0.656596,30.219711,0.608395,25.519256
0.648339,34.335462,0.660771,26.970616,0.699983,30.219711,0.64806,25.519256
0.68802,34.335462,0.714072,26.970616,0.743153,30.219711,0.687342,25.519256
0.727365,34.335462,0.760339,26.970616,0.789156,30.219711,0.725859,25.519256
0.808811,34.335462,0.799585,26.970616,1.036659,30.219711,0.815716,25.519256
1.014838,34.335462,1.031054,26.970616,1.285517,30.219711,1.020434,25.519256
1.248953,34.335462,1.252703,26.970616,1.576756,30.219711,1.265923,25.519256
1.472051,34.335462,1.491257,26.970616,1.831234,30.219711,1.478938,25.519256
1.702468,34.335462,1.713859,26.970616,2.115172,30.219711,1.734267,25.519256
1.914338,34.335462,1.955787,26.970616,2.365431,30.219711,1.935078,25.519256
2.142706,34.335462,2.17308,26.970616,2.659647,30.219711,2.192841,25.519256
2.373017,34.335462,2.405699,26.970616,2.938595,30.219711,2.425456,25.519256
2.594696,34.335462,2.646912,26.970616,3.204189,30.219711,2.647759,25.519256
2.839712,34.335462,2.879824,26.970616,3.484004,30.219711,2.90587,25.519256
3.056565,34.335462,3.101066,26.970616,3.709615,30.219711,3.111828,25.519256
3.292608,34.335462,3.349762,26.970616,3.980584,30.219711,3.343748,25.519256
3.516375,34.335462,3.562934,26.970616,4.249213,30.219711,3.566122,25.519256
3.764322,34.335462,3.798396,26.970616,4.522207,30.219711,3.807688,25.519256
3.981946,34.335462,4.020677,26.970616,4.78771,30.219711,4.025681,25.519256
4.219113,34.335462,4.257689,26.970616,5.063076,30.219711,4.266755,25.519256
4.43522,34.335462,4.491262,26.970616,5.325463,30.219711,4.486972,25.519256
4.670849,34.335462,4.723537,26.970616,5.585881,30.219711,4.723503,25.519256
4.896861,34.335462,4.938941,26.970616,5.84658,30.219711,4.947129,25.519256
5.130053,34.335462,5.183539,26.970616,6.121567,30.219711,5.181008,25.519256
5.357885,34.335462,5.400893,26.970616,6.389044,30.219711,5.40459,25.519256
5.595878,34.335462,5.637137,26.970616,6.669644,30.219711,5.651559,25.519256
5.817307,34.335462,5.85857,26.970616,6.933623,30.219711,5.869086,25.519256
6.048751,34.335462,6.095204,26.970616,7.196041,30.219711,6.107977,25.519256
6.272134,34.335462,6.328067,26.970616,7.473188,30.219711,6.323979,25.519256
6.519863,34.335462,6.562437,26.970616,7.736344,30.219711,6.56793,25.519256
6.731719,34.335462,6.783918,26.970616,8.009306,30.219711,6.784301,25.519256
6.972016,34.335462,7.015564,26.970616,8.27626,30.219711,7.02153,25.519256
7.192005,34.335462,7.245581,26.970616,8.547198,30.219711,7.244858,25.519256
7.435538,34.335462,7.481334,26.970616,8.812539,30.219711,7.469105,25.519256
7.649191,34.335462,7.699652,26.970616,9.09494,30.219711,7.696453,25.519256
7.892124,34.335462,7.939628,26.970616,9.356598,30.219711,7.909309,25.519256
8.109232,34.335462,8.151979,26.970616,9.634385,30.219711,8.150575,25.519256
8.347276,34.335462,8.40025,26.970616,9.909794,30.219711,8.373342,25.519256
8.56648,34.335462,8.622871,26.970616,10.169187,30.219711,8.605192,25.519256
8.790301,34.335462,8.850808,26.970616,10.429369,30.219711,8.832455,25.519256
9.016497,34.335462,9.073145,26.970616,10.714807,30.219711,9.069695,25.519256
9.232522,34.335462,9.332333,26.970616,10.970146,30.219711,9.292859,25.519256
9.471242,34.335462,9.542855,26.970616,11.24822,30.219711,9.52517,25.519256
9.695392,34.335462,9.802042,26.970616,11.511562,30.219711,9.754137,25.519256
9.93033,34.335462,9.999253,26.970616,11.798221,30.219711,9.984034,25.519256
10.150217,34.335462,10.231071,26.970616,12.051243,30.219711,10.205481,25.519256
10.388751,34.335462,10.453047,26.970616,12.338385,30.219711,10.442377,25.519256
10.614435,34.335462,10.698332,26.970616,12.591163,30.219711,10.664073,25.519256
10.856023,34.335462,10.923779,26.970616,12.870469,30.219711,10.914083,25.519256
11.071308,34.335462,11.161583,26.970616,13.142852,30.219711,11.130776,25.519256
11.30879,34.335462,11.377833,26.970616,13.414307,30.219711,11.369875,25.519256
11.534648,34.335462,11.608968,26.970616,13.671491,30.219711,11.581714,25.519256
11.777477,34.335462,11.844204,26.970616,13.954997,30.219711,11.827841,25.519256
11.990086,34.335462,12.079297,26.970616,14.21172,30.219711,12.042381,25.519256
12.237068,34.335462,12.294643,26.970616,14.496559,30.219711,12.291012,25.519256
12.455025,34.335462,12.53338,26.970616,14.751924,30.219711,12.502884,25.519256
12.69281,34.335462,12.748943,26.970616,15.03505,30.219711,12.752456,25.519256
12.911986,34.335462,12.998137,26.970616,15.297816,30.219711,12.975195,25.519256
13.15054,34.335462,13.207716,26.970616,15.571622,30.219711,13.198752,25.519256
13.367954,34.335462,13.430527,26.970616,15.832756,30.219711,13.443285,25.519256
13.605313,34.335462,13.652564,26.970616,16.099144,30.219711,13.665075,25.519256
13.828137,34.335462,13.878136,26.970616,16.361024,30.219711,13.87982,25.519256
14.075657,34.335462,14.118279,26.970616,16.617874,30.219711,14.123922,25.519256
14.28597,34.335462,14.333937,26.970616,16.900969,30.219711,14.341677,25.519256
14.523296,34.335462,14.570925,26.970616,17.165345,30.219711,14.577423,25.519256
14.751805,34.335462,14.795474,26.970616,17.434146,30.219711,14.798144,25.519256
14.989842,34.335462,15.032822,26.970616,17.703869,30.219711,15.048921,25.519256
15.211767,34.335462,15.251248,26.970616,17.980722,30.219711,15.259942,25.519256
15.448343,34.335462,15.4935,26.970616,18.238334,30.219711,15.497044,25.519256
15.663659,34.335462,15.714818,26.970616,18.516208,30.219711,15.719485,25.519256
15.90171,34.335462,15.9453,26.970616,18.782986,30.219711,15.959382,25.519256
16.124865,34.335462,16.169863,26.970616,19.054647,30.219711,16.184714,25.519256
16.361984,34.335462,16.404887,26.970616,19.328651,30.219711,16.407237,25.519256
16.589748,34.335462,16.627341,26.970616,19.602701,30.219711,16.63281,25.519256
16.832546,34.335462,16.867286,26.970616,19.859919,30.219711,16.84332,25.519256
17.049523,34.335462,17.094856,26.970616,20.144264,30.219711,17.082738,25.519256
17.287034,34.335462,17.332363,26.970616,20.407932,30.219711,17.306903,25.519256
17.501572,34.335462,17.547738,26.970616,20.688062,30.219711,17.547034,25.519256
17.742242,34.335462,17.815528,26.970616,20.93779,30.219711,17.761158,25.519256
17.9614,34.335462,18.006475,26.970616,21.214492,30.219711,18.000492,25.519256
18.183828,34.335462,18.248646,26.970616,21.476989,30.219711,18.237879,25.519256
18.41018,34.335462,18.470564,26.970616,21.768354,30.219711,18.467041,25.519256
18.628042,34.335462,18.709179,26.970616,22.018311,30.219711,18.688746,25.519256
18.865881,34.335462,18.923304,26.970616,22.301308,30.219711,18.920408,25.519256
19.085699,34.335462,19.1691,26.970616,22.558546,30.219711,19.143254,25.519256
19.322803,34.335462,19.381291,26.970616,22.844561,30.219711,19.380195,25.519256
19.547426,34.335462,19.627645,26.970616,23.098737,30.219711,19.601286,25.519256
19.78863,34.335462,19.841111,26.970616,23.381432,30.219711,19.840578,25.519256
20.005176,34.335462,20.085951,26.970616,23.637586,30.219711,20.063557,25.519256
20.243514,34.335462,20.303928,26.970616,23.922912,30.219711,20.305723,25.519256
20.478442,34.335462,20.546363,26.970616,24.179488,30.219711,20.520827,25.519256
20.702016,34.335462,20.762386,26.970616,24.48557,30.219711,20.759314,25.519256
