lef,1,161.1933,160.4367,10.5969
lef,2,159.1733,159.14,10.5969
lef,3,159.6233,158.24,10.5969
lef,4,169.5933,168.3667,10.5969
lef,5,167.1533,166.6533,10.5969
lef,6,169.4,169.09,10.5969
lef,7,170.0267,169.29,10.5969
lbd,1,170.68,177.2433,10.7885
lbd,2,173.45,181.9533,10.7885
lbd,3,176.1933,182.7467,10.7885
lbd,4,180.8,184.5433,10.7885
lbd,5,179.2167,182.2267,10.7885
lbd,6,179.9967,183.15,10.7885
lbd,7,182.3367,182.65,10.7885
lelb,1,132.43,126.7067,11.0054
lelb,2,140.71,170.9133,11.0054
lelb,3,139.8067,135.6233,11.0054
lelb,4,141.0667,135.4133,11.0054
lelb,5,142.8367,135.27,11.0054
lelb,6,141.17,134.8667,11.0054
lelb,7,140.3367,135.9767,11.0054
lelb1,1,86.9233,88.6533,6.0275
lelb1,2,108.9067,115.9967,6.0275
lelb1,3,110.6033,118.7733,6.0275
lelb1,4,107.2433,115.9333,6.0275
lelb1,5,112.6433,121.4333,6.0275
lelb1,6,115.6667,121.48,6.0275
lelb1,7,116.66,122.9933,6.0275
lie,1,51.34,48.3684,11.9986
lie,2,48.9733,52.2318,11.9986
lie,3,46.85,48.4018,11.9986
lie,4,47.6567,44.9451,11.9986
lie,5,44.2933,41.6618,11.9986
lie,6,43.0167,46.0984,11.9986
lie,7,50.8667,46.5784,11.9986
ref,1,164.1733,159.4867,9.3862
ref,2,170.5133,162.64,9.3862
ref,3,173.4,167.1433,9.3862
ref,4,175.92,166.7967,9.3862
ref,5,178.63,170.75,9.3862
ref,6,178.0367,171.8533,9.3862
ref,7,174.3733,169.0633,9.3862
relb,1,144.4967,130.7133,9.3493
relb,2,142.71,134.9967,9.3493
relb,3,140.9933,134.58,9.3493
relb,4,141.1333,136.5167,9.3493
relb,5,139.75,134.7833,9.3493
relb,6,144.5567,136.33,9.3493
relb,7,141.3133,135.6,9.3493
relb1,1,122.2433,124.1067,5.2474
relb1,2,114.8367,118.7933,5.2474
relb1,3,107.0033,109.0933,5.2474
relb1,4,120.91,120.19,5.2474
relb1,5,122.1067,120.9133,5.2474
relb1,6,119.8633,120.86,5.2474
relb1,7,120.08,120.1333,5.2474
rie,1,38.9433,34.5782,10.5532
rie,2,40.57,35.6615,10.5532
rie,3,39.96,34.0648,10.5532
rie,4,41.2367,33.5382,10.5532
rie,5,42.3567,36.7115,10.5532
rie,6,40.9467,29.2515,10.5532
rie,7,44.4967,30.3748,10.5532
