lef,1,154.9933,140.9633,9.613
lef,2,152.0033,142.1567,9.613
lef,3,145.6867,134.86,9.613
lef,4,151.7633,139.65,9.613
lef,5,154.7667,147.89,9.613
lef,6,154.4067,147.7033,9.613
lef,7,166.4167,159.8767,9.613
lbd,1,157.29,148.3433,10.7842
lbd,2,145.2667,139.4033,10.7842
lbd,3,157.8433,148.6367,10.7842
lbd,4,158.3367,151.4933,10.7842
lbd,5,157.7433,153.4467,10.7842
lbd,6,158.5333,152.0467,10.7842
lbd,7,152.0333,146.5267,10.7842
lelb,1,144.49,129.6367,9.4914
lelb,2,133.1567,130.3533,9.4914
lelb,3,145.9533,133.29,9.4914
lelb,4,146.7133,131.8133,9.4914
lelb,5,152.2367,134.66,9.4914
lelb,6,151.0133,136.05,9.4914
lelb,7,148.2433,134.77,9.4914
lelb1,1,116.4,132,10.2318
lelb1,2,116.52,127.6967,10.2318
lelb1,3,107.7833,123.3367,10.2318
lelb1,4,108,120.9,10.2318
lelb1,5,120.04,123.4067,10.2318
lelb1,6,115.76,120.7233,10.2318
lelb1,7,118.54,122.63,10.2318
lie,1,39.41,54.58,12.8397
lie,2,43.65,55.19,12.8397
lie,3,44.1933,52.42,12.8397
lie,4,46.5433,55.2567,12.8397
lie,5,45.47,54.78,12.8397
lie,6,47.6067,59.7333,12.8397
lie,7,50.4233,67.31,12.8397
ref,1,160.5433,148.01,12.6528
ref,2,160.0667,146.7733,12.6528
ref,3,165.0033,144.4367,12.6528
ref,4,162.2133,140.5933,12.6528
ref,5,164.2433,142.6467,12.6528
ref,6,157.8433,133.06,12.6528
ref,7,163.3667,144.6267,12.6528
rbd,1,169.6133,156.5933,7.5367
rbd,2,163.9333,156.85,7.5367
rbd,3,168.19,162.49,7.5367
rbd,4,155.4133,150.2567,7.5367
rbd,5,158.0167,151.54,7.5367
rbd,6,151.5633,138.4533,7.5367
rbd,7,158,146.6833,7.5367
relb,1,143.6433,117.6333,12.4319
relb,2,146.5133,124.3333,12.4319
relb,3,144.8067,118.1867,12.4319
relb,4,147.02,121.99,12.4319
relb,5,143.0533,122.13,12.4319
relb,6,143.0533,122.5267,12.4319
relb,7,148.36,124.5133,12.4319
relb1,1,119.4633,115.5767,6.2144
relb1,2,120.3033,115.4033,6.2144
relb1,3,125.8633,120.6367,6.2144
relb1,4,122.0633,116.96,6.2144
relb1,5,123.5367,114.65,6.2144
relb1,6,122.34,117.3667,6.2144
relb1,7,116.6733,110.8233,6.2144
rie,1,48.7467,58.9093,6.0488
rie,2,56.76,55.512,6.0488
rie,3,57.34,53.5476,6.0488
rie,4,49.81,58.9753,6.0488
rie,5,55.59,51.2949,6.0488
rie,6,57.85,54.6477,6.0488
rie,7,59.0133,57.9627,6.0488
