lef,1,167,161.73,8.1397
lef,2,168.51,166.87,8.1397
lef,3,166.3,163.2567,8.1397
lef,4,167.6267,164.9067,8.1397
lef,5,158.7933,160.9133,8.1397
lef,6,166.4467,165.1933,8.1397
lef,7,155.8867,162.36,8.1397
lbd,1,152.53,142.3367,7.028
lbd,2,151.8367,143.7933,7.028
lbd,3,148.1133,141.42,7.028
lbd,4,152.5133,145.3033,7.028
lbd,5,154.6233,145.8833,7.028
lbd,6,158.34,145.1033,7.028
lbd,7,150.3067,144.2233,7.028
lelb,1,152.5433,136.3067,10.5639
lelb,2,144.4067,132.52,10.5639
lelb,3,143.52,128.0567,10.5639
lelb,4,140.5033,135.8367,10.5639
lelb,5,142.5667,128.5967,10.5639
lelb,6,142.98,136.76,10.5639
lelb,7,144.9767,133.1333,10.5639
lelb1,1,125.27,124.7567,29.7397
lelb1,2,130.1567,128.2633,29.7397
lelb1,3,123.57,120.2033,29.7397
lelb1,4,124.4667,120.31,29.7397
lelb1,5,129.7267,126.9267,29.7397
lelb1,6,127.87,130.0067,29.7397
lelb1,7,136.5833,126.07,29.7397
lie,1,60.0233,22.98,48.314
lie,2,67.2433,31.1967,48.314
lie,3,67.0967,27.89,48.314
lie,4,63.0533,24.4233,48.314
ref,1,179.1533,158.2533,16.6239
ref,2,175.55,155.3,16.6239
ref,3,180.5533,155.1533,16.6239
ref,4,173.4467,158.8,16.6239
ref,5,183.0633,164.2333,16.6239
ref,6,173.1167,158.64,16.6239
relb,1,141.7667,127.11,13.8503
relb,2,132.54,122.7933,13.8503
relb,3,139.95,123.8867,13.8503
relb,4,143.52,127.21,13.8503
relb,5,138.37,122.94,13.8503
relb,6,134.45,119.44,13.8503
relb,7,135.5967,122.1567,13.8503
relb1,1,129.0433,125.7533,8.9517
relb1,2,128.2433,125.0667,8.9517
relb1,3,129.23,126.6233,8.9517
relb1,4,134.64,126.71,8.9517
relb1,5,132.01,127.5,8.9517
relb1,6,134.1633,128.54,8.9517
relb1,7,135.6467,129.9267,8.9517
rie,1,56.2167,147.919,138.2548
rie,2,54.9633,136.2316,138.2548
rie,3,55.9633,140.4901,138.2548
rie,4,51.7433,154.2192,138.2548
rie,5,52.71,158.8812,138.2548
rie,6,42.74,151.9785,138.2548
rie,7,43.6667,152.7614,138.2548
