lef,1,160.7833,148.9633,12.8709
lef,2,177.6533,164.4933,12.8709
lef,3,177.9,164.0367,12.8709
lef,4,173.1267,161.5833,12.8709
lef,5,177.4567,164.0333,12.8709
lef,6,181.56,167.1267,12.8709
lef,7,183.0733,167.4133,12.8709
lbd,1,171.02,182.98,9.5628
lbd,2,175.4033,186.0833,9.5628
lbd,3,167.8333,181.1,9.5628
lbd,4,171.1667,179.43,9.5628
lbd,5,166.92,184.3767,9.5628
lbd,6,176.5033,190.59,9.5628
lbd,7,176.2633,192.7533,9.5628
lelb,1,134.2867,127.4867,9.4559
lelb,2,138.98,128.0933,9.4559
lelb,3,142.9367,136.94,9.4559
lelb,4,135.4133,149.45,9.4559
lelb,5,133.3467,134.26,9.4559
lelb,6,135.1133,138.4533,9.4559
lelb,7,136.91,132.3633,9.4559
lelb1,1,110.92,124.8867,12.0815
lelb1,2,114.8267,133.3033,12.0815
lelb1,3,115.49,130.8067,12.0815
lelb1,4,112.92,133.78,12.0815
lelb1,5,115.1467,136.5167,12.0815
lelb1,6,115,133.3033,12.0815
lelb1,7,117.6767,136.09,12.0815
lie,1,51.51,58.1577,6.7385
lie,2,53.4267,57.5544,6.7385
lie,3,55.3167,57.8677,6.7385
lie,4,53.7733,57.4711,6.7385
lie,5,48.45,53.8844,6.7385
lie,6,53.86,53.2744,6.7385
lie,7,52.47,57.2777,6.7385
ref,1,179.5333,170.81,10.924
ref,2,181.5,172.1533,10.924
ref,3,182.9133,173.0033,10.924
ref,4,180.4933,170.2033,10.924
ref,5,184.9333,173.7167,10.924
ref,6,182.9,173.6567,10.924
ref,7,194.4333,176.8767,10.924
relb,1,139.5,140.4567,8.5374
relb,2,144.7633,137.6933,8.5374
relb,3,141.8067,139.2867,8.5374
relb,4,137.27,138.7767,8.5374
relb,5,139.99,139.1867,8.5374
relb,6,145.1967,139.2333,8.5374
relb,7,135.72,141.1933,8.5374
relb1,1,136.5433,144.1333,8.9407
relb1,2,137.0533,142.8,8.9407
relb1,3,136.54,140.06,8.9407
relb1,4,129.1767,141.2233,8.9407
relb1,5,135.3467,139.5833,8.9407
relb1,6,120.71,135.4867,8.9407
relb1,7,129.24,135.9833,8.9407
rie,1,57.7367,70.8897,11.1426
rie,2,56.5567,66.4597,11.1426
rie,3,63.3567,70.793,11.1426
rie,4,52.98,67.103,11.1426
rie,5,61.24,65.4497,11.1426
rie,6,49.3767,61.4797,11.1426
rie,7,58.3167,76.783,11.1426
