lef,1,161.7167,157.84,11.6685
lef,2,165.5233,159.5767,11.6685
lef,3,166.7267,161.2167,11.6685
lef,4,173.2367,162.8767,11.6685
lef,5,173.66,164.66,11.6685
lef,6,165.9467,164.04,11.6685
lef,7,169.2033,160.1133,11.6685
lbd,1,174.7967,175.56,7.3346
lbd,2,181.2033,178.18,7.3346
lbd,3,180.1033,182.05,7.3346
lbd,4,191.9533,185.87,7.3346
lbd,5,183.6967,184.3767,7.3346
lbd,6,190.9167,188.1067,7.3346
lbd,7,188.9333,183.2,7.3346
lelb,1,149.9767,129.3567,18.4553
lelb,2,143.07,126.5333,18.4553
lelb,3,149.14,128.2933,18.4553
lelb,4,147.6233,130.4267,18.4553
lelb,5,150.1067,132.3867,18.4553
lelb,6,144.49,128.9933,18.4553
lelb,7,152.5167,133.43,18.4553
lelb1,1,111.1467,116.1933,7.2104
lelb1,2,112.9467,122.0667,7.2104
lelb1,3,109.4467,116.0667,7.2104
lelb1,4,112.3033,118.08,7.2104
lelb1,5,101.6267,115.7333,7.2104
lelb1,6,107.24,111.5033,7.2104
lelb1,7,106.8533,117.0467,7.2104
lie,1,40.02,47.8588,8.4283
lie,2,41.2933,43.2588,8.4283
lie,3,52.2167,45.9288,8.4283
lie,4,45.9467,43.0988,8.4283
lie,5,35.2667,36.4722,8.4283
lie,6,49.9367,50.2888,8.4283
lie,7,51.5667,46.5588,8.4283
ref,1,177.3867,160.15,14.401
ref,2,176.52,155.14,14.401
ref,3,179.6667,158.3033,14.401
ref,4,181.9233,160.8833,14.401
ref,5,182.6167,162.1567,14.401
ref,6,186.3667,164.9733,14.401
ref,7,187.5867,165.8833,14.401
relb,1,149.4267,123.4733,21.2616
relb,2,171.9,123.12,21.2616
relb,3,151.7467,126.4733,21.2616
relb,4,165.2367,123.84,21.2616
relb,5,156.3867,125.2567,21.2616
relb,6,153.5867,124.62,21.2616
relb,7,157.4033,125.4333,21.2616
relb1,1,119,116.6833,6.7704
relb1,2,116.41,117.2467,6.7704
relb1,3,111.0067,115.84,6.7704
relb1,4,108.1233,113.9767,6.7704
relb1,5,116.6367,117.5767,6.7704
relb1,6,119.4567,119.5267,6.7704
relb1,7,121.4767,120.0767,6.7704
rie,1,88.56,41.4392,11.0465
rie,2,52.43,45.6059,11.0465
rie,3,59.3433,48.8259,11.0465
rie,4,51.0967,49.8725,11.0465
rie,5,57.48,53.2392,11.0465
rie,6,51.83,50.7659,11.0465
rie,7,55.3367,50.5292,11.0465
