lef,1,151.76,153.23,24.0749
lef,2,154.37,157.1,24.0749
lef,3,152.55,156.64,24.0749
lef,4,154.13,158.01,24.0749
lef,5,151.49,157.37,24.0749
lef,6,154.86,158.69,24.0749
lef,7,149.6,159.48,24.0749
lbd,1,201.26,172.39,24.3721
lbd,2,198.96,165.7,24.3721
lbd,3,166.09,158.87,24.3721
lbd,4,197.41,158.87,24.3721
lbd,5,160.63,162.64,24.3721
lbd,6,162.01,158.38,24.3721
lbd,7,168.21,159.24,24.3721
lelb,1,160.55,135.46,21.6651
lelb,2,105.9,141.87,21.6651
lelb,3,119.08,139.7,21.6651
lelb,4,123.04,137.32,21.6651
lelb,5,167.24,141.29,21.6651
lelb,6,112.59,137.83,21.6651
lelb,7,166.06,138.6,21.6651
lelb1,1,132.08,142.14,14.2675
lelb1,2,130.94,138.94,14.2675
lelb1,3,131.92,137.93,14.2675
lelb1,4,130.7,137.53,14.2675
lelb1,5,139.7,142.66,14.2675
lelb1,6,137.71,144.29,14.2675
lelb1,7,131.89,137.57,14.2675
lie,1,48.65,58.58,23.9735
lie,2,59.18,57.79,23.9735
lie,3,66.33,53.16,23.9735
lie,4,47.36,47.1,23.9735
lie,5,54.14,48.58,23.9735
lie,6,57.91,53.57,23.9735
lie,7,54,49.61,23.9735
ref,1,156.35,155.37,34.9638
ref,2,158.81,156.27,34.9638
ref,3,160.92,156.45,34.9638
ref,4,158,157.17,34.9638
ref,5,157.91,153.91,34.9638
ref,6,160.98,152.68,34.9638
ref,7,157.69,153.5,34.9638
rbd,1,147.68,162.77,50.3575
rbd,2,138.1,161.23,50.3575
rbd,3,154.02,164.06,50.3575
rbd,4,153.86,162.1,50.3575
rbd,5,159.62,170.92,50.3575
rbd,6,165.87,170.9,50.3575
rbd,7,165.34,172.76,50.3575
relb,1,144.76,134.02,21.1267
relb,2,128.71,131.73,21.1267
relb,3,121.52,137.06,21.1267
relb,4,123.97,141.07,21.1267
relb,5,109.26,135,21.1267
relb,6,124.26,130.34,21.1267
relb,7,132.8,128.25,21.1267
relb1,1,129.08,132.06,10.8957
relb1,2,129.87,135.03,10.8957
relb1,3,132.16,133.21,10.8957
relb1,4,135.94,132.45,10.8957
relb1,5,140.12,134.35,10.8957
relb1,6,139.08,132.73,10.8957
relb1,7,139.08,132.51,10.8957
rie,1,61.57,86.98,31.9657
rie,2,61.79,81.27,31.9657
rie,3,63.87,83.36,31.9657
rie,4,60.18,79.14,31.9657
rie,5,60,81.5,31.9657
rie,6,61.95,79.13,31.9657
rie,7,60.47,81.85,31.9657
