lef,1,136.98,130.08,9.062
lef,2,139.79,128.78,9.062
lef,3,131.2,117.11,9.062
lef,4,132.23,116.56,9.062
lef,5,124.32,115.18,9.062
lef,6,125.99,117.8,9.062
lef,7,125.6,111.55,9.062
lbd,1,165.83,152.13,9.5948
lbd,2,161.52,149.22,9.5948
lbd,3,160.41,144.02,9.5948
lbd,4,158.77,144.89,9.5948
lbd,5,163.82,151.4,9.5948
lbd,6,154.93,144.04,9.5948
lbd,7,155.63,148.03,9.5948
ref,1,130.26,127.02,10.7871
ref,2,126.59,118.51,10.7871
ref,3,138.18,125.31,10.7871
ref,4,136.04,121.76,10.7871
ref,5,140.42,124.51,10.7871
ref,6,121.58,100.55,10.7871
ref,7,128.93,106.48,10.7871
relb,1,136.66,134.88,7.4949
relb,2,140.01,135.13,7.4949
relb,3,138.33,135.14,7.4949
relb,4,135.75,135.37,7.4949
relb,5,136.61,136.16,7.4949
relb,6,137.87,135.71,7.4949
relb,7,140.77,135.36,7.4949
relb1,1,129.86,132.3,10.287
relb1,2,136.2,130.93,10.287
relb1,3,133.86,133.94,10.287
relb1,4,143.2,135.65,10.287
relb1,5,138.75,134.24,10.287
relb1,6,136.17,132.79,10.287
relb1,7,143.81,134.07,10.287
