lef,1,173.1,157.2733,12.206
lef,2,165.6633,151.6867,12.206
lef,3,167.25,151.1733,12.206
lef,4,168.4967,155.37,12.206
lef,5,170.6467,156.6633,12.206
lef,6,168.0133,155.3667,12.206
lef,7,166.7867,154.7767,12.206
lbd,1,119.4967,112.0133,7.5173
lbd,2,168.29,168.7933,7.5173
lbd,3,164.51,169.9433,7.5173
lbd,4,165.4233,169.1033,7.5173
lbd,5,163.8367,164.41,7.5173
lbd,6,165.3067,166.8033,7.5173
lbd,7,162.7233,166.1167,7.5173
lelb,1,136.53,125.26,15.1168
lelb,2,135.5267,140.4933,15.1168
lelb,3,134.6667,122.55,15.1168
lelb,4,135.6667,120.04,15.1168
lelb,5,134.72,116.4067,15.1168
lelb,6,134.8033,126.73,15.1168
lelb,7,134.8533,114.1667,15.1168
lelb1,1,126.11,138.3467,7.0767
lelb1,2,127.69,122.6333,7.0767
lelb1,3,126.5933,123.1433,7.0767
lelb1,4,122.3867,122.1667,7.0767
lelb1,5,125.38,118.0067,7.0767
lelb1,6,124.8567,121.6333,7.0767
lelb1,7,124.5233,124.2833,7.0767
lie,1,47.6833,73.148,11.6723
lie,2,57.69,71.9047,11.6723
lie,3,58.5233,91.1647,11.6723
lie,4,72.7967,63.2847,11.6723
lie,5,55.4967,58.6413,11.6723
lie,6,58.45,59.088,11.6723
lie,7,56.6067,65.8613,11.6723
ref,1,160.31,156.4267,9.7064
ref,2,164.6767,161.63,9.7064
ref,3,164.83,160.4033,9.7064
ref,4,162.8867,157.41,9.7064
ref,5,164.2733,160.7467,9.7064
ref,6,164.6333,159.94,9.7064
ref,7,164.83,161.5567,9.7064
relb,1,134.4,121.8533,10.986
relb,2,134.9267,122.4267,10.986
relb,3,134.4533,119.4933,10.986
relb,4,132.2767,120.6933,10.986
relb,5,132.38,120.9233,10.986
relb,6,129.6067,116.86,10.986
relb,7,130.4333,114.6467,10.986
relb1,1,107.5567,107.3067,6.5877
relb1,2,110.15,113.73,6.5877
relb1,3,108.71,113.8733,6.5877
relb1,4,110.0733,113.0967,6.5877
relb1,5,111.2433,113.3133,6.5877
relb1,6,110.22,113.6667,6.5877
relb1,7,106.3933,112.33,6.5877
rie,1,58.1467,62.9166,7.3474
rie,2,59.0667,55.4566,7.3474
rie,3,53.57,54.8099,7.3474
rie,4,53.4067,57.2999,7.3474
rie,5,60.1433,60.9132,7.3474
rie,6,43.54,37.1333,7.3474
rie,7,60.28,60.5032,7.3474
