lef,1,142.5933,138.4167,8.6817
lef,2,144.3833,138.2467,8.6817
lef,3,148.7567,144.8767,8.6817
lef,4,146.7967,144.1133,8.6817
lef,5,145.0433,142.5067,8.6817
lef,6,141.63,138.63,8.6817
lef,7,138.8267,137.2767,8.6817
lbd,1,173.08,178.7433,7.5587
lbd,2,167.8933,174.38,7.5587
lbd,3,165.2067,171.1467,7.5587
lbd,4,163.8567,174.7633,7.5587
lbd,5,166.65,175.1767,7.5587
lbd,6,165.9733,174.39,7.5587
lbd,7,163.7567,172.0233,7.5587
lelb,1,135.3167,129.93,9.0318
lelb,2,138.02,129.2167,9.0318
lelb,3,143.6033,128.25,9.0318
lelb,4,143.6967,131.8633,9.0318
lelb,5,139.1,130.8433,9.0318
lelb,6,142.9667,127.7733,9.0318
lelb,7,141.83,130.2267,9.0318
lelb1,1,121.9967,127.48,6.421
lelb1,2,123.6867,124.6533,6.421
lelb1,3,126.1433,124.3333,6.421
lelb1,4,127.66,125.9867,6.421
lelb1,5,128.7367,124.8367,6.421
lelb1,6,127.7067,123.08,6.421
lelb1,7,135.5167,131.03,6.421
lie,1,38.3067,27.5819,6.4447
lie,2,47.42,45.8086,6.4447
lie,3,51.8433,54.0986,6.4447
lie,4,47.9667,55.4853,6.4447
lie,5,49.03,46.2419,6.4447
lie,6,42.1433,43.0986,6.4447
lie,7,44.1267,36.3086,6.4447
ref,1,135.7233,136.3633,7.4343
ref,2,144.33,140.9033,7.4343
ref,3,146.3767,143.6067,7.4343
ref,4,139.8733,134.2933,7.4343
ref,5,139.7433,136.2733,7.4343
ref,6,130.2333,125.2933,7.4343
ref,7,137.2633,132.3933,7.4343
relb,1,130.8633,133.2567,7.2814
relb,2,123.8467,132.2633,7.2814
relb,3,125.3533,131.5567,7.2814
relb,4,120.0067,130.6967,7.2814
relb,5,122.74,126.82,7.2814
relb,6,124.3767,129.86,7.2814
relb,7,126.9133,131.2167,7.2814
relb1,1,131.8733,132.4833,8.3183
relb1,2,130.63,129.1367,8.3183
relb1,3,130.65,128.2633,8.3183
relb1,4,130.11,134.9367,8.3183
relb1,5,131.19,133.4567,8.3183
relb1,6,133.6933,135.9833,8.3183
relb1,7,132.3833,131.86,8.3183
rie,1,40.2167,43.171,9.1535
rie,2,46.5567,52.8877,9.1535
rie,3,55.2567,56.0777,9.1535
rie,4,48.5933,59.211,9.1535
rie,5,54.4967,67.8243,9.1535
rie,6,46.1633,50.931,9.1535
rie,7,50.24,59.681,9.1535
