0,-0.888057,0.066929,0.016982,-0.454518,0.53125,-0.035016,0.04302,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001,0.037005,-0.861112,100.590736,75.257852,82.136325,97.038629
0.086404,-0.888057,0.066929,0.016982,-0.454518,0.53125,-0.035016,0.04302,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001,0.037005,-0.861112,100.590736,75.257852,82.136325,97.038629
0.14022,-0.888057,0.066929,0.016982,-0.454518,0.53125,-0.035016,0.04302,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001,0.037005,-0.861112,100.590736,75.257852,82.136325,97.038629
0.194605,-0.888057,0.066929,0.016982,-0.454518,0.53125,-0.035016,0.04302,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001,0.037005,-0.861112,100.590736,75.257852,82.136325,97.038629
0.24629,-0.888057,0.066929,0.016982,-0.454518,0.53125,-0.035016,0.04302,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001,0.037005,-0.861112,100.590736,75.257852,82.136325,97.038629
0.331599,-0.888057,0.066929,0.016982,-0.454518,0.53125,-0.035016,0.04302,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001,0.037005,-0.861112,100.590736,75.257852,82.136325,97.038629
0.378499,-0.888057,0.066929,0.016982,-0.454518,0.53125,-0.035016,0.04302,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001,0.037005,-0.861112,100.590736,75.257852,82.136325,97.038629
0.442887,-0.888057,0.066929,0.016982,-0.454518,0.53125,-0.035016,0.04302,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001,0.037005,-0.861112,100.590736,75.257852,82.136325,97.038629
0.510406,-0.888057,0.066929,0.016982,-0.454518,0.53125,-0.035016,0.04302,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001,0.037005,-0.861112,100.590736,75.257852,82.136325,97.038629
0.552146,-0.888057,0.066929,0.016982,-0.454518,0.53125,-0.035016,0.04302,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001,0.037005,-0.861112,100.590736,75.257852,82.136325,97.038629
0.594102,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
0.63645,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
0.696078,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
0.75267,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
0.972185,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
1.183958,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
1.431709,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
1.641995,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
1.898225,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
2.137703,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
2.35719,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
2.592247,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
2.812709,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
3.057395,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
3.272998,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
3.52114,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
3.734269,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
3.968865,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
4.19223,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
4.435741,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
4.652341,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
4.892363,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
5.110908,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
5.353223,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
5.569566,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
5.815823,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
6.029694,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
6.2662,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
6.488658,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
6.729854,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
6.945778,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
7.185732,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
7.40973,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
7.659532,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
7.862076,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
8.101676,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
8.322244,-0.302901,0.03099,0.058981,-0.95069,0.53125,-0.035016,0.04302,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001,0.039002,-0.861046,100.590736,75.257852,82.136325,97.038629
