0.000000,-0.888057,0.066929,0.016982,-0.454518,0.531250,-0.035016,0.043020,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001000,0.037005,-0.861112,-169.711923,165.152830,174.010007,-172.927204,
0.086404,-0.888057,0.066929,0.016982,-0.454518,0.531250,-0.035016,0.043020,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001000,0.037005,-0.861112,-169.711923,165.152830,174.010007,-172.927204,
0.140220,-0.888057,0.066929,0.016982,-0.454518,0.531250,-0.035016,0.043020,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001000,0.037005,-0.861112,-169.711923,165.152830,174.010007,-172.927204,
0.194605,-0.888057,0.066929,0.016982,-0.454518,0.531250,-0.035016,0.043020,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001000,0.037005,-0.861112,-169.711923,165.152830,174.010007,-172.927204,
0.246290,-0.888057,0.066929,0.016982,-0.454518,0.531250,-0.035016,0.043020,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001000,0.037005,-0.861112,-169.711923,165.152830,174.010007,-172.927204,
0.331599,-0.888057,0.066929,0.016982,-0.454518,0.531250,-0.035016,0.043020,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001000,0.037005,-0.861112,-169.711923,165.152830,174.010007,-172.927204,
0.378499,-0.888057,0.066929,0.016982,-0.454518,0.531250,-0.035016,0.043020,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001000,0.037005,-0.861112,-169.711923,165.152830,174.010007,-172.927204,
0.442887,-0.888057,0.066929,0.016982,-0.454518,0.531250,-0.035016,0.043020,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001000,0.037005,-0.861112,-169.711923,165.152830,174.010007,-172.927204,
0.510406,-0.888057,0.066929,0.016982,-0.454518,0.531250,-0.035016,0.043020,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001000,0.037005,-0.861112,-169.711923,165.152830,174.010007,-172.927204,
0.552146,-0.888057,0.066929,0.016982,-0.454518,0.531250,-0.035016,0.043020,-0.845397,-0.335262,-0.017013,-0.021016,0.941737,0.395736,0.017032,0.117218,-0.910694,0.507066,0.001000,0.037005,-0.861112,-169.711923,165.152830,174.010007,-172.927204,
0.594102,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
0.636450,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
0.696078,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
0.752670,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
0.972185,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
1.183958,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
1.431709,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
1.641995,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
1.898225,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
2.137703,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
2.357190,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
2.592247,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
2.812709,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
3.057395,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
3.272998,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
3.521140,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
3.734269,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
3.968865,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
4.192230,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
4.435741,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
4.652341,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
4.892363,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
5.110908,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
5.353223,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
5.569566,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
5.815823,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
6.029694,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
6.266200,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
6.488658,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
6.729854,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
6.945778,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
7.185732,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
7.409730,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
7.659532,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
7.862076,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
8.101676,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
8.322244,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
8.557931,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
8.788609,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
9.025586,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
9.241904,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
9.465330,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
9.707549,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
9.922030,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
10.173706,-0.302901,0.030990,0.058981,-0.950690,0.531250,-0.035016,0.043020,-0.845397,-0.335273,-0.015012,-0.021017,0.941767,0.395736,0.017032,0.117218,-0.910694,0.507027,0.001000,0.039002,-0.861046,99.863765,74.535496,81.398913,96.302807,
