lef,1,172.55,162.1633,7.5759
lef,2,172.4733,161.9633,7.5759
lef,3,172.6733,162.25,7.5759
lef,4,179.2233,163.6233,7.5759
lef,5,174.9733,159.3033,7.5759
lef,6,177.1933,164.4533,7.5759
lef,7,173.9933,158.6067,7.5759
lbd,1,175.9967,170.7833,6.1654
lbd,2,174.64,167.4933,6.1654
lbd,3,176.8633,167.8333,6.1654
lbd,4,172.2267,164.8433,6.1654
lbd,5,176.5367,168.5733,6.1654
lbd,6,177.3433,169.5733,6.1654
lbd,7,173.6533,168.5933,6.1654
lelb,1,143.49,138.91,5.3569
lelb,2,143.1967,137.6,5.3569
lelb,3,142.2067,138.54,5.3569
lelb,4,145.62,139.1567,5.3569
lelb,5,145.8333,138.3233,5.3569
lelb,6,143.51,141.6,5.3569
lelb,7,141.6033,138.9833,5.3569
lelb1,1,133.9967,139.9767,5.6425
lelb1,2,109.7567,109.16,5.6425
lelb1,3,132.1867,134.26,5.6425
lelb1,4,129.7833,133.2533,5.6425
lelb1,5,130.3433,132.5733,5.6425
lelb1,6,130.66,136.7133,5.6425
lelb1,7,134.2967,135.2833,5.6425
lie,1,43.03,51.09,7.7713
lie,2,44.2433,49.5267,7.7713
lie,3,41.33,50.3467,7.7713
lie,4,41.0133,51.53,7.7713
lie,5,42.23,53.7333,7.7713
lie,6,45.1867,53.0467,7.7713
lie,7,45.3033,49.1133,7.7713
ref,1,179.4267,167.0133,6.4002
ref,2,174.06,167.3333,6.4002
ref,3,176.6567,163.11,6.4002
ref,4,164.6,150.03,6.4002
ref,5,158.3167,146.3267,6.4002
ref,6,165.07,150.4267,6.4002
ref,7,162.4133,147.4633,6.4002
relb,1,143.9367,135.9267,9.3823
relb,2,144.8167,134.2767,9.3823
relb,3,143.14,136.6833,9.3823
relb,4,141.3333,133.4467,9.3823
relb,5,143.65,132.3033,9.3823
relb,6,146.2067,134.6333,9.3823
relb,7,142.19,135.0233,9.3823
relb1,1,87.2,85.4267,8.2806
relb1,2,132.4867,134.22,8.2806
relb1,3,136.6033,133.17,8.2806
relb1,4,135.7933,134.1033,8.2806
relb1,5,136.2233,135.95,8.2806
relb1,6,137.14,135.5133,8.2806
relb1,7,138.79,136.5,8.2806
rie,1,57.0233,52.3333,7.3353
rie,2,54.5567,49.78,7.3353
rie,3,55.3667,55.4267,7.3353
rie,4,61.3967,57.9867,7.3353
rie,5,49.4933,57.58,7.3353
rie,6,52.8367,56.53,7.3353
rie,7,49.4567,58.8633,7.3353
