0.000000,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
0.217103,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
0.348970,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
0.615877,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
0.916264,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
1.191860,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
1.389387,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
1.625650,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
1.860119,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
2.103272,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
2.354699,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
2.600572,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
2.834639,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
3.086405,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
3.322898,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
3.564001,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
3.818240,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
4.067648,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
4.338336,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
4.605794,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
4.853257,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
5.125908,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
5.398012,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
5.626294,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
5.866854,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
6.128802,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
6.382597,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.297796,1.341566,-0.306207,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
6.654715,0.000000,-0.000000,0.000000,-0.006908,-0.057573,0.004788,-0.293267,1.343385,-0.304205,0.010251,-0.889763,0.040547,-3.089094,-0.125708,-3.083600
